,제목,날짜,본문
34,"경남도, 자동차부품산업에 인공지능 더해 경쟁력 강화한다",2022.11.28.,과학기술정보통신부와 정보통신산업진흥원(NIPA)이 주관하는 ‘인공지능(AI) 융합 지역특화산업 지원사업’이 경남지역 자동차부품 기업들의 새로운 희망으로 떠오르고 있다. 이 사업은 경남도와 경남테크노파크가 5월 컨소시엄을 통해 선정된 것이다. 내년까지 약 64억5000만 원의 정부 예산이 투입돼...
35,"매스웍스, 2022 세종 AI 챌린지 후원",2022.11.28.,매스웍스코리아가 빅데이터 인공지능(AI) 분야 연구대학인 세종대학교 주최로 개최된 ‘SW·AI 융합 경시대회 ‘매트랩(MATLAB)과 함께하는 2022 세종 AI 챌린지’를 공식 후원했다고 밝혔다. 세종대의 'SW·AI 융합 경시대회'는 인문·사회·예체능을 포함한 모든 학문 분야와 SW를 융합한 융합형 SW 인재를...
36,10년간 2배 '쑥'...AI챗봇 글로벌 특허 경쟁 '치열',2022.11.27.,"최근 인공지능(AI) 기술의 발전으로 챗봇(Chatbot) 시장이 빠르게 확대되면서 관련 기술 선점을 위한 특허 경쟁이 치열하게 펼쳐지고 있다. 챗봇은 ‘수다를 떨다(Chatter)’와 ‘로봇(Robot)’의 합성어로, 사람이 음성이나 문자로 질문하면 AI가 일상언어로 대화하듯 답변해주는 프로그램이다...."
37,"국내 최대 데이터센터 짓고, AI 인재-기업 키운다",2022.11.27.,과학기술정보통신부와 광주시가 ‘인공지능(AI) 집적단지’를 짓고 있는 현장에는 데이터센터의 내부 공사가 한창이었다. 내부 마감공사와 함께 장비들도 하나둘씩 속속 들어오고 있었다. 915억 원이 투입된 국내 최대 규모의 데이터센터다. 내년 8월 완공 후 시운전을 거쳐 내년 말부터 본격적으로 가동에...
38,얼굴·번호판 실시간 감지… 한화테크윈 AI CCTV 개발,2022.11.28.,"방산회사 한화테크윈이 인공지능(AI)을 접목한 고화질 폐쇄회로(CC)TV 기술을 토대로 세계 최고 수준의 영상 보안 솔루션 기업으로 거듭나고 있다. 29일 한화테크윈에 따르면 최근 회사가 개발한 AI CCTV는 사람의 얼굴이나 차량, 번호판을 실시간으로 감지하며, 심지어 그 물체의 특징까지도 분석해 보여 줄 수 있는..."
39,"노르웨이 연어, 韓 수출 급증…“AI·친환경 양식 기술 적용”",2022.11.28.,인공지능(AI) 얼굴 인식 기술을 활용해 양식 연어의 건강상태를 지속 모니터링하는 등 노르웨이의 선진화한 연어 양식 산업 모델은 전 세계적으로 인정받고 있다. 노르웨이 연어는 생산 과정에서 배출되는 탄소발자국이 소나 돼지 등 다른 단백질 공급원에 비해 적은 것으로 나타났다. 연어 1kg을 생산하는 데...
40,"루닛 ""의료 AI 적용 실제환자 첫 데이터 북미영상의학회서 공개""",2022.11.28.,의료 인공지능(AI) 기업 루닛은 '북미영상의학회 2022'(RSNA)에서 의료 AI 리얼월드 데이터(실제 환자에 적용해 수집한 데이터)를 처음 공개했다고 28일 밝혔다. 의료 AI의 리얼월드 데이터를 공개한 것은 세계 최초라고 루닛은 자평했다. 이번에 공개한 데이터는 유방촬영술 AI 영상분석 솔루션 '루닛...
41,‘AI 기반 첨단무기 신속 도입’ 시험평가 개선방안 토론회,2022.11.28.,"신원식 의원·방사청, ‘무기체계 시험평가제도 선진화’ 공동개최 인공지능(AI) 등 첨단기술이 적용된 무기체계를 신속하게 전력화할 수 있도록 시험평가 개선방안을 모색하는 토론회가 열렸다. 국회 국방위원회 신원식 의원실과 방위사업청은 29일 오전 서울 용산 국방컨벤션에서 ‘무기체계 시험평가 제도..."
42,"KG스틸, 인공지능 활용해 ‘공정 온도’ 자동 제어",2022.11.28.,"KG스틸이 연속용융아연도금(CGL) 공정의 가열로 온도를 인공지능(AI) 시스템으로 자동 제어한다. KG스틸(016380)은 ㈜인이지·KG ICT㈜와 협업해 ‘연속용융아연도금 공정 인공지능 가열로 최적 제어 기술’을 개발, 지난 23일 시범운영을 시작했다고 28일 밝혔다. KG스틸은 시범운영을 거쳐 내년 2월까지 AI..."
43,"양천구, AI 안부전화로 스마트한 1인가구 돌봄 시작",2022.11.30.,"서울시 양천구는 사회적 고립 위험가구의 고독사를 예방하고 생활밀착형 돌봄을 제공하기 위해 ㈜SK텔레콤과 업무협약을 체결하고, 12월1일부터 ‘인공지능(AI) 안부확인시스템‘을 본격 운영한다고 30일 밝혔다. ‘인공지능(AI) 안부확인시스템’은 주 1회 AI상담로봇이 예약된 시간에 사회적 고립가구 및..."
44,"AI 의료영상 전문 클라리파이, 북미영상의학회 참가",2022.11.30.,AI(인공지능) 의료영상 솔루션 전문기업 클라리파이(ClariPi)가 지난 27일부터 12월 1일 목요일(현지시간)까지 미국 시카고 McCormick 전시장에서 개최되는 ‘2022 북미영상의학회(RSNA 2022)’에 참가한다. 특히 클라리파이는 이번 행사에서 총 5개의 AI 의료솔루션을 전시하고 주요 임상연구 성과에 대해...
45,"와이즈스톤, 베스트콘서 '인공지능 신뢰성 검증' 발표",2022.11.30.,"와이즈스톤(대표 이영석)이 '베스트콘(BeSTCon:Better Software Testing Conference, 이하 베스트콘) 2022'에 참가해 '인공지능 신뢰성(trustworthiness) 검증'에 대한 주제발표와 '인공지능(AI) 품질'을 주제로 홍보 부스를 운영했다. 와이즈스톤이 11월 30일 '베스트콘 2022'에 참가했다. 와이즈스톤 ICT시험인증연구소..."
46,"""가나전은 한국이 71% 확률로 승리""…AI, 이번엔 맞을까",2022.11.30.,"LG유플러스는 종합 스포츠 플랫폼 스포키(SPORKI)의 인공지능(AI) 브랜드 '익시'를 통해 가나전 승리 확률을 41%로 내다봤다. 과거 경기 성적을 기반으로 한 AI 분석 결과다. 익시는 FIFA 랭킹 28위 대한민국과 랭킹 61위 가나와의 경기를 앞두고 양국이 무승부를 거둘 확률은 29%로, 가나가 승리할 확률은 30%로..."
47,"[SW산업보호대상] ""디지털전환 핵심은 SW… AI·블록체인 등 혁신 가능하게 해...",2022.11.30.,"산업기기 제조 '디와이' 최고상 기관·기업·개인 등 30곳 포상 ""SW, 기술집약체로 성장동력"" ""지금 우리는 AI(인공지능), 빅데이터, 메타버스 등 신 디지털 산업으로 촉발된 DX(디지털 전환) 시대에 살고 있다. DX의 핵심은 SW(소프트웨어)와 데이터, 그리고 이들의 IP(지식재산권)다."" 30일 오전 서울 중구..."
48,형상분석 CAM 지능화 시스템 개발,2022.11.28.,CAM 지능화 시스템을 개발했다고 25일 밝혔다. 과학기술정보통신부와 정보통신산업진흥원(NIPA)이 추진 중인‘AI융합지역특화산업지원’사업에서... 나이스솔루션 관계자는 “기존의 CAM 자동화 시스템에 인공지능을 더했다”며 “자동화에서 지능화로 업그레이드하여 금형산업 전반에 활용될 수 있도록...
49,"“AI가 영상 데이터 분석”…한국후지쯔, 그린에이지 휴먼 센싱 도입",2022.11.28.,"한국후지쯔가 촬영된 영상을 인공지능(AI)으로 분석해 사람들의 행동을 가시화하고, 데이터로 분석하는 ‘그린에이지’ 서비스를 국내 시장에 도입한다. 그린에이지는 영상으로부터 광범위한 데이터를 검출해 동선, 객수, 혼잡 감지를 넘어 연령, 성별, 구매 행동 등을 데이터로 분석하는 휴먼 센싱이다...."
50,"컴트루테크놀로지, 국민은행 신분증 판별 AI 시스템 구축",2022.11.30.,신분증 인식 관련 이미지 (사진=컴트루테크놀로지) 인공지능(AI) 보안기업 컴트루테크놀로지(대표이사 박노현)는 KB국민은행의 'AI 기반 신분증 진위 확인 판별 시스템 구축 사업'에 참가한다고 30일 밝혔다. 이 사업은 비대면 실명확인 과정에서 주민등록증이나 운전면허증과 같은 신분증을 촬영할 때 신분증...
51,AI 상수관로 내시경이 새는 물 6천억 원 잡는다,2022.11.29.,전문 인력이 상수관로 내시진단 전 과정을 직접 수행해왔으나 이제 그 역할을 인공지능이 하게 된 것이다. AI의 도입으로 분석시간 단축과 더불어 정확도가 상승하면서 분석결과 신뢰도도 상당히 높아질 것으로 예상된다. 인튜웍스가 개발하고 있는 AI/빅데이터 기반 상수관로 내부 상태 진단 솔루션은...
52,인공지능(AI)이 그린 그림은 예술일까 아닐까,2022.11.28.,"지난 9월 미국에서 열린 콜로라도 주립 박람회 미술전에서 인공지능(AI)이 그린 그림이 최우수상으로 선정됐다. 해당 미술전의 디지털 아트 부문에서 1위를 차지한 작품은 게임기획자인 제이슨 M. 앨런이 AI로 생성한 작품인 ‘스페이스 오페라 극장’이었다. 앨런이 AI를 이용해 출품한 작품은 3개인데, 그중 한..."
53,"""코웨이에 기가지니 AI 심는다""…KT-코웨이, 스마트홈 협력 강화",2022.11.30.,KT(030200)가 코웨이(021240)와 스마트홈 동맹을 맺고 인공지능(AI) 라이프 시장 선도에 나선다. KT는 코웨이와 미래 스마트홈 시장 협력을 위한 파트너십을 체결했다고 30일 밝혔다. 양 사는 △홈 DX 고도화 및 신규서비스 출시 △양사 상품 결합 통한 시너지 확대 △펫가구·1인가구 등 특화 사업 개발 △글로벌...
54,"광주광역시 ""AI인재 양성 사다리는 초등학교부터""",2022.11.30.,광주시교육청과 첫 전략회의...AI영재고 AI마이스터고 설립 추진 아주경제=(광주)박승호 기자 shpark0099@ajunews.com 광주시청 [사진=광주시 ] 광주광역시가 광주시교육청과 힘을 합쳐 초등학교부터 인공지능(AI) 교육을 해 튼튼한 '인재 양성 사다리'를 완성하기로 했다. 강기정 광주시장은 29일 남구 송하동...
55,"SKT·SK쉴더스·네이블컴즈, 맨홀 내부 안전사고 인공지능 · IoT기술로 예방...",2022.11.30.,"SK텔레콤(대표 유영상)은 맨홀 아래 유해가스 농도나 온·습도, 침수·뚜껑 열림 여부 등 육안으로 확인할 수 없는 위험요인을 IoT, 인공지능(AI) 등 ICT 기술로 원격 모니터링하는 맨홀 안전관리 솔루션을 본격 확대한다고 30일 밝혔다. 맨홀은 작업자가 굴착 작업 없이 지하에 매설된 관로나 하수도 등을..."
56,"KT, 코웨이와 스마트홈 경쟁력 강화 '맞손'...""미래 AI 라이프 선도""",2022.11.30.,KT는 이번 코웨이와 협력을 계기로 인공지능(AI) 기반 디지털 혁신 서비스를 발굴해 스마트홈 시장으로 영역을 본격 넓힐 계획이다. 양사의 주요 협력 분야는 ▲홈 DX 고도화 및 신규서비스 출시 ▲양사 상품 결합 통한 시너지 확대 ▲펫가구·1인가구 등 특화 사업 개발 ▲글로벌 사업 협력 등이다. 우선 KT의...
57,"미래와 현재가 뭉치다! … UNIST, ‘울주 A.I. 4.0 Studio’ 결과 발표회 개최",2022.11.30.,"UNIST가 지난 26일 울주군 고등학생들과 함께 6개월간 진행한 인공지능(AI) 프로젝트의 결과를 발표했다. UNIST 리더십센터는 26일 오전 10시 경영관에서 ‘울주 A.I. 4.0 Studio’ 결과발표회를 가졌다. 행사는 프로젝트 시연, 최종 결과 발표와 수료식으로 진행됐다. 울주 A.I. 4.0 Studio는 울주군 소재..."
58,"SKT, 맨홀 내부 안전사고 IoT·인공지능 기술로 예방",2022.11.30.,"올해 하반기부터는 가스 발생이 의심되는 지역, 깊이가 깊고 평상시 작업량이 많은 맨홀, 구(舊)도심지 맨홀, 주요 통신시설 인근의 맨홀 등 100개소로 확대 적용했다.맨홀 안전관리 솔루션에는 SK텔레콤의 AI 네트워크 관리 시스템 '탱고(TANGO)'와 IoT 네트워크, SK쉴더스의 지능형 융합보안 플랫폼 '써미츠..."
59,"웁살라시큐리티, 외대와 SW·AI 융합 전문가 양성 교육",2022.11.30.,블록체인 가상자산 규제기술(Reg-tech) 전문기업 웁살라시큐리티가 지난 24일 한국외국어대학교 인공지능(AI) 교육원과 산학협력 업무협약(MOU)을 맺었다고 30일 밝혔다. 협약은 ▲해외 인턴십(현장 학습) 기회 ▲산학공동연구 및 기술개발 ▲산학교류 및 인력양성 ▲소프트웨어(SW) 중심대학사업 관련...
60,"LG CNS, AI 활용 맞춤형 영어회화 학습",2022.11.30.,과기정통부 장관賞 디지털전환(DX) 전문기업 LG CNS는 최근 맞춤형 인공지능(AI) 튜터 서비스 '스피킹클래스'에 71권 분량의 초·중·고교 영어 교과서 콘텐츠를 탑재했다. 앱 하나로 영어 교과서에 있는 수만 개의 영어 문장을 AI와 함께 학습할 수 있게 된 것. 스피킹클래스는 LG CNS가 개발한 AI 영어회화...
61,"유진그룹, AI와 함께 '착한경매' 기부활동 진행",2022.11.30.,기사내용 요약 사내 자선바자회 착한경매에 AI 진행자 도입 유진그룹(회장 유경선)이 인공지능(AI)을 활용해 스마트한 기부활동에 나선다. 유진그룹은 소외된 이웃을 돕기 위해 사내 온라인 자선바자회인 '착한경매'를 열었다고 28일 밝혔다. 올해로 8회째를 맞는 착한경매는 임직원들의 애장품을 사내 경매에...
