,제목,날짜,본문
12,빅데이터 및 AI기술로 기업 미래 예측…중진공 '비즈패스파인더' 공개,2022.12.30.,"중소벤처기업진흥공단은 중소벤처기업을 위한 빅데이터 및 인공지능(AI) 분석 서비스 '비즈패스파인더'를 공개한다고 30일 밝혔다. 비즈패스파인더는 중소벤처기업 통계, 동종업종 간 재무성과 비교, 성장경로 예측 등 분석 정보를 실시간 제공한다. 경영 환경변화에 기업들이 선제적 대응을 하도록 구축됐다...."
13,자식 빈자리 채우는 ‘AI 로봇’,2022.12.29.,"지원 대상자는 혼자 사는 독거(홀몸)노인, 홀몸 장애인, 우울감이 높은 중장년층을...""] 고령화 시대, 인공지능을 갖춘 AI 로봇이 돌봄에 취약한 홀몸노인들에게 자식의 빈자리를 채워주고 있습니다. KBS 뉴스 조경모입니다. 촬영기자:신재복/그래픽:최희태"
14,“챗GPT는 범용 AI의 출발점…허위정보 경계 필요”,2022.12.29.,"스트리밍 서비스나 쇼핑몰의 추천 알고리즘, 인공지능 스피커, 내비게이션 등 일상에서 AI 서비스를 이용하고 있지만 챗GPT처럼 다재다능한 용도를 자랑하는 AI 서비스는 처음이라고 할 수 있다. 이용자들은 챗GPT로 한 갖가지 실험 결과를 경쟁적으로 소셜미디어에 올리고 있다. 평가는 대부분 “무섭도록..."
15,"한화테크윈, 아파트 지능형 주차솔루션 시장 진출",2022.12.28.,해당 기술은 인공지능(AI)을 활용해 차량 번호 인식 정확도를 높이고 클라우드 기반 관제 서버 적용으로 현장 서버의 고장·수리·교체 가능성을 원천 차단했다. 시스템 장애도 원격으로 빠른 지원이 가능하다. 또 사각지대를 최소화한 전방향 고해상도 영상 모니터링 및 저장으로 주차장 내에서 발생할 수 있는...
16,"LG유플러스, AI 개발 경진대회 개최",2022.12.28.,LG유플러스가 인공지능(AI) 전문기업 업스테이지와 지난달 7일부터 4주간 진행한 AI 경진대회 'LG유플러스 AI 그라운드'에서 콘텐츠 추천 모델을 개발한 '피시맨'팀이 최우수상을 받았다고 28일 밝혔다. 사진은 LG유플러스 직원들이 AI 그라운드 출품작을 검토하고 있는 모습. 2022.12.28 [LG유플러스...
17,"""AI 덕분에 단 4명이서 돼지 7200마리 키우죠""",2022.12.28.,"“인공지능(AI) 기술이 가장 필요한 곳이 바로 축산농가입니다. 돼지 7200마리 키우는 데 직원 네 명이면 충분합니다.” 이성권 리앤팜 회장(72)은 세종시와 충남 공주시, 경기 화성시에 축사를 짓고 1년에 4만5000마리의 돼지를 길러 판매하는 양돈인이다. 연간 매출은 200억~250억원. 사료값과 인건비 등을..."
18,"사진 속 물체 3D로 구현하는 인공지능 반도체, 국내에서 개발",2022.12.28.,KAIST 유회준 전기및전자공학부 교수 연구팀 사진에 찍힌 공간 정보를 3차원 형태로 구현할 수 있는 인공지능(AI) 반도체를 국내 연구진이 세계 최초로 개발했다. 한국과학기술원(KAIST)은 전기및전자공학부 유회준 교수가 이끄는 PIM 반도체 설계 연구센터 ‘AI-PIM’이 사진에 나오는 물체를 3D(입체)로...
19,"""인공지능 활용, 고품질 지식재산행정 서비스 구현""",2022.12.29.,"""2023년 새해에는 인공지능(AI) 기술을 활용한 지식재산 행정 내부혁신을 통해 고품질 서비스를 구현하는데 주력할 것입니다"" 이인실 특허청장( 사진)은 30일 낸 2023년 신년사에서 ""새해는 그 어느 때보다 우리 기술을 전략자산화하고, 권리로 보호하는 지식재산 주무부처로서 특허청의 역할이 중요한 한 해가 될..."
20,"비타소프트 ""AI융합 불법복제품 판독시스템 성과 뚜렷""",2022.12.29.,"""과기정통부와 정보통신산업진흥원(NIPA)의 지원 의지가 강하고 인공지능(AI) 개발 역량이 우수한 소프트웨어 기업이 다수 참여하고 있어 사업 성과가 뚜렷이 나올 것으로 확신하고 있습니다."" 'AI융합 불법복제품 판독시스템 구축 사업'에 참여하고 있는 비타소프트 홍순기 대표는 29일 ""디자인권과 상표권..."
21,"AI반도체, GPU 쓸 때보다 패션 서비스 속도 5배↑",2022.12.29.,인공지능(AI) 반도체 기업인 사피온이 클라우드 기업 NHN클라우드와 함께 패션 특화 AI 서비스를 위한 AI 반도체 칩 기술 검증을 완료했다고 밝혔다. AI 반도체는 대규모 데이터를 병렬 처리하는 데 특화된 고성능 비메모리 반도체다. 29일 사피온은 자사 AI 반도체 칩 사피온 X220을 활용해 이같은 결과를...
22,과기정통부 'AI 바우처' 새해 250과제에 700억 투입,2022.12.29.,"기사내용 요약 공급 기업엔 성장, 수요기업엔 기술 도입 지원 육성 분야에 AI반도체, 소상공인, 글로벌 신설 [서울=뉴시스]심지혜 기자 = 과학기술정보통신부는 중소·벤처·중견기업 및 의료기관 등을 대상으로 인공지능(AI) 솔루션 활용을 지원하는 2023년 AI 바우처 지원 사업을 시작한다고 28일 밝혔다. AI..."
23,"AI가 쓴 소설, 그럴듯한데?",2022.12.29.,이야기에 맞는 삽화를 만드는 건 역시 인공지능이 잘한다. 키워드나 문장을 제시하면 거기에 어울리는 합성 이미지를 뚝딱 만들어내는 AI ‘미드저니(Midjourney)’를 이용하니 그럴싸한 삽화를 손쉽게 얻을 수 있다. 다만 여기서도 한계는 보인다. 따로 인종이나 지역을 설정하지 않는 한 대체로 백인에 가까운...
24,[젊은 두뇌가 뛴다]① 프로게이머 꿈꾸던 공학자 “내가 ‘배그’에 AI 친구를...,2022.12.28.,"[편집자주] 인공지능(AI)이 사람만큼 게임을 잘 하는 건 더는 새로운 뉴스도 아니다. 구글의 알파고를 업그레이드한 ‘알파스타’는 단 14일 동안 100년치 스타크래프트 게임 방법을 학습했고, 2019년에 인간 프로게이머와 ‘스타크래프트2′로 대결을 펼쳤다. 결과는 알파스타의 10대 1 승리. 메타가 만든 AI..."
25,AI 냉장고·LCD 세탁기·차세대 배터리…삼성·LG·SK ‘미래기술’의 향연,2022.12.29.,2016년 첫 출시한 패밀리허브는 냉장고에 인공지능(AI)·사물인터넷(IoT) 기술을 접목해 엔터테인먼트·패밀리커뮤니케이션·쿠킹·스마트홈 관련 서비스를 제공한다. 이번 신제품은 최근 대형 스크린에 대한 높은 선호도를 반영해 기존 21.5형보다 면적을 2배 이상 확대한 32형 풀HD 터치스크린을...
26,AI 연구자가 본 챗GPT “범용 AI의 출발점…허위정보 단점”,2022.12.29.,"스트리밍 서비스나 쇼핑몰의 추천 알고리즘, 인공지능 스피커, 내비게이션 등 일상에서 AI 서비스를 이용하고 있지만 챗GPT처럼 다재다능한 용도를 자랑하는 AI 서비스는 처음이라고 할 수 있다. 이용자들은 챗GPT로 한 갖가지 실험 결과를 경쟁적으로 소셜미디어에 올리고 있다. 평가는 대부분 “무섭도록..."
27,"딥노이드, AI진단서비스 군거점병원 10개소 설치",2022.12.29.,딥노이드(대표 최우식)가 국군의무사령부와 함께 군병원간 의료영상 공유 및 인공지능(AI) 판독보조서비스를 개발해 군 거점 병원 10개소에 구축 완료했다고 29일 밝혔다. 이번 AI 판독보조서비스는 군의료 수준을 격상하고 환자 중심의 진료서비스 품질향상을 통해 군장병들에게 보다 나은 의료서비스를...
28,"계명대 동산의료원,ICT인공지능 성과 ‘과기부 장관상’ 수상",2022.12.29.,병원 측은 ICT 기금 지원사업인 인공지능 학습용 데이터 구축사업에 선정돼 근골격계 동영상데이터 및 영유아 고관절 초음파 데이터를 학습용 데이터로 구축해 인공지능(AI)진단과 AI 의료기기 등을 개발하고 활용할 수 있도록 했다. 또 범부처 의료기기 개발사업을 통해 ‘인공지능 기반 족부 및 보행 이상...
29,AI가 '돈 되는 정보' 콕콕 찍어 동영상으로 요약해줘요,2022.12.27.,새해에는 이 같은 엠플 구독자의 일상에 '인공지능(AI) 재테크 동영상 보기'가 추가된다. 기사를 자동으로 동영상으로 바꿔 보여주는 서비스로 국내 언론사 중 처음으로 시도하는 것이다. 엠플은 1년 365일 재테크 정보에 관심 있는 투자자들에게 독점적으로 재테크 콘텐츠를 제공하겠다는 의지를 담은 매경의...
30,차에서 게임하고 졸음운전땐 AI가 경고음…CES서 본 미래 車세계,2022.12.27.,스웨덴의 전기차 회사인 폴스타는 인공지능(AI) 기업인 ‘스마트 아이’와 함께 운전자 모니터링 시스템을 공개할 예정이다. AI가 운전자의 머리나 눈꺼풀 움직임 등을 추적하다가 정신이 산만해지거나 졸려하는 것이 감지되면 경고음을 보내는 기술이다. 위험하다 싶을 때는 비상 정지 기능까지 지원한다....
31,"챗GPT 파급효과 어디까지?…정부, AI 전략 '고심'",2022.12.27.,"업계 ""한국어 능력은 아직""…빅테크 관심 가능성은 경계 전문가 ""국내 초거대 AI 중심 잡을 기관 필요"" 조언 정부가 최근 정보기술(IT) 업계 주요 이슈로 떠오른 인공지능(AI) 대화형 메신저 '챗GPT'의 파급 효과를 주시하며 전문가와 기술 분석에 착수했다. 챗GPT는 실제 인간과 상당히 비슷한 대화가 가능한..."
32,"삼성SDS, 세계 최고 권위 AI학회서 3년 연속 논문 채택",2022.12.27.,기사내용 요약 ‘신경정보처리시스템학회(NeurIPS)’에 논문 등재 '강화학습을 활용한 조합 최적화' 기술에 관한 연구 채택률 25%에 불과…AI분야 기술력 인정받아 【서울=뉴시스】송혜리 기자 = 삼성SDS가 세계 최고 권위 인공지능(AI) 학회인 ‘신경정보처리시스템학회(NeurIPS)’에 3년 연속으로 조합...
33,"에브리봇, 이스라엘 기업과 AI 로봇 공동개발 사업 선정",2022.12.28.,"에브리봇은 사업 기간 동안 고성능·저비용 콤팩트 AI 프로세싱 모듈, 실시간 통합 데이터 수집과 AI(인공지능) 상황인지 기술 등의 AI 기술이 탑재된 자율주행 로봇 플랫폼을 개발할 예정이다. 이를 통해 에브리봇은 서비스 로봇 시장의 입지를 강화하고, 국내외 중소기업이 사용할 수 있는 플랫폼과..."
34,"LGU+, AI 개발대회…""입상작 '아이들나라' 적용 검토""",2022.12.28.,LG유플러스는 인공지능(AI) 전문기업 업스테이지와 함께 개최한 AI 경진대회 'LG유플러스 AI 그라운드'에서 콘텐츠 추천 모델을 개발한 '피시맨'팀이 최우수상을 받았다고 28일 밝혔다. 지난달 7일부터 4주간 진행된 경진대회에는 860팀이 참가해 유·아동 전용 온라인 동영상 서비스(OTT) '아이들나라' 사용자...
35,"서강대, 신소재 안정성 예측하는 AI모델 개발",2022.12.27.,"서강대학교 화공생명공학과 백서인 교수 연구팀은 신소재의 안정성을 빠르고 정확하게 예측하는 인공지능 모델 ‘D-CGCNN(Direction-based Crystal Graph Covolutional Neural Network)’을 개발하였다. 이번 연구는 C1가스 리파이너리 사업, 대학중점연구소지원사업, KISTI 슈퍼컴퓨팅센터의 지원으로 수행되었으며 지난..."
36,성균관대에 삼성전자 채용연계 ‘AI 학과’ 만든다,2022.12.27.,삼성전자가 성균관대와 손잡고 인공지능(AI) 특화 인재를 양성하는 채용연계형 계약학과를 신설한다. 학사부터 석사까지 전액 장학금은 물론 인턴십 등 각종 체험 프로그램과 삼성 채용까지 이어지는 학과다. 삼성전자는 최근 경기 수원시 성균관대 자연과학캠퍼스에서 성균관대와...
37,"영진전문대 인공지능혁신공유대학사업단, 코-위크 아카데미에서 교육부 장관상...",2022.12.27.,"올해는 디지털혁신공유대학사업에 참여 중인 대학교 재학생 8500여 명이 참가, 인공지능(AI)을 비롯한 지능형로봇·빅데이터·차세대반도체·미래자동차·바이오헬스·실감미디어·에너지신산업 등 8개 신기술 분야 강의와 메타버스, 유튜브 등 온라인 강의를 수강하며 신산업 트렌드를 접하고, 디지털 분야..."
38,"삼성SDS, 세계 최대 AI 학회서 3년 연속 논문 채택",2022.12.28.,"삼성SDS는 세계 최대 인공지능(AI) 학회인 'NeurIPS'(신경정보처리시스템학회·뉴립스)에서 3년 연속 논문이 채택됐다고 27일 밝혔다. 뉴립스는 AI·기계학습(머신러닝) 분야에서 세계 최고 권위를 가진 학회로, 이 분야의 논문 채택률이 25%에 불과할 정도로 기준이 매우 까다롭다고 삼성SDS는 설명했다. 이번에..."
39,'소멸도시'에 맞는 도시계획 짠다…AI도 활용,2022.12.28.,"이와 함께 빅데이터 기반의 인공지능(AI)을 도시계획에 시범적으로 접목할 지자체도 선정한다. 외부 전문가 평가를 거쳐 내년 4월까지 6곳의 실증 도시를 선정한다. 선정된 지자체는 빅데이터, 인공지능을 적용해 도시계획을 수립하도록 지원받는다."
40,인공지능 vs 인간 사이 의외성은?…故강수연 유작 '정이',2022.12.30.,"장인영 인턴 기자 = 연상호 감독의 신작 넷플릭스 영화 '정이'가 29일 메인 포스터를 공개했다. '정이'는 기후변화로 폐허가 된 지구를 배경으로, 인간과 로봇의 경계에 선 전투형 A.I. '정이'와 이를 개발하는 연구소 사람들의 이야기를 그린 SF 영화다. 포스터에는 인류의 위기에서 저마다의 방법으로..."
41,"과기정통부 ""내년 AI 일상화 원년…디지털 신기술 개척""",2022.12.30.,과학기술정보통신부는 내년을 전 국민이 '디지털 네이티브'로 거듭나고 인공지능(AI) 기술이 일상적으로 쓰이는 원년으로 삼겠다는 포부를 밝혔다. 이종호 과기정통부 장관은 28일 이러한 내용을 담은 ‘2023년 업무계획’을 윤석열 대통령에게 보고했다. 과기정통부는 먼저 AI를 활용한 독거노인 돌봄...
42,제2회 스마트농업·인공지능 경진대회…대상에 ‘트리거’ 팀,2022.12.28.,농림축산식품부는 29일 서울 서초구 aT센터에서 ‘제2회 스마트농업 인공지능(AI) 경진대회 시상식’을 열었다. 농식품부는 2021년부터 농업분야 AI 모델을 개발하고 스마트농업 인재를 발굴하기 위해 해당 경진대회를 개최하고 있다. 첫해엔 해충 판별 방식으로 진행됐지만 2022년엔 AI 기술을 적용해 온실...
43,삼성전자-성균관대 손잡고 ‘AI 특화 인재’ 양성한다,2022.12.28.,삼성전자가 성균관대와 손 잡고 인공지능(AI) 특화 인재를 양성하는 채용연계형 계약학과를 신설한다. 학사부터 석사까지 전액 장학금은 물론 인턴십 등 각종 체험 프로그램과 삼성 채용까지 이어지는 학과다. 삼성전자는 최근 경기 수원시 성균관대 자연과학캠퍼스에서 성균관대와...
44,특허청 올해 10대 뉴스 1위는 '인공지능은 발명자 될 수 없다',2022.12.28.,인공지능(AI)이 발명했다는 특허에 대해 특허청이 무효처분한 뉴스가 올해 특허청 10대 뉴스 1위로 선정됐다. 28일 특허청에 따르면 올해 10대 뉴스는 언론에 많이 보도된 뉴스 가운데 국민과 언론인 투표를 통해 선정했다. 1위인 '인공지능 발명 특허출원 무효처분'에 이어 2위는 '새 정부 지식재산 정책...
45,"[동정] 이주호 부총리, 인공지능 교육 선도학교 방문",2022.12.27.,"▲ 이주호 사회부총리 겸 교육부 장관은 인공지능(AI)교육 선도학교인 춘천교육대학교 부설초등학교를 찾아 교육 공간을 둘러보고, 학생·학부모와 AI 활용 등 교육 혁신방안에 대해 의견을 나눴다. 이 부총리는 ""앞으로 인공지능을 학교 수업에 활용해 학생 맞춤형 학습을 돕고, 교사는 학생의 창의적·비판적..."
46,AI 예술가 등장…이건희컬렉션 특별전…2022 미술계 ‘뜨거운 감자’는?,2022.12.27.,○AI 예술가의 등장 여느 때보다 인공지능(AI) 창작 실험이 활발했던 해였다. 미술계에서 논란이 커진 건 8월 미국 콜로라도 주립박람회 미술대회에서다. 디지털아트 부문에서 ‘미드저니를 활용한 제이슨 앨런’의 그림 ‘스페이스 오페라극장’이 1위를 차지했다. 이는 게임 제작자 앨런이 문장을 입력하면...
47,"경주시, 첨단 인공지능 활용…똑똑한 스마트도시로 도약",2022.12.31.,"여행자센터 내 아나몰픽 기법이 적용된 미디어아트 공간 스마트도시란 사물 인터넷(IoT), 인공지능(AI), 빅데이터 등 최신정보통신기술(ICT)을 바탕으로 다양한 도시서비스를 제공하는 첨단 도시를 말한다. 중소도시 스마트시티 조성사업 개략도 시는 체감도가 높고 상용화가 쉬운 스마트 기술을 적용해 교통..."
48,갑자기 끼어든 車도 피하고… ‘AI 버스기사’ 제법이네,2022.12.26.,"사람 대신 센서와 카메라, 인공지능(AI)이 버스를 몬다. 경복궁역, 국립고궁박물관, 청와대, 춘추문, 국립민속박물관 등 다섯 정류소에 정차한다. 시민 누구나 예약 없이 무료로 탈 수 있다. 운행 시간은 평일 오전 9시~오후 5시다. 시험 운행 단계라 비상 상황에 대비해 사람이 운전석에 탄다. 또 시속 약 20..."
49,"네이버, 서울대와 협업한 두 번째 'AI 리포트' 발간",2022.12.28.,"네이버 그린팩토리 [자료사진=네이버] 네이버가 서울대 인공지능(AI) 정책 이니셔티브(SNU AI Policy Initiative, SAPI)와 함께 네이버 AI 서비스에 담긴 사회적·윤리적 고민의 과정과 결과를 공유하는 두 번째 '네이버-SAPI AI 리포트'를 공개했다. 이번 리포트는 네이버 AI 윤리 준칙의 관점에서 AI 서비스가..."
50,"KT, '초연결 지능형 연구개발망' 운영 데이터 개방한다",2022.12.28.,"KT는 KOREN 고도화 사업의 일환으로 인공지능(AI)과 네트워크에 관련된 기술, 제품 및 서비스 개발을 위한 네트워크 운영 데이터를 제공하는 KOREN 데이터 레이크 포털 사이트를 구축했다. KOREN 데이터 레이크 포털 사이트에서는 KOREN 운영 과정에서 발생한 이상 트래픽, 유해 트래픽, 광신호 이상..."
51,2023년 국내 산업의 AI 기술 적용 확대된다,2022.12.30.,"2023년 국내 SW산업에서 가장 큰 이슈는 인공지능(AI)이 될 것으로 보인다. 소프트웨어정책연구소(SPRi)의 '2023년 SW산업 10대 이슈 전망' 보고서에 따르면, 2023년 SW 이슈 중 ‘AI 기반 모델의 고도화’가 1위에 올랐다. 뒤를 이어 2023년 SW산업 10대 이슈로 ▲플랫폼형 SaaS의 공공부문 확대 ▲커지는..."
52,"웨인힐스, ESG 경영 강화…자사 AI로 탄소 감축한다",2022.12.29.,"텍스트 영상 자동 변환 인공지능(AI) 스타트업 웨인힐스브라이언트A.I(웨인힐스)가 자사 AI 기술로 탄소 감축에 나서며 2023년부터 본격적인 ESG(환경·사회·지배구조) 경영 강화에 나선다. 웨인힐스는 전 세계적인 친환경 흐름에 발맞춰 ESG 경영에 힘쓰고, 지속 가능한 미래를 모색해 글로벌 스타트업으로..."
53,인공지능 DNA 깨우는 진천교육,2022.12.27.,"이에 한국과학기술원(KAIST), 진천교육지원청, (재)충북테크노파크, 정보통신산업진흥원(NIPA), 한국교육개발원(KEDI) 등 8개 기관과 협력해 다양한 인공지능(AI), 디지털 교육 프로그램을 운영해 왔다. 올해는 `K-스마트교육2.0 사업'으로 업그레이드해 진천교육지원청, 한국과학기술원과 다시 한번 힘을 모아..."
54,"카카오엔터프라이즈 ""올해 AI 국제학회서 논문 23편 발표""",2022.12.27.,"카카오엔터프라이즈는 올해 세계 인공지능(AI) 학회에서 상반기 17편, 하반기 6편 등 총 23편의 논문을 발표하고 국제 대회에서 수상했다고 27일 밝혔다. 이 중 세계 최고 권위 자연어처리 국제학회 'EMNLP'에서는 총 3편을, 세계 국제 학술지 'IEEE Access'에는 2편을 발표했다. 카카오엔터프라이즈는 이 같은 AI..."
55,"베스핀글로벌, '헬프나우AI' 자동 응답 수준 키워",2022.12.27.,베스핀글로벌(대표 이한주)은 대화형 인공지능(AI) 플랫폼 '헬프나우AI'에 GPT 기술을 도입해 자동 응답 수준을 높였다고 27일 밝혔다. GPT는 최근 공개된 오픈AI 챗봇인 '챗GPT'에 기반이 된 대규모 언어 모델이다. 챗GPT는 파라미터만 1천750억개가 넘는다. 인간과 비슷한 수준으로 상세하고 논리적인 문장을...
56,"대구시, 신천대로 교통 돌발상황 AI가 알린다",2022.12.27.,대구시는 도심을 순환하는 신천대로에 돌발상황 발생 시 극심한 교통정체로 이어지는 문제를 해결하기 위해 인공지능(AI) 기반의 ‘실시간 돌발상황관리시스템’을 구축하고 2023년 1월부터 서비스를 시작한다고 27일 밝혔다. AI 기반의 카메라가 돌발상황을 자동으로 검지하는 돌발상황관리시스템은 지난...
57,"베이징, 인공지능 산업의 新고지…약 1500개 기업 입주",2022.12.27.,"최근 베이징시 과학기술위원회와 중관춘(中關村)과기단지관리위원회가 전한 소식에 따르면, 베이징에는 약 1500개 인공지능(AI) 분야 관련 기업이 입주해 있고, 인공지능 관련 17개 분야에서 전국 우위를 차지하는 등 베이징시 인공지능 산업이 지속적으로 빠른 성장세를 유지해 점차 수도의 새로운 경제..."
58,‘AI로 세포 분석’ KAIST 세계 AI대회 정상,2022.12.27.,"카이스트(KAIST)가 미국과 중국 세계적 연구팀을 제치고, 인공지능(AI) 경진 대회에 우승했다. 카이스트 ‘김재철AI대학원’ 윤세영 교수 연구팀은 초고해상도의 현미경 이미지에서 인공지능(AI)이 자동으로 세포를 인식하는 기술을 개발, ‘세포 인식기술 경진대회’에서 우승을 차지했다. 이번 대회는 AI 학회..."
59,"교육부, 차세대 지능형 연수 플랫폼 '배움 누리터' 개통",2022.12.27.,"배움누리터는 중앙교육연수원과 17개 시도교육연수원이 공동 개발, 인공지능(AI)과 빅데이터로 교육계 안팎의 다양한 교원 연수 콘텐츠를 제공하는 '맞춤형 플랫폼'을 표방한다. 클라우드, 채팅로봇, 온라인 화상 시스템 등 에듀테크를 적용해 유·초·중·고와 대학 교직원 등 학습자의 학습 효과와 교육 관리..."
60,"트리거, 스마트농업 AI 경진대회서 대상…상금 5천만원",2022.12.28.,"기사내용 요약 농식품부, 온실 원격제어로 평가…4개팀 선발 농림축산식품부는 29일 서울 한국농수산식품유통공사(aT) 센터에서 개최된 제2회 스마트농업 인공지능(AI) 경진대회 시상식에서 '트리거'(Trigger)가 대상을 받았다고 밝혔다. 농식품부는 지난해부터 농업 분야 AI 모델을 개발하고 스마트농업..."
61,삼성전자-성균관대 손잡고 'AI 계약학과' 만든다,2022.12.25.,채용연계형 '지능형소프트웨어학과' 신설…IT 분야 인재 육성 삼성전자와 성균관대가 인공지능(AI) 특화 인재를 양성하기 위해 채용연계형 계약학과인 지능형소프트웨어학과를 신설한다. 삼성전자와 성균관대는 지난 22일 경기도 수원시 성균관대 자연과학캠퍼스에서 지능형소프트웨어학과 설치 협약식을...
