,제목,날짜,본문
10,"""포스코, 50년 명장경험 인공지능에 담는다""",2022.04.28.,삼성·LG전자서 영입한 포스코 AI 전문가 인터뷰 기계·공정外 숙련자 경험까지 AI기술로 데이터화 경영 활용 맞춤형 AI CCTV로 재해예방 신기술 인력 내년까지 900명 작년 말 국내 최대 철강 기업 포스코가 국내 최대 전자 업체인 삼성전자와 LG전자에서 인공지능(AI) 전문가 2명을 영입해 화제를 모았다. 두...
11,현대차·기아 ‘지능 제어’ 공동연구실 설립,2022.04.28.,"AI(인공지능) 그룹과 MPC(Model Predictive Control·모델 예측 제어) 그룹, 제어/관측기 그룹 등으로 나눠 미래 기술 아이템과 제어 방법론 연구를 진행할 예정이다. AI 그룹은 서울대 항공우주공학과 김현진 교수팀과 연세대 기계공학부 최종은 교수팀이 맡았다. 전기차 인공지능의 노면 상태 추정과 최적 주행..."
12,"ETRI, 인공지능 국제표준정책 주도",2022.04.28.,인공지능(AI) 분야에서 국제표준정책을 주도하고 관련 표준을 개발하기 위한‘인공지능 표준전문연구실’을 본격 가동했다. 국제표준개발 선점을 발판으로 AI 기술 분야 핵심기술을 확보하는 첫걸음이 될 전망이다.과학기술정보통신부로부터‘AI 표준전문연구실’로 선정된 연구진은...
13,"이글루코퍼레이션, AI·통합보안관제 특허 등록 완료",2022.04.28.,"기사내용 요약""더 많은 고객이 데이터 가치 있게 활용토록 지원할 것"" 정보보안기업 이글루코퍼레이션은 인공지능(AI)·통합보안관제(SIEM) 특허 등록을 완료했다고 28일 밝혔다. 우선 AI 특허는 머신러닝 및 수학적 산술식을 이용해 침해 의도가 있는 공격자 인터넷 주소(IP)의 종합 위험도를 산출하는..."
14,"인수위 ""바이오 기술에 AI·데이터 접목해 신약 개발 1년내로""",2022.04.28.,인수위는 과학기술교육분과는 이날 디지털 바이오 육성을 위한 네 가지 실천과제로 ▲범부처적인 바이오 데이터의 축적·공유 활용 플랫폼 구축 및 고도화 ▲ 인공지능(AI)·빅데이터 등을 접목해 연구효율 및 생산성 제고 ▲ 디지털 바이오 유망기술 집중 육성으로 글로벌 경쟁력 확보 및 신시장 선점 ▲ 정부와...
15,"""지니야 도와줘!""…KT, AI스피커로 실버케어 강자 노린다",2022.04.28.,"""지니야 도와줘, 너무 아파!"" KT의 인공지능(AI) 케어 서비스를 이용하는 어르신이 AI스피커인 기가지니를 향해 위급 상황임을 알렸다. 기가지니는 곧바로 보호자와 복지사에게 응급 메시지를 전송했다. 119안전신고센터에도 연락을 보냈다. 기가지니의 빠른 대처 덕분에 어르신은 늦지 않게 구조될 수 있었다...."
16,"무협 광주전남본부-인공지능산업융합사업단, AI 스타트업 수출기업화 업무협약",2022.04.28.,"한국무역협회 광주전남지역본부(본부장 이권재)는 29일 인공지능산업융합사업단(단장 임차식)과 광주 인공지능(AI) 스타트업 수출기업화 지원 협력을 위한 업무협약을 체결했다. 무협은 지난해부터 인공지능산업융합사업단과 입주 AI스타트업 대상 1대1 컨설팅 및 설명회, 오픈이노베이션 등 지원사업 매칭 등..."
17,남자는 ‘힘’ 여자는 ‘멍청’… AI가 분석한 문학작품 속 성차별,2022.04.26.,미국의 한 대학 연구팀이 인공지능(AI)을 활용해 문학작품 속 단어를 분석한 결과 남성 인물이 여성 인물보다 4배 많이 등장하는 것으로 나타났다. 인물 묘사에서도 편견에 기반한 성차별이 뚜렷했다. 27일(현지시간) 영국 일간 가디언에 따르면 미국 서던캘리포니아대 연구팀은 ‘구텐베르크 프로젝트’에...
18,"LG CNS, 인공지능 기술개발 4대 연구소 체제 구축",2022.04.26.,"LG CNS는 사람의 말과 문자를 이해하는 인공지능(AI)을 연구하는 '언어 AI 연구소(LAB)'를 신설했다고 26일 밝혔다. 이로써 LG CNS는 기존에 운영하던 '비전 AI LAB', '데이터 AI LAB', 'AI 엔지니어링 LAB'까지 4대 AI LAB 설치를 완료했다. '언어 AI LAB'은 LG CNS가 고객사에 제공하는 AI 기반 고객센터(AICC)와..."
19,"마인즈랩, 다국어 인공지능인간 논문 국제학술대회 채택",2022.04.26.,"마인즈랩은 독자 연구를 통해 개발해 온 다국어 인공지능 인간(AI Human) 관련 논문이 국제학술대회 CVPR의 '2022 CVPR Demo Track'에 채택됐다고 29일 밝혔다. 마인즈랩은 이 논문을 통해 공개된 다국어 AI Human 신 기술을 최초 공개했다. 특정 인물의 발화 특성, 얼굴 움직임 등을 그대로 유지한 채 음성..."
20,"현대차·기아, 미래 전기차 제어기술 확보 시동… 지능 제어 공동연구실 설립",2022.04.26.,연구는 ▲인공지능(AI) 그룹 ▲모델 예측 제어(MPC) 그룹 ▲제어·관측기 그룹 등 세 개로 나누어 전기차 미래 기술 아이템과 제어 방법론 등을 진행할 예정이다. 현대차·기아는 각 그룹이 연구를 수행할 수 있도록 공동연구실의 운영을 총괄하고 연구 예산을 지원한다. 현대차·기아 연구원들과 대학 연구팀의...
21,"LG·서울대, 인공지능 공동 연구 거점 가동",2022.04.26.,엘지(LG)그룹 인공지능(AI) 연구 조직인 엘지 AI연구원이 서울대 AI대학원과 공동으로 설립한 ‘SNU-LG AI 리서치 센터’의 현판식을 열고 인공지능 공동 연구에 본격적으로 나섰다고 26일 밝혔다. 서울대 관악캠퍼스에 자리잡은 리서치 센터는 엘지와 서울대의 인공지능 공동 연구 거점으로 이경무 서울대 대학원...
22,"""사람 대신 AI 순찰…도로파손 등 실시간 포착""",2022.04.26.,다리소프트는 딥러닝 엔진을 장착한 인공지능(AI) 도로분석 장치를 활용해 도로 위험정보를 서비스하는 기업이다. 전 세계적으로 AI 기술로 도로 위험정보 서비스를 상용화한 것은 이 회사가 유일하다. 2020년 설립된 이 회사가 자체 개발한 차량 부착용 도로분석장치(사진)는 주먹만 한 크기의 2채널 협각...
23,KT AI케어서비스에 디지털 플랫폼 접목…노인돌봄 사각지대 해소,2022.04.26.,"""지니야 살려줘"" 외치면 24시간 구조 가능…KT텔레캅-119 연계 KT는 독거노인 돌봄을 지원하는 AI(인공지능) 케어 서비스에 ABC(AI·빅데이터·클라우드) 기반 디지털 플랫폼을 접목해 서비스를 강화했다고 27일 밝혔다. KT AI 케어 서비스는 AI 스피커 '기가지니 LTE2'를 통해 독거노인 등의 일상생활과..."
24,"창원시, 제조AI 전문인력 양성 나선다…경남ICT협회와 협약",2022.04.26.,창원산업진흥원 주관 사업…지역 청년 역외 유출 방지 기대 경남 창원시가 사단법인 경남ICT협회와 제조AI(인공지능) 스마트 분야 전문인력 양성에 나선다고 28일 밝혔다. 사업 명칭은 '제조AI 인력 Smart-Up Project'다. 시 출연기관인 창원산업진흥원이 주관하고 경남ICT협회가 수행한다. 이들 기관은 창원 소재...
25,"무하유, AI 면접 평가 서비스 '몬스터'…답변 내용 분석",2022.04.27.,기사내용 요약음성문자변환 기술로 정확도 94% 실시간으로 이해…꼬리물기 질문도 인공지능(AI) 기술 기업 무하유는 AI 면접 평가 서비스 '몬스터'를 출시했다고 28일 밝혔다. 몬스터는 국내에서 유일하게 실제 면접 내용을 평가하는 면접 특화 영상·음성 분석 솔루션이다. 94%의 정확도로 면접 영상·음성을...
26,"광주시, 인공지능 융합 사업 공모에 선정…국비 62억 확보",2022.04.27.,광주시는 인공지능(AI) 융합 사업 신규 과제 공모에 2건이 선정돼 국비 62억원을 확보했다고 26일 밝혔다. 광주시는 'AI 융합 지역 특화산업 지원 사업'을 통해 동구 금남로 전일빌딩에 국비 37억원 등 67억원을 투입해 실증 랩을 구축한다. 광주시는 또 국비 25억원과 민자 6억원으로 5개 기업 공장에서 전력...
27,"광주시, AI반도체 활용 모델 AI가전에서 찾는다",2022.04.28.,"최태조 광주시 인공지능정책과장 ""국산 AI반도체를 활용해 광주시의 제조기반 가전산업을 인공지능이 접목된 AI가전으로의 재편을 통해 4대 주력산업 중 하나인 지능형 가전산업 활성화를 달성할 수 있을 것""이라며 ""새로운 가전시장에 선제적으로 대응할 수 있는 기반을 마련할 수 있을 것으로 기대한다""고..."
28,"사피온, 美 첨단 방송장비에 AI 반도체 공급",2022.04.28.,사피온이 국내 최초로 개발한 인공지능(AI) 반도체를 미국 첨단 방송장비에 탑재했다. 사피온은 이번 공급을 시작으로 미국 디지털 방송 시장 공략에 적극 나선다는 계획이다. 사피온은 28일 캐스트닷에라의 ATSC 3.0 디지털 TV 방송장비에 AI 반도체 'X220'을 적용했다고 밝혔다. 캐스트닷에라는...
29,"'AI 커머스 솔루션' 오드컨셉, IPO 본격 추진… 주관사 대신증권",2022.04.28.,인공지능(AI) 커머스 솔루션 기업 오드컨셉이 대신증권과 주관사 계약을 체결하고 본격 기업공개(IPO)에 나선다. 29일 금융투자업계에 따르면 2012년 설립한 오드컨셉은 비전 AI 기술을 기반으로 패션 이커머스의 성장을 견인하고 있다. 2017년 비전 AI 기반의 초개인화 상품 추천 서비스 'PXL'을 상용화했고...
30,"3년 내 당뇨병 걸릴 확률은?…셀바스AI, 뱅크샐러드에 서비스 적용",2022.04.28.,"신체 지표에 근거한 단순 통계 등 과거 방식에서 벗어나 실제 데이터와 인공지능(AI) 학습모델을 활용해 예측도를 높였다는 설명이다. 셀바스AI는 뱅크샐러드의 '내 위험 질병 찾기' 서비스에 셀비 체크업을 적용했다. 개인 건강 데이터를 기반으로 같은 연령대의 사용자보다 위험한 질병이 무엇인지, 어떻게..."
31,서울대 ‘AI 바이오’ 연구기금 확보…250억 원 규모,2022.04.28.,"SDB인베스트먼트, 서울대에 기금 전달 서울대가 인공지능(AI)을 활용한 바이오산업 관련 연구기금을 250억 원 규모로 확보했다. 서울대는 이 기금을 데이터센터 연구와 수의과대학 교육·연구 개선사업에 활용할 예정이다. 서울대는 SDB인베스트먼트로부터 GPU기반 데이터센터 구축 및 바이오 빅데이터 기반..."
32,"NHN DATA, AI 기반 '다이티' 솔루션 2종 출시",2022.04.28.,"NHN DATA가 인공지능(AI)이 분석하고, 제시하는 데이터 기반의 맞춤형 성장전략을 제공한다. NHN DATA(대표 이진수)는 고객 데이터 통합 관리 플랫폼 '다이티'에 인공지능(AI) 기술 기반의 신규 솔루션을 출시했다고 28일 발표했다. 이번에 출시된 솔루션은 '다이티 AI 박스'와 '다이티 AI 딜리버리' 2종으로, NHN..."
33,포스텍 곽수하 교수팀 안개 낀 날에도 정확히 동작하는 영상인식 AI 기술 개발,2022.04.28.,"포스텍 인공지능대학원 컴퓨터공학과 곽수하 교수와 통합과정 이소현·손태현 석사 연구팀이 짙은 안개가 낀 날에도 사람과 도로, 자동차 등을 정확하게 분할하는 영상인식 인공지능(AI) 기술을 개발했다. 28일 포스텍에 따르면 곽수하 교수 연구팀이 개발한 기술은 기존 기술로는 영상인식이..."
34,장성군 민원실 '65개 국어 지원' AI 통·번역 서비스 호평,2022.04.26.,"기사내용 요약국적별 언어장벽 해소, 편리한 민원 서비스 제공 전남 장성군이 지난해부터 민원실에 도입한 '인공지능(AI) 통·번역 서비스'가 다문화가정 주민과 외국인들에게 호평을 받고 있다. 27일 장성군에 따르면, 지역 내 등록 외국인 수는 지난 2014년부터 1000~1100명대를 꾸준히 유지하고 있다. 여기에..."
35,“KIAT의 기술사업화 도움받아 AI 전문기업으로 우뚝”,2022.04.29.,"최근 디지털 전환에 대한 관심이 높은 상황에서 기술사업화 지원을 통해 인공지능(AI) 전문기업으로 변신한 뒤, 이후 다양한 연관 분야로 사업의 성과를 확장중인 기업이 있다. 석영철 한국산업기술진흥원(KIAT) 원장은 지난 28일 AI 머신비전 전문기업인 라온피플(대표 이석중)을 찾아 사업 추진 현황과..."
36,"엔씨소프트, ESG 경영 핵심은 'AI 윤리'",2022.04.29.,"엔씨는 ‘인공지능(AI) 윤리’를 ESG 경영의 핵심 키워드 중 하나로 삼고 있다. 기술 개발에 그치지 않고 사용에 있어 윤리 정립에 앞장선다는 계획이다. 엔씨는 2020년부터 NC문화재단을 통해 하버드대학교, 스탠퍼드대학교, 매사추세츠공과대학(MIT)의 AI 윤리 교육 커리큘럼 개발 연구를 후원하고 있다...."
37,"AI 학습플랫폼 '콴다', 가입자 6천만명 돌파…해외 87%",2022.04.27.,기사내용 요약가입자수 6천만명…4개월만에 1천만명 증가 20개국서 교육 앱 차트 1위…7개 언어 지원 베트남 가입자 한국의 2.3배…MAU 470만 [서울=뉴시스]권안나 기자 = 에듀테크 기업 매스프레소는 자체 개발한 인공지능(AI) 학습플랫폼 '콴다(QANDA)'의 가입자 수가 이번달 6000만명을 돌파했다고 27일...
38,"사피온, 미국 TV 방송 장비에 AI 반도체 공급",2022.04.26.,인공지능(AI) 반도체 기업 사피온은 ‘캐스트닷에라(CAST.ERA)’가 만든 TV 방송 장비에 자사 칩 ‘X220’을 적용해 미국 시장 공략에 나선다고 28일 밝혔다. 사피온과 캐스트닷에라는 지난 23일(현지시간)부터 27일까지 닷새간 미국 라스베이거스에서 열렸던 세계 최대 규모 방송장비 전시회인...
39,"'100만 디지털 인재 키운다'…인수위, 초중등 SW·AI 교육 필수화",2022.04.28.,"기사내용 요약인재 조기 발굴…대학 첨단학과 신·증설 취업에 활용 가능한 '디지털 배지' 도입 재직자·비전공자 대상 융합과정 등 제공 [서울=뉴시스] 고은결 김승민 기자 = 대통령직인수위원회가 디지털 인재 양성을 위해 초·중등 교육 과정에 소프트웨어(SW)와 인공지능(AI) 교육을 포함하고, 대학 내 관련..."
40,"루닛, 인공지능(AI) 병리분석 솔루션 유럽 CE 인증",2022.04.28.,의료 인공지능(AI) 기업 루닛(대표 서범석)은 AI 병리분석 솔루션 '루닛 스코프 PD-L1 TPS'가 유럽 의료기기 인증(CE-IVDD)을 획득했다고 28일 밝혔다. 루닛 스코프 제품이 유럽에서 인증을 받은 것은 이번이 처음이다. 루닛 스코프 PD-L1은 100만개 이상 암세포 이미지를 학습한 AI로 면역항암제 치료 반응을...
41,"KETI, 카네키멜론·샌디에이고대학과 AI 개발 손잡아",2022.04.28.,"한국전자기술연구원(KETI·원장 장영진)이 인공지능(AI) 분야 글로벌 연구개발(R&D) 협력을 강화하기 위해 미국 주요 대학과 공동 연구에 나선다. KETI는 지난 25일(현지시간)과 26일 각각 카네기멜론 대학(CMU)과 캘리포니아 샌디에이고 대학(UCSD)과 공동 R&D 추진, 인력·정보 교류 등의 내용을 담은..."
42,"방통위, 'AI 기반 추천 서비스 이용자보호 원칙' 해설서 발간",2022.04.29.,방송통신위원회는 지난해 6월에 발표한 '인공지능(AI) 기반 미디어 추천 서비스 이용자 보호 기본원칙(추천 서비스 기본원칙)'에 대한 항목별 설명이 수록된 해설서를 발간했다고 28일 밝혔다. 추천 서비스 기본원칙은 미디어 이용자 권익 보호를 위한 자율규제의 원칙으로 제시됐다. 3대 핵심 원칙과 5대 실행...
43,"'인공지능 투자' 핀트, 마이데이터 서비스 개시",2022.04.26.,"디셈버앤컴퍼니자산운용(디셈버운용)은 인공지능(AI) 일임 투자 서비스 핀트(fint)에서 본인신용정보관리업(마이데이터) 서비스를 시작한다고 25일 밝혔다. 앞서 디셈버운용은 지난해 10월 마이데이터 사업 본허가를 얻은 바 있다. 핀트의 마이데이터 기반 자산 서비스는 크게 즐겨찾기, 계좌, 연금, 카드, 대출..."
44,"루닛, AI 병리분석 솔루션 '루닛 스코프 PD-L1' 유럽 인증 획득",2022.04.25.,의료 인공지능(AI) 기업 루닛은 AI 병리분석 솔루션 '루닛 스코프 PD-L1 TPS'(Lunit SCOPE PD-L1 TPS)의 유럽 의료기기 인증(CE-IVDD)을 획득했다고 27일 밝혔다. 루닛 스코프 제품이 유럽 인증을 받은 것은 2019년 AI 영상분석 솔루션 '루닛 인사이트'(Lunit INSIGHT)의 유럽 상품규격인증(CE)에 이어 두...
45,'담 없애고 무인 AI 경호'…윤곽 드러낸 용산 집무실,2022.04.25.,"최첨단 인공지능(AI) 기술을 적극적으로 활용하는 '그림자 경호' 구상도 윤곽이 그려지고 있다. 공원 입구와 집무실 주변을 중심으로 금속탐지 기능, 적외선 카메라 등을 탑재한 무인 AI 경호 시스템을 가동하는 등 잠재적 위협에 대응하면서도 시민 불편을 최소화하겠다는 것이다. 주한미군으로부터 반환을 앞둔..."
46,AI·AR 신기술로 산업안전 지킨다..어떻게?,2022.04.24.,"인공지능(AI)이나 증강현실(AR)기술로 근로자 안전을 지키는 방법은 없을까? CJ올리브네트웍스는 국내 증강현실(AR) 전문 기업 아리아엣지(대표이사 박종일)와 파트너십을 체결하고 ▲증강현실 기반 산업설비 점검 시스템(AR Safety Inspection System, AR SIS) ▲원격 협업 AR 솔루션(AR Remote Control) ▲복장 규정..."
47,"부여고, 전국 고교 최초로 인공지능 융합교육 독립건물 마련",2022.04.28.,부여고 제공 부여고등학교(교장 황석연)는 전국 고교 최초의 인공지능(AI) 융합교육관인 'AI한빛관'을 여는 현판식을 28일 가졌다. 이날 'AI한빛관 현판식' 행사에는 인공지능 융합교육의 성공을 기대하는 지역사회 인사들 100여 명이 참석했다. 부여고는 인공지능 과목과 여러 교과가 유기적으로 연결될 때...
48,"AI칩 업체 사피온 류수정 대표 ""글로벌시장 메이저사업자 될 것""",2022.04.28.,"""내년 출시될 X330으로 강자 엔비디아에 도전장 낼 것"" ""실리콘밸리 본사 거점으로 세계시장 공략·글로벌 인재 확보"" 정성호 특파원 = ""국내만이 아닌 글로벌 시장을 겨냥해 빠르게 성장하는 인공지능(AI) 반도체 시장에서 메이저 사업자로 자리매김하겠습니다."" 지난해 말 미국에 본사를 설립한 SK 그룹의 AI..."
49,"국비지원 IT 컴퓨터학원, 자바, 파이썬, 빅데이터, AI(인공지능) 프로그래밍 ...",2022.04.26.,"직업전문학교, 능력개발원, 교육원에서는 운영하지 않는 개발자 회사를 설립해 자바, 파이썬, 빅데이터, AI(인공지능) 프로그래밍 개발자 양성과정을 수료하면 훈련생 전원 취업을 목표로 자체 개발자 회사를 설립하여 외주 작업을 직접해보고 수료후 포트폴리오를 더 만들어 볼 수 있는 기회를 제공하고..."
50,"[Pick] 책 속 남녀 캐릭터 비율, AI가 분석해봤더니…",2022.04.26.,"미국 서던캘리포니아대학교 공과대학 연구팀이 인공지능(AI)으로 문학 작품의 단어들을 분석한 결과, 남성을 지칭하는 단어가 여성을 지칭하는 단어보다 4배가량 많이 사용되는 것으로 나타났습니다. 현지 시간 27일 가디언 외신 보도에 따르면, 해당 대학 연구팀은 약 3,000권의 영문 서적의 데이터를..."
51,"현대차·기아, 3개 대학과 전기차 지능 제어 기술 개발",2022.04.29.,인공지능(AI) 그룹은 서울대 항공우주공학과 김현진 교수팀과 연세대 기계공학부 최종은 교수팀이 맡아 전기차 인공지능의 노면 상태 추정 및 최적 주행 가이드 판단 등의 기술을 개발할 예정이다. MPC(모델 예측 제어) 그룹은 배터리 최적 열관리를 위한 제어 기술을 개발하고 제어/관측기 그룹은 대규모 V2G...
52,"코리아리크루트, AI인공지능 ICT융합 디지털인재 양성 위한 교육과정 시행",2022.04.29.,최근 뉴비지니스 모델의 핵심 축으로 활용되는 AI인공지능기술이 산업 전 분야로 확산되면서 코리아리크루트가 클라우드를 기반으로 빅데이터 분석 및 시각화 시스템을 활용할 수 있는 AI전문교육과정의 응시자격은 고등학교 재학생 이상이면 누구나 응시 가능하다. 취업을 준비 중인 IT비전공자와...
53,"KT, 인공지능 스피커 통한 '독거노인' 돌봄 서비스 강화",2022.04.29.,"KT는 독거노인 돌봄 지원 AI(인공지능) 케어 서비스에 ABC(AI·빅데이터·클라우드) 기반 디지털 플랫폼을 접목해 서비스를 강화했다고 27일 밝혔다. KT AI 케어 서비스는 AI 스피커 '기가지니 LTE2'를 통해 독거노인의 일상생활 안정과 정서적 지지를 지원한다. 독거노인이 응급 상황 시 ""지니야 살려줘""라고..."
54,"현대차·기아, 국내 대학과 손잡고 지능 제어 기술 개발 나서",2022.04.27.,"▲AI 그룹은 서울대 항공우주공학과 김현진 교수팀과 연세대 기계공학부 최종은 교수팀이 맡아 전기차 인공지능의 노면 상태 추정 및 최적 주행 가이드 판단 등의 기술을 개발하게 되며, 에너지 최적화 알고리즘 등 AI를 활용한 방법론까지 선행적으로 연구한다. ▲MPC 그룹은 서울대 화학생물공학부 이종민..."
55,"진화하는 AI 면접 ""이젠 AI가 지원자와 소통하며 역량 체크한다""",2022.04.27.,"(사진=셔터스톡, 편집=김동원 기자) 인공지능(AI) 면접을 도입하는 기업이 증가하면서 면접 진행 방식 역시 진화하고 있다. 지원자가 답변만 하고 문제만 풀던 일방적인 진행 방식에서 이제는 AI가 지원자의 답변을 분석해 새로운 질문을 하는 양방향 진행 방식으로 발전하고 있다. 기존에는 답변을 분석하는..."
56,"기업은행, 설명가능한 인공지능 기술 본격 도입",2022.04.27.,"IBK기업은행은 인공지증(AI) 기술을 해석해 설명가능한 인공지능(eXplainable AI, 이하 XAI) 기술을 도입하고 다양한 금융서비스에 손쉽게 적용할 수 있도록 패키지를 개발했다고 28일 밝혔다. 기존 AI기술은 복잡한 처리 과정으로 결과 값에 대한 이유를 설명하기 힘들었다. 이는 금융, 의료 등 설명이 필요한..."
57,"“한 사람만을 위한 중고차 큐레이션”…케이카, AI 추천 서비스 출시",2022.04.28.,"케이카, 인공지능 활용 중고차 큐레이션 2분기에 선보인다 케이카는 중고차 소비자 개개인의 수요에 대응할 수 있도록 인공지능(AI) 큐레이션 서비스를 올해 2분기 내에 선보인다고 28일 밝혔다. 케이카가 디지털 플랫폼 전문기업 플래티어의 AI 마케팅 솔루션 '그루비(GROOBEE)'를 도입해 개인 맞춤형 큐레이션..."
58,'인공지능 쇼핑' 오드컨셉 IPO 주관사에 대신증권,2022.04.28.,커머스 인공지능(AI) 기업 오드컨셉이 기업공개(IPO)를 나섰다. 오드컨셉은 대신증권과 코스닥 상장을 위한 주관사 계약을 체결했다고 28일 밝혔다. 2012년 설립된 오드컨셉은 비전 AI 기술을 기반으로 패션 이커머스의 성장을 견인하고 있다. 2017년 비전 AI 기반의 초개인화 상품 추천 서비스 'PXL'을...
59,"LG CNS, 4대 인공지능 연구소 구축…AI 경영 본격화",2022.04.28.,"LG CNS는 ‘언어 AI LAB(인공지능 연구소)’을 신설했다고 26일 밝혔다. ‘언어 AI LAB’은 사람의 말과 문자를 이해하는 AI를 연구해, AI고객센터와 챗봇 등의 AI서비스를 개발하는 조직이다. LG CNS는 ‘언어 AI LAB’ 신설로 기존에 운영하던 ‘비전 AI LAB’, ‘데이터 AI LAB’, ‘AI 엔지니어링 LAB’..."
60,"크라우드웍스, AI 전문인재 양성 앞장",2022.04.28.,"인공지능(AI) 학습 데이터 플랫폼 기업 크라우드웍스(대표 박민우)는 한국인공지능협회, 한국금융정보산업협동조합과 인공지능 교육 관련 공동 발전을 위한 업무협약(MOU)을 체결했다고 밝혔다. 이번 업무협약을 통해 인공지능 학습 데이터 전문가 양성을 위한 교육 과정을 공동 개발하고, 인공지능 학습 데이터..."
61,"NHN데이터, AI로 고객 정보 관리 ‘더 쉽게’…‘다이티’ 신규 솔루션 출시",2022.04.28.,NHN데이터(대표 이진수)는 고객 데이터 통합 관리 플랫폼 ‘다이티(Dighty)’에 인공지능(AI) 기술 기반의 신규 솔루션을 출시했다고 28일 밝혔다. 이번에 출시된 솔루션은 ‘다이티 AI 박스’와 ‘다이티 AI 딜리버리’ 2종이다. NHN데이터가 축적해온 데이터 기술력과 노하우를 결집한 실용 AI 엔진이 탑재됐다....
