,제목,날짜,본문
10,에스파 ‘디귿춤’·아이키 힙합 추면 AI가 교정? ‘이런 앱’ 생긴다,2022.06.30.,"'아이키의 댄스, 걸그룹 에스파의 '디귿춤'을 따라 추면 인공지능(AI)이 자세를 잡아주고 운동을 시켜준다…?' LG전자가 고객들의 웰니스(Wellness, 신체·정서·사회적 건강)와 라이프스타일에 맞춘 서비스를 제공하기 위해 새로운 도전에 나선다. LG전자는 이를 위해 서울 여의도 콘래드호텔에서 SM엔터테인먼트..."
11,"3나노 반도체, AI·5G·자율차에 활용",2022.06.30.,"GAA 3나노 공정으로 생산하는 저전력·고성능 반도체는 인공지능(AI), 5세대 이동통신(5G), 사물인터넷(IoT), 자율주행차 등 다양한 분야에 활용될 전망이다. 반도체 회로 선폭에 사용되는 단위는 나노미터(㎚)다. 1나노는 머리카락 한 올 10만분의 1 크기에 해당한다. 반도체업계에선 웨이퍼에 미세한 회로를 그려..."
12,한국공항공사 'AI X-ray 검색장비' 국산화 개발 협약 체결,2022.06.30.,"기사내용 요약 공사, ㈜딥노이드, ㈜씨엔아이와 민간 협업 한국공항공사는 29일 서울 강서구 본사에서 ㈜딥노이드, ㈜씨엔아이와 민간 협업을 통한 ‘인공지능(AI) 엑스레이(X-ray) 검색장비 국산화 개발’ 업무협약을 체결했다고 30일 밝혔다. 이번 협약으로 공사와 딥노이드가 공동개발한 AI-X-ray 영상..."
13,[르포]상담사 돕는 인공지능…'공생' 꿈꾸는 KT,2022.06.30.,"""상담사의 역량을 하위 30%에서 중위권까지 끌어올리는 기술"" 인공지능(AI) 상담사가 자리를 꿰차는 일선 현장에서는 AI 기술을 이같이 평가했다. AI와 인간의 공존 가능성에 대한 해묵은 질문이 여전한 가운데 지난 28일 찾은 KT동작고객센터에서는 AI 기반 고객센터(AICC)와 상담사의 '공생' 가능성을 엿볼..."
14,"셀바스 AI, '셀비 노트2.0' 조달청 등록",2022.06.30.,노트북에 인공지능 음성인식 엔진을 탑재해 다양한 장소에서 편리하게 사용할 수 있도록 휴대성을 극대화했다. 말하는 즉시 화자가 구분되어 음성기록이 작성되는 '실시간 작성 방식'과 현장조사 시 녹음한 파일을 업로드해 작성할 수 있는 '비실시간 작성 방식' 모두를 지원 중이다. 셀바스AI 장명근...
15,"""빅테크들, 인공지능 능력 과장…기대감 낮춰야""",2022.06.30.,"""AI가 의식 있다는 믿음, 과학계에선 아직 수용 안돼"" 구글, 메타, 아마존 등 미국 빅테크(거대 정보기술기업)들은 그동안 인공지능(AI)에 막대한 투자를 하며 그 성능을 과시해왔다. 하지만 이제 이런 '과장광고'를 자제하고 AI에 대한 기대를 재조정해야 할 때가 됐다고 미 월스트리트저널(WSJ)이 29일(현지시간)..."
16,'유니콘기업' 꿈꾸는 AI 예비창업자들…광주시 10개팀 선정,2022.06.30.,"중고차 직거래 시장 구매자를 위한 인공지능(AI) 기반 중고차 성능 등급 진단 서비스로 호평을 받았다. 최종 선정된 10개 팀에는 과학기술정보통신부장관상, 광주시장상 등을 수여하고, 후속 지원으로 총 5억원(2500만원~1억원)의 인공지능 시제품·서비스 제작비를 지원한다. 인공지능산업융합사업단에서..."
17,“내 AI가 대화할수록 돈벌어”…한 달 80만원 수익 화제,2022.06.30.,"바로 AI(인공지능) 스타트업 마인드로직(공동대표 김용우, 김진욱)이 내놓은 소셜AI 메타버스 채팅 플랫폼 ‘오픈타운’이다. 뭐하는 곳인데? 지난 2월 말 정식 서비스를 시작한 오픈타운은 스스로 ‘AI 크리에이터 이코노미’ 모델이라고 한다. 메타버스에서 AI로 친구를 만들자고 외치고 있다. 뭐 이런..."
18,베테랑 같던 고객센터 상담원…알고보니 'AI비서'가 도왔네,2022.06.30.,인공지능 어시스트(AI Assist)가 있어 모니터에 고객과의 대화 내용을 텍스트로 확인하니 요구사항 파악이 쉽다. 또 핵심 단어를 파악한 AI가 설명 자료를 먼저 제시해 주니 상담이 수월하다. 게다가 고객 특성에 맞는 적정 상품까지 추천해줘 자연스럽게 영업에도 성공했다. 이는 KT가 고객센터의 디지털전환...
19,IPO 시장에서 인기 테마로 뜬 2차전지·AI…급락장에서도 관심 집중,2022.06.30.,"독자적 기술력과 우수한 실적, 해외 진출로 ‘유망주’ 떠올라 냉랭한 기업공개(IPO) 시장이지만 ‘인기 테마’인 2차전지와 인공지능(AI) 기업들은 줄을 잇고 있다. 이들 기업들은 독보적인 기술력과 글로벌 시장 진출 등 성장 가능성을 무기로 코스닥 시장의 문을 두드리고 있다. 특히 일부 기업의 경우 청약..."
20,"업스테이지, 미국서 금융혁신 AI 기술 선보인다",2022.06.29.,기사내용 요약 국내 AI 스타트업 최초로 'IDB 지속가능성 주간 2022' 참석 미국 마이애미 힐튼 호텔에서 지난 28일부터 나흘간 개최 [서울=뉴시스]이진영 기자 = 국내 인공지능(AI) 스타트업 업스테이지가 미주 글로벌 기업들을 대상으로 금융혁신 AI 기술을 선보인다. 업스테이지는 지난 28일부터 7월 1일까지...
21,전남대 반도체개발지능화사업단 개설,2022.06.29.,사업단은 최장 5년 동안 25억원을 지원받는다. 인공지능 기반의 반도체 산업을 위한 맞춤형 혁신 인재 양성 차원에서 융합 연구 및 교육 사업을 한다. 또 전국의 반도체 관련 기업 및 지역의 인공지능(AI) 활용기업에 재직 중인 산업체 전문가 그룹과 협업한다.
22,"[친절한B씨]인공지능에 빠진 네이버, 'D2SF' 활용법",2022.06.29.,"네이버가 '인공지능(AI)'에 빠진 건 꽤 오래 전부터입니다. 네이버는 2000년부터 '인공지능'이라는 말을 써왔습니다. 네이버는 당시 검색엔진 '넥서치'를 개발했는데요. 그러면서 ""검색 엔진도 인공지능 시대""라고 표현했죠. 최근에는 AI 사랑이 조금 더 깊어진 듯합니다. AI가 트렌드로 자리잡았다는 점이..."
23,"'논문 표절' 논란 서울대, AI 관련 행사 '연기·비공개'",2022.06.29.,서울대학교 인공지능(AI) 연구팀의 논문 표절 논란이 이어지는 가운데 서울대 인공지능 관련 행사들이 연기 혹은 비공개로 전환되고 있다. 28일 학계 등에 따르면 서울대는 당초 29일 오전 11시 30분에 열리기로 예정된 AI 대학원 개원 기념 현판 증정식을 미뤘다. 이 행사에는 이종호 과학기술통신부...
24,"“어르신, 잘 지내시죠?”…‘AI’가 안부 전화",2022.06.28.,"강원도 내에서는 처음으로 원주에서 인공지능 AI 상담사가 홀몸 노인들에게 안부 전화를 하는 서비스가 도입됐습니다. 이현기 기자의 보도입니다. [리포트] 거동이 불편해 홀로 집에서만 3년째 생활하고 있는 86살의 남계월 할머니. 찾아오는 사람도 없어 적적했지만, 최근에 새로운 재밋거리가 생겼습니다...."
25,"AI정책 설정 그르칠라…""빅테크 인공지능 과대평가는 금물""",2022.06.28.,"구글, 메타, 마이크로소프트 등 미국 빅테크(대형 정보기술업체)들이 개발하고 있는 인공지능(AI) 성능에 대해 재평가가 이뤄져야 한다는 주장이 제기됐다. 성능을 과대평가하면 장기적으로 AI 정책을 설정하는 데 방해가 된다는 이유에서다. 29일(현지시간) 월스트리트저널(WSJ)은 미국 빅테크들의 인공지능..."
26,"네이버, 스마트스토어 중소 판매자에 AI 추천 솔루션 제공",2022.06.28.,네이버가 쇼핑몰 상품기획자(MD)처럼 고객의 구매 의도를 파악해 상품을 전시하고 추천하는 인공지능(AI) 솔루션을 스마트스토어의 중소 판매자에게 제공한다고 28일 밝혔다. 해당 솔루션은 네이버가 지난해부터 네이버쇼핑 내 기획전 자동 생성에 활용하고 있는 ‘클로바 MD’ 기술을 기반으로 한다. 스토어...
27,"삼성전자, '스마트싱스 에너지' 업데이트…AI 절약모드 확대",2022.06.28.,삼성전자는 이번 업데이트를 통해 올해 출시된 비스포크 홈 신제품 중심으로 적용됐던 '인공지능(AI) 절약 모드'를 지난해 출시된 비스포크 냉장고까지 확대 적용한다. AI 절약모드는 소비자가 설정한 사용 전력 목표치에 따라 매일 예상 사용량을 알려주고 전반적인 전력 사용량을 관리해주는 서비스다....
28,"AI에 물었다, ""내 친구될 수 있겠니?"" [챗봇과 두달간 대화해 보니]",2022.06.30.,인공지능(AI)이라 하지 않았어? 근데 왜 꼭 사람 같은 거지? 인간 같지만 인간 같지 않은 AI 기자가 초등학교에 입학하기도 전인 1990년대 초반. 또래 사이에 가장 인기 있었던 TV 애니메이션은 '로봇수사대 케이캅스'였다. 기름을 물처럼 마시는 로봇 '데커드'와 주인공 종일이는 서로의 목숨을 지켜줄 만큼 뜨거운...
29,"GS25, 미래형 편의점 열었다…AI 특화 매장 눈길",2022.06.28.,AI(인공지능)를 통해 가맹점주와 소비자에게 편리성을 제공하는 미래형 편의점이 문을 열었다. 29일 GS리테일은 최첨단 리테일테크(Retail·Technology의 합성어)가 총동원된 편의점 GS25 DX LAB(Digital Experience LAB·디지털 경험 연구소)점을 역삼동에 오픈한다고 밝혔다. GS25 DX LAB점에는 ▲안면 인식 결제...
30,"한화운용, 하반기도 'ETF 선점' 박차…K유니콘·AI 출격 대기",2022.06.30.,하반기 K-유니콘·AI산업·자산배분 ETF 출격 대기 한화운용은 올 상반기 10가 ETF를 상장하며 국내 운용사 중 최다 상장한 데 이어 하반기에도 선제적인... 투자기업액티브’ △8월엔 인공지능을 회사 미래 동력을 삼은 글로벌 기업 대상 ‘글로벌인공지능산업 MV와 △인플레이션·스태그플레이션에 대비...
31,"딥노이드, AI 항공보안 엑스레이 장비 국산화 추진",2022.06.30.,"딥노이드는 한국공항공사, 씨엔아이와 인공지능(AI) 기반 엑스레이 장비 국산화 업무협약을 체결했다고 30일 밝혔다. 이번 협약은 AI 엑스레이 검색 장비 국산화 개발을 위해 딥노이드와 한국공항공사가 지난 2020년 12월 공동 연구개발한 AI 엑스레이 영상 자동판독시스템 기술을 씨엔아이가 개발한 국산..."
32,"엔비디아·지멘스, 'AI 기반 산업 메타버스 구현' 협력 강화",2022.06.28.,"엔비디아가 지멘스와 인공지능(AI) 기반의 산업 메타버스를 구현하기 위해 파트너십을 확장한다고 30일 발표했다. 이 협력의 첫 단계로, 양사는 개방형 디지털 비즈니스 플랫폼인 ‘지멘스 엑셀러레이터’와 3D 설계 및 협업을 위한 플랫폼인 ‘엔비디아 옴니버스’를 연결할 계획이다. 지멘스의 물리 기반..."
33,'오싹 스릴러'·'가슴 따뜻 로맨스'…감성 AI 키워드로 영화추천,2022.06.28.,"LG유플러스-업스테이지, AI감정검색 기술로 영상태그 관리 LG유플러스는 인공지능(AI) 스타트업 업스테이지와 '감성태그 추출 및 오피니언(의견) 기반 검색 모델링 수행 계약'을 체결했다고 28일 밝혔다. 양사는 영상 내용과 리뷰에 포함된 '감정 키워드'를 분석해 '의미기반 영상 검색' 기술에 활용하는 엔진..."
34,인공지능 챗봇 심심이 V2 런칭,2022.06.30.,인공지능(AI) 챗봇 '심심이'가 최근 V2 서비스를 신규 런칭하며 유저층 확대에 나서고 있다고 30일 전했다. 업체 측에 따르면 현재 심심이는 V2 서비스를 통해 한국어를 비롯한 111개 언어 서비스를 제공하고 있다. 그 결과 누적 사용자 수가 4억 명에 다다른 상태다.기존 V1 서비스는 사용자가 하나의 심심이와...
35,"웰컴저축은행, IT 운영 현대화 ""AI 신기술 유연 적용""",2022.06.30.,"또 핀테크, 인공지능(AI), 빅데이터 등에서 나오는 신기술을 새로운 시스템 내에서 유연하게 적용할 수 있어 디지털을 중심으로 금융생태계를 구축 중인 웰컴저축은행이 스타트업 등 여러 파트너들과 협력을 확대할 수 있게 됐다고 설명했다. 웰컴저축은행의 U2L프로젝트는 HPE(휴렛팩커드 엔터프라이즈)..."
36,이상호 KT AI 로봇 사업단장 '로봇과의 공존',2022.06.30.,"29일 서울 중구 롯데호텔에서 열린 '뉴스1 미래산업포럼 2022'에서 인간과 로봇의 공존 시대를 주제로 발표를 하고 있다. 이날 포럼에서는 블록체인과 메타버스부터 모빌리티, 인공지능(AI), 로봇까지 다양한 미래 산업 전문가들이 새로운 생태계에 대해 설명하고 혁신의 방향을 제시한다. 2022.6.29/뉴스1"
37,구광모가 이끈 4년...LG는 A(AI)·B(바이오)·C(클린테크)에 승부 걸었다,2022.06.30.,"LG그룹이 친환경 사업(클린테크·Clean Tech)에 5년 동안 2조 원 이상을 투자하며 인공지능(AI), 바이오(Bio) 등과 함께 새로운 미래 성장 동력으로 키운다. 29일로 취임 4주년을 맞는 구광모 회장의 새로운 선택과 집중 전략이 본격 시작된 것이다. LG는 ""5월 말부터 이어온 각 계열사 중장기 사업 전략보고회에서..."
38,"AI 휠체어, 환자 앞까지 찾아간다…과기부, 이음5G에 480억 지원",2022.06.28.,SK텔레콤이 맡은 AI(인공지능) 비전 기반 자동물류 적재로봇 및 통합제어 솔루션은 물류단지 곳곳을 AI 로봇이 돌아다니면서 여러 형태 물품을 분류 관리해준다. 또 보안관제 솔루션 기업 이에스이는 한국수자원공사에 스마트 정수장을 만든다. 스마트 정수장은 XR(혼합현실)과 디지털트윈 등 기술을 이용...
39,"SK C&C, 인간-인공지능 협업하는 '컨택센터' 알린다",2022.06.28.,AI 컨택센터는 AI(인공지능) 기술을 접목한 콜센터를 의미한다. AI 컨택센터 도입을 고민하거나 진화하는 컨택센터 비즈니스에 관심 있는 사람이면 누구나 참여 가능하다. 이번 웨비나에서 SK㈜ C&C는 다수의 AI 컨택센터 프로젝트를 수행한 경험을 바탕으로 개발한 SaaS(Software as a Service...
40,AI반도체에 5년간 1조 투입,2022.06.27.,정부가 초기 단계인 차세대 인공지능(AI) 반도체 시장을 키우기 위해 대대적인 지원에 나선다. 5년간 원천기술 확보에 1조200억원을 투입하고 산·학·연 기술 협력도 추진한다. AI 반도체 전문인력도 7000명 이상 양성할 예정이다. 이종호 과학기술정보통신부 장관은 27일 대전 KAIST에서 열린 제1차 AI 반도체...
41,"[기업] ""AI로 전력 관리""...삼성 '스마트싱스 에너지' 지원 관리 확대",2022.06.29.,"삼성전자는 전력 사용량이 많은 여름철을 맞아 인공지능 AI로 매일 예상 사용량을 알려주고 전력 사용량을 관리하는 '스마트싱스 에너지' 서비스 지원 제품을 확대하는 업데이트를 진행합니다. 스마트싱스 에너지는 지난 2월 삼성전자가 선보인 통합 가전 솔루션이 제공하는 서비스 중 하나로, 각 가정에서..."
42,"AI 투자 파운트, LG CNS와 마이데이터 협업한다",2022.06.29.,"인공지능(AI) 투자 전문기업 파운트는 LG CNS와 '마이데이터기반 맞춤형자산관리서비스 공동개발'을 위한 협약식을 체결했다고 29일 밝혔다. 이번 전략적 제휴를 통해 양사는 국내외 고객들에게 AI, 마이데이터, 빅데이터 등이 종합적으로 접목된 신기술을 선보인다는 청사진이다. 이를 위해 고객 개인에..."
43,"대구 달서구, 인공지능·사물인터넷 기반 노인 건강관리사업 추진",2022.06.29.,대구 달서구는 7월부터 인공지능(AI)과 사물인터넷(IoT) 기반의 노인 건강관리사업을 추진한다고 29일 밝혔다. 달서구는 지난해 10월 보건복지부가 추진하는 인공지능·사물인터넷 기반 어르신 건강관리서비스 사업에 선정됐다. 이 사업은 건강증진 서비스 접근성이 떨어지는 노인 600여명을 대상으로 스마트폰...
44,"과기정통부, 제3기 인공지능 법제정비단 발족",2022.06.29.,"3기 인공지능 법제정비단은 2기에 이어 고위험 인공지능(AI) 활용·규제 사례, AI 행정의 투명성 확보 등 로드맵 과제 연구와 신규 법제 이슈 발굴을 추진한다. 현재 법제정비 추진현황과 신규 이슈를 반영해 로드맵을 보완하고, AI 기본법 제정을 위한 주요 쟁점도 논의한다. 또, AI 개발·활용을 위한..."
45,"KB證, 전 직원 대상 AI 영상기술 체험 실시",2022.06.28.,"KB증권(대표 박정림·김성현)은 29일 업무효율성 제고 및 고객만족 증대를 위해 인공지능(AI) 영상생성 기술을 이용한 전 직원의 ‘가상인간생성 PoC’를 진행한다고 밝혔다. PoC(Proof of Concept)는 개념 검증이라는 의미로 AI와 같은 신기술이 실현가능성이 있는지 효과와 효용, 기술적인 관점에서 확인하는..."
46,"리걸테크 기업 엘박스, 카이스트 김재철AI대학원과 MOU 체결",2022.06.28.,엘박스는 이번 MOU로 카이스트의 인공지능(AI) 연구·교육을 위한 학습데이터 수집을 지원한다는 방침이다. 카이스트 김재철AI대학원은 엘박스와의 협력으로 법률 자연어 처리에 전문성을 가진 석박사급 인재를 양성한다는 계획이다. 이를 위해 정규 교과목으로 '법률 인공지능'을 개설할 예정이다. 이번...
47,"목암생명과학연구소, AI 신약개발 심포지엄 열어",2022.06.29.,목암생명과학연구소는 지난 27일 ‘신약개발을 위한 인공지능(AI for Drug Discovery)’ 심포지엄을 개최했다고 29일 밝혔다. 국내 AI 분야 석학과 신약개발 전문가들이 한 자리에 모여 효율적인 신약 개발을 위한 여러 AI 기술을 공유하고 산·학 공동 발전을 꾀하기 위해 마련됐다. 이번 심포지엄은 정재욱...
48,"삼성전자, 여름철 에너지 절감 위한 ‘AI 전력관리’ 지원 제품 확대",2022.06.29.,특히 ‘AI(인공지능) 절약 모드’는 여러 가전 제품의 전력 사용량을 확인할 수 있고 누진 구간에 도달하기 전에 절전모드로 작동해준다. AI 절약모드는 한국전력공사로부터 가구 총 전력 사용량을 제공받아 사용자가 전력 사용량 목표를 설정하면 AI 기반으로 매일 전력 목표치와 예측 사용량을 비교해...
49,"울산과학대, 인공지능(AI) 실무인력양성 과정 개설",2022.06.29.,기사내용 요약 ‘3단계 산학연협력 선도전문대학 육성사업’ 일환 여름방학 맞아 울산정보산업진흥원과 공동 운영 [울산=뉴시스]구미현 기자 = 울산과학대학교가 울산정보산업진흥원과 함께 여름방학을 맞아 인공지능(AI) 실무인력양성 과정을 운영한다고 28일 밝혔다. 울산과학대학교와...
50,"세종대 인공지능융합연구원, 인천경제청·인천테크노파크와 협력 협약",2022.06.29.,사진=세종대 제공 세종대학교는 인공지능융합연구원이 인천경제자유구역청 및 인천테크노파크와 빅데이터‧인공지능(AI) 산학연 협력 활성화와 스타트업 생태계 육성을 위한 상호협력 협약을 체결했다고 30일 밝혔다. 세종대에 따르면 이번 협약은 인천경제청 등 3개 기관이 지난해 9월 인천...
51,"한화시스템 AI 화질개선 기술, 세계 학술대회 경연서 최고상",2022.06.29.,한화시스템이 독자개발한 인공지능(AI) 업스케일링 조도개선 예시. 한화시스템이 세계적인 인공지능(AI) 딥러닝 관련 학술대회 경연에서 1위를 차지하며 고해상도 영상복원 기술력을 인정받았다. 한화시스템(272210)은 자사 AI 브랜드 ‘하이큐브(HAIQV)’의 영상복원 솔루션이 ‘CVPR(국제 컴퓨터 비전 및...
52,[하반기 달라지는 것] 교육분야 AI 윤리원칙 마련…학자금 대출 저금리 전환,2022.06.29.,올해 하반기부터 교육분야 인공지능(AI) 윤리원칙이 마련된다. 교육에 AI를 활용하는 사례가 급증한 만큼 윤리원칙을 세워 학생들의 안전을 보장하겠다는 취지다. 기획재정부는 30일 이 같은 내용을 담은 '2022년 하반기 이렇게 달라집니다' 책자를 발간했다. 기획재정부는가 30일 발간한 '2022년 하반기...
53,"[기획] 인공지능입찰연구소, AI 입찰·낙찰 예측 플랫폼",2022.06.30.,"인공지능입찰연구소는 2019년 (주)에이아이네트웍스가 AI(인공지능) 기술을 활용해 개발한 조달청 나라장터 공공 입찰·낙찰 예측 플랫폼으로, PC 웹과 모바일 앱으로 운영되고 있다. 자체 개발한 인공지능 알고리즘 ‘비드봇(Bid-Bot)’은 공공 입찰 빅데이터를 활용해 과거의 의미 있는 정보와 특징을..."
54,"스파크엑스, 52억원 규모 인공지능 영상 학습 데이터 구축 사업 맡아",2022.06.29.,"스타트업까지 AI 도입을 장려하는 등 시장 활성화 효과를 기대할 수 있다. 스파크엑스 관계자는 ""인공지능 성능은 학습용 데이터와 직결되며, 최근 국가적 차원에서 고품질·대규모 데이터 확보가 선결과제로 떠오르고 있다""며 ""금번 과업을 성공적으로 수행하여 영상기반 컴퓨터비전 데이터 가공 전문..."
55,"김현숙 장관 ""이용자 중심 '돌봄서비스 AI 플랫폼' 구축할 것""",2022.06.29.,"김 장관은 ""돌봄정책 당사자들과 이야기를 나누며 아이를 키우는 부모의 수요에 부응하는 촘촘한 돌봄의 중요성을 다시 확인했다""며 ""이용자 중심의 '돌봄서비스 통합 인공지능(AI) 플랫폼' 구축 등 돌봄 정책의 질적 개선과 편의성 제고를 위해 힘쓸 계획""이라고 말했다."
56,"전주병원, 인공지능 방역로봇 도입 운영",2022.06.28.,최근 인공지능(AI)의 활용 폭이 넓어지고 있는 가운데 병원에서도 방역로봇이 등장해 눈길을 끌고 있다. 전북에서도 의료법인 영경의료재단(이사장 최정웅)이 전주병원과 호성전주병원에 인공지능(AI)방역 로봇 3대를 운영하고 있다. 전주병원 로비에 배치된 방역 로봇은 24시간 플라즈마로 공기 중 세균과...
57,AI반도체 산업 전문 인력 7000명 양성한다,2022.06.28.,정부가 최근 시스템반도체 시장에서 급성장하고 있는 인공지능(AI)반도체 산업을 육성하고자 향후 5년간 1조 200억원을 투입하고 전문 인력 7000명을 양성하기로 했다. 이종호 과학기술정보통신부 장관은 27일 대전 카이스트에서 이 같은 내용의 AI반도체 산업 성장 지원 대책을 발표했다. 한국은 세계...
58,"전남 광양시, 공무원 인공지능교육",2022.06.29.,광양시는 전남ICT이노베이션스퀘어에서 공무원을 대상으로 인공지능(AI)교육을 실시하고 있다.이번 교육은 ‘인공지능 기초과정’으로 지난 6월 27일~8월 22일(2달간) 주 5회 총 160시간 온·오프라인으로 진행된다. 시는 본 교육으로 정부 역점 추진사업인 4차 산업혁명과 디지털 전환 시대에 걸맞은...
59,"""'오싹한' 공포영화는?""…LGU+, 감정분석 AI콘텐츠 검색기술 개발",2022.06.29.,LG유플러스는 인공지능(AI) 전문 기업 업스테이지와 AI기반 감정 콘텐츠 검색 기술 개발을 위한 협업을 체결했다고 28일 밝혔다. 양사는 업스테이지가 보유한 AI 알고리즘을 기반으로 LG유플러스의 IPTV 서비스인 U+tv가 제공하는 콘텐츠의 내용과 리뷰를 분석한다. 이용자의 다양한 감정을 키워드로 콘텐츠를...
60,클린테크와 AI·바이오 “미래먹거리로 찍었다”…취임 4주년 구광모 LG호,2022.06.28.,"인공지능(AI)과 바이오 사업도 새로운 먹거리로 낙점했다. 29일로 취임 4주년을 맞은 구광모호(號) 체제의 LG그룹은 그동안 스마트폰·태양광 등 부진한 사업을 정리하고, 유기발광다이오드(OLED)·배터리·자동차 전장(전기장치) 등 신성장동력을 중심으로 재편됐다는 평가를 받는다. 친환경 사업으로 글로벌..."
61,"""시간 4분의 1로 단축…AI 방사선 치료장비 8월 도입""",2022.06.30.,“올 8월 국내에 도입하는 인공지능(AI) 기반 적응방사선치료 장비 'ETHOS'를 활용하면 통상 40분~1시간 걸리는 방사선 치료 시간을 4분의1 수준인 15분대로 단축할 수 있습니다.” 세계 최대 방사선 암치료 솔루션 기업인 베리안 메디컬시스템즈의 한국 총괄 담당인 최낙훈(사진) 대표는 30일 서울경제와 만나...
