,제목,날짜,본문
12,"KT ""AI 활용한 '근거리 3D 라이다' 개발…제조원가 90% 절감""",2020.08.31.,"KT가 소프트웨어와 인공지능(AI) 기술을 활용해 최소한의 레이저 센서로 3차원(3D) 공간 탐지가 가능한 실내용 '근거리 3D 라이다(LIDAR)'를 개발했다고 30일 밝혔다. 라이다는 레이저 센서가 빛을 발사해 그 빛이 반사돼 돌아오는 것으로 주위 물체의 거리, 속도, 방향 등을 측정하고 주변 환경의 모습을..."
13,"[특징주] 제이엘케이, AI 의료 솔루션 공급 기대감에 3.68%↑",2020.08.31.,인공지능(AI) 의료 솔루션 개발 기업 제이엘케이 주가가 상승세다. 31일 오전 10시19분 기준 제이엘케이는 전 거래일보다 3.68%(310원) 상승한 8730원에 거래되고 있다. 지난 27일 제이엘케이는 암 영역에 대한 딥러닝 모델 학습 장치 및 방법에 관한 특허를 출원 및 등록했다고 밝혔다. 암 영역을 분석할 때 다양한...
14,"제이엘케이, 美 인텔과 AI 플랫폼 '헬로데이터' 고도화 성공",2020.08.30.,제이엘케이 관계자는 “클라우드는 물론 그래픽 처리장치(GPU)가 없는 일반 사용자 컴퓨터에서도 인공지능(AI)의 자동 적용이 가능해졌다”며 “이를 통한 고가의 GPU 컴퓨팅 클라우드를 일반적인 컴퓨터를 사용한 컴퓨팅(엣지 컴퓨팅)으로 대체함으로써 데이터 처리 속도 뿐만 아니라 비용적인 경쟁력까지...
15,AI 활용 '홍수예보 시스템' 도입…강우레이더·위성 활용,2020.08.30.,"정부는 오는 2025년까지 인공지능(AI)을 활용한 홍수예보 시스템을 선보인다. 기습 폭우로 발생하는 국지성 돌발홍수를 예측하기 위해 강우레이더를 활용하는 한편, 2025년까지 홍수·가뭄·녹조 등을 광역 감시할 수 있는 수자원 위성을 개발한다. 환경부는 오는 2025년까지 이 같은 내용을 골자로 한 '과학적..."
16,AI로 자율주행 핵심장치 비용절감…KT 실내용 공간탐지기 개발,2020.08.31.,"KT는 30일 인공지능(AI)을 활용해 최소한의 레이저 센서로 3차원 공간을 탐지할 수 있는 실내용 '근거리 3D 라이다'를 개발했다고 밝혔다. 라이다(LIDAR; Light Detection And Ranging)는 레이저 센서가 쏜 뒤 돌아오는 빛으로 주변 물체와의 거리, 속도, 방향 등을 측정하고 주변 환경 모습을 정밀하게 파악하는..."
17,"광주광역시, IoT·AI 기반 신데이터 댐 구축사업 선정",2020.08.30.,"'IoT·AI 기반 신데이터 댐 구축사업'은 사물인터넷(IoT)과 인공지능(AI) 등을 기반으로 데이터 경제를 가속화하고 국민안전 확보를 위해 사회간접자본(S0C) 디지털화를 구축하는 정부 공모사업이다. 광주시는 지역 전략산업인 광센서를 이용해 전력선과 통신선 이상진단과 발열감지 시스템 구축하고, AI와..."
18,"광주대, 코로나19 차단 총력…AI화상열감지시스템 도입 등",2020.08.30.,광주대(총장 김혁종)는 코로나19 재확산에 따른 안전한 캠퍼스 조성을 위해 컨테이너 발열검사소 3곳을 설치하고 비대면 자동 인공지능(AI)화상열감지시스템과 즉시응답(QR)코드를 이용한 전자출입명부 제도를 도입했다고 31일 밝혔다. 모든 출입자는 워킹스루 방식의 컨테이너 발열검사소에 마련된...
19,[이경우의 언파만파] 인공지능과 말뭉치,2020.08.31.,"정확한 예측도 있었는데, 바로 인공지능(AI)이었다. 그즈음 인공지능은 발전을 거듭해 스스로 학습하는 기술을 갖추게 됐다. 알려준 것만 아는 게 아니라 스스로 다른 것들도 익혔다. 이른바 ‘딥러닝’이다. 사람의 뇌가 생각하고 배우는 과정을 모방한 기술이었다. 인공지능 알파고가 이세돌 9단에게..."
20,"‘AI면접부터 매칭까지’ 중진공, 온라인 채용박람회 개최",2020.08.28.,"특히 인공지능(AI) 면접체험, 자소서 컨설팅 등을 채용박람회 부대행사로 무료로 진행한다. 행사에 참가신청을 하지 않은 구직자도 온라인 참여가 가능해 이들의 취업 역량 강화를 지원할 예정이다. 김형수 중진공 일자리본부장은 ""중소벤처기업 지원 방식을 비대면·디지털 중심으로 전환해 온라인 일자리..."
21,"[IT오늘] SK텔레콤, K-방역 위상 높인다…KT, 쉽고 재밌게 배우는 'AI 코딩블...",2020.08.28.,"SK텔레콤 장홍성 광고/Data 사업단장은 ""이번 발표 참여는 전 세계가 SK텔레콤의 빅데이터 활용 역량을 인정하고 있음을 보여준다""며 ""앞으로도 5G, AI... KT, 합리적이고 성능 좋은 '근거리 3D 라이다' 개발 KT는 소프트웨어와 인공지능 기술을 활용해 최소한의 레이저 센서로 3차원 공간 탐지가 가능한..."
22,"구직자들 ""‘AI면접’이 대면면접 보다 공정""",2020.08.30.,최근 4차산업 혁명 시대를 맞아 인공지능(AI)이 면접을 실시하는 'AI 면접'을 도입하는 기업들이 늘고 있다. 실제 구직자들 입장에서는 면접관이 직접 면접을 하는 ‘대면면접’ 보다 ‘AI면접’이 덜 긴장되고 더 공정하게 평가한다고 생각하는 것으로 나타났다. 취업성공 플랫폼 잡코리아가 상반기...
23,"A홀딩스, AI인재 확보 승부수… 발행주식 10.8% 스톡옵션",2020.08.30.,라인과 야후저팬 등 260여 개 자회사와 계열사를 거느린 이 합작법인은 ‘세계를 선도하는 인공지능(AI) 테크 기업’을 목표로 하고 있다. 30일 네이버 자회사 라인에 따르면 메신저와 포털 서비스 등을 실질적으로 이끌어갈 A홀딩스 자회사 Z홀딩스 임직원들에게 주식을 싸게 살 수 있는 권리인 스톡옵션을 총...
24,"광주시, ""제2회 대한민국 AI 클러스터 포럼""~비대면 온라인으로 개최",2020.08.30.,광주광역시(시장 이용섭)는 오는 11월4일로 예정된 ‘제2회 대한민국 AI클러스터 포럼’을 인공지능 중심도시 광주의 위상을 알릴 수 있도록 전국 최초로 새로운 유형의 비대면 온라인 포럼으로 개최키로 했다.광주시는 지난 28일 정보문화산업진흥원에서 문승현 공동의장(전 GIST 총장) 주재로 제2회 대한민국...
25,"AI·빅데이터 활용한 지능형 보안기술 연구, 온라인에서 경쟁한다",2020.08.30.,"과기정통부, K-사이버 시큐리티 챌린지 2020 개최[보안뉴스 ] 인공지능(AI)과 빅데이터 등을 활용해 지능형 보안기술을 개발하고, 성능을 경쟁하는 온라인 경연의 장이 열린다. 과학기술정보통신부(장관 최기영, 이하 ‘과기정통부’)는 한국인터넷진흥원(원장 김석환, 이하 ‘KISA’)과 함께 ‘케이(K)-사이버..."
26,"한화시스템, 카이스트와 AI 연구협력·인재교류 강화",2020.08.28.,한화시스템과 한국과학기술원(KAIST)이 인공지능(AI) 공동연구와 인재 발굴을 위해 손잡았다. 한화시스템은 KAIST AI대학원과 'AI 분야 연구협력 및 인재양성을 위한 양해각서'를 체결했다고 28일 밝혔다. 협약에 따라 한화시스템과 KAIST는 AI 연구 과제를 발굴하고 한화시스템 AI 브랜드 '하이큐브'(HAiQV)...
27,인공지능으로 '자폐' 증상·심각도 예측한다,2020.08.28.,뇌 영상 빅데이터 활용해 환자 맞춤형 진단·치료 가능 뇌 영상 빅데이터를 인공지능(AI)으로 분석하면 흔히 '자폐증'으로 불리는 자폐 스펙트럼 장애(ASD)의 증상과 심각도를 예측할 수 있다는 연구 결과가 나왔다. 세브란스병원 소아정신과 천근아 교수(연세자폐증연구소장)와 카이스트 바이오 및 뇌공학과...
28,"""식품생산도 인공지능으로""… 동원그룹, KT AI원팀 합류",2020.08.28.,"동원그룹은 이날 서울 종로구 KT 광화문빌딩 이스트에서 KT와 ‘대한민국 인공지능(AI) 1등 국가를 위한 업무협약(MOU)’을 체결했다. 체결식에는 박인구 동원그룹 부회장, 구현모 KT 대표이사 등 주요 관계자들이 참석했다. 올해 2월 출범한 AI 원팀은 KT, 현대중공업그룹, LG전자, LG유플러스, 한국투자증권..."
29,"교원그룹-셀바스AI, 인공지능 헬스케어 관련 업무협약 체결",2020.08.28.,교원그룹이 인공지능(AI) 전문기업 셀바스AI와 ‘인공지능 기반 디지털 헬스케어 사업 협력을 위한 업무 협약'을 체결했다고 28일 밝혔다. 이번 협약은 장동하 교원그룹 기획조정실장과 곽민철 셀바스AI 대표 등이 참석한 가운데 진행됐다. 이번 협약을 통해 양사는 AI-디지털 헬스케어 구축에 힘을 모은다....
30,''AI 원팀'에 동원그룹 합류…KT와 업무협약 체결,2020.08.28.,"이로써 AI 원팀의 인공지능(AI) 협업 성과는 ICT, 전자를 넘어 제조, 금융, 식품, 물류 등으로 확대될 것으로 예상된다. KT는 27일 서울 종로구 KT 광화문빌딩에서 동원그룹과 ‘대한민국 AI 1등 국가를 위한 업무협약(MOU)’을 체결했다고 밝혔다. 이번 체결식에는 KT 구현모 대표, 동원그룹 박인구 부회장 등..."
31,"[Mint] 디지털 화면에 꿈틀대는 심장 ""AI가 출판 확 바꿀 것… 농부가 요리사...",2020.08.28.,"앞으로 25년, 지식 사회는 인공지능(AI)과 손잡고 또 다른 차원으로 발전할 것이다""라고 했다. 외교관의 아들로 미국에서 태어난 그는 프린스턴대 경제학과와 컬럼비아대 경영대학원(MBA)을 졸업했다. 아메리칸익스프레스에서 사회생활을 시작하고 나서 출판 업계로 옮겼고, 글로벌 출판사 랜덤하우스 사장을..."
32,KT-동원그룹 AI 협력,2020.08.28.,"KT는 27일 서울 광화문사옥에서 동원그룹과 ‘대한민국 인공지능(AI) 1등 국가를 위한 업무협약(MOU)’을 체결했다. 구현모 KT 대표, 박인구 동원그룹 부회장 등 주요 관계자들이 참석했다. 동원그룹은 ‘AI 원팀’에 참여한다. 올해 2월 출범한 AI 원팀은 KT, 현대중공업그룹, LG전자, LG유플러스..."
33,코로나 방역에 AI 로봇 등장…발열 체크·마스크 착용까지 감시,2020.08.28.,"부산 북구청, 청사 출입구에 배치…이상온도 감지되면 경보음 신종코로나바이러스감염증(코로나19) 방역에 인공지능(AI) 로봇이 등장했다. 코로나 사태 초기 열화상 카메라 구매 등에 애를 먹었던 부산 북구는 인공지능 로봇 등 방역에 각종 첨단 장비를 도입하고 있다. 부산 북구청은 출입자 발열 체크와 방역..."
34,AI가 희토류 문제를 해결한다,2020.08.28.,자료=위키피디아 인공지능(AI)이 희토류 문제를 해결할 수 있을까? 중국과 미국 연구원들은 그렇게 생각한다. 30일(현지시각) 넥스트고브에 따르면 중·미 대학 공동연구팀은 AI가 전자 및 군사기기에 필수 소재인 희토류를 대체할 강력한 신소재 조합 찾는 데 도움을 줄 수 있다는 사실을 밝혀냈다. 희토류...
35,"과학도시서… AI, 예술과 만난다",2020.08.27.,"작가들은 인공지능을 적극 활용해 예술 표현의 확장을 추구한 작품들을 선보인다. 전시는 4가지 키워드, ‘인지(AI-dentity)’ ‘태도(AI-ttitude)’ ‘모순(AI-though)’ ‘도구(AI-gent)’로 구성됐다. 요나스 룬드, 마리오 클링게만, 알베르트 바르케 듀란, 마크 마르제닛 등이 인공지능 기술을 이용해 인지능력에..."
36,"[코로나 시대… 경기도 지자체들 '전국 최초 언택트 행정']성남시, 'AI 케어콜...",2020.08.25.,/성남시 제공 평생교육 59개 강좌 온라인화네이버밴드서 리빙랩 열기도청년층 빅데이터 일자리 창출공공시설 5G기반 시스템 구축성남시가 전국 최초로 '인공지능(AI)케어콜 상담서비스' 등을 시행하는 등 포스트 코로나 시대를 대비하는 '언택트(Untact) 행정'을 선제적으로 주도해 나가 눈길을 끌고 있다.31일...
37,네이버 'AI 번역 평가' 국제 대회서 수상,2020.08.25.,"네이버는 자체 개발한 인공지능(AI) 번역 평가 모델 'PATQUEST'가 국제 기계번역 대회 'WMT20'에서 수상했다고 25일 밝혔다. WMT는 IWSLT·WAT와 함께 기계번역 분야에서 세계적인 권위를 인정받는 학회로, 3개 학회 중 가장 큰 규모와 긴 역사를 갖고 있다고 네이버는 소개했다. 네이버는 '문서 단위 품질 평가..."
38,인공지능 기반 자율방역 로봇 등 40개 개발과제에 370억원 지원,2020.08.31.,㈜잇올은 인공지능(AI) 기반 영상분석 기술을 활용해 온라인 교육에서 학생들의 수업 참여도(집중도)를 측정하고 학습 능률을 높일 수 있게 지원하는 서비스를 개발한다. 유엔젤㈜은 영상 회의에서 실시간으로 참여자의 음성을 인식해 회의내용을 자막으로 생성하고 회의록을 자동으로 작성하는 기술을...
39,"광주전남 과총, AI기반 에너지산업 포럼 성황리 개최",2020.08.28.,"통해 “AI기반 에너지 산업의 미래인 그린 뉴딜 혁신전략을 살펴보고 사용자인 시민과 에너지 제조업체가 상생발전을 모색하는 기회가 됐으면 한다”고 밝혔다. 이준근 전남정보문화산업진흥원장은 환영사를 통해 “포스트 코리나 시대를 맞이하는 정부와 전남도의 정책을 바탕으로 '그린뉴딜, 인공지능..."
40,"셀바스 AI, 교원그룹과 MOU 체결...AI 기반 디지털 헬스케어 사업 협력한다",2020.08.28.,"인공지능 전문기업 셀바스 AI가 생활 맞춤 솔루션 전문기업 교원과 ‘인공지능(AI) 기반 디지털 헬스케어 사업 협력을 위한 업무 협약’을 체결했다고 31일 밝혔다. 셀바스 AI와 교원그룹은 이번 사업 협력을 통해 상호 플랫폼 연계를 통한 홈 IoT 서비스 공동 개발, 융합 데이터 기반 건강 예측 인공지능..."
41,"SK㈜ C&C, 길병원과 'AI 타겟 발굴 서비스' 개발",2020.08.25.,"SK㈜ C&C는 25일 가천대 길병원과 함께 대사성질환 신약 개발 ‘타겟(Target, 질환을 유발하는 인자) 발굴’을 인공지능(AI)이 도와주는 ‘AI 타겟 발굴 서비스’를 개발한다고 밝혔다. 신약은 타겟 발굴, 후보 물질 도출, 비임상·임상시험, 신약 허가 등의 단계를 거쳐 개발되고 글로벌 경쟁력을 갖춘 혁신..."
42,AI·빅데이터로 맞춤상품 추천… 입소문 타고 90% 이상 예약,2020.08.27.,"네이버는 이와 함께 AI(인공지능) 등을 활용한 서비스로 중소상공인 지원에도 나서고 있다. 특히 스마트스토어 판매자의 데이터 분석을 도와주는 도구인 '비즈 어드바이저(Biz Advisor)'가 온라인 창업자들로부터 큰 호응을 얻고 있다. 비즈 어드바이저는 온라인에서 어떤 상품이 잘 팔리는지, 현재의 마케팅..."
43,엔비디아 AI 가속기 시장 독점 언제까지 지속될까,2020.08.27.,"실제로 엔비디아는 지난 28일(현지시간) 인공지능(AI)에 사용하는 쿠다(CUDA) 플랫폼 기반 GPU(그래픽처리장치) 사용량이 총 10억개를 넘어섰고, 자사 플랫폼을 이용해 애플리케이션을 개발하는 개발자 회원이 200만명을 돌파했다고 발표했다. 엔비디아의 기업가치도 급격한 성장세를 보이고 있다. 시가..."
44,"KT, 원하는 스타 장면만 찾는 AI 기반 `아티스트 플레이` 도입",2020.08.27.,"이를 위해 KT는 인공지능(AI) 기반의 딥 러닝 얼굴 인식 기술을 활용해 영상 콘텐츠에 등장하는 국내외 아티스트 4000여 명의 얼굴을 학습데이터로 구축하고 자동으로 검출하는 기술을 개발해 시즌에 적용했다. KT는 올해 인기작 '비밀의 숲2', '슬기로운 의사생활', '이태원 클라쓰', '부부의 세계' 등 300여 편의..."
45,"포스코ICT ""AI 꿈나무 육성""",2020.08.27.,포스코 ICT(022100)는 중·고등학교 학생이 아이디어를 프로그래밍으로 실현하는 ‘포스코 ICT 2020 인공지능(AI) 챌린지’를 개최했다고 27일 밝혔다. 포스코 ICT는 117개팀 중 본선에 오른 7팀에 자사 AI 엔지니어들을 멘토로 연결해 청소년들의 아이디어가 프로그래밍으로 구체화되도록 지원했다. 국내 대학...
46,美·中 '틱톡' 인수 갈등… AI·첨단기술 '인질극'으로,2020.08.31.,"이번 규제에 해당되는 분야는 인공지능(AI)와 첨단기술 음성·문자 인식, 드론, 빅데이터 수집, 유전 공학 기술 등이다. 이에 대해 바이트댄스가 기술 수출에 관한 업무를 처리해 철저히 준수할 것이라고 밝히면서 매각이 지연될 것으로 전망된다. 앞서 지난 6일 트럼프 대통령은 국가 안보 위협을 들어 틱톡이 9월..."
47,온라인 인적성·AI 면접…비대면 채용 나선 통신업계,2020.08.31.,"코로나19 재확산으로 사회적 거리두기가 강화되고 있는 점을 감안해 온라인 인적성 시험, 인공지능(AI) 면접 등 비대면 채용에 나설 계획이다. 31일 통신업계에 따르면 KT는 오는 9월 7일 서류 접수를 시작으로 신입사원 채용을 위한 인턴십 모집을 시작한다. 마케팅&세일즈(Sales), 네트워크, IT, R&D 등 총 4개..."
48,"광주시, IoT·AI 기반 신데이터 댐 구축사업 선정",2020.08.31.,광주시는 과학기술정보통신부가 시행하는 정부 디지털 뉴딜 첫 사업인 '사물인터넷(IoT)·인공지능(AI) 기반 신데이터 댐 구축사업'에 선정됐다고 31일 밝혔다. IoT·AI 기반 신데이터 댐 구축사업'은 IoT와 AI 등을 기반으로 데이터 경제를 가속화하고 국민안전 확보를 위해 사회간접자본(S0C) 디지털화를...
49,"솔트룩스, 클라우드 기반 AI 서비스 공개...맞춤형 기능 초점",2020.08.31.,"인공지능(AI) 솔루션 제공 업체 솔트룩스가 AI에 최적화된 AI 클라우드 서비스를 31일 공개했다. 이번에 선보인 솔트룩스 AI 클라우드는 기존 오픈 APIs 기반 서비스를 고객 맞춤형 AI 플랫폼 서비스(AIaaS, AI as a Service)로 개편한 것이 골자. 솔트룩스 AI 클라우드는 자연어 처리, 음성인식, 음성합성, 얼굴인식..."
50,"중국, 미국 틱톡인수에 'AI 기술 수출금지' 맞대응",2020.08.31.,이 인공지능(AI) 기술들은 틱톡의 핵심 기술에 해당한다. 중국 정부의 통상고문인 추이판 중국 대외경제무역대학 교수는 신화통신 인터뷰에서 틱톡의 모기업인 바이트댄스가 해외 기업들에 알고리즘 업데이트를 제공하는 것은 기술수출에 해당한다고 설명했다. 신화통신은 틱톡의 모기업인 바이트댄스가 새...
51,"방통위, 청각장애인 위해 AI 음성-자막 변환 시범 서비스 나선다",2020.08.30.,/방통위 방송통신위원회는 청각장애인이 모바일·인터넷 환경에서도 제약 없이 방송을 볼 수 있도록 인공지능(AI) '음성-자막 자동변환 애플리케이션'을 개발해 1일부터 시범서비스를 시작한다. 음성-자막 자동변환 애플리케이션은 AI 기반 음성인식 기술을 활용해 스마트폰·태블릿PC 등 모바일기기의 미디어...
52,"KT ""AI서비스 교육 혁신할 'AI 코딩블록' 출시""",2020.08.31.,"KT에 따르면 AI(인공지능) 코딩블록은 기존의 AI 코딩 방식이 아닌 AI 코딩블록을 쌓아가며 AI 코딩의 원리를 쉽고 재밌게 이해할 수 있도록 만든 것이 특징이다. 초등학생, 중학생 등 코딩 입문자도 마우스 클릭 한 번으로 '기가지니' 같은 AI 서비스를 구현할 수 있다. KT 측은 ""기존 지니블록이 AI 관련..."
53,"인천교육청, 국내 첫 인공지능 관련 교과서 개발…2학기 도입",2020.08.31.,"▲ [인천시교육청 제공] 인천시교육청은 국내에서 최초로 인공지능(AI)에 대한 교과서를 개발해 최종 승인을 마쳤다고 31일 밝혔다. '인공지능과 피지컬 컴퓨팅'이라는 주제의 이 교과서는 보통교과의 진로선택 과목 인정 도서로, 2학기부터 일선 고등학교에 정식 도입된다고 연합뉴스가 전했다. 책은 인공지능의..."
54,"환경부, 인공지능 홍수예보 시스템 추진",2020.08.31.,환경부는 기후변화에 따른 집중호우에 대응하기 위해 오는 2025년까지 인공지능(AI)을 활용한 홍수예보 시스템을 도입한다. 홍수에 취약한 전국 100곳 지방하천에 홍수정보 수집센서를 설치하고 각 센서로부터 들어오는 정보를 활용해 인공지능을 적용한 홍수예보 체제(플랫폼)를 구축할 예정이다. 이를 위해...
55,"GIST·MS, AI 중소기업 글로벌시장 진출 공동 지원",2020.08.31.,"광주과학기술원(GIST·총장 김기선)은 마이크로소프트(MS)와 공동으로 인공지능(AI) 중소기업 글로벌시장 진출을 지원한다고 31일 밝혔다. GIST는 올해 MS와 창업도약패키지 지원사업인 '마중(마이크로소프트와 중소벤처기업부의 앞 글자 조합) 프로그램'에 61억5000만원을 투입, AI 우수 창업기업 30개사의..."
56,"인공지능 기업 솔트룩스, 3세대 AI 클라우드 서비스 오픈",2020.08.31.,"솔트룩스는 지난 2017년 ADAMS.ai라는 이름으로 대한민국 최초 인공지능 클라우드 서비스를 상용화한 바 있으며, 이번 솔트룩스 AI 클라우드는 기존 Open APIs 기반의 서비스를 고객 맞춤형 AI 플랫폼 서비스(AIaaS, AI as a Service)로 개편한 최신 업그레이드 버전이라고 볼 수 있다. 솔트룩스 AI 클라우드는..."
57,"삼성전자, 인공지능 반도체 특허 국내 최다…미국선 4위",2020.08.31.,삼성전자가 우리나라에서 인공지능(AI) 기술 관련 반도체 특허를 가장 많이 출원하고 보유중인 것으로 나타났다. 31일 업계에 따르면 특허정보 분석업체 '페이턴트피아(Patentpia)'가 최근 발표한 '인공지능·빅데이터 반도체 특허 동향' 보고서에서 삼성전자는 국내에서 특허 공개량 228건으로 1위를...
58,"경기도교육청, 초·중등교사 대상 인공지능 교육 온라인 연수 진행",2020.08.31.,이번 연수는 교육부의 '과학·수학·정보·융합교육 종합계획'과 대통령직속 4차 산업혁명위원회가 발표한 '전 국민 인공지능(AI) 소프트웨어 교육 확산 방안'에 부응하기 위해 마련됐다. 연수에서는 ▶AI의 기초개념 이해 ▶AI 데이터 의미와 중요성 ▶AI교육용 플랫폼 활용 교수·학습방법 설계 ▶AI 데이터...
59,"네오사피엔스, `THE AI KOREA 컨퍼런스` 참가…AI 성우서비스 선봬",2020.08.31.,김태수 네오사피엔스 대표가 지난 27일 `THE AI KOREA 2020 컨퍼런스`에서 `인공지능은 연기자를 대체할 수 있을까?`를 주제로 온라인 발표하고 있다.(자료=네오사피엔스 제공)[이데일리 이후섭 기자] 인공지능 음성 전문기업 네오사피엔스는 김태수 대표가 `THE AI KOREA 2020 컨퍼런스` 인공지능(AI) 비즈니스...
60,"광주시, IoT·AI 기반 신데이터 댐 구축사업 선정",2020.08.31.,"‘IoT·AI 기반 신데이터 댐 구축사업’은 사물인터넷(IoT)과 인공지능(AI) 등을 기반으로 데이터 경제를 가속화하고 국민안전 확보를 위해 사회간접자본(S0C) 디지털화를 구축하는 정부 공모사업이다. 광주시는 지역 전략산업인 광센서를 이용해 전력선과 통신선 이상진단과 발열감지 시스템 구축하고, AI와..."
