,제목,날짜,본문
10,"한화테크윈, 中企에 AI 카메라 기술 지원…공공조달시장 입성 돕는다",2020.09.29.,이 중 소재·부품 과제로 선정된 '한화테크윈'의 경우 감시기기공업협동조합 소속 29개 회원사 등 영상감시장치 생산 중소기업들에게 인공지능(AI) 카메라와 설계·기술을 지원한다. 그동안 해외 부품 사용으로 논란이 있었던 CCTV 완제품을 중소기업이 공공 조달시장에 납품하는 형태로 진행할 계획이다. 또 조달...
11,"[Y스페셜] 건학 123주년 숭실대 황준성 총장 ""AI에 대학의 새 길 있어""",2020.09.27.,"건학 123주년 숭실대 황준성 총장 ""AI에 대학의 새 길 있어"" 1991년 국내 최초 인공지능(AI)학과 설립 개교 123주년 맞아 AI 비전 선포 예정 (서울=연합뉴스) 이세영 기자 = ""4차 산업혁명 혁신 선도대학 선정은 숭실이 AI의 향도가 되라는 시대적 소명이라 본다"" 황준성(66) 숭실대 총장은 연합뉴스와..."
12,"지능정보산업협회, 전자·통신 경영자에 무료 AI 교육",2020.09.27.,"지능정보산업협회(회장 장홍성)는 전자, 통신 분야 경영자(C레벨)들을 위한 무료 인공지능(AI) 최고경영자과정이 개설했다고 30일 밝혔다. 협회는 한국전자정보통신산업진흥회(KEA), 한컴아카데미와 &apos;전자·통신 산업 AI융합전략 최고경영자 과정&apos;을 10월 6일~11월 3일 5주간 운영한다. 무료로..."
13,"씨유박스, 정보화진흥원과 'AI 얼굴인식 위변조 방지' 협약",2020.09.27.,인공지능(AI) 얼굴인식 전문기업 씨유박스는 지난 29일 한국정보화진흥원(NIA)과 AI 학습용 데이터 구축 사업에 대한 비대면 상생 협약식을 진행했다고 밝혔다. 씨유박스는 얼굴 위변조방지를 위한 데이터 구축을 목표로 NIA가 추진하는 AI 학습용 데이터 구축 공모사업에 참여해 이번 사업 과제를 수주했다....
14,우수기업들 속속 둥지… ‘AI 광주’ 날개 단다,2020.09.27.,"광주 인공지능(AI) 중심도시 조성사업이 날개를 달고 있다. 음성인식·공간지능·자율주행·의료영상 플랫폼 분야의 국내 우수기업들이 잇따라 광주에 둥지를 튼다. 광주시는 “AI로봇 제조·개발 업체 ㈜제타뱅크, 원격 의료영상 판독 선두기업 ㈜헬스허브와 광주형 AI 비즈니스 기반조성을 위한 37, 38번째..."
15,자산관리·세무신고까지…내 돈 굴려주는 똑똑한 AI 금융시대,2020.09.28.,"인공지능(AI)이 금융소비자들의 실생활에 파고들고 있다. 로보어드바이저 자산관리부터 세금 신고, 소비 분석, 자동차 수리비 산출 등에 AI가 활용된다. 29일 업계에 따르면 세무회계 플랫폼 스타트업 자비스앤빌런즈는 자체 AI 기술을 기반으로 경리 서비스부터 종합소득세 신고 및 환급을 도와준다...."
16,권봉석·구현모·정기선 만났다... LG전자 'AI 원팀 서밋 2020',2020.09.28.,"AI 원팀은 국내 인공지능 산업 경쟁력을 높이기 위한 산학연 협의체다. KT, LG전자, LG유플러스, 현대중공업그룹, 한국투자증권, 동원그룹, KAIST, 한양대, ETRI 등 산학연 9곳이 모여 AI 공동연구와 기술개발을 진행하고 있다. 이날 LG전자는 KT, LG유플러스와 함께 진행해오고 있는 협력 과제를..."
17,"카카오모빌리티, 인공지능으로 '주차장 혼잡도' 예측한다",2020.09.28.,43개소 주차장에 우선 적용…연내 이용 가능한 주차장 대폭 확대 카카오모빌리티가 국내 주차 앱 서비스 중 최초로 인공지능(AI) 기반의 '주차장 만차 예측 정보' 서비스를 '카카오 T 주차'에 도입했다고 28일 밝혔다. 주차장 만차 예측 정보란 카카오 T 주차에 축적된 빅데이터를 분석해 시간대별로 주차장의 예상...
18,"카카오 T 주차, AI 기반 ‘주차장 만차 예측 정보’ 서비스 도입",2020.09.28.,"카카오모빌리티가 국내 주차 앱 서비스 중 최초로 인공지능(AI) 기반의 ‘주차장 만차 예측 정보’ 서비스를 ‘카카오 T 주차’에 도입했다고 28일 밝혔다. 주차장 만차 예측 정보란 카카오 T 주차에 축적된 빅데이터를 분석해 시간대별로 주차장의 예상 혼잡도를 알려줌으로써, 목적지에 도착 후 편리하게..."
19,"LG, 12kg ‘트롬 세탁기 씽큐’ 내주 출시…AI DD 세탁기 확대",2020.09.29.,LG전자가 인공지능 DD 세탁기 ‘LG 트롬 세탁기 씽큐’를 다음주에 출시한다고 29일 밝혔다. 이 제품(모델명 F12VV)의 용량은 12kg이며 인공지능 DD(Direct Drive) 세탁기의 차별화된 기능을 갖췄다. LG전자 측은 “인공지능 DD세탁기의 편리함을 경험한 고객들의 호평이 이어지고 있고 1인 가구가 늘어나는 트렌드를...
20,"가톨릭의대, 인공지능 치매·뇌출혈 진단 데이터 구축",2020.09.29.,김대진 교수는 한국정보화진흥원에서 주관하는‘인공지능(AI) 학습용 데이터 구축 사업’을 통해 총 14개 기관으로 구성된 컨소시엄을 이끌며 57억원 규모의 사업비를 지원받게 됐다. ‘C&C(Cloud&Crowd)’를 기반으로 하는 이번 연구는 ‘뇌혈관 질환 및 치매 진단을 위한 의료영상 데이터 구축’과 ‘인지기능...
21,"LG전자, 12kg 용량 인공지능 세탁기 내달 출시",2020.09.29.,LG전자는 인공지능(AI) 기술이 적용된 12kg 용량 세탁기 ‘LG 트롬 세탁기 씽큐’를 다음 주중 출시한다고 29일 밝혔다. 이 제품은 의류 무게를 감지한 후 빅데이터를 활용해 의류 재질이 확인되면 6가지 세탁 방법 중 최적의 방식을 스스로 선택하도록 설계됐다. 예를 들어 섬세한 의류인 경우에는 옷감을...
22,"SH공사, 68명 신규 채용…블라인드 방식·AI 면접 도입",2020.09.28.,"SH공사는 온라인 인공지능(AI)면접을 도입하고 직무수행능력 면접시 PT·토론 융합 면접도 시행한다. 입사지원 신청은 29일부터 10월19일까지 공사 채용홈페이지(http://sh.scout.co.kr)를 통해 접수받을 예정이다. 11월 중 필기시험이, 11~12월 중 면접시험이 진행된다. 최종 합격자 발표는 12월이다. 채용직무별..."
23,추석 이후 대졸공채 잇따라… “연휴때 AI면접 미리 준비하세요”,2020.09.28.,또 올해 채용시장의 트렌드로 자리를 잡은 인공지능(AI) 면접 준비도 필요하다. 28일 취업정보 사이트 ‘진학사 캐치’에 따르면 여러 기업이 추석 연휴 뒤 대졸 공채를 진행한다. 코로나19 여파로 신규 채용이 얼어붙으면서 움츠러들었던 취업준비생들에게 기회의 문이 열리는 셈이다. 은행권에서는...
24,긴급차량 통행로 인공지능(AI) 실시간 지킨다,2020.09.30.,‘스마트 불법주정차 알림이’는 불법주정차로 꽉 막힌 긴급차량 통행로를 지키는 인공지능 서비스로 소방도로 내 불법주정차 감지 시 스피커 음성 안내(주간)와 로고젝터(야간) 조명을 통해 이동주차를 실시간 안내한다. 5분이 지나도 이동주차를 하지 않을 시 앱을 통해 주차단속요원에서 알림을 전송...
25,"현대캐피탈, 중고차 적정 가격 알려주는 AI 서비스 오픈",2020.09.30.,현대캐피탈과 서울대학교가 개발한 ‘중고차 시세 알고리즘’을 기반으로 AI(인공지능)가 중고차 시세 등을 손쉽게 점검할 수 있게 도와주는 서비스다. ‘중고차 사기 전 체크(CHECK)’에는 전국 중고차 판매소에서 거래 중인 30여만대의 매물 정보가 실시간으로 업데이트된다. AI가 이를 바탕으로 이용자가...
26,"시흥시, 세계 첫 AI 창작 국악콘서트 10월 공연",2020.09.29.,경기 시흥시 전문예술단체 ‘이모션웨이브 아츠’는 오는 10월16일 국악방송TV ‘문화n공감’에서 세계 처음으로 인공지능(AI)이 국악을 창작하고 연주하는 ‘국악 메카트로니카’ 콘서트를 선보인다고 30일 밝혔다. 이번 공연은 ‘2020년 시흥시 문화예술단체 활동지원 공모사업’ 선정작이다. 박은영...
27,AI쌤 등장·학급 인원 줄이기… 코로나 장기화 해법 찾는 교육계,2020.09.28.,기초학력 지원에 인공지능(AI) 등 에듀테크가 투입되는가 하면 교사들이 학생에게 1대1로 학습을 지원하는 자발적 움직임도 일고 있다. 등교 확대와 교실 수업환경 개선 등 근본적 처방을 요구하는 목소리도 높아지고 있다. 교육부는 초등 저학년 단계에서의 ‘수포자’ 양산을 막기 위해 AI로 수학 기초학력을...
28,"아이티센 계열사 콤텍시스템, AI 데이터 사업 본격 진출",2020.09.28.,"아이티센(124500) 그룹의 계열사인 콤텍시스템(031820)은 인공지능(AI) 데이터 저장장치 관련 계약을 체결, 관련 시장에 본격적으로 진출하며 정부의 ‘디지털 뉴딜’ 사업에 적극적으로 동참한다고 28일 밝혔다. 콤텍시스템은 혁신 IT 기술로 글로벌 시장에서 가장 빠르게 성장하고 있는 AI 스토리지(저장 장치)..."
29,서울시 민원 AI가 즉각 알려준다....스마트행정이 소통 문 넓혔다,2020.09.29.,"사물인터넷(IoT)나 인공지능(AI) 등 스마트기술을 이용한 서울시의 선도적인 정책들이 행정은 물론 시민들과의 소통방식, 생활 편의, 안전과 복지 서비스까지 두루 영향을 미치면서 삶의 질 자체를 변화시키고 있다는 평가가 나온다. ① 확 변한 소통과 행정] 서울시는 4차 산업혁명을 기반으로 하는..."
30,"LG전자, 12kg 용량 ‘AI 세탁기’ 출시",2020.09.28.,최적 세탁법 알려주는 인공지능 1인 가구 타깃…내주부터 시판 LG전자가 12kg 용량 ‘LG 트롬 세탁기 씽큐’를 출시한다고 29일 밝혔다. 최적의 세탁방법을 알려주는 인공지능 DD(Direct Drive) 세탁기 라인업을 소형인 12kg까지 확대함으로써 1인 가구 수요를 잡겠다는 전략이다. 12kg 용량 신제품은 인공지능 DD...
31,[AI는 내친구] '투자도 서비스 시대' 금융판 새로 짜는 투자앱 ‘핀트’,2020.09.29.,"투자앱 ‘핀트’를 통해 인공지능(AI) ‘아이작’에 투자를 위임한 누적 계좌 수다. 올해 8월에는 작년 동월보다 투자일임 계좌 수가 약 23배 증가했다. AI전문가에 대해 꾸준히 신뢰가 늘고 있어 고무적이다. 아이작은 투자일임을 받은 AI다. 미국, 선진국, 신흥국 증시 등을 기반으로 판단해, 실시간 매매·매입을..."
32,AI와 경쟁한다면[2030 세상/도진수],2020.09.29.,"이 강연의 내용을 요약하자면, 지능지수는 어떤 것을 배우는 시간과 반비례하므로, 일정한 직업을 가지기 위해서는 그에 맞는 지능지수가 요구되고, 낮은 지능지수가 요구되는 직업은 인공지능(AI) 등으로 대체되는 때가 가까워지고 있어 사회적 대비가 필요하다는 것이다. 클라우스 슈바프도 그의 저서 ‘제4차..."
33,고속버스터미널에 체온측정 AI로봇 운용,2020.09.28.,추석연휴를 하루 앞둔 29일 오후 서울 서초구 서울고속버스터미널에서 신종 코로나바이러스 감염증(코로나19) 확산 방지를 위한 인공지능(AI) 열화상 카메라 로봇이 운용되고 있다. 2020.9.29/뉴스1
34,"고려대 연구팀, AI 질의응답 국제대회서 2년 연속 1위 차지",2020.09.28.,"고려대학교는 컴퓨터학과 연구팀이 의학·생물학 질문에 답하는 인공지능(AI) 시스템 경진 국제대회인 'BioASQ'에서 2년 연속 우승을 차지했다고 29일 밝혔다. 연구팀에는 정민별·성무진·김강우·윤원진·유재효 등 대학원생, 졸업생 김동현 박사(현대자동차 AIR Lab), 강재우 지도교수가 참여했다. 올해로..."
35,"출범 1년 1000만 확보 웨이브, AI 기반 서비스로 넷플릭스에 대응",2020.09.28.,향후 공격적인 콘텐츠 투자와 인공지능(AI) 기반 서비스 고도화로 넷플릭스에 대응하겠다는 계획이다. 웨이브는 28일 오전 온라인 기자간담회를 통해 이같은 출범 1주년 성과와 함께 서비스 개편 내용을 설명했다. 웨이브는 2019년 9월 18일 출시 후 1년 사이 유료 이용자 수가 64.2% 성장했다고 밝혔다....
36,"지니뮤직, AI와 인간의 창작 동요 대결 공모전",2020.09.29.,이투데이=김우람 기자 | (지니뮤직 제공) 지니뮤직은 28일 '인공지능(AI)과 인간의 창작 대결 – 지니 창작동요 공모전'을 개최한다고 밝혔다. 이번 공모전은 최근 지니뮤직이 새롭게 선보인 AI 작곡 시스템으로 창작되는 동요와 인간의 창작곡이 대결을 벌이는 콘셉트로 진행된다. 지니뮤직은 AI가 만드는...
37,"현대·기아차, 인공지능 분야 세계 최고 석학들 기술 자문위원으로 영입",2020.09.29.,"현대·기아자동차가 인공지능(AI) 분야 최고 석학으로 손꼽히는 미국 메사추세츠 공과대학(MIT)의 토마소 포지오(Tomaso A. Poggio) 교수와 다니엘라 러스(Daniela L. Rus) 교수를 자문위원으로 영입해 다양한 프로젝트를 진행 중이라고 24일 밝혔다. 현대·기아차는 이날 ""AI 기술 자문위원들을 통해..."
38,"라인어스, 머니브레인과 'AI 휴먼 유통 융합 솔루션' MOU",2020.09.27.,"전자정보표시기(ESL)·IoT(사물인터넷) 솔루션 전문기업 라인어스가 AI(인공지능) 전문기업 머니브레인과 'AI 휴먼 광고 시스템'에 대한 업무협약을 체결했다고 밝혔다. 라인어스 측은 ""두 기업은 모두 신용보증기금이 선정한 혁신 아이콘 기업""이라며 ""리테일 시장 전반에 AI 휴먼 광고 시스템을 보급하기..."
39,추석 연휴 서울 걸으며 AI아트 구경해볼까,2020.09.27.,"펄스나인, ‘PULSE9 × A.I’전 개최 12월 20일까지 서울로미디어캔버스서 진행 추석 연휴 기간 인공지능(AI)아트를 만나볼 수 있는 전시회가 서울로에서 진행된다. 그래픽AI 기업 펄스나인은 서울로미디어캔버스 기획전시 ‘PULSE9 × A.I’전을 진행한다고 29일 밝혔다. 이번 전시는 이미지를 생산하는 AI가..."
40,[ETRI 국가지능화 길 연다]<4>AI 전문인력 키워 혁신기반 마련,2020.09.27.,"아직 인력 확보가 더딘 인공지능(AI) 분야라면 더욱 그렇다. 정부의 'AI 국가전략'도 인재 양성 및 국민교육이 AI 활용 제고에 꼭 필요하다고 강조했다. 한국전자통신연구원(ETRI·원장 김명준)도 이를 반영, 올해 도출한 'ETRI AI 실행전략' 한 축으로 'AI 전문인력 양성'을 꼽았다. 국가 AI 인력정책 견인을..."
41,"팜캐드, 아델과 AI 활용 알츠하이머 치매 신약 개발",2020.09.24.,인공지능(AI) 신약개발 기업 팜캐드는 퇴행성 뇌질환 치료제 개발 기업 아델과 알츠하이머 신약 개발을 위한 공동 연구 협약을 체결했다고 28일 밝혔다. 협약에 따라 양사는 ▲알츠하이머 신약 개발을 위한 타깃 선정 ▲히트 물질 도출 및 효능 검증 등 폭넓은 협업 체계를 구축하기로 했다. 현재 알츠하이머성...
42,AI 작전참모·드론봇 전투단…'지능형 스마트부대' 출격 !,2020.09.24.,"빅데이터, 인공지능(AI) 기술 접목으로 영상 제작시간도 기존 300시간에서 1시간30분으로 줄었다. # 저격수 사격 훈련에 필요한 400m 길이 사격장을 확보하는 데는 현실적인 제약이 뒤따른다. 이 문제를 해결할 대안으로 ‘저격 가상훈련 시스템’이 주목받고 있다. 저격 조준경과 관측 쌍안경 장비에는..."
43,"NH농협은행, 하반기 150명 신규 채용 실시…자기소개 평가에 AI 활용",2020.09.22.,"또한 이번 채용부터 자기소개서 평가에 인공지능(AI)을 활용할 계획이다. 그동안 AI 평가를 시범 운영했으며, AI 평가 도입으로 더욱 효율적이고 객관적인 서류심사가 가능할 것으로 예상된다. 전문자격분야 등 일부의 경우 업무 수행을 위한 지원 자격이 필요하며, 자세한 내용은 농협 홈페이지에 게시된..."
44,"업그레이드된 AI 컬링로봇, 국내 최고 수준 팀에 승리",2020.09.28.,"이성환 고려대 교수팀, 로봇 ‘컬리’에 ‘적응형 심층 강화 학습’ 적용 ""변수 많고 시시각각 변하는 빙판… 드론·자율주행차에 응용 기대"" 국내 연구진이 만든 인공지능(AI) 컬링로봇이 새로운 학습을 거쳐 국내 최고 수준의 컬링팀을 상대로 승리를 거뒀다. 고려대는 이성환 인공지능학과 교수 연구팀이 AI..."
45,SK 첫 AI 법인 '가우스랩스' 공식 출범,2020.09.28.,SK그룹의 첫 인공지능(AI) 법인인 가우스랩스가 22일 공식 출범했다. 가우스랩스는 지난달 미국 실리콘밸리에 본사를 설립한 데 이어 이달 말 한국 사무소를 설립한다. 자본금은 5500만달러 규모로 2022년까지 SK하이닉스가 전액 투자한다. 가우스랩스는 AI를 통한 반도체 제조 혁신을 목표로 한다....
46,‘AI 활용 신약개발 전문교육과정’ 수강생 모집,2020.09.28.,"제약바이오·정보기술(IT) 분야 종사자를 대상으로 인공지능(AI) 신약개발의 실무형 인재를 양성하기 위한 단기 집중교육 강좌가 개설됐다. 한국제약바이오협회(회장 원희목) 인공지능신약개발지원센터(센터장 김화종, 이하 AI신약개발지원센터)는 오는 10월 13일까지 ‘AI 활용 신약개발 전문교육과정’..."
47,"KT-현대건설기계, AI 음성인식 '5G 무인지게차' 개발한다",2020.09.24.,"이후 5G, 인공지능(AI), 빅데이터(Big Data), 클라우드(Cloud) 등 ICT를 기반으로 디지털 혁신(DX, Digital Transformation) 사업화를 위한 실증사업을 추진했다. 이번 행사에서 양사는 협업으로 공동개발 한 ▲5G 기반 무인지게차 원격관리 제어 기술 ▲AI 기반 무인지게차 긴급 음성제어 기능 ▲3차원 무인지게차 측위..."
48,"지니뮤직, AI앨범 '신비와 노래해요' 출시",2020.09.24.,"지니뮤직이 국내 음악플랫폼 업계 최초로 인공지능(AI) 동요앨범 '신비와 노래해요'를 출시했다고 24일 밝혔다. 지니뮤직은 올해 초 AI창작영역 진출을 위해 CJ ENM, 강소기업 업보트 엔터테인먼트와 사업제휴를 맺고 속도감 있게 AI작곡프로젝트를 진행해왔다. 2020.9.24"
49,[단독]SK “미래 경쟁력 강화”… 美에 AI전문기업 세웠다,2020.09.24.,"SK그룹이 최근 미국에 인공지능(AI) 연구개발(R&D) 전문기업을 설립했다. SK는 수백 명의 AI 인재를 모아 우선 반도체 생산 공정 효율화에 기여하게 할 방침이다. 21일 재계에 따르면 SK는 지난달 미국 캘리포니아주 실리콘밸리에 ‘가우스랩스’라는 이름으로 AI R&D 전문 기업을 설립했고, 이르면 이달 안에..."
50,"에이모, AI 학습용 데이터 구축 사업 수행기업 선정",2020.09.24.,"인공지능(AI) 학습데이터 가공 플랫폼 전문 기업 에이모(AIMMO, 대표 오승택)는 ‘2020년도 인공지능 학습용 데이터 구축사업’의 수행기업으로 선정됐다고 28일 밝혔다. 과학기술정보통신부와 한국정보화진흥원(NIA)에서 주관하는 인공지능 학습용 데이터 구축 사업은 국가의 디지털 역량을 강화하고 양질의..."
51,"VM웨어-엔비디아, 데이터센터 AI 동맹...""양사 솔루션 호환성 확보""",2020.09.22.,엔터프라이즈 클라우드 솔루션 업체 VM웨어가 인공지능(AI) 지원 역량 강화를 위해 엔비디아와 손을 잡았다. VM웨어 데이터센터 관리 소프트웨어가 엔비디아 AI 칩과 특별한 조치 없이 호환성을 확보할 수 있도록 하는 것이 골자다. 양사는 29일(현지시간) 온라인으로 개최된 VM월드 컨퍼런스에서 엔비디아 AI...
52,정기선-권봉석-구현모 한자리에… ‘AI원팀’ 공동연구 가속,2020.09.21.,"현대중공업그룹과 LG전자, KT, LG유플러스 등은 함께 꾸린 인공지능(AI) 산업 협의체 ‘AI원팀’의 진행 상황을 중간 점검하는 행사를 개최했다고 27일 밝혔다. 25일 서울 강남구 안다즈 서울강남 호텔에서 열린 AI원팀 서밋에는 정기선 현대중공업그룹 부사장, 권봉석 LG전자 사장, 구현모 KT 사장, 장석영..."
53,"""AI 세계최고 석학 2인 모십니다""",2020.09.24.,현대·기아차 자문위원으로 MIT 포지오·러스교수 영입 현대·기아자동차는 인공지능(AI) 분야에서 세계 최고 석학으로 손꼽히는 미국 매사추세츠공과대(MIT)의 토마소 포지오 교수와 다니엘라 러스 교수를 자문위원으로 영입해 제조 플랫폼 혁신에서 로보틱스에 이르는 신사업 프로젝트를 함께할 예정이라고...
54,"[특징주]콤텍시스템, VAST데이터 AI스토리지 독점 공급에 연이틀 '강세'",2020.09.24.,콤텍시스템(031820)이 인공지능(AI) 스토리지 전문 기업 베스트 데이터(VAST Data)와 AI 전용 스토리지를 한국 시장에 독점적으로 공급하는 계약을 체결했다는 소식에 이틀 연속 강세를 보이고 있다. 29일 마켓포인트에 따르면 콤텍시스템은 오전 9시10분 현재 유가증권 시장에서 전일 대비 185원(11.31...
55,"콤텍시스템, 글로벌 AI 스토리지 제조사 `VAST Data` 한국 독점 공급권 획득",2020.09.28.,AI 데이터센터시장 본격 진출 아이티센 그룹 계열사 콤텍시스템은 인공지능(AI) 데이터센터 시장에 본격적으로 진출해 정부의 디지털 뉴딜 사업에 적극적으로 동참한다고 28일 밝혔다. 콤텍시스템은 혁신 IT 기술로 글로벌 시장에서 가장 빠르게 성장하고 있는 AI 스토리지 전문 글로벌 기업 'VAST Data'의...
56,"고려대 연구팀, AI 질의응답 국제대회서 2년 연속 1위 차지",2020.09.28.,"고려대학교는 컴퓨터학과 연구팀이 의학·생물학 질문에 답하는 인공지능(AI) 시스템 경진 국제대회인 'BioASQ'에서 2년 연속 우승을 차지했다고 29일 밝혔다. 연구팀에는 정민별·성무진·김강우·윤원진·유재효 등 대학원생, 졸업생 김동현 박사(현대자동차 AIR Lab), 강재우 지도교수가 참여했다. 올해로..."
57,"관세청, '짝퉁 잡는' 인공지능 개발한다",2020.09.28.,"과기부·관세청·대전시, AI 불법복제품 판독 실증랩 개소 오는 2023년까지 227억원 투입해 개발…연간 5만여건 짝퉁사례 근절 계기 인공지능(AI)를 활용해 불법 복제품을 효율적으로 판독할 수 있는 시스템 개발이 본격 착수됐다. 이번 AI 불법 복제품 판독시스템이 개발·활용되면 지난 2018년 기준으로 연간..."
58,"서울 강동구, 인공지능 활용해 유기동물 보호관리",2020.09.28.,서울 강동구는 인공지능(AI)을 활용한 유기동물 보호관리 시범사업을 추진한다. 올해 1월부터 코로나19가 전 세계적으로 확산하면서 유기동물 보호소를 찾는 자원봉사자들의 발걸음이 끊기고 지역별 보호소는 자체 인력만으로 어려운 여건 속에서 시설을 운영하고 있다. 이에 구와 사단법인 유기견없는도시와...
59,"SH공사, 68명 신규 채용…블라인드 방식·AI 면접 도입",2020.09.28.,"온라인 인공지능(AI)면접을 도입하고 직무수행능력 면접시 PT·토론 융합 면접도 시행한다. 입사지원 신청은 29일부터 10월19일까지 공사 채용홈페이지를 통해 접수받는다. 11월 중 필기시험이, 11~12월 중 면접시험이 진행된다. 최종 합격자 발표는 12월이다."
60,질병 이름 입력하면 AI가 신약 개발 위한 '질병 타깃' 찾아준다,2020.09.29.,SK㈜ C&C가 스탠다임과 함께 개발한 인공지능(AI) 신약개발 타깃 발굴 서비스 '아이클루 앤 애스크(iCLUE & ASK)'를 시범 오픈한다고 28일 밝혔다. 아이클루 앤 애스크는 연구 대상 질병을 검색하면 AI 알고리즘이 질병 관련 타깃 후보를 추천해 준다. 타깃을 선택하면 추천 근거 정보와 함께 방대한 질병...
61,광주에 인공지능 업체 잇따라 둥지 튼다.,2020.09.29.,"인공지능(AI) 분야를 중점 육성 중인 광주에 관련 업체가 잇따라 둥지를 튼다. 29일 광주시에 따르면 AI 기업인 ㈜제타뱅크, ㈜헬스허브와 광주형 인공지능 비즈니스 기반 조성을 위한 37~38번째 업무협약을 체결하고 각 기업별 법인과 지역사무소 설립을 통해 광주 인공지능 생태계 조성에 협력하기로 했다...."
