,제목,날짜,본문
10,"광주시, 인공지능(AI) 기반 '어린이 상상놀이터' 조성",2021.09.29.,"기사내용 요약29일, 건립 타당성 조사·기본계획 수립 용역 착수보고회 광주에 인공지능(AI)을 기반으로 하는 어린이 전용 놀이공간이 조성된다. 광주시는 아이들이 마음껏 뛰놀며 꿈을 키울 수 있는 어린이 전용공간으로 인공지능 기반 어린이 상상놀이터(가칭) 건립을 본격 추진키로 하고, 29일 타당성 조사 및..."
11,"SKT ""전체 고객상담 중 인공지능 상담 비율 40% 육박""",2021.09.29.,월 이용량 150만건 넘어…연내 보이스봇 업그레이드 추진 SK텔레콤은 고객센터에 적용한 보이스봇과 챗봇 등 인공지능(AI) 상담 이용량이 9월 말 기준 월 150만건을 넘어 전체 고객센터 상담의 38%를 차지했다고 29일 밝혔다. SKT는 2018년 문자 채팅 상담 챗봇을 도입한 데 이어 2020년 말로 하는 AI 상담...
12,AI 눈이 안전 골든타임을 잡아낸다,2021.09.29.,인공지능(AI) 눈이 센티미터(㎝)단위 오차로 안전 위험 요소를 찾아내 안전 골든타임을 잡는다. SK㈜ C&C는 공간정보 서비스 전문기업 ㈜AKT공간정보와 '초정밀 위치 정보 기반 AI 비전 분석 서비스 플랫폼 개발 업무 협약'을 29일 체결했다. 이번 협약으로 SK㈜ C&C의 AI 눈 '아이팩토리 스마트 비전'이...
13,"""코로나블루, AI에 채팅으로 비대면 상담 받아보세요""",2021.09.29.,"과기정통부, 정서장애 관리 서비스 '마이멘탈포켓' 10월 1일 시범공개 신종 코로나바이러스 감염증(코로나19)으로 인한 활동 제약, 우울감을 이겨낼 수 있도록 돕는 정부의 인공지능(AI) 정서장애 관리서비스 '마이멘탈포켓'이 10월 1일 시범 공개된다. 과학기술정보통신부와 한국연구재단은 이날부터 인터넷에서..."
14,“징역 2년입니다”… AI로 형량 예측하는 ‘로이어드’ 서비스 나온다,2021.09.29.,"로이어드, 음주운전한 노엘 징역 8개월·리지 벌금 700만원형 예측 인공지능(AI) 리걸테크 스타트업인 로이어드컴퍼니는 형사사건의 처벌 수위와 유사 판례, 최고 중형 판례 등을 머신러닝 기법과 AI 기술을 활용해 찾아주는 ‘로이어드’ 서비스를 개시했다고 30일 밝혔다. 로이어드는 1심 형사 판결문 수만 건을..."
15,"'아나운서랑 똑같네'…여수MBC, AI 뉴스 서비스 개시",2021.09.29.,여수MBC가 지역 MBC에서는 처음으로 인공지능(AI) 뉴스 서비스를 제공한다. 여수MBC는 인공지능 서비스 개발사인 마인즈랩과 협력해 10월 5일부터 AI 가상 인간이 뉴스와 날씨를 보도한다고 30일 밝혔다. 매일 오전 9시와 오후 8시 라디오 뉴스를 비롯해 전남 동부권 뉴스데스크 시간에 날씨 정보 서비스를...
16,"LG CNS,마이데이터 사업 본격 궤도에…AI 기반 맞춤형 헬스케어 서비스 만든다",2021.09.29.,"LG CNS, GC녹십자·LG유플 손잡고 '마이데이터 공동 사업' 협약 체결 금융·헬스케어·통신 데이터 결합 LG CNS가 금융과 헬스케어, 통신 데이터를 결합한 인공지능(AI) 기반 맞춤형 헬스케어 서비스를 개발한다. LG CNS는 30일 GC녹십자헬스케어, LG유플러스와 '마이데이터 공동 사업'을 위한 협약을 체결했다고..."
17,"""인공지능과 대화하며 한국어 배운다"" ETRI, 기술이전",2021.09.29.,"한국전자통신연구원(ETRI)은 인공지능(AI)과 대화하며 한국어를 학습할 수 있는 기술을 개발, 언어학습 콘텐츠 개발 업체에 기술이전 했다고 29일 밝혔다. ETRI가 개발한 대화형 외국어 교육 시스템은 AI가 사용자와의 대화를 통해 음성을 인식하고 발음을 평가하는 기술로, 발음과 강세 표현까지 세부적인..."
18,"[단독] 故임윤택 목소리 다시 듣는다…JTBC, AI 음악 프로 '얼라이브' 론칭",2021.09.29.,"JTBC가 AI(인공지능)를 이용한 음악 프로그램 론칭을 준비 중이다. 30일 방송 관계자에 따르면, JTBC 새 음악 프로그램 '얼라이브(ALIVE)'가 오는 11월 첫 방송을 앞두고 있다. '얼라이브'는 고인이 된 가수와 지금 사랑받는 가수가 AI를 활용해 음반을 기획, 공개하는 프로젝트를 진행하는 프로그램이다. 첫 회..."
19,"ADT캡스, AI 냉난방공조 기반 친환경 융합보안 사업 개발 착수",2021.09.30.,"ADT캡스가 SK텔레콤, 씨드엔, 비트파인더와 함께 인공지능(AI) 냉난방공조(HVAC) 기반의 친환경 융합보안 사업을 본격 추진한다. 현재 서울에 위치한 커피빈코리아 매장 2곳에서 해당 솔루션을 시범 운영하고 있다.(사진=ADT캡스 제공)[이데일리 이후섭 기자] ADT캡스는 SK텔레콤, 냉난방 자동제어기업 씨드앤..."
20,국방부 '국방 인공지능(AI)·무인체계 발전 협의회' 개최..내년 상용 드론 60...,2021.09.29.,"국방부는 29일 박재민 차관 주재로 열린 '국방 인공지능(AI)·무인체계 발전 협의회'를 열어 ""내년에 총 342억원의 예산을 들여 상용 드론 무인기 600여대를 구매하기로 했다""고 밝혔다. 국방부은 이어 ""드론 관련 민간기술 발전과 드론산업 육성'을 위해 군이 원하는 성능의 드론 신속획득체계를 구축할 계획..."
21,한국이 주도한 인공지능 의료기기 국제지침 최초 승인,2021.09.29.,한국이 주도한 인공지능(AI) 의료기기의 국제 가이드라인이 세계 최초로 승인받았다. 식품의약품안전처는 29일 이 가이드라인이 국제 의료기기 규제당국자 포럼(IMDRF)의 공식 승인을 받았다고 밝혔다. IMDRF는 의료기기 관련 규제의 조화와 통일을 위한 국제 협의체이며 미국·캐나다·호주·유럽·일본...
22,"'알집' 기업이 AI 기업으로…이스트소프트, 경진대회 수상 쾌거",2021.09.29.,인공지능 온라인 경진대회 '정보통신산업진흥원장상' 수상 '알집'으로 알려진 소프트웨어 기업 이스트소프트가 인공지능(AI) 전문기업으로 거듭나고 있다. 이스트소프트(대표 정상원)는 '2021년 인공지능 온라인 경진대회'에서 수치해석 분야 종합 2위의 우수한 성적을 거두며 정보통신산업진흥원장상을...
23,"프로야구 우천중단, AI에게 물어봐… 2시간 이내 날씨 정확히 예측",2021.09.29.,이제는 인공지능(AI)에게 물으면 된다. AI가 90분 뒤 경기장에 비가 내릴지 정확하게 예측할 수 있기 때문이다. 구글 자회사인 영국 딥마인드는 29일(현지 시각) 국제 학술지 네이처에 “영국 기상청과 함께 2시간 이내 강우를 정확하게 예측하는 AI 예보 시스템을 개발했다”고 밝혔다. 딥마인드는 2016년...
24,롯데택배 콜센터 진화… AI → ARS → VMS,2021.09.29.,"한편 롯데택배 고객센터는 2019년부터 간단한 고객 상담 내용을 자동 응답해주는 '인공지능(AI) 챗봇' 서비스, 스마트폰을 통해 간편하게 원하는 상담 메뉴를 터치해 문의할 수 있는 '보이는 ARS' 서비스도 운영하고 있다. 뉴데일리 김희진"
25,GS리테일 이커머스 광고에 AI 입힌다…몰로코와 맞손,2021.09.30.,인공지능(AI) 애드테크 기업 몰로코가 GS리테일과 데이터 기반 광고 솔루션 구축을 위한 업무협약을 체결했다고 30일 밝혔다. 양측은 △AI 추천 알고리즘에 대한 머신러닝 및 빅데이터 관련 기술협력 △타게팅 및 광고효과 증대를 위한 맞춤형 광고 등에 나선다. 몰로코의 기술력과 GS리테일의 자사(first-party)...
26,"""사진으로 원하는 옷 검색해요""…NHN, 'AI 패션' 출시",2021.09.30.,"NHN은 패션 분야에 특화된 자체 인공지능(AI) 서비스 'AI 패션(FASHION)'을 정식 출시했다고 29일 밝혔다. AI 패션은 이미지 검색 기술을 기반으로 국내·외 다양한 쇼핑 플랫폼 데이터를 학습해 개발됐다. 상품명이나 브랜드를 알지 못해도 이미지만으로 유사 상품을 검색하는 '카메라 검색', 원하는 상품의..."
27,초거대 인공지능 민관협력 구체화한다…전문가 협의체 착수회의,2021.09.29.,"과학기술정보통신부는 29일 초거대 인공지능(AI) 생태계 활성화를 위한 민관 협력 방안을 논의하기 위한 전문가 협의체 착수회의를 열었다고 밝혔다. 이는 이달 7일 AI·데이터 경제 선도를 위해 과기정통부가 주최한 인공지능 최고위 전략대화의 후속 조치다. 주요 기업, 학계, 연구계 리더급 전문가 등으로 구성된..."
28,“AI로 사회문제 해결”...6일까지 '판교 AI 챌린지' 접수,2021.09.30.,"앞서 진행했던 'AI Camp(인공지능 캠프)'가 인공지능(AI)을 배우고 학습하는 과정이었다면, 이번에 진행하는 'AI Challenge(인공지능 챌린지)'는 학습을 토대로 경기도 내 사회적 문제 해결을 위한 경진대회다. 이번 경진대회의 과제는 '어린이 보호구역 내 어린이 위험 행동 분류'로 제공되는 이미지·영상 등을..."
29,"CJ대한통운, 전 직원 대상 'AI·빅데이터' 교육과정 운영",2021.09.30.,CJ대한통운은 임직원을 대상으로 '인공지능(AI)·빅데이터 역량 강화 온라인 과정'을 운영한다고 30일 밝혔다. AI와 빅데이터 역량 개발에 관심있는 임직원 누구나 참여 가능하다. 교육 프로그램은 ▲인공지능과 빅데이터 관련 주요 프로그램 사용법 ▲머신러닝과 딥러닝 개념 이해 ▲빅데이터 분석 기초...
30,AI 기술에 반려견 돌봄기능 접목했더니…삼성 로봇청소기 매출 4배 껑충,2021.09.30.,삼성전자에 따르면 비스포크 제트 봇 AI는 라이다 센서・3D(3차원) 센서・인공지능(AI) 사물인식 솔루션 등 최첨단 AI 기술을 대거 탑재한 브랜드 로봇청소기 중 최상위 제품이다. 제트 봇 AI출시 이후 삼성 로봇청소기 매출은 8월 말까지 전년 같은 기간에 비해 4배 이상 성장했다는 게 회사 측 설명이다....
31,"SKT, 'AI 상담' 이용량 월 150만건…10명 중 3명 이용",2021.09.30.,SK텔레콤 고객 10명 중 3명 이상이 인공지능(AI) 상담을 받고 있는 것으로 나타났다. SK텔레콤(대표 박정호)은 고객센터에 적용한 보이스봇(Voicebot)과 챗봇(Chatbot) 등 인공지능(AI) 상담 이용량이 월 150만건을 넘었다고 29일 발표했다. SK텔레콤은 2018년 1535 번호로 문자 채팅 상담을 하는 ‘챗봇’을...
32,"동아ST, AI기업 심플렉스와 CNS 신약 공동 연구개발",2021.09.30.,동아에스티는 인공지능(AI) 기반 신약개발 기업 심플렉스㈜(대표이사 조성진)와 CNS 질환 신약개발을 위한 공동 연구개발 및 라이선스 계약을 체결했다고 30일 밝혔다. 이번 계약으로 동아에스티는 심플렉스가 발굴한 CNS 질환 신약의 유효물질 및 후보물질의 검증과 상용화를 담당한다. 심플렉스는 자체...
33,"""오늘까지 매출액은? 000억원 입니다""…'세계 최초' 업무 돕는 AI비서 등장",2021.09.30.,웹케시와 KT는 세계 최초로 업무를 돕는 인공지능(AI) 비서 '에스크아바타'를 출시했다고 28일 밝혔다. 에스크아바타는 Δ은행 Δ매출매입 Δ세금계산서 Δ현금영수증 Δ법인카드 Δ신용카드 Δ세무 Δ거래처 Δ온라인 매출 Δ경리나라 등 10개 카테고리가 등록돼 있다. 이에 따라 Δ은행 Δ경영 Δ재무 Δ세무 관련...
34,"상명대, 청소년 대상 AI 포딩 창업교육 실시",2021.09.30.,상명대학교 산학협력단에서 위탁 운영 중인 서울창업카페 은평불광점가 내달 2일부터 오는 12월 4일까지 은평구 청소년 창업프로젝트 일환으로 '청소년 대상 AI 교육: 인공지능 기초 코딩'을 진행한다. 이번 프로그램은 청소년들의 AI 이해 및 기초 활용을 높이기 위해 마련됐으며 중·고교생을 대상으로...
35,"인공지능과 대화하며 한국어 배운다…ETRI, 기술 이전",2021.09.28.,"인공지능(AI) 기술로 대화하며 한국어, 영어 등을 쉽게 배울 길이 열렸다. 한국전자통신연구원(ETRI)은 인공지능과 대화하며 한국어를 학습할 수 있는 기술을 개발해 언어학습 콘텐츠 개발 업체에 기술이전 했다고 29일 밝혔다. 다양한 상황별 주제를 영어나 한국어로 대화를 나누는 대화형 외국어 교육..."
36,광주에 인공지능 기반 '어린이 전용 놀이공간' 생긴다,2021.09.29.,광주광역시에 인공지능(AI)를 기반으로 하는 어린이 전용 놀이공간이 조성된다. 광주시는 아이들이 마음껏 뛰놀며 꿈을 키울 수 있는 어린이 전용공간으로 ‘인공지능 기반 어린이 상상놀이터(가칭)’ 건립에 대한 ‘타당성 조사 및 기본계획 수립 용역 착수보고회’를 개최했다고 29일 밝혔다. 그동안 시는...
37,"식약처 주도 AI 의료기기 표준, 국제 협의체서 채택",2021.09.29.,식품의약품안전처는 국제의료기기규제당국자포럼(IMDRF) 인공지능(AI) 실무그룹에서 식약처가 주도해 개발한 국제 공통 가이드라인이 IMDRF에서 공식 승인됐다고 오늘(29일) 밝혔습니다. 세계적으로 AI 기술을 이용한 의료기기 개발이 급증하며 해당 기술의 규제 적용 범위 등에 대한 국제 조화 필요성이...
38,"CJ대한통운 ‘AI, 빅데이터는 기본’ 전체 임직원 대상 교육 확대",2021.09.30.,"인공지능(AI)과 빅데이터 역량 개발에 관심있는 임직원이라면 누구나 참여 가능하며, 단계별 교육 프로그램을 통해 스스로 진행하는 자기주도형 학습과정으로 진행된다. 교육 프로그램은 ▲인공지능과 빅데이터 관련 주요 프로그램의 사용법 ▲머신러닝과 딥러닝의 개념 이해 ▲빅데이터 분석 기초..."
39,"웹케시, KT와 `사무실 AI비서` 출시…""금융·세무 등 실시간 답변""",2021.09.30.,"윤완수 웹케시그룹 부회장이 29일 온라인 간담회를 통해 KT와 함께 출시한 인공지능(AI) 비서 서비스 `에스크아바타`에 대해 설명하고 있다.[이데일리 이후섭 기자] “현재 회사 계좌잔고는?” “조회하신 통장 잔고는 XXX원입니다.” 기업의 최고경영자(CEO)가 외부에서 회사의 금융, 경영, 세무 등에 관한..."
40,"ADT캡스, AI 냉난방공조 사업 착수 '공기질 실시간 분석'",2021.09.29.,"ADT캡스는 SK텔레콤, 씨드앤, 비트파인더와 인공지능(AI) 냉난방공조(HVAC) 기반의 친환경 융합보안 사업 개발에 본격 착수한다고 30일 밝혔다. 씨드앤과 비트파인더는 각각 냉난방 자동제어, 글로벌 공기질 센싱 기업이다. 이번 사업의 핵심 기술은 'AI HVAC'다. 건물 내부에 설치된 환경 감지기로부터 공기질..."
41,"SK㈜ C&C, 산업·일상 안전사고 예방할 AI 플랫폼 개발한다",2021.09.29.,AKT공간정보와 MOU 체결 건설현장·교통사고 등 예방 스마트팜 협력도 SK㈜ C&C가 인공지능(AI)과 초정밀 측위 솔루션을 접목해 안전사고 예방 플랫폼을 개발한다. SK㈜ C&C(대표이사 박성하)가 29일 공간정보 서비스 전문기업 AKT공간정보와 '초정밀 위치 정보 기반 AI 비전 분석 서비스 플랫폼 개발'을 위한...
42,'AI 영어 말하기 학습 체험하고 가세요',2021.09.29.,30일 오전 서울 강남구 코엑스에서 열린 '2021 에듀테크쇼+초등교육전' 윤선생 부스에서 모델들이 AI(인공지능)을 활용한 영어 말하기 학습 프로그램을 홍보하고 있다. 2021.9.30
43,"광주광역시, AI 기반 ‘어린이 상상 놀이터’ 만든다",2021.09.29.,광주광역시에 인공지능(AI)를 기반으로 하는 어린이 전용 놀이공간이 조성된다. 광주광역시는 아이들이 마음껏 뛰놀며 꿈을 키울 수 있는 어린이 전용공간으로 ‘인공지능 기반 어린이 상상놀이터(가칭)’ 건립을 본격 추진키로 하고 29일 ‘타당성 조사 및 기본계획 수립 용역 착수보고회’를 개최했다....
44,초거대 인공지능 민관협력 구체화한다…전문가 협의체 착수회의,2021.09.30.,"과학기술정보통신부는 29일 초거대 인공지능(AI) 생태계 활성화를 위한 민관 협력 방안을 논의하기 위한 전문가 협의체 착수회의를 열었다고 밝혔다. 이는 이달 7일 AI·데이터 경제 선도를 위해 과기정통부가 주최한 인공지능 최고위 전략대화의 후속 조치다. 주요 기업, 학계, 연구계 리더급 전문가 등으로 구성된..."
45,AI·차세대반도체 등 첨단분야 대학원 정원 확대 쉬워진다,2021.09.30.,"/사진=뉴시스 인공지능(AI)이나 차세대반도체 등 첨단(신기술) 분야 대학원 정원이 현재보다 확대될 전망이다. 대학(원)이 일정 기간 정원 일부를 모집하지 않다가 필요할 때 다시 모집할 수 있는 근거도 마련됐다. 교육부는 첨단분야 인재양성 촉진, 대학 체질 개선을 지원하기 위한 '고등교육법 시행령' 및..."
46,"동아ST, AI기업 심플렉스와 CNS 신약 공동 연구개발 및 라이선스 계약 체결",2021.09.30.,동아에스티(대표이사 회장 엄대식)는 인공지능(AI) 기반 신약개발 기업 심플렉스㈜(대표이사 조성진)와 CNS 질환 신약개발을 위한 공동 연구개발 및 라이선스 계약을 체결했다고 30일 밝혔다. 이번 계약으로 동아에스티는 심플렉스가 발굴한 CNS 질환 신약의 유효물질 및 후보물질의 검증과 상용화를...
47,'2021 판교 인공지능 챌린지' 열린다,2021.09.29.,"팀별로 신청해야 하며 개별 신청할 경우 매칭을 통한 팀 구성도 지원할 예정이다. 박종일 경기도 미래산업과장은 ""AI 인공지능 챌린지를 계기로 인공지능을 통해서 생활 안전 예방, 더 나아가 사회문제를 해결할 수 있었으면 좋겠다""며 ""인공지능 기술의 향상과 전문가들의 교류에 기여하길 바란다""고 말했다."
48,초거대 인공지능 민관협력 구체화한다…전문가 협의체 착수회의,2021.09.29.,"과학기술정보통신부는 29일 초거대 인공지능(AI) 생태계 활성화를 위한 민관 협력 방안을 논의하기 위한 전문가 협의체 착수회의를 열었다고 밝혔다. 이는 이달 7일 AI·데이터 경제 선도를 위해 과기정통부가 주최한 인공지능 최고위 전략대화의 후속 조치다. 주요 기업, 학계, 연구계 리더급 전문가 등으로 구성된..."
49,"웹케시·KT, 말하는 AI 비서'로 B2B 시장 도전장",2021.09.29.,"웹케시그룹과 KT가 사무 업무를 돕는 인공지능(AI) 비서 '에스크아바타'를 선보인다. 금융, 경영, 매출 등 다양한 업무 관련 음성 질의에 답변하는 서비스로 기업용(B2B) 시장을 공략한다. 두 회사는 29일 온라인 기자 간담회를 열고 이 같은 신제품과 사업 전략 등을 공개했다. 윤완수 웹케시그룹 부회장은 “AI..."
50,AI·차세대반도체 등 첨단분야 대학원 정원 확대 쉬워진다,2021.09.29.,"/사진=뉴시스 인공지능(AI)이나 차세대반도체 등 첨단(신기술) 분야 대학원 정원이 현재보다 확대될 전망이다. 대학(원)이 일정 기간 정원 일부를 모집하지 않다가 필요할 때 다시 모집할 수 있는 근거도 마련됐다. 교육부는 첨단분야 인재양성 촉진, 대학 체질 개선을 지원하기 위한 '고등교육법 시행령' 및..."
51,"동아ST, AI기업 심플렉스와 CNS 신약 공동 연구개발 및 라이선스 계약 체결",2021.09.29.,동아에스티(대표이사 회장 엄대식)는 인공지능(AI) 기반 신약개발 기업 심플렉스㈜(대표이사 조성진)와 CNS 질환 신약개발을 위한 공동 연구개발 및 라이선스 계약을 체결했다고 30일 밝혔다. 이번 계약으로 동아에스티는 심플렉스가 발굴한 CNS 질환 신약의 유효물질 및 후보물질의 검증과 상용화를...
52,'2021 판교 인공지능 챌린지' 열린다,2021.09.29.,"팀별로 신청해야 하며 개별 신청할 경우 매칭을 통한 팀 구성도 지원할 예정이다. 박종일 경기도 미래산업과장은 ""AI 인공지능 챌린지를 계기로 인공지능을 통해서 생활 안전 예방, 더 나아가 사회문제를 해결할 수 있었으면 좋겠다""며 ""인공지능 기술의 향상과 전문가들의 교류에 기여하길 바란다""고 말했다."
53,"광주광역시, AI 기반 '어린이 상상 놀이터' 만든다",2021.09.30.,광주에 인공지능(AI)를 기반으로 하는 어린이 전용 놀이공간이 조성된다. 광주광역시는 아이들이 마음껏 뛰놀며 꿈을 키울 수 있는 어린이 전용공간으로 AI 기반 '어린이 상상놀이터(가칭)' 건립을 본격 추진키로 하고 29일 타당성 조사 및 기본계획 수립 용역 착수보고회를 개최했다고 밝혔다. 광주시는 그동안...
54,"女프로배구 신생팀 AI페퍼스 공식 창단...""최고의 팀 만들겠다""",2021.09.30.,사상 처음으로 광주 연고 여자배구팀을 맞이하게 된 이용섭 광주광역시장은 “인공지능 중심도시 광주와 페퍼저축은행이 옥동자를 낳았다”며 “오늘 오전 페퍼저축은행 광주지점을 찾아 거래계좌를 개설했다. 우리 시민들도 저와 같은 마음으로 끊임없는 관심을 가져주길 바란다”고 창단을 축하했다. AI...
55,"SK텔레콤, AI 상담 서비스 월 150만건 돌파…10명 중 3명 이용",2021.09.30.,"SK텔레콤은 고객센터에 적용한 ‘보이스봇’(Voicebot)과 ‘챗봇(‘Chatbot) 등 인공지능(AI) 상담 이용량이 월 150만건을 넘어설 정도로 크게 늘고 있다고 29일 밝혔다. SKT는 2018년 1535 번호로 문자 채팅 상담을 하는 챗봇을 선보인데 이어, 2020년에는 국내 통신업계 최초로 고객과 말로 하는 AI 상담..."
56,식약처가 주도한 AI 의료기기 가이드라인 국제표준으로 승인,2021.09.30.,국제의료기기규제당국자포럼(IMDRF) 인공지능(AI) 실무그룹에서 식품의약품안전처 주도로 개발한 국제 공통 가이드라인이 29일 공식 승인을 받았다. 우리나라는 IMDRF에 2017년 12월 가입한 10번째 정식 회원국이다. IMDRF는 의료기기 사전·사후 전주기에 대한 국제 규제 조화 및 단일화를 촉진하기 위해...
57,"""원어민 선생님 필요 없어요""…AI와 대화하며 언어 학습",2021.09.30.,"ETRI 개발 언어교육 AI 다수 기업에 기술이전 한국어교사 태부족 해결 ""선배님, 안녕하세요?"" ""그래, 안녕."" ""선배님도 지금 도서관에 가세요?"" ""응, 도서관에 가고 있어."" 최근 한국 대학원에 진학하게 된 외국인 A씨는 인공지능(AI) 챗봇이 걸어온 말에 스마트폰의 스피커 버튼을 누르고 대답했다. 그렇게 한참..."
58,식약처가 주도한 AI 의료기기 가이드라인 국제표준으로 승인,2021.09.29.,국제의료기기규제당국자포럼(IMDRF) 인공지능(AI) 실무그룹에서 식품의약품안전처 주도로 개발한 국제 공통 가이드라인이 29일 공식 승인을 받았다. 우리나라는 IMDRF에 2017년 12월 가입한 10번째 정식 회원국이다. IMDRF는 의료기기 사전·사후 전주기에 대한 국제 규제 조화 및 단일화를 촉진하기 위해...
59,"""원어민 선생님 필요 없어요""…AI와 대화하며 언어 학습",2021.09.29.,"ETRI 개발 언어교육 AI 다수 기업에 기술이전 한국어교사 태부족 해결 ""선배님, 안녕하세요?"" ""그래, 안녕."" ""선배님도 지금 도서관에 가세요?"" ""응, 도서관에 가고 있어."" 최근 한국 대학원에 진학하게 된 외국인 A씨는 인공지능(AI) 챗봇이 걸어온 말에 스마트폰의 스피커 버튼을 누르고 대답했다. 그렇게 한참..."
60,업무를 위한 AI 비서…KT-웹케시그룹 ‘애스크아바타’ 론칭,2021.09.29.,"KT와 웹케시그룹이 일하는 사람들을 위한 음성 인공지능(AI) 비서 ‘애스크아바타’를 29일 론칭했다. KT와 웹케시그룹은 이날 온라인 기자간담회를 열고 회사 매출과 세금계산서 등 업무와 관련한 질문에 답변할 수 있는 AI 비서 신제품을 공개했다. 애스크아바타는 아마존 알렉사, 구글 어시스턴트, 삼성전자..."
61,"SKT, 고객센터 이용자 10명 중 3명은 'AI'가 응대",2021.09.29.,SK텔레콤(대표 박정호)은 고객센터에 적용한 보이스봇과 챗봇 등 인공지능(AI)를 활용한 상담 비중이 전체 고객센터 이용 비중의 38%를 차지한다고 29일 밝혔다. 챗봇과 보이스봇 상담이 본격화한 지난해부터 AI 상담 서비스는 고객센터 전체 상담에서 차지하는 비중이 꾸준히 증가하고 있다. 9월말 현재...
