,제목,날짜,본문
11,"SBS ‘일요특선’xLG유플러스, 콘텐츠 환경 따른 아이들 언어 습관 AI로 실험",2020.05.29.,"이날 방송에서는 미취학 아이들이 보는 영상 콘텐츠가 아이의 언어 습관에 어떤 영향을 미치는지 알아보기 위해 인공지능(AI) 전문가들과 함께 국내최초로 진행한 AI 실험을 선보였다. 이번 실험에서는 5세 실제 사례자 아이의 모습을 3D 모델링 기술로 복제하고, 인공지능 음성합성 기술로 대화가 가능한 두..."
12,[이슈&경제] 인공지능 시대를 준비하는 자세,2020.05.29.,"올해 초 문재인 대통령은 정보통신기술(ICT), 과학기술과 관련한 업무보고를 받는 자리에서 인공지능(AI) 세계 1등 국가를 실현하기 위한 모든 노력을 경주하겠다고 했다. 이에 더해 지난달에 있었던 취임 3주년 특별연설에서도 남은 임기동안 전력을 다하는 몇 가지 분야 중 첫째로 인공지능을 키우겠다고 했다...."
13,"SKT, ""자막·음원 제거도 AI가 뚝딱""...한류 콘텐츠 수출 돕는다",2020.05.29.,"인공지능(AI)이 영화, 드라마 등의 자막과 저작권 음원을 제거해 재가공을 쉽게 하고 콘텐츠 수출을 돕는다. SK텔레콤이 디지털 콘텐츠 및 플랫폼유통 기업 뉴아이디(NEW ID)와 한류 콘텐츠 수출을 위한 'AI 기반 포스트 프로덕션 플랫폼 개발' 관련 업무협약(MOU)을 체결했다고 29일 밝혔다. 영화나 드라마에서..."
14,"""AI가 소규모 땅에 맞는 최적의 개발 방법 제시해주죠""",2020.05.29.,인공지능(AI)이 건축설계를 하면 훨씬 능률적으로 일할 수 있지 않을까. 이런 생각에 착안해 출발한 프롭테크(부동산 스타트업)가 스페이스워크다. 이 회사는 AI 건축 설계 기술을 개발해 서울 도심 등 소규모 개발 단지의 사업성 분석을 바로 할 수 있는 시스템을 갖추고 있다. 조성현 스페이스워크 사장(37...
15,AI 스피커 '누구'를 활용한 인공지능 돌봄 서비스,2020.05.29.,SK텔레콤은 AI 스피커 '누구(NUGU)'를 활용한 '인공지능 돌봄' 서비스가 사회 취약 계층인 독거 어르신들의 정서와 안전을 지키는 사회안전망 역할을 해내고 있다고 31일 밝혔다. 사진은 성동구 70대 어르신이 SK텔레콤의 '인공지능 돌봄'을 이용하고 있는 모습. 2020.5.31 [SK텔레콤 제공. 재판매 및 DB...
16,"인공지능·빅데이터 전문기업 솔트룩스, 7월 코스닥 상장 추진",2020.05.29.,인공지능(AI)·빅데이터 전문기업 솔트룩스가 오는 7월 코스닥 상장을 추진한다. 솔트룩스는 금융위원회에 증권신고서를 제출하고 코스닥 상장을 위한 공모 절차를 개시했다고 29일 밝혔다. 총 공모 주식 수는 75만주로 주당 공모 희망가 범위는 2만4천∼3만원이다. 공모 예정 금액은 최대 225억원 규모다....
17,"SKT-NEW ID, 포스트 프로덕션 AI로 한다",2020.05.31.,인공지능 기술 적용으로 K콘텐츠 빠르게 현지화 SK텔레콤과 NEW의 디지털 콘텐츠·플랫폼 유통 자회사 NEW ID가 인공지능(AI) 포스트 프로덕션 기술 개발에 나선다. 29일 양사는 'AI 기반 포스트 프로덕션 플랫폼 개발' 업무협약을 체결했다고 밝혔다. 이번 협약은 한류 콘텐츠를 향한 해외의 수요에 빠르게...
18,원전 진단 AI 기술 겨룬다,2020.05.29.,손상된 원자력발전소를 사람이 직접 만지지 않고 진단하고 사고를 방지하는 인공지능(AI) 기술을 겨루는 자리가 마련됐다. 한국원자력연구원은 데이터 사이언스 플랫폼 기업 데이콘(DACON)과 함께 '제1회 진동데이터를 활용한 충돌체 탐지 경진대회'를 6월 1일 개최한다고 28일 밝혔다. 이번 원자력 AI...
19,"마이크로소프트, MSN 뉴스 편집인 전원 해고하고 AI로 대체",2020.05.31.,그동안 MSN 사이트에 올라갈 뉴스 기사나 사진을 선택하는 것은 사람이 했지만 앞으로는 인공지능(AI)이 이 일을 대신하게 된다. 에이전시를 통해 마이크로소프트와 계약을 맺은 50여 명은 6월 30일(현지시간) 더 이상 서비스를 위해 필요하지 않다는 통지를 받았다. 이에 대해 마이크로소프트 대변인은 “모든...
20,마이크로소프트 'AI 기자' 확대하며 관련 인력 축소,2020.05.29.,마이크로소프트(MS)가 포털 사이트 MSN과 엣지(Edge) 브라우저 등 자사 서비스 곳곳에 인공지능(AI)을 전진 배치해 뉴스 콘텐츠를 제공하면서 관련 인력 축소에 나섰다. 30일(현지시각) 더버지(theverge)와 가디언(TheGuardian) 등 외신에 따르면 MS는 협력사를 통해 계약한 수십명의 계약직 저널리스트...
21,"GIST, 인재·기술·스타트업 'AI 트리플 악셀' 도전",2020.05.28.,"광주과학기술원(GIST·총장 김기선)은 인공지능(AI) 인재 양성과 기술 개발, 스타트업 육성 등 'AI 트리플 악셀' 달성에 나섰다고 31일 밝혔다. AI 트리플 악셀은 피겨스케이팅의 '트리플 악셀' 점프처럼 사람·기술·기업 3개 부문에서 AI 역량을 높인다는 의미다. GIST는 지난 3월 AI 전문가 양성을 위한..."
22,"금산고, AI-ICBM 토요 아카데미 운영",2020.05.28.,"금산고등학교(교장 조익수)는 3학년 학생을 대상으로 AI(인공지능)-ICBM(사물인터넷,클라우드,빅데이터,모바일) 토요 아카데미를 운영한다. 토요 아카데미는 KAIST 연구원 중심의 벤처기업 전문가들로 구성된 강사들은 인공지능, 컴퓨터공학, 데이터 사이언스 등을 학생들을 지도하고 있다. 4차 산업혁명..."
23,"'살림남2' 김일우, 싱글 라이프 공개… 반려견·AI 스피커와 밀당",2020.05.28.,반려견 마리와 인공지능 스피커와 대화하는 모습은 중년 싱글남의 폭소와 공감을 자아냈고 특히 청소할 때 듣기 좋은 노동요를 틀어달라는 요청에 인공지능 스피커가 찬송가를 틀어 재미를 더했다. 또 김일우의 요리 실력도 수준급이었다. 그는 함께 고생하는 스태프를 위해 직접 만든 레몬청을 나눠줬고...
24,"이용섭 광주시장, 인공지능(AI) 협력 한국표준협회 방문",2020.05.28.,"이용섭 광주시장, 인공지능(AI) 협력 한국표준협회 방문 인공지능표준연구원 설립 추진 논의, AI 데이터 상호운용성 평가센터 구축 협의 이용섭 광주광역시장은 29일 한국표준협회를 방문, 이상진 협회장과 함께 '인공지능표준연구원' 설립과 'AI 데이터 상호운용성 평가센터' 구축을 위한 상호 협력방안을..."
25,"美, 중 견제 위해 가입 거부했던 G7 ‘AI 협의체’ 동참",2020.05.27.,"미국이 인공지능(AI) 사용에 관한 윤리지침을 마련하기 위해 설립된 국제 협의체에 가입했다. 그간 미국은 지나친 AI 규제는 자국 내 혁신을 방해할 것이라며 가입을 거부해왔는데, 미중 갈등이 격화하면서 중국 견제를 위해 입장을 바꾼 것으로 분석된다. AP통신에 따르면 28일(현지시간) 주요 7개국(G7)..."
26,5G·AI 기반 자율주행 이동우체국·배달로봇 나온다,2020.05.27.,"우정사업본부가 5세대(5G) 이동통신과 인공지능(AI) 기반 자율주행 이동우체국과 우편물 배달로봇, 집배원 추종로봇을 도입한다. 이르면 10월 실제 물류환경에서 시범 운용을 시작한다. 우정사업본부는 28일 '자율주행 우편물류서비스 기술개발' 착수보고회를 갖고 우편서비스 국민편의성 향상과 집배원 안전사고..."
27,부산시 인공지능 인재양성 지원 사업 추진,2020.05.27.,"부산시는 지역 미래 인재수요에 대비하고 산업 고도화 기반을 마련하기 위해 인공지능(AI) 인재양성 지원사업을 추진한다고 27일 밝혔다. 인공지능 인재양성 사업은 지역 대학생과 대학원생, 전문가, 교수 등 관심 있는 시민이 참여할 수 있는 다양한 프로그램으로 구성돼 있다. 주요 세부사업으로는 국내..."
28,`언택트`가 앞당긴 로봇시대… AI·클라우드·5G 활용 기술진화 가속,2020.05.27.,"로봇을 동작시키는 AI(인공지능) 기반 소프트웨어도 자체 개발한다. 손의형 로보티즈 선임연구원은 ""실외 자율주행로봇 실증 테스트는 사내에서도 일부만 정보를 공유할 정도로 극비리에 추진 중""이라면서 ""테스트와 기술보완 작업을 반복하면서 완성도를 높이고 있다""고 말했다. 국내에서 로봇이 실외를..."
29,"농협은행, 'AI 기반 콜센터 스케줄 관리' BM특허 등록",2020.05.28.,"NH농협은행은 지난해 7월 특허 출원한 인공지능(AI) 기반 '상담사 스케줄 자동 관리 장치 및 방법'에 대해 BM특허 등록도 마무리했다고 28일 밝혔다. BM특허는 컴퓨터, 인터넷, 통신기술 등 정보시스템을 활용한 혁신적인 경영이나 마케팅 기법에 부여하는 특허다. 이 시스템은 상담사 스케줄 자동 관리 장치 및..."
30,구직자 절반 “AI에 밀릴까 ‘제2의 직업’ 고민한다”,2020.05.28.,"‘AI 시대에 로봇이나 인공지능에 대체되지 않는 직업군을 고려한 적이 있나’라는 질문에 응답자의 86%가 ‘그렇다’고 답했고 ‘그렇지 않다’라는 응답은 14%에 불과했다. 취업 후 본인의 직업·직무가 AI 등으로 대체될 가능성이 있다면, 과감히 다른 직업·직무를 선택할 것이라는 응답이 80%를..."
31,AI·VR 접목 '지능형 과학실' 모든 학교에 만든다,2020.05.28.,"과학뿐만 아니라 수학·정보·융합 교육 현장에도 인공지능(AI), 가상현실(VR)·증강현실(AR) 등 에듀테크를 접목한다. 이들 과목의 학생 성취도와 관심이 함께 높아질 것으로 기대된다. 교육부는 올해부터 5년 동안 과학·수학·정보·융합 교육 발전 방안을 담은 종합계획을 26일 발표했다. 그동안 과목별로..."
32,"[인터뷰] 이상헌 보이스루 대표 “AI가 자막제작 거든 韓 유튜브, 해외팬 사로...",2020.05.28.,인공지능(AI)과 많은 국내외 번역가를 참여시키는 ‘크라우드 소싱(대중을 통한 문제 처리)’으로 이를 해결할 수 있습니다” 영상자막 솔루션 스타트업 보이스루의 이상헌(27·사진) 대표는 31일 서울경제와의 인터뷰에서 “온라인에 영상물을 빠르게 노출하는 것이 중요한 시대에 AI 기술이 솔루션이 될 수...
33,"LG U+, GS건설과 5G·AI 기반 '스마트건설' 사업화 추진",2020.05.26.,"구체적으로는 인공지능(AI) 기반 안전 관리 시스템 구축, 건설 현장 특화 무선통신(5G·LTE) 인프라 마련, 건설 안전 솔루션 사업화 등에 협력할 예정이다. LG 유플러스 관계자는 ""건설 현장 곳곳에 폐쇄회로(CC)TV를 설치하면 CCTV 영상으로 근로자의 움직임과 중장비 이동을 AI로 분석할 수 있다""며 ""사람 또는..."
34,"동서발전, 로봇·AI 등 4차 산업 기술 활용 '발전소 무인화' 도입 추진",2020.05.26.,"한국동서발전이 발전소에 로봇, 인공지능(AI) 등 4차산업 기술을 융합하는 '발전소 무인화 기술' 도입에 본격적으로 나섰다. 동서발전은 2025년까지 발전소 무인화 기술을 도입해 낙탄 제거 등 위험 요인이 있는 개별 작업을 서비스 로봇으로 대체해 작업장 안전사고를 원천 차단할 계획이라고 29일 밝혔다. 이를..."
35,"[단독]KT-LG전자-LGU+, 인공지능 ‘원팀’으로 뭉친다",2020.05.29.,"국내 대표 ICT기업간 협업 급물살 KT와 LG전자, LG유플러스 등 3사가 손잡고 ‘인공지능(AI) 원팀’을 발족한다. 올해 초 SK텔레콤-삼성전자-카카오가 AI 연합체를 꾸린 데 이어 국내 대표 정보통신기술(ICT) 기업 간 두 번째 AI 협력 전선이 구축된 것이다. ○ 구현모 취임 첫 승부수, 하현회가 받았다 24일..."
36,삼성 그랑데 AI '인기몰이',2020.05.25.,그랑데 AI 건조기ㆍ세탁기는 인공지능 기술로 사용자의 사용 습관과 세탁물의 상태를 분석해 최적의 코스를 제안해 주는 제품으로 지난 1월 29일 출시됐다. 사진은 삼성 그랑데 AI를 홍보하는 모델들. 2020.5.27 [삼성전자 제공. 재판매 및 DB금지]
37,우수 지식재산 기업 평가에 'AI 시스템' 도입…저비용·신속지원,2020.05.29.,"앞으로 우수한 지식재산(IP)를 보유한 중소기업을 선정하는데 AI(인공지능) 시스템이 활용된다. 이를 통해 기술평가에 소요되는 시간과 비용이 줄어들면서 IP 기업 입장에서는 신속한 지원을 기대할 수 있게 됐다. 중소벤처기업부는 28일 서울 영등포구 중소기업중앙회에서 특허청, 기술보증기금(기보)..."
38,"동아대 이학춘 교수, 글로벌 인공지능(AI)융합칼리지 발기인 총회 개최",2020.05.29.,"동아대학교 이학춘 국제전문대학원 교수는 ‘글로벌 인공지능(AI)융합칼리지 설립 발기인 총회’를 개최했다고 29일 밝혔다. 이 교수가 푸름넷 등과 공동으로 오는 9월 설립을 추진하는 ‘Udacity(유다시티) 인공지능(AI) 융합대학’은 국내 최초 플랫폼 대학으로, 전 세계 대학의 학문 분야별 학점과 학위..."
39,"동아대 이학춘 교수, '글로벌 AI융합칼리지 발기인 총회' 개최",2020.05.26.,"세계적 AI 교육 콘텐츠 도입 ""교육 격차 해소할 것"" 동아대학교 이학춘 국제전문대학원 교수는 '글로벌 인공지능(AI)융합칼리지 설립 발기인 총회'를 개최했다고 29일 밝혔다. 이 교수가 푸름넷 등과 공동으로 오는 9월 설립을 추진하는 'Udacity(유다시티) 인공지능(AI) 융합대학'은 국내 최초 플랫폼 대학으로, 전..."
40,"교보생명, 인공지능 기반 '보험사기예측시스템' 오픈",2020.05.26.,"교보생명은 보험사기에 대한 선제적 대응을 강화하기 위해 인공지능(AI) 머신러닝 기술을 접목한 보험사기예측시스템 'K-FDS(Kyobo Fraud Detection System)'를 개발, 오픈했다고 26일 밝혔다. 이 시스템은 보험사기특별조사팀(SIU부·Special Investigation Unit) 실무자가 직접 업무 노하우를 디지털 기술과 접목해 자체..."
41,"5G, AI 시대의 방역",2020.05.26.,"5G, 인공지능(AI), 자율주행, 사물인터넷(IoT) 센서 등 첨단 정보통신기술(ICT)과 공장 자동화 제어 기술이 적용된 방역 로봇은 체온 검사, 자외선(UV) 램프 살균, 손 소독제 제공 등을 할 수 있으며 5G를 이용해 서버와 실시간으로 데이터를 주고받을 수 있다. 2020.5.26"
42,'삼성 그랑데 AI' 출시 4개월 만에 15만대 판매,2020.05.26.,"올 1월 말 출시된 이 제품은 인공지능(AI) 기술로 사용 습관과 세탁물 상태를 분석해 최적의 코스를 제안해준다. 27일 삼성전자에 따르면 그랑데 AI 건조기는 출시 이후 지난 주말까지 누적 판매량 8만5000대, 세탁기는 6만5000대로 합산 15만대가 팔렸다. 그랑데 AI 세탁기와 건조기가 세트로 판매되는 비율이 60%에..."
43,"유라이크코리아, 세계 최초 AI기반 자가격리자용 '코로나19 패치' 개발",2020.05.26.,"유라이크코리아가 세계 최초로 개발한 사람용 '코로나19 패치'와 모니터링 시스템은 인공지능(AI), 사물인터넷(IoT) 기술을 기반으로 생체데이터 분석 노하우가 응축된 결과물이다. 인체 무해한 친환경 재질로 만들어진 '코로나19 패치'는 5x5㎝ 크기로 가슴에 부착해 인간의 체온, 맥박, 활동지수, 기침여부..."
44,"예보, VR 공매정보·AI챗봇 등 디지털 서비스 강화 추진",2020.05.26.,"예금보험금 모바일 신청을 위한 애플리케이션 개발, 인공지능(AI) 챗봇을 이용한 민원 상담 서비스 도입 등도 추진할 계획이다. 위성백 예금보험공사 사장은 ""업무 전반에 디지털 전환을 가속화하기 위한 구체적인 계획을 마련해 정부 정책을 뒷받침할 수 있도록 노력하겠다""고 말했다."
45,"과기정통부, 전국 시·도에 'AI 교육 교사연구회' 30개 운영",2020.05.27.,착수워크숍 온라인 개최…AI 교육 프로그램 개발·적용 예정 과학기술정보통신부는 학교 현장에서 인공지능(AI)을 활용한 수업을 진행하기 위해 AI 교수법과 학습법을 개발할 '인공지능 교육 교사연구회'를 운영한다고 27일 밝혔다. 과기정통부는 이를 위해 지난 3월 전국 시·도 교육청별로 공모를 통해 시...
46,"""AI 산업에 적극 협력""...광주시, 한국정보화진흥원과 손잡아",2020.05.27.,"데이터센터 구축 등에 적극 협력키로 광주시, 12번째 협약하며 기반 구축 AI산업을 미래전략산업으로 육성중 최근 광주시가 인공지능(AI)산업을 전략적으로 육성하기 위한 기반구축 차원에서 관련 연구기관이나 기업과 협약을 잇따라 체결하고 있다. 광주시는 27일 인공지능 산업발전의 핵심인 데이터경제..."
47,"집나간 기업들, AI·빅데이터가 불러들인다",2020.05.28.,"인공지능(AI), 빅데이터, 사물인터넷(IoT) 등 4차 산업혁명 기술에 기반한다. 스마트팩토리를 통한 제조 비용이 제3국 제조 후 수출 비용에 큰 차이가 없다면 기업이 코로나19(COVID-19) 방역 과정에서 세계에서 가장 안전한 생산기지로 주목받은 한국으로 돌아오지 않을 이유가 없다. 4차 산업혁명 기술을 제조업..."
48,"포스코ICT, 청소년 대상 AI 경진대회 개최",2020.05.28.,"포스코ICT는 인공지능(AI) 기술 기반 중고교생들의 아이디어와 애플리케이션을 발굴하는 '포스코ICT 2020 AI챌린지'를 개최한다고 28일 밝혔다. 교육, 건강, 엔터테인먼트 등 사회전반에 AI를 적용해 생활을 변화시킬 수 있는 창의적인 아이디어나 소스코드, 애플리케이션 등을 다음 달 28일까지 온라인으로..."
49,"한국SW산업협회, 빅데이터·AI 분야 선후배 간담회 개최",2020.05.28.,한국SW산업협회(회장 이홍구)가 28일 빅데이터ㆍ인공지능(AI) 분야 취업연계 교육과정의 선후배 간담회를 개최했다. 이번 행사는 지난 4월 개강한 빅데이터ㆍAI 과정의 교육생들의 직무이해와 취업역량 강화를 위해 기획됐다. 교육생 60여명과 함께 2016년부터 2019년까지 협회의 교육과정을 수료하고 대기업...
50,"""공사현장 위험 AI가 감시""…LGU+·GS건설, 스마트건설 '맞손'",2020.05.28.,세부적으로는 Δ인공지능(AI) 영상분석 기반 안전관리 시스템 구축 Δ건설현장 특화 무선통신 인프라 마련 Δ건설 안전 솔루션 검증 및 사업화 등을 목표로 협력한다. 양사는 특히 AI 기술과 무선통신 인프라를 기반으로 건설 현장의 '안전'을 확보하는 데 주안점을 두고 있다. 건설현장 곳곳에 폐쇄회로(CC)TV를...
51,[한국의 실리콘밸리 판교] 서초동에 부는 AI 바람…리걸테크가 온다,2020.05.27.,"서비스 경쟁이 치열해지면서 리걸테크 스타트업들은 인공지능(AI) 기술로 서비스를 고도화하고 있다. 코로나19 이전 법률 서비스 시장은 대부분 오프라인 기반이었다. 법률 상담, 문서 작성부터 재판 준비까지 모두 사람과 대면해서 진행하는 방식으로 진행됐다. 그러나 수년 전 등장하기 시작한 리걸테크..."
52,인공지능(AI)은 코로나19 극복에 어떻게 기여하나,2020.05.27.,그런 가운데 인공지능(AI)과 기계학습(machine learning)이 코로나19 위기를 해결하는 데 핵심적인 역할을 하고 있다고 세계경제포럼(WEF)의 기관지가 28일 전했다. 모든 조직들은 사회적 거리두기와 격리 조치를 유지하면서도 고객과 직원을 만족시킬 수 있도록 효율적인 운영방법을 모색하고 있다....
53,삼성 그랑데 AI 건조기·세탁기 '인기몰이'...출시 넉달 만에 누적 판매량 15...,2020.05.27.,"그랑데 AI 건조기·세탁기는 인공지능 기술로 사용자의 사용 습관과 세탁물의 상태를 분석해 최적의 코스를 제안해 주는 제품으로 지난 1월 29일 출시됐다. 건조기는 출시 이후 지난 주말까지 누적 판매량 8만5천대, 세탁기는 6만5000대로 총 15만대가 팔렸다. 그랑데 AI는 세탁기와 건조기가 세트로 판매되는..."
54,성동구 보건소에 AI 의료영상 분석시스템 등 최신 의료장비 도입,2020.05.27.,"(사진제공=성동구청) 성동구(구청장 정원오) 보건소가 ‘디지털 엑스레이’와 ‘인공지능(AI) 의료영상 분석시스템’ 등 최신 의료장비를 도입했다고 밝혔다. 디지털 엑스레이는 무선 리모콘으로 위치 조작이 가능해 자유롭게 촬영이 가능하고, 9개 외국어가 지원돼 보건소를 방문하는 외국인들도 편리하게..."
55,삼성 그랑데 AI 건조기·세탁기 넉 달 만에 15만대 판매,2020.05.26.,"삼성전자의 그랑데 AI(인공지능) 건조기 ·세탁기가 출시 넉 달 만에 누적 판매량 15만대를 달성했다. 삼성전자는 지난 1월 말 출시한 그랑데 AI 건조기와 세탁기가 지난 주말까지 누적 판매량 8만5천대, 6만5천대를 기록해 총 15만대가 팔렸다고 27일 밝혔다. 그랑데 AI 건조기·세탁기는 인공지능 기술로 사용자의..."
56,"""마스크 쓰세요"" ""거리 두세요""…5G·AI로 무장한 방역로봇 출시",2020.05.26.,"이 로봇에는 5G, 인공지능(AI), 자율주행, 사물인터넷(IoT) 센서 등 첨단 정보통신기술(ICT)과 공장 자동화 제어 기술이 적용됐다. SK텔레콤은 이 로봇이 체온 검사, 자외선(UV) 램프 살균, 손 소독제 제공 등을 할 수 있으며 5G를 이용해 서버와 실시간으로 데이터를 주고받을 수 있다고 설명했다. 로봇이 한 직원의..."
57,앞당겨진 비대면 유통 시대…AI 없이 혁신도 없다,2020.05.26.,이제 유통 기업들은 인공지능(AI)을 중심으로 하는 디지털 트랜스포메이션을 선택이 아닌 필수로 여긴다. 포스트 코로나 시대에 오프라인 유통 의존도가 줄어드는 추세를 기회 삼아 비대면 쇼핑 대중화에 대비해야 하기 때문이다. 문재인 대통령 또한 취임 3주년 연설에서 의료·교육·유통 등 비대면 사업을...
58,"SW산업협회, 빅데이터·AI 분야 취업 위한 선후배 간담회",2020.05.26.,한국소프트웨어(SW)산업협회(협회)는 빅데이터·인공지능(AI) 분야 취업 연계 교육과정의 선후배 간담회를 개최했다고 29일 밝혔다. 한국SW산업협회는 지난 28일 서울 송파구 사무국 인근에서 빅데이터·AI 취업을 위한 선후배 간담회를 개최했다. (사진= 한국SW산업협회) 이번 행사는 지난 4월 개강한 빅데이터와...
59,"성동구, 인공지능·4차산업 취업 프로젝트",2020.05.26.,"성동구(구청장 정원오)는 인공지능(AI), 드론 등 4차산업분야의 전문인력을 양성해 즉각적인 취업으로 연계하는 ‘인공지능·4차산업 취업 프로젝트’를 추진한다. (사진=성동구 제공) 2020.05.26. photo@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이..."
60,"""수포자는 없다""···AI선생님이 학습진단·맞춤교육",2020.05.29.,미래 과학기술의 핵심인 인공지능(AI) 기술을 초등학교 때부터 접하고 배울 수 있는 중장기 인재양성 로드맵이 나왔다. 한국 학생들이 과학·수학 분야에서 높은 학업 성취도를 갖추고 있지만 정작 자신감과 흥미를 느끼지 못하는 이유가 체계적이지 못한 교육과정에 있다고 보고 기초교육과정에서부터...
61,"KAIST, 코로나19 영상 AI 진단기술 개발…정확성 대폭 향상",2020.05.25.,"KAIST는 바이오및뇌공학과 예종철 교수 연구팀이 흉부 단순 방사선 촬영 영상으로 신종 코로나바이러스 감염증(코로나19) 진단의 정확성을 획기적으로 높일 수 있는 인공지능(AI) 기술을 개발했다고 25일 밝혔다. 이 기술로 코로나19 감염 여부를 진단한 결과, 영상전문가 보다 판독 정확성이 17..."
