,제목,날짜,본문
10,"이화여대, 인공지능대학 데이터사이언스학과 설립",2022.08.30.,"기존의 AI융합학부(인공지능전공)는 '인공지능학과'로 개편했다. 2023학년도 수시모집에서 인공지능학과는 미래인재전형으로 10명(자연)을 선발하고, 데이터사이언스학과는 미래인재전형으로 7명(자연), 고른기회전형으로 3명(자연)을 선발한다. 인공지능학과는 공학 기반의 AI 코어 교육뿐만 아니라 본교의..."
11,"튜닙, AI N행시 선보인 챗봇 '블루니' 오픈 베타 시작",2022.08.30.,"기사내용 요약 블루니, GPT-3 기반 개발…페북 메신저로 자연스러운 대화 가능 카카오브레인 개발자들이 창업한 튜닙…네이버D2SF에 투자 받아 [서울=뉴시스]윤현성 기자 = 네이버의 스타트업 양성조직 네이버D2SF가 자사의 투자 기업인 '튜닙'이 AI(인공지능) 기반의 챗봇 '블루니(BLOONY)'의 오픈 베타 서비스를..."
12,"인공지능 챗봇 심심이, AI 데이터 공개",2022.08.31.,인공지능(AI) 챗봇 심심이(대표 최정회)가 인간 중심의 대규모 AI 데이터(Human-Centered AI Data)를 전격 공개한다고 밝혔다. 심심이는 여러 데이터 중 인간 중심 AI 데이터에 대한 수요가 매우 높아지고 있음을 확인하고 지난 20년 동안 구축한 인간 중심 AI 데이터를 학계에 공개하기로 결정했다. 이번에 심심이가...
13,"롯데캐슬 입주민들이 쓰는 수돗물, AI가 수질 챙긴다",2022.08.31.,롯데건설은 '인공지능(AI) 기반 스마트 수돗물 수질 측정 시스템'을 시범 운영해 입주민에게 공급되는 수돗물 수질 상태를 실시간 측정으로 제공한다고 30일 밝혔다. 롯데건설은 엠에스텍과 연구 협약을 맺고 지난 3월부터 서울 금천 롯데캐슬 골드파크 3차 단지에 해당 시스템을 설치해 성능 시험을 진행해왔다....
14,[단독] ‘오늘’ 사라지는 송파 세 모녀 대책…빈 자리엔 ‘AI 복지사’,2022.08.31.,"하지만 정부는 위기가구를 찾아갈 인력 충원 대신 ‘에이아이(AI·인공지능) 복지사’를 양성하겠다는, 현실과 동떨어진 대책을 내놨다. 보건복지부의 2023년도 예산안 중 ‘복지사각지대 발굴 관련’ 예산은 올해 4억원에서 내년 36억원으로 800% 늘었는데 이 중 23억5천만원은 에이아이 복지사 개발 비용이다...."
15,"포스코그룹, 직원 학습 시스템 ‘러닝플랫폼’ 개편…AI가 알아서 척척",2022.08.31.,새로워진 러닝플랫폼 2.0의 가장 큰 특징은 AI(인공지능) 딥러닝 모델이 적용됐다는 점이다. 학습자가 이용하는 교육 콘텐츠를 분석 · 학습해 관심사를 분석하고 이에 맞춰 콘텐츠를 추천하는 방식이다. 교육 콘텐츠 추천 과정에서는 학습자들의 직무 정보도 반영된다. 콘텐츠 종류도 확대됐다. 포스코그룹은...
16,"""예측도, 회복도 어려운 AI 위험…인권 영향평가 필요""",2022.08.30.,인공지능(AI)이 인권과 안전에 미치는 영향이 커지면서 위험을 예방하기 위한 방안으로 AI 인권 영향평가 제도 도입이 필요하다는 주장이 나왔다. 유승익 한동대 연구교수는 31일 국가인권위원회 주최로 열린 ‘지능정보사회 정보인권 현황과 쟁점’ 토론회에서 “AI는 대규모 데이터를 집약적으로 사용하고...
17,"AI 시대, ‘데이터 품질’ 중요도↑...""데이터 라벨링 뜬다""",2022.08.31.,크라우드웍스 세계 4대 AI 석학으로 꼽히는 앤드류 응(Andrew Ng) 스탠퍼드 교수와 구글 등 여러 AI 전문 기업 및 기관들도 “인공지능 데이터의 품질이 AI 모델의 성능에 가장 큰 영향을 미친다”는 연구 결과를 발표해 인공지능 데이터 구축의 중요성은 더욱 부각되고 있다. 이는 학습용 데이터의...
18,"울트라사이트 심장 AI 신기술, 유럽 CE 마크 획득",2022.08.29.,"울트라사이트(Ultrasight)는 심장 초음파 AI 가이던스 소프트웨어가 CE 마크를 획득, 2023년부터 유럽에서 사용할 수 있을 것으로 예상된다고 밝혔다.... 새로운 AI 소프트웨어는 현재 시판되고 있는 현장 초음파 검사 장치와 결합해 의료진에게 고품질 진단 이미지를 캡처하는 방법을 실시간으로..."
19,"오픈AI, GPT-3 API 가격 최대 2/3까지 인하",2022.08.30.,(사진 : 오픈AI) 인공지능(AI) 업체 오픈AI(OpenAI)가 거대언어모델)LLM) 서비스인 GPT-3 API(운영체제와 운영프로그램 사이의 통신에 사용되는 언어나 메시지 형식) 가격을 크게 낮췄다. 벤처비트는 31일 OpenAI가 다음달 1일부터 GPT-3 API 서비스의 가격을 3분의 2까지 인하하기로 했다고 보도했다. 이번...
20,"튜닙, AI N행시 선보인 챗봇 '블루니' 오픈 베타 시작",2022.08.30.,"기사내용 요약 블루니, GPT-3 기반 개발…페북 메신저로 자연스러운 대화 가능 카카오브레인 개발자들이 창업한 튜닙…네이버D2SF에 투자 받아 [서울=뉴시스]윤현성 기자 = 네이버의 스타트업 양성조직 네이버D2SF가 자사의 투자 기업인 '튜닙'이 AI(인공지능) 기반의 챗봇 '블루니(BLOONY)'의 오픈 베타 서비스를..."
21,인공지능(AI) 딥러닝으로 영아 눈떨림증후군 원인 확인,2022.08.30.,"국내 연구진이 인공지능(AI) 딥러닝을 활용해 희귀 안질환 원인 분석에 나섰다. 강남세브란스병원 안과 한진우 교수(좌), 이준원 교수(우) 연세대 강남세브란스병원(병원장 송영구) 안과 한진우, 이준원 교수팀은 희귀 안질환인 영아 눈떨림증후군의 원인을 분석하는 유전자 검사..."
22,"코레일, AI 활용 수도권전철 실시간 점검 추진",2022.08.31.,한국철도공사(코레일)가 인공지능(AI)기술로 달리는 철도차량의 상태를 실시간으로 점검해 고장을 예측하고 안전을 확보한다. 코레일은 운행 중인 수도권전철의 핵심 부품을 실시간으로 진단하고 고장발생 주기를 예측하는 ‘상태 기반 분석 자가진단 시스템’을 개발했다고 31일 밝혔다. 코레일에...
23,"인공지능 챗봇 심심이, AI 데이터 공개",2022.08.31.,인공지능(AI) 챗봇 심심이(대표 최정회)가 인간 중심의 대규모 AI 데이터(Human-Centered AI Data)를 전격 공개한다고 밝혔다. 심심이는 여러 데이터 중 인간 중심 AI 데이터에 대한 수요가 매우 높아지고 있음을 확인하고 지난 20년 동안 구축한 인간 중심 AI 데이터를 학계에 공개하기로 결정했다. 이번에 심심이가...
24,"제약협회, AI 신약개발 전문가 교육 플랫폼 개설",2022.08.31.,한국제약바이오협회 인공지능(AI)신약개발지원센터는 온라인 교육플랫폼 'LAIDD 2.0' 서비스를 내달 1일부터 개시한다고 31일 밝혔다. LAIDD 2.0(Lectures on AI-driven Drug Discovery v2.0)은 보건복지부와 한국보건산업진흥원이 2019년부터 제약바이오산업의 현장형 전문가 양성을 위해 시행하는 'AI 활용 신약개발...
25,"BBQ-KT, 인공지능·디지털 전환 기반 업무협약 체결",2022.08.31.,윤홍근 제너시스BBQ 회장(왼쪽)과 구현모 KT 대표 제너시스BBQ 그룹이 디지코 기업 KT와 인공지능(AI)·디지털전환(DX)를 기반으로 하는 업무협약을 체결했다. 이번 협약으로 BBQ는 KT의 인프라를 활용해 소비자와 소통할 수 있는 다양한 창구를 개발하고 KT는 AI·DX 서비스를 실생활에 적용·확대할...
26,"롯데캐슬 입주민들이 쓰는 수돗물, AI가 수질 챙긴다",2022.08.31.,롯데건설은 '인공지능(AI) 기반 스마트 수돗물 수질 측정 시스템'을 시범 운영해 입주민에게 공급되는 수돗물 수질 상태를 실시간 측정으로 제공한다고 30일 밝혔다. 롯데건설은 엠에스텍과 연구 협약을 맺고 지난 3월부터 서울 금천 롯데캐슬 골드파크 3차 단지에 해당 시스템을 설치해 성능 시험을 진행해왔다....
27,"KT-제너시스BBQ, 인공지능·디지털 전환 협력",2022.08.31.,"[사진=KT] KT는 국내 최대 치킨 프랜차이즈 제너시스BBQ와 인공지능(AI) 및 디지털 전환(DX) 분야 협력을 위한 업무협약을 체결했다고 31일 밝혔다. 이날 오전 KT 광화문빌딩 East 사옥에서 열린 협약식에는 KT 구현모 대표와 BBQ 윤홍근 회장을 비롯한 양사 임직원이 참석했다. 양사는 이번 MOU를 통해 AI, DX..."
28,"카카오, 증오발언 콕 찍는 AI 서비스 내놓는다",2022.08.31.,"카카오는 코딩북을 제작을 마친 뒤 포털 다음의 세이프봇과 같이 온라인 콘텐츠나 댓글 공간의 건강성을 높이기 위한 인공지능(AI) 기술에 적용할 예정이다. 증오발언을 판별하는 학습 데이터를 구축하고, 이를 실제 서비스에 순차적으로 적용해 나간다는 계획이다. 또 외부 기업 및 기관들도 자유롭게 활용할 수..."
29,[단독] ‘오늘’ 사라지는 송파 세 모녀 대책…빈 자리엔 ‘AI 복지사’,2022.08.31.,"하지만 정부는 위기가구를 찾아갈 인력 충원 대신 ‘에이아이(AI·인공지능) 복지사’를 양성하겠다는, 현실과 동떨어진 대책을 내놨다. 보건복지부의 2023년도 예산안 중 ‘복지사각지대 발굴 관련’ 예산은 올해 4억원에서 내년 36억원으로 800% 늘었는데 이 중 23억5천만원은 에이아이 복지사 개발 비용이다...."
30,"BBQ치킨, KT와 인공지능·디지털전환 협력",2022.08.31.,"사진/BBQ치킨 치킨 프랜차이즈 제너시스BBQ그룹은 디지코 기업 KT와 AI(인공지능)/DX(디지털전환)를 기반으로 한 업무협약(MOU)을 체결했다고 31일 밝혔다. 업무 협약으로 BBQ는 KT의 인프라를 활용해 소비자와 소통할 수 있는 다양한 창구를 개발하고 KT는 AI/DX서비스를 실생활에 적용, 확대할 것으로..."
31,"KT-제너시스BBQ, 인공지능·디지털 전환 협력",2022.08.31.,"[사진=KT] KT는 국내 최대 치킨 프랜차이즈 제너시스BBQ와 인공지능(AI) 및 디지털 전환(DX) 분야 협력을 위한 업무협약을 체결했다고 31일 밝혔다. 이날 오전 KT 광화문빌딩 East 사옥에서 열린 협약식에는 KT 구현모 대표와 BBQ 윤홍근 회장을 비롯한 양사 임직원이 참석했다. 양사는 이번 MOU를 통해 AI, DX..."
32,"카카오, 증오발언 콕 찍는 AI 서비스 내놓는다",2022.08.31.,"카카오는 코딩북을 제작을 마친 뒤 포털 다음의 세이프봇과 같이 온라인 콘텐츠나 댓글 공간의 건강성을 높이기 위한 인공지능(AI) 기술에 적용할 예정이다. 증오발언을 판별하는 학습 데이터를 구축하고, 이를 실제 서비스에 순차적으로 적용해 나간다는 계획이다. 또 외부 기업 및 기관들도 자유롭게 활용할 수..."
33,인공지능 딥러닝으로 영아 눈떨림증후군 원인 찾는다,2022.08.31.,"강남세브란스병원 한진우 교수(좌), 이준원 교수(우) 국내 연구진이 인공지능(AI) 딥러닝을 활용해 희귀 안질환 원인 분석에 나섰다. 강남세브란스병원 한진우·이준원 교수(안과)팀은 희귀 안질환인 영아 눈떨림증후군의 원인을 분석하는 유전자 검사 기법에 AI 딥러닝을 접목해 기존..."
34,[단독] ‘오늘’ 사라지는 송파 세 모녀 대책…빈 자리엔 ‘AI 복지사’,2022.08.31.,"하지만 정부는 위기가구를 찾아갈 인력 충원 대신 ‘에이아이(AI·인공지능) 복지사’를 양성하겠다는, 현실과 동떨어진 대책을 내놨다. 보건복지부의 2023년도 예산안 중 ‘복지사각지대 발굴 관련’ 예산은 올해 4억원에서 내년 36억원으로 800% 늘었는데 이 중 23억5천만원은 에이아이 복지사 개발 비용이다...."
35,델 AI 기술로 2300km 산호초 보호 연구한다,2022.08.31.,글로벌 IT 기업인 델 테크놀로지스가 인공지능(AI) 딥러닝 기술로 산호초 보호를 위한 연구를 지원한다. 델은 31일 새로운 딥러닝 모델을 활용해 2300km에 달하는 산호초 군락 해상 공원의 314개 산호초에서 수집한 4만2000여개의 이미지 분석 작업을 연말까지 지원할 예정이라고 밝혔다. 김경진 델...
36,"뷰노, 심전도 기반 심부전 탐지 AI 연구 국제학술지 게재",2022.08.31.,뷰노는 심전도 데이터를 분석해 심부전을 탐지하는 인공지능(AI)에 대한 연구 결과가 '네이처'가 출간하는 과학기술논문인용색인(SCI)급 국제학술지 'Scientific Reports'에 게재됐다고 31일 밝혔다. 이번 연구는 심부전 환자들의 심전도 데이터를 활용해 딥러닝 알고리즘이 심부전의 유형 중 하나인 박출률 감소...
37,인공지능(AI) 신약개발 전문가 교육 플랫폼 오픈,2022.08.31.,﻿﻿﻿한국제약바이오협회(회장 원희목) 인공지능신약개발지원센터(센터장 김우연)는 ‘인공지능(AI) 신약개발 온라인 교육플랫폼 'LAIDD2.0' 서비스를 9월 1일부터 개시한다고 31일 밝혔다. LAIDD 2.0은 보건복지부와 한국보건산업진흥원이 2019년부터 제약바이오산업의 현장형 전문가 양성을 위해...
38,"네이버, '초거대 AI' 교육 과정 만든다",2022.08.31.,"정석근 네이버 클로바 CIC 대표, 김진형 인천재능대학교 총장/사진=네이버 제공 네이버는 인천재능대학와 '하이퍼스케일 인공지능(AI) 교육 지원을 위한 협약'을 맺고 초대규모 AI 저변 확대와 관련 인재 양성에 나선다고 31일 밝혔다. 이번 협약을 통해 네이버와 인천재능대학교는 네이버의 초대규모 AI..."
39,"코레일, “인공지능으로 수도권전철 실시간 점검”",2022.08.31.,한국철도공사(코레일)가 인공지능(AI)기술로 달리는 철도차량의 상태를 실시간으로 점검해 고장을 예측하고 안전을 확보한다. 코레일은 운행 중인 수도권전철의 핵심 부품을 실시간으로 진단하고 고장발생 주기를 예측하는 ‘상태 기반 분석 자가진단 시스템’을 개발했다고 31일 밝혔다. 이번 시스템은...
40,"네이버, '초거대 AI' 교육 과정 만든다",2022.08.31.,"정석근 네이버 클로바 CIC 대표, 김진형 인천재능대학교 총장/사진=네이버 제공 네이버는 인천재능대학와 '하이퍼스케일 인공지능(AI) 교육 지원을 위한 협약'을 맺고 초대규모 AI 저변 확대와 관련 인재 양성에 나선다고 31일 밝혔다. 이번 협약을 통해 네이버와 인천재능대학교는 네이버의 초대규모 AI..."
41,AI 딥러닝으로 영아 눈떨림증후군 원인 찾는다,2022.08.31.,"국내 연구진이 인공지능(AI) 딥러닝을 활용해 희귀 안질환 원인 분석에 나섰다. 연세대 강남세브란스병원 안과 한진우, 이준원 교수팀은 희귀 안질환인 영아 눈떨림증후군의 원인을 분석하는 유전자 검사 기법에 AI 딥러닝을 접목하여 기존 분석법을 크게 개선했다. 영아..."
42,"코레일, “인공지능으로 수도권전철 실시간 점검”",2022.08.31.,한국철도공사(코레일)가 인공지능(AI)기술로 달리는 철도차량의 상태를 실시간으로 점검해 고장을 예측하고 안전을 확보한다. 코레일은 운행 중인 수도권전철의 핵심 부품을 실시간으로 진단하고 고장발생 주기를 예측하는 ‘상태 기반 분석 자가진단 시스템’을 개발했다고 31일 밝혔다. 이번 시스템은...
43,"초거대 AI 개발 박차…카카오브레인, 7억4000만개 데이터셋 공개",2022.08.31.,카카오브레인이 초거대 인공지능(AI) 연구 개발의 저변을 넓히고자 국내 최대 규모의 이미지-텍스트 데이터셋을 외부에 공개한다. 카카오브레인은 오는 31일 약 7억4000만개의 이미지-텍스트로 이뤄진 데이터셋 ‘코요(Coyo)’를 공식 홈페이지에 공개할 예정이다. 초거대 AI 개발의 기반이자 기업의 핵심 자산인...
44,"조희연 “2026년 서울에 공립대안학교 설립”…독서·토론, AI교육 강화",2022.08.31.,또 인공지능(AI) 교육 강화를 위해 현재 중학교 1학년생을 대상으로만 운영되는 스마트기기 지급 정책 ‘디벗’을 2025년까지 모든 중·고생과 교원에게 모두 지급한다. 학생 수준에 맞는 맞춤형 학습환경을 제공할 수 있는 빅데이터·AI 기반 맞춤형교수학습 플랫폼을 2023년까지 구축한다. 수학과 과학 교육을...
45,"네이버 투자받은 튜닙, AI 챗봇 '블루니' 오픈 베타 서비스",2022.08.31.,"자연어처리 인공지능(AI) 전문기업 튜닙이 AI 챗봇 '블루니' 오픈 베타 서비스를 시작한다고 이 기업에 투자한 네이버의 스타트업 양성조직 D2SF가 30일 전했다. 튜닙은 카카오브레인 자연어처리 팀 멤버들이 공동 창업한 기업으로, 자연어처리(NLP), 초대규모 AI 등 기술을 개발하고 있다. 블루니는 오픈 API..."
46,"롯데건설, AI기반 공동주택 수돗물 수질 측정시스템 시범 운영",2022.08.31.,"롯데건설은 ‘AI(인공지능) 기반 스마트 수돗물 수질 측정 시스템’을 시범 운영해 입주민에게 공급되는 수돗물 수질 상태를 측정하고, 실시간으로 수질 정보를 제공한다고 30일 밝혔다. 앞서 롯데건설은 지난 3월부터 금천 롯데캐슬 골드파크 3차 단지에 해당 시스템을 설치해 성능시험을 진행했으며 지난달부터..."
47,"인공지능 챗봇 심심이, 인간 중심 AI 발전 위한 대규모 AI 데이터 공개",2022.08.31.,인공지능(AI) 챗봇 '심심이(대표 최정회)'가 인간 중심의 대규모 AI 데이터(Human-Centered AI Data)를 공개한다고 31일 밝혔다. 지난 8월 초거대 데이터 공개 이후 국내 AI 연구 및 발전을 위해 연이어 데이터 공개를 진행하고 있는 것이다. 심심이에 따르면 인간 중심 AI란 지난 2019년 주요 20개국(G20) 무역과...
48,"KT·제너시스BBQ, 인공지능·디지털 전환 분야 협력",2022.08.31.,KT는 제너시스BBQ와 인공지능(AI) 및 디지털 전환(DX) 분야 협력을 위한 업무협약을 체결했다고 31일 밝혔다. 이날 오전 KT 광화문빌딩 East 사옥에서 열린 협약식에는 KT 구현모 대표와 BBQ 윤홍근 회장을 비롯한 양사 임직원이 참석했다. 양사는 이번 MOU를 통해 AI/DX 기반 서비스를 통한 상호 발전을...
49,"""지니야, BBQ 치킨 주문해줘""…제너시스BBQ-KT, AI·DX 협력",2022.08.31.,제너시스BBQ 그룹은 KT와 인공지능(AI) 및 디지털전환(DX) 분야 협력을 위한 업무협약(MOU)을 맺었다고 31일 밝혔다. 이번 협약으로 BBQ는 KT의 인프라를 활용해 소비자와 소통할 수 있는 다양한 창구를 개발한다. KT는 AI·DX 서비스를 실생활에 적용 및 확대할 것으로 기대된다. BBQ는 KT와 AI 플랫폼 서비스를...
50,"KT·제너시스BBQ, 인공지능·디지털 전환 분야 협력",2022.08.31.,KT는 제너시스BBQ와 인공지능(AI) 및 디지털 전환(DX) 분야 협력을 위한 업무협약을 체결했다고 31일 밝혔다. 이날 오전 KT 광화문빌딩 East 사옥에서 열린 협약식에는 KT 구현모 대표와 BBQ 윤홍근 회장을 비롯한 양사 임직원이 참석했다. 양사는 이번 MOU를 통해 AI/DX 기반 서비스를 통한 상호 발전을...
51,"""지니야, BBQ 치킨 주문해줘""…제너시스BBQ-KT, AI·DX 협력",2022.08.31.,제너시스BBQ 그룹은 KT와 인공지능(AI) 및 디지털전환(DX) 분야 협력을 위한 업무협약(MOU)을 맺었다고 31일 밝혔다. 이번 협약으로 BBQ는 KT의 인프라를 활용해 소비자와 소통할 수 있는 다양한 창구를 개발한다. KT는 AI·DX 서비스를 실생활에 적용 및 확대할 것으로 기대된다. BBQ는 KT와 AI 플랫폼 서비스를...
52,"인공지능 챗봇 심심이, 인간 중심의 AI 발전을 위한 대규모 AI 데이터 공개",2022.08.31.,인공지능(AI) 챗봇 심심이(대표 최정회)는 지난 8월 초거대 데이터 공개 이후; 국내 AI 연구 및 발전을 위해 인간 중심의 대규모 AI 데이터(Human-Centered AI Data)를 공개한다고 31일 밝혔다. 업체에 따르면 지난 2019년 주요 20개국(G20) 무역과 디지털경제 분야 장관 회의 선언문 등에 등장하며 공식적으로 주목 받기...
53,"카카오, 증오발언 대응 위한 '코딩북' 제작…AI에 적용",2022.08.31.,"카카오는 제작 완료된 코딩북을 포털 다음에 적용된 '세이프봇'과 같이 온라인 콘텐츠나 댓글 공간의 건강성을 높이기 위한 인공지능(AI) 기술에 적용할 예정이다. 증오발언을 판별하는 학습 데이터를 구축하고, 이를 실제 서비스에 순차적으로 적용해 나간다는 계획이다. 이 밖에 카카오의 기술, 서비스 뿐..."
54,"BBQ, KT와 인공지능 기반 업무 협약...디지털전환 속도 낸다",2022.08.31.,치킨 프랜차이즈 제너시스BBQ 그룹(회장 윤홍근)이 디지코 기업 KT(구현모 대표)와 AI(인공지능)/DX(디지털전환)를 기반으로 하는 업무협약(MOU)을 8월 31일 KT 광화문 사옥에서 체결했다. 이번 업무 협약으로 BBQ는 KT의 인프라를 활용하여 소비자와 소통할 수 있는 다양한 창구를 개발하고 KT는 AI...
55,"롯데건설, 인공지능 기반 공동주택 스마트 수돗물 수질 측정 시스템 시범 운영",2022.08.31.,"롯데건설이 입주민에게 공급되는 수돗물 수질 정보를 제공하는 '인공지능(AI) 기반 스마트 수돗물 수질 측정 시스템'의 시범 운영에 들어간다. 롯데건설은 연구 협약을 맺은 엠에스텍과 지난 3월부터 금천 롯데캐슬 골드파크 3차 단지에 이 시스템을 설치해 성능시험을 진행해왔으며, 지난달부터 실시간 수돗물..."
56,"네이버-인천재능대, AI 교육 과정 만든다",2022.08.31.,(사진=네이버) 네이버(주)가 인천재능대학교와 'Hyperscale AI 교육 지원을 위한 협약'을 맺고 초대규모 인공지능(AI) 저변 확대와 관련 인재 양성에 나선다고 31일 밝혔다. 지난 30일 네이버 신사옥 1784에서 진행된 협약식에는 김진형 인천재능대학교 총장과 정석근 네이버 클로바CIC 대표를 비롯해 양측...
57,인공지능(AI) 딥러닝으로 영아 눈떨림증후군 원인 찾는다,2022.08.31.,"연세대 강남세브란스병원 안과 한진우, 이준원 교수 국내 연구진이 인공지능(AI) 딥러닝을 활용해 희귀 안질환 원인 분석에 나섰다. 연세대 강남세브란스병원 안과 한진우, 이준원 교수팀은 희귀 안질환인 영아 눈떨림증후군의 원인을 분석하는 유전자 검사 기법에 AI 딥러닝을..."
58,"아주대, AI모빌리티 등 3개학과 첨단인재 장학금",2022.08.31.,"신설 학과는 공과대학 내 AI모빌리티공학과와 첨단신소재공학과, 정보통신대학 내 지능형반도체공학과다. AI모빌리티공학과는 27명을 선발하며... 지능형반도체공학과는 23명을 선발하며 빅데이터 분석과 사물인터넷, 자율주행자동차를 비롯한 인공지능 서비스에 활용돼 우리 삶에 많은 변화를 가져올..."
59,AI·반도체 미래먹거리 탄력,2022.08.31.,"정부 예산안에 반영된 사업 중 인공지능(AI)과 반도체, 모빌리티 등 민선 8기 핵심 공약과 연계된 국비 확보는 우선 두드러진다. 대표적으로 시각지능 반도체 첨단공정 팹 구축(14억원), 공공개방형 인공지능 반도체 실증환경 조성(70억원), 인공지능중심산업융합 집적단지 조성(563억원), 전기차(EV) 국민경차..."
60,인공지능(AI) 딥러닝으로 영아 눈떨림증후군 원인 찾는다,2022.08.31.,"연세대 강남세브란스병원 안과 한진우, 이준원 교수 국내 연구진이 인공지능(AI) 딥러닝을 활용해 희귀 안질환 원인 분석에 나섰다. 연세대 강남세브란스병원 안과 한진우, 이준원 교수팀은 희귀 안질환인 영아 눈떨림증후군의 원인을 분석하는 유전자 검사 기법에 AI 딥러닝을..."
61,"아주대, AI모빌리티 등 3개학과 첨단인재 장학금",2022.08.31.,"신설 학과는 공과대학 내 AI모빌리티공학과와 첨단신소재공학과, 정보통신대학 내 지능형반도체공학과다. AI모빌리티공학과는 27명을 선발하며... 지능형반도체공학과는 23명을 선발하며 빅데이터 분석과 사물인터넷, 자율주행자동차를 비롯한 인공지능 서비스에 활용돼 우리 삶에 많은 변화를 가져올..."
