,제목,날짜,본문
30,"기상청 ""인간 예보관 보좌할 AI예보관 개발 중""…90% 정확도 목표",2021.03.31.,기상청이 2027년까지 개발을 목표로 연구중인 인공지능(AI) 기상예보 프로그램 ‘알파웨더’의 중간 연구 결과가 공개됐다. AI를 적용해 기상예보에 필요한 수치모델 계산 속도를 60배 높이고 예보관이 원하는 정보를 수차례 검색 없이 간편하게 찾는 기능도 도입돼 쓰이고 있는 것으로 나타났다. 향후에는...
31,"프로야구, LG 웹OS TV로 쉽게 즐기자…야구 특화 AI 서비스 제공",2021.03.31.,"자체 AI 플랫폼 LG 씽큐 외에도 구글어시스턴트, 아마존 알렉사 등 외부의 AI 플랫폼까지 기본 탑재하고 있다. 국내 출시 제품은 네이버 클로바, 카카오i 등 다양한 인공지능 서비스와도 폭넓게 연동한다. 넷플릭스, 아마존 프라임 비디오, 왓챠 등 온라인동영상 서비스(OTT) 협업도 확대할 예정이다...."
32,'마이너리티 리포트' 현실로…AI 범죄와의 전쟁 시작됐다,2021.03.31.,"범죄 위험성을 예측하는 인공지능(AI)이 해당 지역의 과거 범죄 통계부터 범죄 유형, 가해자·피해자의 속성, 날씨와 시간·공간적 조건까지 빅데이터를 순식간에 분석한다. AI의 결론은 '범죄 발생 위험도 80%'. AI는 즉각 경보를 내고 현장에 경찰을 보낸다. 정보기술(IT) 업계 관계자는 ""최첨단 시스템이..."
33,"신한금융, AI 등 3000억 디지털 투자 나선다",2021.03.31.,"신한금융이 펀드로 주로 투자할 영역은 인공지능(AI)·블록체인·클라우드·데이터 등 'ABCD 기술'과 비금융 콘텐츠·플랫폼 등이다. 조용병 회장은 약정식에서 “미래 유니콘 기업을 선제적으로 발굴, 육성하고 금융의 경계를 뛰어넘는 디지털 생태계를 구축하겠다는 의지를 담아 그룹 차원의 전략적 디지털..."
34,"메디리타, AI EXPO 참가…“효율적인 신약개발 돕는 인공지능 솔루션”",2021.03.31.,㈜메디리타(대표 배영우)가 24일부터 26일까지 개최되는 ‘국제인공지능대전 2021'(AI EXPO 2021)에 참가했다. 이번 박람회에 참가한 ㈜메디리타는 희귀 질환과 질병 치료를 위한 신약 개발을 보다 효율적으로 진행할 수 있도록 인공지능 기술과 솔루션을 개발·제공하는 기업이다. 메디리타는 오믹스 데이터와...
35,[제25회 LG배 조선일보 기왕전] AI 일치율,2021.03.29.,"결승 3번기 제2국 <흑 6집반 공제·각 3시간> 白 신민준 九단 / 黑 커제 九단 (96~105)=인공지능(AI)과 담 쌓은 분야가 거의 없는 시대지만, 바둑계의 AI 의존도는 그야말로 절대적이다. 모든 프로들이 AI로 공부하고 가르침을 받는다. 세계 최정상권 기사들도 예외가 아니다. AI는 모든 장면에서 프로에게..."
36,"""AI 인재 양성에 도움을""…전주대 인공지능학과 교수들, 발전기금 기탁",2021.03.30.,전주대학교는 인공지능학과 교수들이 AI 인재 양성과 학과 발전을 위해 발전기금 500만원을 기부했다고 30일 밝혔다. 고선우·권수태·송주환·민정익 교수는 2021년 새롭게 개설한 인공지능학과 학생들이 학과에 조기에 적응하고 건전한 학습문화를 형성해 업계의 선두주자로 발돋움할 수 있도록 실험·실습...
37,AI 채용 확산에 관련 컨설팅 시장도 ‘쑥쑥’,2021.03.30.,인공지능(AI)이 채용 전반에 관여하는 ‘AI 채용 솔루션’을 활용하는 기업이 늘다보니 관련 자격증 시장도 커지고 있다. AI 채용 전문 교육 전문기관 다온컴퍼니(대표 최준형)에 따르면 국내 최초 AI 채용 전문가 과정인 ‘AI 채용 컨설턴트’ 자격증 취득 인원은 405명에 달한다. 2019년 11월 처음 자격증...
38,"국민의힘 ""박영선, 통번역생에 AI 소개? 사람보다 AI가 먼저인가""",2021.03.30.,국민의힘은 박영선 더불어민주당 서울시장 후보가 통번역을 전공하는 학생들에게 인공지능(AI) 기반의 동영상 자막제작 플랫폼 스타트업을 일자리로 추천한 것과 관련해 “무능·무지·무자격 3무(無) 후보”라고 맹비난했다. 더불어민주당 박영선 서울시장 후보가 26일 오후 서울 서대문구 신촌이대거리를...
39,[칼럼] 강태우 한국뇌연구원 홍보협력팀장 ‘인공지능 윤리과 신경윤리’,2021.03.29.,"2016년 알파고의 대중화 이후, 인공지능(AI)의 발전은 우리의 생각을 넘어 무한대로 발전하고 있는 듯 하다. 현재 인공지능이 내린 판단에 대해 인공지능이 스스로 설명할 수 있는 인공지능 ‘뮤제로’를 만들고 있는 단계에 까지 이르렀다. 이러한 인공지능 기술의 비약적인 발전을 보고 있으면, 과거 SF..."
40,119 신고받고 출동하면 늦는다…AI로 구급 환자 찾아간다,2021.03.30.,강원소방 '구급 수요 예측 플랫폼사업' 추진…내년 운영 목표 인공지능(AI)이 구급 상황까지 예측하는 시대가 성큼 다가왔다. 강원도소방본부는 전국에서 최초로 AI를 구급 현장에 도입하는 '구급 수요 예측 플랫폼사업'을 추진한다고 29일 밝혔다. 심정지 등 중증 응급환자의 골든타임 확보와 국민생명보호...
41,"지스트, AI기반 비접촉 세부 전력 모니터링 기술 개발",2021.03.30.,지스트(광주과학기술원)는 황의석 전기전자컴퓨터공학부 교수 연구팀이 인공지능(AI) 기반 시간-주파수 마스크 방식의 비접촉식 세부 전력 사용량 모니터링 기술을 개발했다고 30일 밝혔다. 연구팀은 심층 신경망(DNN) AI 모델을 기반으로 시간-주파수 마스크를 추정하는 접근 방법을 통해 하위 부하의 분해...
42,"경상북도농업기술원, 전국 최초 사과농가 AI 재배모델 개발 착수",2021.03.30.,"경상북도농업기술원(원장 신용습)이 전국 최초로 사과의 생육과 환경, 경영데이터를 수집 및 구축해 데이터 기반 인공지능(AI)재배모델을 개발한다고 31일 밝혔다. 최근 기후변화로 인해 사과생산 농가 피해가 늘어남에 따라 기후, 토양, 생육 등 데이터를 활용해 재배지 변동을 예측하고, 재배지역 정보를..."
43,"고양시, 네이버와 AI 활용 치매 조기진단 서비스 시범운영",2021.03.31.,"경기 고양시는 ㈜네이버와 인공지능(AI)을 활용한 비대면 치매 조기진단 서비스를 시범 운영한다고 29일 밝혔다. 시가 운영하는 치매 조기진단 서비스는 네이버가 개발한 인공지능 콜 시스템인 '클로바 케어콜 인공지능'이 적용된다. 대상자의 전화 음성을 인식해 인지력 저하 여부를 파악하는 기술로, 음성..."
44,"포항시, AI로봇, 미래 신산업 해외기업 CEO들과 영상회의 개최",2021.03.30.,이강덕 포항시장은 “포항은 AI분야 전문가와 인프라를 모두 갖춘 도시로서 해외 기업들과 협업해 세계 AI 인공지능 로봇시장을 선도해 나갈 수 있을 것으로 확신한다”며 “앞으로 포항이 미래 첨단기술 산업의 중심지가 될 수 있도록...
45,"'車 반도체'가 미래, '자율주행 AI 반도체' 등 키워야",2021.03.30.,차량용 반도체 시장이 최근 미래 먹거리로 주목받는 가운데 시장 선점을 위해서는 자율주행용 인공지능(AI) 반도체 등 차세대 반도체 중심의 산업 생태계 구축이 필요하다는 주장이 나왔다. 29일 한국무역협회 국제무역통상연구원이 발표한 &apos;국내 차량용 반도체 산업의 경쟁력 현황 및 강화방안&apos;에...
46,"""일본 극복했다"" 노벨문학상 일본계 이시구로가 그린 '소녀 AI'",2021.03.30.,"이번엔 인공지능(AI)의 세계를 그렸다. 근미래의 미국을 배경으로 AI 소녀 로봇인 클라라와 인간 소녀 조시의 관계를 그린다. NYT는 지난달 장문의 리뷰에서 “이시구로가 이번엔 미래의 이야기로 돌아왔다”며 “기술이 지배하는 시대, 인간의 약하디 약한 면을 가장 심오하게 들여다보는 관찰자로서의..."
47,"좋은문화병원, 인공지능(AI) 배아 배양시스템 도입",2021.03.30.,"부산 좋은문화병원(병원장 문화숙)은 난임센터가 영남지역에서는 처음으로 인공지능(AI) 배아 배양시스템인 타임랩스(Time-lapse)시스템을 도입했다고 31일 밝혔다. 타임랩스 시스템은 난자와 정자의 수정을 시도한 후 전핵, 난할 단계 및 포배기 배아로의 발달을 연속적으로 기록하는 배양 관찰 장비로..."
48,"오드컨셉의 패션 AI 픽셀, 개인화 맞춰 고도화",2021.03.31.,인공지능(AI) 기업 오드컨셉이 패션 커머스 환경에서 활용할 수 있는 개인 맞춤 상품 추천 기술을 고도화했다. 오드컨셉은 개인화 기능을 더 고도화한 픽셀(PXL)을 패션 이커머스에 본격 서비스한다고 31일 전했다. 현재 패션 분야에 활용되고 있는 오드컨셉의 픽셀은 상품 콘텐츠 자체를 AI로 분석해 소비자 개인이...
49,"네이버, 세종시서 AI·데이터 활용 SW 코딩 가르친다",2021.03.31.,"""네이버에게서 인공지능(AI)과 데이터를 활용한 소프트웨어 코딩 교육을 직접 받아 보세요."" 세종시는 네이버와 함께 세종지역 교사와 초·중학생들에게 인공지능(AI) 및 데이터를 활용하는 소프트웨어 코딩 교육을 진행한다고 31일 밝혔다. 시에 따르면 이번 교육은 네이버가 가진 노하우와 인프라를 통해..."
50,AI·빅데이터로 감염병 위기대응 논의…한림국제심포지엄 개최,2021.03.31.,"이들은 ▲빅데이터, 인공지능(AI) 분석기술에 기반 한 코로나19 예측기법 성찰 ▲국내외 의료계 감염병 예측기법 활용 현황 진단 ▲방역과 백신 정책의 효과 진단과 의료시스템 혁신방안 ▲AI에 기반 한 감염병 예측과학 전망과 과제 등에 대해 발표와 토론을 진행한다. 정세균 국무총리, 정은경 질병관리청장..."
51,"인천시, 아마존웹서비스(AWS)와 인천형 AI생태계 구축 업무협약 체결",2021.03.31.,인천시가 글로벌 클라우드 서비스 기업인 아마존웹서비스와 손잡고 시민의 삶을 획기적으로 개선할 수 있는 지속가능한 스마트도시 구현을 위한 인천형 인공지능(AI) 생태계 구축에 나선다. 인천시는 31일 아마존웹서비스(AWS)와 ‘AI 미래기술 동반성장을 위한 업무협약’을 체결하고 지속가능한 스마트도시...
52,"조현재 체육진흥공단 이사장 ""인공지능 활용 최선""",2021.03.31.,"서울시가 운영하는 AI 양재 허브는 인공지능 관련 전문 인재 양성, AI 특화기업 발굴·육성, AI 전문가 간 소통 교류를 촉진하는 전문 지원기관이다. 이번 협약을 통해 양재 허브는 ▲스포츠기업 대상 AI 전문기술 교육 ▲AI 관련 기술공유회 등을 제공하기로 했다. 공단은 ▲양재 허브 보육기업 대상..."
53,"AI로 '코로나19' 감염환자 접촉자 모니터링...전주시-네이버, 기술협약",2021.03.31.,전북 전주시가 인공지능(AI) 기술로 '코로나19' 감염환자 접촉자를 모니터링하는 서비스를 시작한다. 31일 전주시에 따르면 '코로나19' 등 공공·행정서비스 디지털화에 대비하기 위해 디지털 플랫폼 기업인 네이버와 '인공지능(AI) 기술 협력'을 위한 업무협약을 체결했다. 먼저 내달 중 우선 도입될 예정인...
54,"신세계아이앤씨-카이스트, 리테일테크 전문 'AI연구센터' 개소",2021.03.31.,신세계아이앤씨(대표 손정현)는 카이스트와 손잡고 리테일 특화 인공지능(AI) 기술을 연구하는 '신세계아이앤씨-KAIST AI연구센터'를 개소한다고 31일 발표했다. 지난 30일 대전 유성구 카이스트 IT융합빌딩에서 ‘신세계아이앤씨-KAIST AI 연구센터’ 개소식이 진행됐다. 이날 개소식에는 손정현...
55,"네이버-하노이과기대, 공동 AI 센터 오픈",2021.03.31.,네이버가 글로벌 인공지능(AI) 연구 벨트 기반을 더욱 탄탄하게 만들어가고 있다. 네이버는 31일 베트남을 대표하는 최고 명문 공과대학 하노이과학기술대학(HUST)과 AI 분야에서의 연구개발을 비롯한 다양한 산학협력을 진행할 전용 연구 공간 'HUST-네이버 AI 센터'를 오픈했다고 밝혔다. 이번 공동 AI 센터...
56,"'무인슈퍼' 박영선 또 구설···통번역대학생에 'AI 자막업체' 추천, 왜",2021.03.31.,‘무인 스토어’ 발언으로 논란이 일었던 박영선 더불어민주당 서울시장 후보가 이번엔 통역사 지망생에게 인공지능(AI) 번역 스타트업을 일자리로 추천해 구설에 올랐다. 박 후보는 지난 26일 서대문구 이화여대 앞 유세 중에 통번역대학원을 다닌다는 두 학생을 만났다. 박 후보는 “일자리가 (그 분야에) 많이...
57,한화디펜스 '지능형 다목적무인차량' 軍 시범운용,2021.03.31.,"한화디펜스에서 개발한 인공지능(AI) 기반 최첨단 다목적무인차량이 올 하반기 군 시범운용에 투입된다. 31일 업계에 따르면 육군은 최근 한화디펜스에서 개발 중인 지능형 다목적무인차량을 수출용 무기체계 군 시범운용이 가능하다고 검토하고, 결과를 방위사업청에 통보했다. 수출용 무기체계 군..."
58,"인피닉, AI 학습 데이터 분야 '서울시우수기업' 선정",2021.03.31.,"인피닉은 미래의 성장 동력인 '인공지능(AI) 학습 데이터' 분야에서 최신 기술과 플랫폼, 솔루션 등에 대한 심사를 거쳐 우수 기업으로 선정됐다. 우수기업 선정은 오랫동안 쌓아온 기술력과 경쟁력을 기반으로 품질검증 분야 업계 최상위권을 앞다투면서 높은 경쟁력을 갖추고 있음을 인정받은 것이다. 이번..."
59,"네이버 AI연구벨트 날개…첫 발 뗀 GDPR, 금융기관 숙제 남아",2021.03.31.,글로벌 인공지능(AI) 연구벨트를 구축 중인 네이버는 앞으로 유럽 AI연구소에서 별도 절차없이 유럽연합(EU)의 쇼핑정보도 자유롭게 가져올 수 있게 된다. 일반개인정보보호법(GDPR) 적정성 결정이 1차 관문을 통과하면서 이르면 올해 상반기 발효될 예정이기 때문이다. 네이버·SK텔레콤 등 EU에 진출한 기업들은...
60,AI·데이터 활용 소프트웨어 코딩 배워요,2021.03.31.,세종시가 네이버와 함께 세종지역 교사와 초·중학생을 대상으로 인공지능(AI)와 데이터를 활용한 소프트웨어 코딩 교육을 진행한다. 이번 교육은 네이버가 가진 노하우와 인프라를 통해 학습과 체험의 기회를 제공하는 '소프트웨어야 놀자' 캠페인과 세종시 생활과학교실과의 협력사업 하나다. 네이버는...
61,"""제때 첫 삽 뜰수 있나"" 광주 AI집적단지 조성 출발부터 삐걱",2021.03.31.,광주시가 역점적으로 추진하는 ‘인공지능(AI) 중심 산업 융합 집적단지’ 조성사업이 부지 매입이 제대로 되지 않는 등 첫 단계부터 삐걱되고 있다는 주장이 제기됐다. 광주시의회 신수정 의원(더불어민주당·북구3)은 30일 열린 제296회 임시회 제3차 본회의 시정질문에서 ‘광주 인공지능 중심 산업 융합...
62,"서울시-중진공, 핀테크·AI 등 성장 분야 유망 기업에 240억 원 대출 지원",2021.03.31.,"서울시가 중소벤처기업진흥공단(이하 중진공)과 함께 핀테크, AI(인공지능) 등 서울의 미래성장 분야를 정하고 관련 유망 기업들에 240억 원 규모 대출을 지원한다. 서울시와 중진공은 31일 서울 미래성장산업 유망선도기업 육성을 위한 업무 협약을 체결했다고 밝혔다. 이날 서울시청에서 진행된 협약식에는..."
