,제목,날짜,본문
17,AI 초음파 검사로 유방암 진단오류 확 줄인다,2021.01.29.,국내 연구진이 유방 종양의 형태를 보다 정확하게 감별할 수 있는 인공지능(AI)이 적용된 초음파 진단 모델을 개발해 유방암 진단 오류가 크게 줄어들 것으로 기대된다. 서울대병원 장정민·김수연 교수팀은 AI를 활용한 초음파 검사를 통해 보다 정확하게 유방 병변을 감별할 수 있는 진단 모델을 개발했다고...
18,철강에 인공지능 입힌다…'철강 디지털전환연대' 출범,2021.01.28.,"철강업계, AI 분야에 향후 5년간 7천억원 이상 투입 국내 철강사와 인공지능(AI)업체, 연구기관이 손잡고 28일 '철강 디지털전환연대'를 출범했다. 철강 생태계의 디지털 혁신을 가속하기 위한 협력체로, 포스코, 현대제철, 동국제강, 세아그룹 등 철강업체와 베가스, 아이싸이랩 등 AI업체, 한국재료연구원..."
19,서로 경쟁하고 가르치고…스스로 진화하는 AI,2021.01.28.,“알파고를 상대로 거둔 이세돌의 1승은 인공지능(AI)을 상대한 인간의 마지막 승리로 기록될 것이다.” 2017년 중국의 커제 9단이 알파고와의 대국에서 전패한 뒤 인공지능 학계에서 나온 말이다. 그 뒤로 4년이 흘렀다. 인공지능의 발전 속도는 어디까지 왔을까. 2021년 가장 주목받는 AI 기술은 ‘생성적...
20,"""AI로 상권 분석"" KT, 중소 상공인에 '마케팅코치' 90% 할인 지원",2021.01.28.,"이번 특판 기간에는 마케팅 키워드 추천과 광고관리를 지원하는 KT의 인공지능(AI) 마케팅 솔루션인 '마케팅코치' 1년 이용권을 구매하면 3개월을 무상으로 제공한다. 최준기 KT AI/빅데이터사업본부장 상무는 ""코로나 시대에 달라진 사업환경에서 중소 벤처기업들이 KT 빅데이터를 활용해 새로운..."
21,‘AI로 대장암의 림프절 전이 예측한다’,2021.01.28.,"세계 최초로 AI(인공지능)를 이용해 대장암에서 림프절 전이 유무를 예측할 수 있는 진단 모델이 국내에서 개발됐다. 전이 유무 예측은 대장암 치료 시 가장 중요한 것 중 하나다. 종양의 크기, 전이 여부를 통해 병기와 전이 예측을 확인해야만 가장 효과적이며 적절한 치료계획을 수립할 수 있어서다...."
22,부산교육청 산·학·연 손잡고 인공지능 교육 강화,2021.01.28.,"3월부터 모든 초·중·고 대상 AI 교육시스템 운영 부산시교육청은 4차 산업혁명 시대를 이끌 창의·융합형 인재 양성을 위해 내달 1일 인공지능(AI) 선도기업, 연구소, 대학 등과 업무협약을 체결한다고 28일 밝혔다. 협약에 참여하는 기관은 한국마이크로소프트, 스퀘어넷, 선한인공지능연구소..."
23,"신한은행, 'AI 활용' 상반기 정기인사 실시",2021.01.28.,자체 개발한 AI 최적해 알고리즘 활용 신한은행은 자체 개발한 AI(인공지능) 기술을 활용해 총 2414명에 대한 2021년 상반기 정기인사를 시행했다고 26일 밝혔다. 신한은행은 이번 상반기 인사에 자체 개발한 'AI 최적해 알고리즘'을 통해 직원 업무숙련도와 영업점 직무 데이터를 활용해 공정하고 투명한 인사를...
24,"중앙대, 인공지능 기업전문가 초청 '아카데미 특강' 진행",2021.01.26.,"중앙대는 다음 달 2일 오전 '기업과 함께하는 인공지능(AI) 아카데미 온라인 특강'을 개최한다고 29일 밝혔다. 이번 특강은 AI 관련 학습 역량 향상을 위해 다양한 기업의 AI 전문가를 초청해 진행된다. 박상규 ETRI 부원장, 김진수 LG CNS 전문위원, 하정우 네이버 AI연구소 연구소장, 석제범 법무법인 화우..."
25,"""인공지능으로 폐 질환 진단"" 세종시에 AI 보건소 구축",2021.01.27.,"세종시는 최근 시 보건소와 남부통합보건지소에 '인공지능(AI) 의료영상 분석 보조 시스템'을 구축했다고 27일 밝혔다. 의사가 방사선 사진을 보고 폐암·기흉·폐렴 등 폐 질환을 판정하기 전에 클라우드 기반 AI 기술이 폐 결절, 기흉 등 발생 위치와 질병 확률을 계산하는 시스템이다. 20초 이내에 폐 질환..."
26,"'골프 여제' 박세리, 골프 AI와 정면 승부",2021.01.29.,박세리가 골프 AI(인공지능)와 샷 대결을 펼친다. 박세리는 30일 SBS 신년특집 세기의 대결 AI vs 인간(이하‘AI vs 인간’)에서 AI와 정면 승부를 펼친다. 골프 AI 엘드릭과 박세리의 샷 대결 무대는 골프존이다. 골프존의 스크린골프 가맹점 골프존파크와 골프존카운티가 운영 중인 골프장 골프존카운티 무주에서...
27,[종합] '세기의 대결' AI도 옥주현을 이기지 못했다…AI김광석x옥주현 완벽듀...,2021.01.29.,"감미로운 목소리의 조합이 모두를 울리게 만드는 무대로 과연 앞으로 AI가 만들어내는 예술의 세계가 어떨지 기대감을 모았다. 한편, SBS 신년특집 '세기의 대결 AI vs 인간'은 인공지능(AI)과 인간 최고수가 세기의 진검 승부를 펼치는 국내 최초 AI 버라이어티쇼이다."
28,"[인터뷰] 이브이패스, AI로 진짜 공유경제 만들어요",2021.01.30.,"제주도에서 전동킥보드 대여를 서비스 중인 이브이패스는 인공지능(AI), 사물인터넷(IoT) 등 신기술을 활용해 지속가능성을 꾀해 주목받고 있다. 현승보 이브이패스 대표는 최근 IT조선과 만나 ""대다수 전동킥보드 공유 업체는 킥보드 충전과 관리 등 운영비에 많은 돈을 지출한다""며 ""지속가능한 운영을..."
29,"부산교육청, 인공지능 산·학·관·연과 'AI 교육'에 박차",2021.01.30.,"부산교육청이 인공지능(AI) 콘텐츠 개발과 연구, 교육역량 등 인공지능영역 선도기업과 연구소, 대학 등과 손잡고 4차 산업혁명 시대를 이끌 창의·융합형 인재 양성을 위한 인공지능(AI) 교육에 박차를 가하기로 했다. 이를 위해 부산교육청(교육감 김석준)은 관련 산·학·관·연 기관들과 2월 1일 오후 3시..."
30,"토요타, 인공지능으로 드리프트 하는 ‘GR 수프라 AI’ 공개",2021.01.30.,"그러나 이번에 공개된 인공지능 탑재 GR 수프라, 즉 GR 수프라 AI는 통상적인 인공지능 탑재차량과 완전히 다른 주행을 선보여 이목을 집중시킨다. 이번에 공개된 토요타의 GR 수프라 AI는 바로 정해진 코스, 일반적인 도로가 아닌 드리프트 주행이라는 ‘정교한 미끄러짐의 미학’을 구현하는 것에 초점을..."
31,"""퍼즐 같은 전기차 충전 고민, 구글 AI로 끝내세요""[TNA]",2021.01.28.,"전기차 충전에 걸리는 시간까지 감안해 구글맵이 인공지능(AI)으로 최적의 루트를 제시한다네요. 우리가 전기차를 타고 먼 거리를 이동하려면 항상 어디서 충전을 해야 할지 고민이 많죠. 여러 경로로 좋은 충전 장소를 물색하지만 내 전기차에 맞는 충전 타입인지, 고장나지는 않았는지, 대기자가 많지는 않은지..."
32,"우리은행-KT ""AI 기반 투자상품 완전판매 솔루션 개발 협력""",2021.01.28.,우리은행과 KT그룹은 지난 27일 AI(인공지능) 기반 투자상품 불완전판매 방지 프로세스 도입을 위한 전략적 업무협약(MOU)을 체결했다고 28일 밝혔다. 이번 협약을 통해 양사는 ▲ AI 기반 금융상품 판매 프로세스 혁신 ▲ AI 기반 금융상품 완전판매 솔루션 도입 ▲ 불완전판매 예방을 위한 AI 학습 및 컨설팅...
33,[인공지능 기술 청사진 2030] ①깊이 성장 AI,2021.01.28.,"<편집자> ① 깊이 성장 AI(이번호) ② 범위 성장 AI ③ 지속 성장 AI ④ 신뢰성 있는 AI ⑤ 공감하는 AI 인공지능 기술 분류 체계 개념 ‧ 범위 개념 깊이 성장 AI(인공지능)는 스스로 복잡한 문제에 대한 학습 능력을 갖고 확장 가능한 범용 지식을 습득하고, 지속적으로 성장하는 인공지능 기술을..."
34,조선대 중앙도서관 ‘AI&빅데이터정보센터’ 개소,2021.01.28.,조선대학교 중앙도서관(관장 최한철)은 인공지능(AI)을 중심으로 모든 교내 연구 성과물을 체계적으로 관리하고 국내외로 확산하면서 AI 지역특화사업 정보센터 역할을 수행할 ‘조선대 리포지터리 및 AI&빅데이터정보센터’를 개소했다고 31일 밝혔다. 조선대 중앙도서관은 지난해에 호남권 최초로...
35,"韓최초 인공지능AI vs 인간 대결 버라이어티…""미래 보여줄 힌트"" (종합)",2021.01.28.,"호기심과 두려움의 대상인 AI(인공지능)을 통해 미래를 상상해본다. SBS가 국내 최초의 인공지능 버라이어티쇼 '세기의 대결 AI vs 인간'을 선보인다. SBS 신년특집 '세기의 대결! AI VS 인간'의 남상문PD, 김민지PD는 28일 오후 화상 인터뷰를 갖고 프로그램의 취지와 관전 포인트를 밝혔다. 5부작 프로그램 '세기의..."
36,코로나19 걱정없는 AI소독기 설치 '화제',2021.01.28.,"코로나19 방역 자동 소독기는 스마트 인공지능(AI)을 활용한 공기청정, 살균, 항균 기능의 감염 예방 게이트로 열화상카메라, 전신 살균소독 장치, 자동 손소독장치, LED알림 동파방지 온풍기가 자동화 시스템으로 작동되고 있다. 특히 국내ㆍ외 유일의 공기청정과 에어분사 방역 시스템을 갖추고 있으며, 맞춤형..."
37,"일상화 된 AI… 학교폭력 알리고, 산업현장 보호구 착용 검사",2021.01.28.,학교폭력 방지와 산업재해 예방에도 인공지능(AI) 기술이 적용된다. 부산 강서구 글로벌테크비즈센터(B-TBC)입주한 창업기업이 AI 기술을 적용한 ‘영상인식기반 스마트 안전관리 시스템’ 개발해 상용화를 진행 중이어서 기대를 모은다. ㈜아디아랩은 ‘인공지능 기반의 이상행동 감지 시스템’과...
38,"KT, AI 핵심 인재 영입…디지코 전환 가속도",2021.01.28.,KT는 디지털플랫폼기업 디지코로 점프 업하기 위해 인공지능(AI) 분야의 핵심 인재를 영입했다고 25일 밝혔다. KT는 새해 첫 행보로 로보틱스 분야의 세계적 권위자 데니스 홍 미국 로스앤젤레스 캘리포니아대학(UCLA) 교수를 자문으로 영입했다. 딥러닝과 AI 영상인식 기술 자문으로 한보형 서울대학교...
39,"무스마, 노타와 협력해 AI건설현장 관리플랫폼 개발",2021.01.25.,"무스마(대표 신성일)는 노타(대표 채명수)와 전략적 업무협력 양해각서(MOU)를 체결하고 '인공지능(AI) 기반 건설현장 관리 플랫폼'을 공동 개발한다고 29일 밝혔다. AI 건설현장 관리 플랫폼은 AI와 머신비전 기술을 이용해 자재에서 장비, 인력, 공정까지 건설 현장의 모든 관리 업무를 실시간 모니터링하고..."
40,"여성암 1위 유방암, AI로 진단 오류 52% 줄여",2021.01.25.,이에 장정민ㆍ김수연 서울대병원 영상의학과 교수팀은 인공지능(AI)을 활용한 초음파 검사로 더 정확히 유방암 병변을 감별할 수 있는 진단 모델을 개발해 유방암으로 잘못 오인되는 위양성 진단을 획기적으로 줄일 수 있게 됐다. AI를 활용한 소프트웨어는 다양한 유방 종양의 초음파 검사에서 보이는...
41,"우리은행-KT, AI로 불완전판매 잡는다",2021.01.28.,우리은행은 지난 27일 KT그룹과 ‘인공지능(AI) 기반 투자상품 불완전판매 방지 프로세스 도입을 위한 전략적 업무협약(MOU)’을 체결했다고 28일 밝혔다. 이번 협약을 통해 양사는 ▲AI 기반 금융상품 판매 프로세스 혁신 ▲AI 기반 금융상품 완전판매 솔루션 도입 ▲불완전판매 예방을 위한 AI 학습 및...
42,신한銀 'AI 인사 알고리즘'이 승진 추천까지...만족도 쑥,2021.01.28.,은행 역시 수백 개 지점에 직원 배치를 하는 인사에 그만큼 신중한데 최근에는 인공지능(AI)을 활용한 인사가 확산되고 있다. 지난해 KB국민은행에 이어 올해는 신한은행이 처음으로 정기 인사에 AI를 도입했다. 특히 신한은행은 AI의 알고리즘을 반영한 결과를 직원 승진에까지 반영해 한 단계 발전한 인사 평가...
43,'이루다 사건' 재발 않게…인공지능 개인정보보호 준칙 만든다,2021.01.28.,수기명부용 코로나19 안심번호 도입…중복·과도한 동의절차 개편 개인정보보호위원회 올해 주요 추진과제 발표 정부가 최근 인공지능(AI) 챗봇 '이루다' 논란으로 불거진 개인정보 침해 우려를 해소하기 위해 인공지능과 자율주행차 등 신기술과 관련한 개인정보보호 수칙을 마련한다. 또 신종 코로나바이러스...
44,"""박세리와 AI 골퍼의 대결, 가장 치열했다""",2021.01.28.,"SBS 신년특집 '세기의 대결 AI vs 인간' 내일 첫방송 이정현 기자 박소연 인턴기자 = 바둑 9단 이세돌과 AI(인공지능) 알파고의 세기의 대결 5년 후, SBS TV가 '확장판' 격인 AI 버라이어티쇼 '세기의 대결 AI vs 인간'을 준비했다. 이 프로그램에서는 모창, 심리 인식, 골프, 작곡, 오디오 몽타주, 주식투자 분야에서..."
45,알서포트 '리모트미팅' 개편…AI가 참석자 소음 제거한다,2021.01.26.,"인공지능(AI) 기반의 소음제거 기능이 추가되고, 참여 가능 인원이 기존 30명에서 100명으로 대폭 늘었다. 소음제거 기능은 화상회의 참석자들의 생활소음을 최소화한다. 마이크로 전달되는 소리를 AI가 정제하는 원리다. 키보드 소리나 기타 주변 소음을 사람의 음성과 자동으로 분리하고 탐지한다. 화면 분할..."
46,켄 후 화웨이 순환회장 “데이터 보호 이뤄져야 AI 통한 산업 혁신 가능”,2021.01.28.,켄 후 화웨이 순환회장 (사진=화웨이 제공)[이데일리 이대호 기자] 켄 후 화웨이 순환회장은 지난 28일 온라인 화상 회의로 열린 다보스포럼 ‘4차 산업혁명의 활용’ 패널 토론에 참석해 “정부와 기업이 인공지능(AI)을 통해 산업 전반을 혁신하기 위해서는 데이터 보호에 더욱 힘써야 한다”며 데이터 관련...
47,국내 유일 AI 광주경제자유구역청 개청,2021.01.28.,"국내 유일의 'AI(인공지능) 경제자유구역'의 운영을 맡을 광주경제자유구역청이 문을 열었다. 광주광역시는 27일 첨단3지구 광주이노비즈센터 다목적 강당에서 광주경제자유구역청 개청식을 개최했다고 밝혔다. 이날 개청식은 이용섭 광주시장, 성윤모 산업통상자원부 장관, 김용집 광주시의회 의장, 양향자..."
48,"[특별인터뷰] ""SW 품질 관리에 성공적 대응, 다음은 'AI'와 '데이터'다""",2021.01.28.,"그리고 무엇보다 역점을 두고 있는 것은 지난해 새롭게 선보인 인공지능 품질인증제도 'AI+(에이아이플러스) 인증'과 '산업데이터 품질 인증' 제도가 시장에 안착하는 것이다. 특히 AI+인증의 경우 현재 신한카드, 삼성전자 등 국내 유명 기업이 이미 인증을 획득했다. 또한 올해 초부터 산업별 굵직한..."
49,"‘AI vs 인간’ 박세리 은퇴 4년만 AI와 골프 대결, 아쉬운 패배(종합)",2021.01.29.,"AI vs 인간'(이하 'AI vs 인간') 2회에서는 박세리 대 골프AI 엘드릭의 대결이 펼쳐졌다. 엘드릭은 인공지능을 통해 바람의 세기와 지형을 분석해 샷을 정하는 로봇으로, 지난 2016년 PGA투어 피닉스오픈 프로암 경기에 나와 5번 만에 홀인원을 성공해 화제를 모았다. 이날 박세리는 대결에 자신 없는 모습이었다...."
50,"'AI vs 인간' 제작진 ""설민석 통편집…홍진영 분량은 고민중""",2021.01.29.,"'AI VS 인간'은 국내 최초로 인공지능(AI)과 인간 최고수가 대결을 벌이는 AI 버라이어티 쇼다. 박세리, 옥주현, 권일용, 로이스 깁슨 등 각 분야의 1인자들이 AI와 대결에 나서며, 6개 종목에서 서로의 자존심을 걸고 승부를 벌일 예정이다. 오는 29일 오후 10시에 첫 방송된다. ☞공감언론 뉴시스"
51,박세리에 도전한 AI…놀라운 '학습 능력',2021.01.25.,"한국여자골프의 전설 박세리 국가대표팀 감독이 인공지능 AI를 탑재한 골프 로봇과 이색적인 샷 대결을 펼쳤습니다. AI의 학습 능력, 놀라웠습니다. 서대원 기자입니다. <기자> 미국에서 개발된 'AI 골프 로봇' 엘드릭은 지난 2016년 한 프로암 이벤트에서 파 3홀에서 홀인원을 기록하며 세계적인 화제가..."
52,"포항창조경제혁신센터, '포항시 청소년 AI캠프' 마무리",2021.01.26.,"보였으며 AI 전문가가 되고 싶은 꿈도 가지는 모습을 보면서 매우 만족스러웠다.""고 전했다. 참가 학생들은 최종 발표에서 부모와 자녀의 감정 상태를 인공지능으로 파악하여 갈등을 해소해주는 서비스, 코로나19로 인한 온라인 학습의 효율성을 높이는 서비스 등 창의적이고 다양한 솔루션을 도출했다. 최종..."
53,"개미 10명 중 7명, '안정적 수익' 이유로 인공지능 투자 병행",2021.01.27.,"인공지능(AI)의 안정적인 운용에 매력을 느껴 로보어드바이저 시장으로 유입되는 경향이 뚜렷했다. 반면 주식투자는 하지 않으면서 파운트로 투자하는 고객들은 ‘신경쓰지 않아도 투자가 가능해서’(27.9%), ‘안정적인 수익률과 낮은 변동성’(23.1%), ‘정보가 없어도 해외투자 가능’(14.3..."
54,[취재수첩] KAIST는 왜 '서울 AI대학원'을 고집할까,2021.01.27.,"KAIST 인공지능(AI)대학원의 서울 이전 소식으로 지역사회와 학계가 시끄럽다. 오랜 기간 대전에 뿌리를 내려온 KAIST의, 그것도 새로운 심장으로 주목받던 ‘유망 학문’이다 보니 충격파가 가시지 않을 것 같은 분위기다. 연초엔 논의가 잠잠해지는 듯했다. 하지만 수면 아래에선 더욱 치열한 ‘전쟁’이..."
55,"중앙대, 내달 2일 삼성·네이버 등 기업 AI전문가 초청 특강 마련",2021.01.26.,'기업과 함께하는 AI 아카데미 온라인 특강' 개최 중앙대가 내달 2일 '기업과 함께 하는 AI 아카데미 온라인 특강'을 개최한다./중앙대 제공 중앙대(총장 박상규)는 내달 2일 오전 10시부터 오후 4시까지 '기업과 함께하는 인공지능(AI) 아카데미 온라인 특강'을 개최한다고 31일 밝혔다. 이번 특강은 AI 관련...
56,문성철 필라넷 전무 “안티드론 통합관제 플랫폼 AI로 고도화한다”,2021.01.28.,“필라넷은 인공지능(AI) 기반 안티드론 통합관제 플랫폼 'fx.EagleEye'를 고도화하고 있습니다. 'fx.EagleEye'는 국가 중요시설을 불법 드론 테러와 불법 촬영 등을 막는 드론 방어체계 핵심 솔루션입니다.” 필라넷은 올해 독자 기술로 개발한 'fx.EagleEye'에 레이더와 전자광학·적외선(EO/IR) 카메라· 무선주파수(RF)...
57,AI가 얼굴 사진만 보고 치매 판단하는 시대 온다… 정확성 93%,2021.01.28.,인공지능(AI)이 얼굴 사진만 보고 치매 여부를 판단하는 시대가 곧 열릴 것으로 보인다. 26일 요미우리신문에 따르면 도쿄대 등 연구팀은 AI를 통해 얼굴 사진만으로 치매 여부를 90% 이상 정확히 판명했다. 얼굴 사진만으로 치매를 판정한 것은 처음이다. 이번 연구는 치매 혹은 경도인지장애(MCI)를 겪는 남여...
58,"머니브레인, 딥페이크 영상 검증을 위한 AI 출시",2021.01.28.,"인공지능(AI) 전문 기업 머니브레인(대표 장세영)이 딥페이크 영상을 검증할 수 있는 딥러닝 모델 'Detectdeepfake.ai(AI 영상 조작 검출 기술)'를 출시했다. 딥페이크(Deepfake)란 인공지능을 활용해 특정인의 얼굴과 목소리, 행동까지 그대로 재현한 위조 영상물을 일컫는다. 지난 미국 대선을 앞두고 글로벌..."
59,KT의 AI인재 영입,2021.01.25.,"또 딥러닝(컴퓨터 스스로 학습하도록 하는 기술)과 AI(인공지능) 영상인식 기술 자문으로 한보형(48) 서울대 전기정보공학부 교수를 위촉하고 1980년생인 배순민(41) 박사를 AI 관련 연구소장으로 영입했다. 데니스 홍 교수는 로봇 사업 전반의 자문 역할을 하며, 로봇 스타트업 대상 공모전의 심사와..."
60,프레디 머큐리 AI가 부르는 정인의 '오르막길',2021.01.25.,정확히는 그들의 모창 AI(인공지능)의 목소리다. 오는 29일 첫 방송을 앞둔 SBS TV 신년특집 '세기의 대결-AI vs 인간'이 고(故) 김광석 AI를 선보이겠다고 밝혀 화제를 모은 데 이어 26일 예고편을 통해 더 다양한 가수들의 AI를 소개했다. 예고 영상에서 모창 AI를 개발한 연구진은 기존 노래를 짜깁기하는...
61,광주시·경기도·부산시 초연결 인공지능 헬스케어 플랫폼 구축 나섰다,2021.01.30.,"이재명 경기도지사는 “광주, 부산과의 인공지능 산업육성 과제 협업으로 글로벌 인공지능(AI) 선도국과의 격차를 해소하고 대한민국을 인공지능 강국으로 견인할 것이라 믿는다”며 “경기도는 디지털 전환에 발맞춘 모범적 균형발전..."
