,제목,날짜,본문
10,"현대엘리베이터, 로봇·AI 스피커 연동 가능한 오픈 API 출시",2022.03.31.,"핵심요약현대엘리베이터가 이번에 선보인 오픈 API는 엘리베이터를 중심으로 표준화된 인터페이스로, 로봇·인공지능(AI) 스피커·스마트폰 등 다양한 외부 시스템이나 기기와 연동하고자 할 때 별도의 개발 없이 서비스를 제공할 수 있다. 현대엘리베이터는 엘리베이터와 다양한 서비스를 접목할 수 있는..."
11,"KT, 구독형 ‘AI 방역로봇’ 출시… ""로봇 플랫폼 기업 변신""",2022.03.31.,"KT가 인공지능(AI) 방역로봇을 출시하며 로봇 서비스 플랫폼시장에 진출한다. 일상 속 방역에 집중하는 엔데믹 시대로 진입하는 흐름을 겨냥한 기술 전략으로 풀이된다. KT는 로봇 사업을 단순한 제품 공급이 아닌 로봇 서비스 플랫폼 사업으로 정의하고, 디지털 플랫폼 기업(DIGICO)의 핵심 사업으로..."
12,“AI가 고객 마음까지 읽는다”,2022.03.31.,"애자일소다, AI 자연어처리 플랫폼 ‘트윈독v2.0’ 선봬 LG유플러스 고객 상담 분석시스템에 적용…잠재 고객 분석에서 성능 입증 인공지능(AI) 전문기업 애자일소다는가 기업용 AI 자연어처리(NLP) 플랫폼 ‘트윈독(TwinDoc) v2.0’을 출시했다고 31일 밝혔다. 트윈독은 단순 사전적 의미로 접근하는 기존..."
13,"尹인수위, 국방 AI 추진전략 논의",2022.03.31.,"주요 내용은 국방분야 인공지능 컨트롤타워인 합동인공지능(AI)센터 구축, 신속한 국방 AI 도입을 위한 플랫폼과 국방데이터 구축 전략, 각종 제도와 규제 개선방안 등 국방 AI 추진전략을 논의했다. 아울러 병력 부족에 대비하고 과학기술강군으로 도약하기 위해 무인체계와 전투원이 결합·운영되는 미래 유무인..."
14,"AI 투자 파운트, 금융 네비게이션 ‘파운트 MAP’ 개발",2022.03.30.,"특히 고객의 마이데이터를 파운트 인공지능(AI)으로 분석해 개인별 특화된 목표와 제약사항을 수치화 및 유형화함으로써 위험량을 조절, 차별화된 최적의 투자배분경로를 로직으로 구현해냈다. 또한 금융시장 상황과 실제 보유자산 현황에 따라 목표달성 확률이 자동으로 조절되며, 이때 파운트만의..."
15,"KT, AI 방역로봇 출시…'로봇 서비스 플랫폼' 사업 본격화",2022.03.30.,기사내용 요약AI 방역로봇 중소형·대형 2종 출시…'생활방역 시대' 겨냥 고객과 기업 연결해 맞춤형 로봇 서비스시장 선도 KT가 최신 방역기술과 AI(인공지능) 로봇을 결합해 'KT AI방역로봇'을 선보였다. 또한 이번 AI방역로봇 출시와 함께 KT만의 고객 맞춤형 '로봇 서비스 플랫폼' 비즈니스 추진을...
16,"시흥 배곧지구, '미래 모빌리티·바이오 인공지능' 거점 조성",2022.03.30.,경기경제자유구역 중 한 곳인 시흥 배곧지구에 '미래 모빌리티(mobility)·바이오 인공지능(AI) 혁신 클러스터' 조성이 추진된다. 경기도는 산하 출장소인 경기경제자유구역청이 산업통상자원부 공모사업인 '경제자유구역 혁신 생태계 조성사업' 수행기관에 선정됐다고 30일 밝혔다. 수행 과제는 '미래 모빌리티...
17,"광주시, 인공지능-뉴딜 자치구 공모사업 3건 선정",2022.03.30.,"광주시는 30일 광주형 인공지능(AI)-그린 뉴딜 자치구 사업 공모를 통해 3건을 선정했다. AI 기반 전기차 충전구역 지능형 관리 서비스(광산구), 창조의 매트릭스 대체 불가 토큰(NFT) 예술 브릿지 구축(동구), 드론 행정정보 시스템 구축을 통한 데이터 허브 도시 조성(북구)으로 총 10억원이 지원된다. 광산구는..."
18,"하남시 대학유치위원회 출범, AI분야 최고대학 들인다",2022.03.31.,"경기 하남시는 미군반환공여지인 캠프콜번에 인공지능(AI)과 데이터산업 분야 최고 수준 대학을 유치하기 위해 '하남시대학유치위원회'를 출범했다고 31일 밝혔다. 대학유치위원회에는 시의원과 관계 공무원, 교육계, 대학 유치 경험자, 초·중·고교 학교장, 시민단체, 학부모 등 각 분야 인사 120명 내외가..."
19,SK의 ARM 지분인수 검토 의미는...'미래가치+인공지능',2022.03.31.,인공지능 서비스 구현에는 저전력 환경 하에서 대규모 연산을 빠르게 할 필요가 있다. 이에 기존 GPU가 아닌 AI칩이 만들어지고 있는데 SK텔레콤도 2020년 사피온을 공개하며 이 분야에 뛰어든 상태다. ARM 기반 AI반도체의 성능은 이미 어느 정도 검증된 상태다. 지난해 9월 엔비디아가 ‘엠엘퍼프’...
20,"""글로벌 시장 더 빠르게 공략"" 의료AI 루닛, 이사회 개편",2022.03.30.,의료 인공지능(AI) 기업 루닛이 글로벌 의료시장 공략에 속도를 내기 위해 해외 및 지배구조 전문가로 이사회를 개편했다고 31일 밝혔다. 루닛은 전날 제9기 주주총회를 열고 글로벌 헬스케어 투자전문 벤처캐피탈 헬스퀘스트(HealthQuest Capital)의 설립자 갈헹 콩(Garheng Kong) 매니징 파트너(Managing Partner)를...
21,"""인공지능 분야 인재 양성""...경기SW·AI교육지원센터 개소",2022.03.31.,"인공지능(AI) 분야를 주도할 인재를 양성하기 위한 경기SW·AI교육지원센터가 30일 고양미래인재교육센터에서 문을 열었다. 경기SW·AI교육지원센터는 학생과 교사, 학부모의 소프트웨어(SW) 및 인공지능(AI) 교육 역량을 강화하고 학교 현장에서의 SW·AI 교육 활성화를 위해 설립됐다. 센터는 SW·AI 분야에 관심..."
22,청소년 AI·SW 궁금증 해소는 '경기AI·SW교육지원센터'에서,2022.03.31.,인공지능(AI)과 소프트웨어(SW)에 대한 청소년들의 궁금증을 해소할 수 있는 공간이 고양시에 문을 열었다. 경기도교육청은 지난 30일 고양미래인재교육센터에 경기SW·AI교육지원센터를 개소했다고 31일 밝혔다. 경기SW·AI교육지원센터는 학생·교사·학부모의 소프트웨어(SW)·인공지능(AI) 교육 역량을...
23,"[게시판] KB국민카드, AI 분석 플랫폼 '에이옵' 본격 가동",2022.03.31.,"▲ KB국민카드는 업계 최초로 클라우드 기반의 인공지능(AI) 분석 플랫폼인 에이옵(AiOp)의 본격 가동에 들어갔다고 30일 밝혔다. 이 플랫폼은 효율적인 데이터 수집과 처리, 저장을 위한 데이터 인프라 영역과 데이터 가공 등을 통해 AI 분석 모델 개발 시 생산성과 배포, 운영의 효율성을 높였다. 사용자..."
24,"서울교육청, UAE 인공지능 기업과 학습플랫폼 업무협약",2022.03.31.,"기사내용 요약알레프 에듀케이션, UAE 300개교에 AI 학습플랫폼 지원 교육청 원격수업 플랫폼 고도화 협력 서울시교육청이 아랍에미리트연합(UAE) 인공지능 개발 기업인 알레프 에듀케이션(Alef Eduation)과 학습플랫폼 개발을 위해 맞손을 잡았다. 교육청은 30일 오후 알레프 에듀케이션과 온라인으로..."
25,"아스트론시큐리티, 클라우드 보안 AI 기능 장착… 이상징후 예측",2022.03.30.,"이번에 ‘클라우드 AI 랩실’을 신설하고 인공지능 기술 기반 제품 개발에 박차를 가하고 있으며, AWS를 비롯한 글로벌 클라우드뿐만 아니라 국내 클라우드 제품에도 모두 적용할 계획이다. 클라우드를 이용 중인 기업들은 클라우드 내 변동성이 심한 수많은 워크로드와 계정 관리를 위해 인력에 의존해 왔다...."
26,"LS일렉트릭, AI 반도체·전기차 충전 스타트업과 사업모델 개발",2022.03.30.,"LS일렉트릭이 인공지능(AI) 반도체, 전기차 충전 스타트업과 사업모델 개발에 나선다. LS일렉트릭은 한국무역협회와 코엑스 스타트업브랜치에서 에너지, 자동화 사업 분야 미래 스타트업을 발굴하는 '오픈이노베이션 최종 발표회'를 공동 개최했다고 31일 밝혔다. 이번 오픈이노베이션은 전력 및 자동화 분야..."
27,"솔트룩스, 무료 AI·SW 교육지원 수요 기업 모집",2022.03.30.,"솔트룩스 서울산업진흥원(SBA)과 협력해 ‘최신 인공지능 기반의 실무형 SW 전문가 양성 과정’, ‘새싹(SeSAC) 꿈꾸는 개발자 데뷔 코스 : 인공지능 교육’ 등 교육 사업을 매년 운영해 왔으며, 교육생의 50% 이상을 취업 연계하는데 성공하기도 했다. 기업의 AI 솔루션 도입을 돕는 ‘AI 바우처 지원 사업’을..."
28,스스로 움직이면서 살균… AI 방역로봇 나왔다,2022.03.30.,KT 4월 중순 출시 KT가 4월 중순부터 스스로 움직이면서 바이러스를 살균하는 실내용 인공지능(AI) 방역로봇을 출시한다고 30일 밝혔다. AI 방역로봇은 소독약을 공기 중에 살포하는 방식이 아니라 주변 공기를 흡입한 뒤 3단계에 걸쳐 유해물질을 살균해 다시 내보내는 플라스마 방식으로 운영된다. 인체에...
29,"AI가 '짝퉁 NFT' 식별·제거…마크비전, 모니터링 서비스",2022.03.30.,"기사내용 요약오픈시·업비트·라리블·매직에덴 등 점검 인공지능(AI) 기업 마크비전이 NFT(대체불가토큰) 무단 도용 문제 해결에 나섰다. 마크비전은 전세계 최초로 저작권, 상표권 등 IP 권리자들이 NFT 거래소 내 무단 도용 현황을 파악하고 체계적으로 대응할 수 있도록 지원하는 '글로벌 NFT 모니터링..."
30,"구글, AI 기술로 이용자 위기 상황 신속 파악",2022.03.31.,"구글이 자살, 폭력, 약물 남용 등 위기 상황에 처한 이용자들을 신속하게 감지하기 위해 인공지능(AI) 기술 활용을 좀 더 강화하기로 했다. 30일(현지시간) IT매체 엔가젯에 따르면 구글은 사용자가 성폭행·약물남용·가정폭력·자살 등을 검색하면 AI가 도움이 필요한 상황인지 판단하고 안전 조치 관련..."
31,AI가 식당 빈자리 채운다…테이블매니저 연매출 333%↑,2022.03.31.,"기사내용 요약레스토랑 예약 거래액 200% 가량 증가 인공지능(AI) 기반 예약솔루션 스타트업 테이블매니저는 지난해 연간 매출액이 전년 대비 333% 이상 증가했다고 31일 밝혔다. 같은 기간 자사 솔루션을 통한 레스토랑 예약 거래액도 200% 가량 늘었다. 레스토랑 예약관리 솔루션 '테이블매니저', 실시간 온라인..."
32,"구광모 LG그룹 회장 ""AI 등 사업 포트폴리오 고도화""",2022.03.29.,"㈜LG 제60기 정기 주주총회 개최 구광모 LG그룹 회장이 29일 ""인공지능(AI), 지속가능성, 헬스케어 등 새로운 미래 성장 동력을 발굴해 사업 포트폴리오를 고도화하겠다""고 밝혔다. 구광모 회장은 이날 서울 여의도 LG트윈타워에서 열린 ㈜LG 제60기 정기 주주총회에서 인사말을 통해 주주들에게 이같이 말했다...."
33,"테스트웍스, AI 데이터 품질 검증 도구 ‘ADQ’ 발표",2022.03.29.,테스트웍스(대표 윤석원)는 구축된 데이터 셋의 오류를 검증 및 분석하는 인공지능(AI) 데이터 품질 검증 전문 도구인 ‘ADQ’ 베타버전을 발표했다고 30일 밝혔다. 인공지능의 서비스 상용화 및 성능 향상을 위한 품질 좋은 데이터 확보를 위해서는 데이터 구축 시점부터 품질에 대한 지속적인 관리가 필요하지만...
34,"딥노이드 ""의료AI 솔루션, 올 하반기 해외 진출 본격화""",2022.03.30.,"딥노이드는 의료 인공지능(AI) 플랫폼 전문기업으로 지난해 8월 코스닥 시장에 상장했다. 의료인 진단 보조 AI 솔루션 ‘딥에이아이(DEEP:AI)’ 사업을 주축으로 하고 있으며, 최근에는 산업AI, 노코딩(No Coding) AI 솔루션 플랫폼 등으로 사업 부문을 넓혔다. 딥노이드는 올해 사업 연혁 15년차를 맞아 공격적인..."
35,"15년 걸리는 신약 개발, AI는 7년만에 뚝딱",2022.03.30.,"하지만 인공지능(AI) 기술을 접목하면 이야기는 달라진다. 후보물질 발굴, 임상시험 디자인 등 연구개발(R&D) 단계에 소요되는 시간과 비용을 획기적으로 줄일 수 있다. 이미 해외에서는 ‘알파고’의 동생들이 신약 개발에 투입되기 시작했다. 30일 한국제약바이오협회(이하 협회) 기자간담회에서 김우연..."
36,"디어젠·네오젠TC, AI 면역세포 치료 플랫폼 공동 연구",2022.03.29.,인공지능(AI) 신약개발 기업 디어젠은 면역세포 치료제 전문 네오젠TC와 AI 면역세포 치료제 플랫폼 개발을 위한 공동연구 협약을 체결했다고 30일 밝혔다. 이번 협약을 통해 양사는 ▲신생항원 및 TCR(T세포 수용체) 서열 예측 인공지능 플랫폼의 개발과 검증 ▲플랫폼의 사업화 및 연구개발 등의 범위에서...
37,"[책꽂이] 인공지능, 인간의 이해가 먼저",2022.03.29.,"방송통신·지식재산 관련 업계에서 법조인으로 일해 온 저자가 정치·사회·문화적 관점에서 인공지능(AI)을 설명한다. 메타버스를 넘어서 디지털 대전환이라는 말이 나오는 시대지만, 정작 인공지능에 대한 일반 대중들의 이해가 높지는 않다. 새로운 시대를 맞이하기 위해서 인공지능에 대한 이해는 반드시..."
38,"오디오 기술 스타트업 '가우디오랩', 스포티파이·틱톡 출신 AI 인재 영입",2022.03.31.,"인공지능(AI)·메타버스 오디오 전문 스타트업 가우디오랩이 스포티파이, 바이트댄스(틱톡) 출신 글로벌 오디오 AI 전문가 최근우 박사를 AI 연구담당 이사로 영입했다고 31일 밝혔다. 가우디오랩은 2015년 설립된 오디오 기술 스타트업으로, 이번 인재 영입으로 전 세계적으로 드문 음향공학박사 총 8명을..."
39,'산불 초대형화' 추세에 AI·빅데이터로 맞춤형 대응전략 짠다,2022.03.29.,초대형산불 개념 도입과 함께 현장대책본부장의 진화자원 동원 및 권한 등이 포함된 대응 지침을 마련하고 AI(인공지능)와 빅데이터 기술을 활용한 산불진화 자원 배치 의사결정지원 시스템도 구축해 현장 지원을 강화할 계획이다. 주력 진화헬기는 대형에서 초대형으로 전환하는 한편 지방자치단체...
40,"디어젠·네오젠TC, ""인공지능 활용 TCR-T 치료제 개발 나서""",2022.03.29.,시퀀스 기반의 AI(인공지능) 신약 개발 전문기업 디어젠과 면역세포치료제 전문기업 네오젠TC가 AI 면역세포 치료제 플랫폼 개발을 위한 공동연구 협약을 체결했다고 31일 밝혔다. 이번 협약을 통해 디어젠과 네오젠TC는 △신생항원 및 TCR(T세포 수용체) 서열 예측 AI 플랫폼의 개발과 검증 등을 함께...
41,"지능형 공정 시스템 구축 'LG 스마트파크', WEF 등대공장 선정",2022.03.29.,"한국정경신문 이상훈 기­자 [한국정경신문=] LG전자 생활가전의 생산기지인 경남 창원 'LG스마트파크'가 국내 가전업계 중 처음으로 세계경제포럼(WEF, World Economy Forum)이 30일 발표한 '등대공장(Lighthouse Factory)'에 선정됐다.LG전자는 60년 이상의 제조 노하우에 AI(인공지능), 빅데이터, 사물인터넷(IoT)..."
42,한국의 실리콘밸리 광주 ‘AI 중심도시’로 국가 미래 이끈다,2022.03.29.,광주시가 미래 100년을 이끌 ‘인공지능(AI) 중심도시’로 우뚝 서고 있다. AI 기업을 대거 유치하고 전문인력 양성 체계를 구축한 데 이어 AI 집적단지와 데이터 센터 등 핵심 기반을 갖추는 작업에 동분서주하고 있다. 광주시는“지난 2020년 1월 ‘AI 중심도시 광주 비전 선포식’ 직후 출범한 AI...
43,"엔씨소프트, 비게임·인공지능 분야 인수합병 나선다",2022.03.30.,"홍원준 엔씨소프트 최고재무책임자(CFO)는 ""엔씨소프트의 현금 보유액은 2조원을 웃돌고 있는 상황""이라면서 ""앞으로 글로벌, 비게임, 인공지능(AI) 등 오랫동안 축적한 기술을 상업화하는 측면으로 투자를 많이 할 생각이다. 이를 위해 인수합병 재원으로 사용할 계획이다""고 말했다. 홍 CFO는 이어 ""현금..."
44,"KT, AI 방역로봇 출시…AI로봇 경쟁, 방역분야로 확대",2022.03.30.,"IT업체들의 AI(인공지능) 로봇 경쟁이 계속되고 있는 가운데 KT가 ‘AI 방역 로봇’을 출시했다. ‘위드 코로나’ 시대에 방역도 ‘일상’이 되면서 방역 로봇 수요도 높아진다는 게 IT업계의 분석이다. KT는 30일 AI방역로봇 2종을 출시했다고 밝혔다. 이번에 출시된 방역로봇은 소독액 분사 대신, 바이러스를..."
45,"AI 투자 파운트, 금융 네비게이션 '파운트 맵' 개발",2022.03.30.,"31일 인공지능(AI) 투자 전문기업 파운트는 투자목표, 투자기간, 우선순위, 설정조건 등에 맞춰 생애주기별 개인 맞춤형 자산관리가 가능한 솔루션인 '파운트 맵' 개발을 완료했다고 발표했다. '파운트 맵'은 마이데이터 서비스 제공을 앞둔 기업고객(B2B)에 우선 제공되며 기존의 파운트 로보어드바이저..."
46,"KTL, 네이버랩스가 개발한 AI 기반 정밀측위 SW에 시험성적서 발급해",2022.03.30.,"이번에 시험 평가한 인공지능(AI)·컴퓨터 비전 기반 정밀측위 기술(VL)은 디지털 트윈, 서비스 로봇, 메타버스, 자율주행 등 다양한 첨단기술들이 대중화되는 과정에서 필수적인 핵심 기술이다. VL 기술은 라이다, 카메라, 관성센서와 같은 다양한 센서로부터 획득된 데이터와 정밀지도 등을 통합해 날씨..."
47,"""인공지능(AI) 신약 개발, 제약강국 핵심 열쇠""",2022.03.31.,"이와 함께 전문가 자문위원회와 AI 신약개발 협의체를 운영해 인공지능과 신약개발 두 전문영역이 활발하게 소통하고 기술을 교류할 수 있는 장을 제공한다. 특허와 논문을 통해 입증한 AI기술을 소개하고, 기술에 대한 신약개발 영역의 피드백이 선순환을 이루면 매칭의 정확도가 높아지고 협업사례도 크게..."
48,"KB국민카드, AI 분석 플랫폼 '에이옵' 본격 가동",2022.03.31.,"KB국민카드(사장 이창권)는 업계 처음으로 클라우드를 기반으로 인공지능(AI) 분석 모델 개발부터 학습, 운영과 관리까지 통합 지원하는 플랫폼 'AiOp(에이옵)' 구축을 완료하고 본격 가동에 들어갔다고 30일 밝혔다. 에이옵은 AI 분석 모델(데이터 수집, 처리, 학습, 추론, 재학습 등 AI를 활용한 자동의사결정..."
49,"""코로나 방역 소독 AI 로봇이 대신""…KT, 서비스로봇 대중화 시대(종합)",2022.03.31.,"KT는 30일 인공지능(AI) 방역로봇 2종을 출시하고, 고객 맞춤형 '로봇 서비스 플랫폼'으로 거듭나겠다는 포부를 밝혔다. ━ '생활 방역 시대' 겨냥…알아서 소독해주는 AI 방역로봇 출시 ━ KT는 이날 온라인 간담회에서 AI방역로봇 중소형·대형 모델 2종을 공개했다. AI방역로봇은 인체에 무해한 플라즈마..."
50,"오디오 기술 스타트업 '가우디오랩', 스포티파이·틱톡 출신 AI 인재 영입",2022.03.31.,"인공지능(AI)·메타버스 오디오 전문 스타트업 가우디오랩이 스포티파이, 바이트댄스(틱톡) 출신 글로벌 오디오 AI 전문가 최근우 박사를 AI 연구담당 이사로 영입했다고 31일 밝혔다. 가우디오랩은 2015년 설립된 오디오 기술 스타트업으로, 이번 인재 영입으로 전 세계적으로 드문 음향공학박사 총 8명을..."
51,"삼성전자 TV 일단 써봐, AI로 알아서 맞춰줄게!",2022.03.31.,"삼성전자 2022년 TV 라인업 살펴보니 한종희 부회장 강조한 '캄 테크' 삼성 신제품에 쏙쏙 별도 조작 없이 편리한 삼성 TV 기술 강조 삼성전자 ""OLED TV는 해외서 판매해 전시 안했다"" 삼성전자가 인공지능(AI) 기술로 사용성을 개선한 2022년 TV 신제품을 공개했다. 화질은 물론 스마트 허브의 콘텐츠를 AI가..."
52,"KT, AI 방역로봇 출시… ‘로봇 서비스 플랫폼’ 사업 본격화",2022.03.31.,대형 방역로봇 KT가 최신 방역기술과 AI(인공지능) 로봇을 결합해 ‘KT AI방역로봇’을 선보였다. 아울러 KT만의 고객 맞춤형 ‘로봇 서비스 플랫폼’ 비즈니스 추진을 통해 로봇 서비스 시장을 선도해 나간다는 방침이다. KT는 30일 온라인으로 개최한 기자설명회에서 AI 방역로봇 2종을 출시를 알리면서 AI 로봇...
53,"KT, AI 방역로봇 출시… ‘로봇 서비스 플랫폼’ 사업 본격화",2022.03.31.,대형 방역로봇 KT가 최신 방역기술과 AI(인공지능) 로봇을 결합해 ‘KT AI방역로봇’을 선보였다. 아울러 KT만의 고객 맞춤형 ‘로봇 서비스 플랫폼’ 비즈니스 추진을 통해 로봇 서비스 시장을 선도해 나간다는 방침이다. KT는 30일 온라인으로 개최한 기자설명회에서 AI 방역로봇 2종을 출시를 알리면서 AI 로봇...
54,광주 2년 만에 미래 100년 이끌 'AI 중심도시' 자리잡다,2022.03.30.,광주가 인공지능 중심 산업융합 집적단지(AI 집적단지) 조성 사업 착수 2년 만에 '대한민국 인공지능(AI) 대표도시'로 자리매김하고 있다. 30일 광주시와 인공지능산업융합사업단에 따르면 올해로 3차 연도를 맞은 인공지능 중심 산업융합집적단지 조성사업이 차츰 가시적인 성과를 내고 있다. 광주...
55,"KT, 'AI 방역로봇' 출시... 로봇 플랫폼 사업자 도약",2022.03.30.,"뉴데일리 신희강 기자 = KT가 최신 방역기술과 인공지능(AI) 로봇을 결합한 'AI 방역로봇'을 출시한다. 일상 속 방역에 집중하는 엔데믹(감염병 주기적 유행) 시대에 맞춰 고객 맞춤형 ‘로봇 서비스 플랫폼’ 시장을 선도하겠다는 계획이다. KT는 30일 온라인 기자설명회를 열고, AI 방역로봇 2종을 공개했다...."
56,"""AI 글로벌 경쟁력 충분…하반기 신약개발 플랫폼 출시""",2022.03.30.,"""우리나라는 IT 강국을 넘어 인공지능(AI) 강국으로 도약 중입니다. AI를 이용한 신약개발 분야에서도 글로벌 경쟁력을 충분히 확보할 수 있습니다."" 신약개발은 사회파급 효과가 매우 크고 공익성이 강한 사업이다. 하지만 신약 연구개발(R&D)에는 막대한 시간과 비용이 소요돼 국내 기업들이 신약 개발에..."
57,"현대엘리베이터, 로봇·인공지능 등 오픈 API로 외연 확장 나선다",2022.03.30.,"현대엘리베이터가 이번에 선보인 오픈 API는 엘리베이터를 중심으로 표준화된 인터페이스로, 로봇·인공지능(AI) 스피커·스마트폰 등 다양한 외부 시스템이나 기기와 연동하고자 할 때 별도의 개발 없이 서비스를 제공할 수 있다. 현재, 오픈 API를 통해 제공할 수 있는 서비스는 로봇이 엘리베이터를..."
58,'산불 초대형화' 추세에 AI·빅데이터로 맞춤형 대응전략 짠다,2022.03.30.,초대형산불 개념 도입과 함께 현장대책본부장의 진화자원 동원 및 권한 등이 포함된 대응 지침을 마련하고 AI(인공지능)와 빅데이터 기술을 활용한 산불진화 자원 배치 의사결정지원 시스템도 구축해 현장 지원을 강화할 계획이다. 주력 진화헬기는 대형에서 초대형으로 전환하는 한편 지방자치단체...
59,"KT, AI방역로봇 출시…로봇 사업 속도 ↑",2022.03.30.,"4월 중순부터 로봇공급 ""플랫폼 사업자로서 제품 완료보다 고객의 불편 최소화하는데 방점"" 올 하반기 내 '실내외 통합 배송서비스 로봇' 출시 KT가 오는 4월 중순 인공지능(AI) 방역 로봇을 월 75만원대에 출시한다. 경쟁사 대비 원가를 대폭 절감해 지자체·공공기관 등 더 많은 곳에서 사용되기 위한..."
60,"솔트룩스, 기업 AI·SW 교육 무료 지원",2022.03.30.,솔트룩스는 '2022년 산업 맞춤형 AI 인력양성 바우처 지원' 사업과 관련해 무료 인공지능(AI)·소프트웨어(SW) 교육 혜택을 받을 수요 기업 및 출연연을 모집한다고 31일 밝혔다. 과학기술정보통신부와 정보통신산업진흥원이 주관하는 '2022년 산업 맞춤형 AI 인력양성 바우처 지원' 사업은 AI·SW 교육을 제공할...
