,제목,날짜,본문
10,"SKT·KT, 블록체인·AI 기술 글로벌 전파",2022.02.28.,국내 대표 통신사인 SK텔레콤(017670)과 KT(030200)가 세계 최대 모바일 전시회 MWC 2022에서 블록체인·인공지능(AI) 기술력을 글로벌 이동통신 업계에 선보인다. SK텔레콤은 3월 1일(이하 현지 시간) 스페인 바르셀로나에서 열리는 MWC 2022 시큐리티 서밋(Security Summit)에서 ‘DID를 위한 3년간의 여정’...
11,"[포토] 농협상호금융, 인공지능 디지털휴먼 개발",2022.02.28.,"농협(회장 이성희) 상호금융은 오는 3월부터 외국인 근로자와 노년층 등 디지털 소외계층의 금융업무를 돕기 위한 인공지능(AI) 디지털휴먼 개발을 시작해, 상반기 중 지역 농·축협에서 외국어 통역 서비스 등을 선보일 예정이다. 이에 농협은 서비스 제공을 위한 단계적 로드맵을 수립해 ▲올해 외국인 고객..."
12,"현대약품, 파미노젠과 AI 신약개발 협약 연장 체결",2022.02.28.,현대약품은 인공지능(AI)-양자화학 기반 신약개발 전문기업 파미노젠과 지난해 체결한 AI 신약개발 협약을 올해도 이어간다. 현대약품은 지난해 1월 파미노젠과의 협약을 통해 파미노젠이 보유한 딥러닝 플랫폼 기술을 활용해 신규 타깃에 대한 새로운 구조 발굴을 이루었다. 파미노젠은 인공지능과...
13,"SKT, MWC에서 메타버스·인공지능 미래기술 공개",2022.02.28.,"전시관은 ▲ 메타버스 ▲ 인공지능(AI) ▲ 5G & 비욘드 ▲ 스페셜 존 등 4개 테마로 구성되며, 전체에 메타버스 콘셉트가 적용돼 관람객들은 입장부터 퇴장까지 모든 과정에서 현실과 가상의 융합을 직관적으로 경험할 수 있다. SKT는 이번 행사에서 메타버스 서비스 '이프랜드'를 글로벌 고객에게..."
14,관광 빅데이터 누리집 '데이터연구소' 개편…AI 분석기능 추가,2022.02.28.,"또 인공지능(AI)을 활용해 이종 데이터를 융합하고 지역 방문자의 여행 활동을 분석하는 서비스도 제공한다. 아울러 누리집 사용자의 역량에 맞춘 수준별 분석기능도 추가됐다. 빅데이터 분석이 낯선 사용자를 위한 '인사이트 자동분석 서비스', 중급 사용자를 위한 '마이데이터 연구소' 서비스, 고급..."
15,"KT 인공지능·로봇 기술, MWC로 세계무대 '첫선'",2022.02.28.,이번 행사 주제인 '연결성 봉인해제(Connectivity Unleashed)'에 맞춰 ▲ 인공지능(AI) ▲ 로봇 ▲ KT그룹&파트너 등 3개 존으로 전시관을 구성했다. AI 존에서는 지난해 하반기 국내 출시한 'AI 컨택센터(AICC)'를 공개한다. KT AICC는 대화의 흐름을 이해하고 발화자의 의도를 분석해 소통하는 AI 능동복합대화...
16,제주미래교육연구원 'SW·AI 체험관' 구축…5월 개관,2022.02.28.,"연구원 2022년 역점 추진 사업 발표 제주에 학생들의 미래 역량을 키우기 위해 소프트웨어(SW)와 인공지능(AI) 관련 다양한 체험 프로그램과 교육을 운영하는 체험관이 조성된다. 제주미래교육연구원은 올해 비전을 '행복한 미래, 함께 하는 창의융합교육'으로 정하고 제주SW·AI체험관 구축·개관, 수학체험관..."
17,"딥노이드, 산업 AI 확대위한 조직개편 단행",2022.02.28.,"별도의 코딩 과정 없이 인공지능(AI) 연구를 시행하고 진단을 돕는 플랫폼을 제공한다. 2021년 8월 상장 이후 4분기 누적 매출액이 11억2000원으로 2020년 동기 10억3000만원 대비 8.6% 성장했다. 올해에는 이를 발판으로 지속적인 의료 AI 기술개발과 제품 브랜딩, 마케팅강화를 통해 산업 AI로 사업을 확대할..."
18,"암 진단 AI 기업 프리베노틱스, 시드 투자 유치",2022.02.28.,의료 인공지능(AI) 소프트웨어 기업 프리베노틱스(대표 장수연)가 카카오벤처스로부터 시드 투자를 유치했다고 28일 밝혔다. 투자 금액은 비공개다. 프리베노틱스는 내시경 데이터와 인공지능(AI)을 기반으로 암 및 암 전(前) 단계를 진단하는 소프트웨어를 개발하는 기업이다. 사명은 회사의 미션을 반영해...
19,5G 만난 AI방역로봇…스스로 승강기 타며 오염지역 찾아 살균,2022.02.27.,"주인공은 '인공지능(AI)'과 '메타버스'였다. 5세대(5G) 기술이 진화하면 기업이 AI와 메타버스로 디지털 혁신 사례를 만들 것이란 상상이 이곳에선 현실이 됐다. 5G가 사람과 디바이스, 빅데이터를 연결하면서 AI는 더 똑똑해지고 로봇은 다양해졌으며 증강현실(AR)·가상현실(VR)은 메타버스로 향하고 있었다...."
20,"신한은행 고객 자산관리, AI가 돕는다",2022.02.28.,"신한은행은 AI(인공지능) 데이터 분석으로 고객의 맞춤형 자산관리를 돕는 '마이 AI 솔루션'을 구축했다고 28일 밝혔다. 고객의 선호도, 거래 성향 등을 예측해 예금, 펀드, 대체투자상품 등 상품군의 자산배분 비중을 정하는 식이다. 고객의 금융 목표에 맞게 포트폴리오도 짜준다. 고객이 보유한 자산의 수익률..."
21,MWC 개막…메타버스부터 AI까지 세계 모바일 기술 흐름 읽는다,2022.02.28.,"이번 MWC는 5세대 이동통신(5G), 사물인터넷(IoT), 핀테크, 인공지능(AI) 등 모바일 분야 신기술의 흐름을 파악할 수 있는 무대가 될 전망이다. 한국에서는 삼성전자와 SK텔레콤·KT·LG유플러스 등 통신 3사, 중견·중소기업 53곳, 스타트업 51곳 등 110개 가까운 기업이 MWC에 참가한다. 삼성전자는 528평..."
22,"KT·대구창의융합교육원, AI 교육 업무협약…""선생님 공부 돕는다""",2022.02.28.,KT는 대구창의융합교육원과 소프트웨어(SW)·인공지능(AI) 기반 교육지원 업무 협약을 체결했다고 28일 밝혔다. 이번 협약을 통해 Δ대구광역시형 AI 교육 콘텐츠 Δ교직원의 AI 실무역량 인증 시험(AIFB) 취득 Δ초·중·고 AI 교육 활성화에 관해 협력한다. 구체적으로 KT는 대구교육청의 AI 교육 인증...
23,[MWC22] AI·6G·메타버스…‘3년 만의 귀환’ MWC 개막,2022.02.28.,"인공지능(AI)과 사물인터넷(IoT), 클라우드, 핀테크, 메타버스 등이 그 예다. 5G를 넘어 차세대 6G 기술 선점을 위한 기업들의 준비 동향도 살펴볼 수 있다. 개막 첫 기조연설은 닉 리드 보다폰 대표, 양 지에 차이나모바일 회장 등 세계 주요 통신사 6곳의 수장들이 맡는다. ‘신기술 패권(New Tech Order)..."
24,"출연연의 수소기술, 'AI 아나운서'가 설명한다…기술설명회 개최",2022.02.28.,정부출연연구기관의 사업화 유망기술을 인공지능(AI) 아나운서가 소개한다. 국가과학기술연구회(NST)는 28일부터 3월9일까지 온라인 기술설명회 'NST-정부출연연구기관 사업화 유망기술페어 2022'를 개최한다고 밝힌다. NST는 공동TLO마케팅지원사업을 통해 과학기술분야 25개 정부출연연구기관(출연연)의...
25,"웅진씽크빅, `AI 게임 개발챌린지` 성료…""재미 더한 학습게임 제공""",2022.02.28.,이재진 웅진씽크빅 대표(왼쪽)가 대상 수상팀 `루트제이드`와 기념촬영을 하고 있다.(사진=웅진씽크빅 제공)[이데일리 이후섭 기자] 웅진씽크빅(095720)은 연산게임 공모전인 `인공지능(AI) 게임 개발챌린지`를 성료하고 우승팀으로 `매쓰팜`을 선정했다고 28일 밝혔다. AI 게임 개발챌린지는 연산 학습 데이터를...
26,"포티투마루, 인공지능 OCR-NLP 솔루션 '텍스탠딩' 선봬",2022.02.28.,"인공지능 앤서링(Answering) AI 스타트업 포티투마루(42Maru, 대표 김동환)는 인공지능 광학문자인식-자연어처리(OCR-NLP) 솔루션 '텍스탠딩'을 출시했다고 28일 전했다. 포티투마루가 출시한 텍스탠딩(Textanding)은 문서(Text)의 이해(Understnading)라는 의미로, 인공지능 딥러닝 기술을 이용해 기존의 기술을 한 단계..."
27,셀카 찍고 업로드…아모레퍼시픽 AI가 피부 고민 해결책 준다,2022.02.28.,아모레퍼시픽은 피부 연구 전문가가 평가한 고품질 임상 데이터와 커스텀미에서 자체 개발한 인공지능(AI) 피부 분석 서비스를 활용할 계획이라고 전했다. 한편 앱에서 제품 구매를 인증하면 이후 8주간 일대일 전담 매니저가 피부에 맞는 라이프 뷰티 콘텐츠 등을 추천하는 ‘커스텀미 플러스’ 서비스도...
28,"韓 중기·스타트업, MWC 무대서 AI·5G 등 혁신기술 선보인다",2022.02.28.,"인공지능(AI), 5G, 영상음향, 헬스케어 등 IT와 연관된 하드웨어와 소프트웨어 기업들이 고루 참가해 IT 강국의 위용을 드러낼 예정이다. KOTRA는 2009년 최초로 한국관을 운영한 이래 올해로 13년째 참가하고 있다. 이번에 KOTRA를 비롯해 한국정보통신기술산업협회, 한국콘텐츠진흥원, 한국무역협회..."
29,"AI, 블록체인 등 기술발전에 대응…경찰 미래비전위 출범",2022.02.28.,"기사내용 요약'경찰 미래비전위원회' 발족…민간위원으로 구성 인공지능(AI), 블록체인, 메타버스 등 과학기술 발전에 따라 치안 위협도 다변화됨에 따라 경찰이 대응을 위하 논의를 본격화한다. 경찰청은 25일 미래 치안전략 마련을 위한 '경찰 미래비전위원회' 발족식을 개최했다고 밝혔다. 경찰은 과학기술..."
30,미래 먹거리는 'AI'…기업 총수들 '주도권 경쟁' 치열,2022.02.24.,"기업들이 인공지능, 'AI'에 심혈을 기울이고 있습니다. 투자는 물론이고 총수들이 직접 나서 AI 사업을 챙기고 있는데, 그만큼 미래 먹거리의 핵심이라는 방증이기도 합니다. 기업들의 AI 주도권 경쟁을, 박상현 기자가 보도합니다. 뉴욕 패션 위크 런어웨이에 선 모델들의 화려한 의상. 사람이 아닌 AI가..."
31,"SKT-순천향대서울병원, 인공지능으로 퇴원환자 건강관리",2022.02.24.,7월부터 AI 기반 돌봄콜 제공…환자상태 파악·외래일정 확인 SK텔레콤은 23일 순천향대학교 부속 서울병원(순천향대서울병원)과 퇴원 환자 건강관리를 위한 인공지능(AI) 기반 돌봄콜 업무 협약을 맺었다고 밝혔다. 이에 따라 SKT와 순천향대서울병원은 퇴원 환자의 수술 경과를 확인하고 필요한 조치를...
32,"교원 빨간펜, AI 학습 아이캔두 아이킹 챌린지",2022.02.24.,"사진/빨간펜 교원 빨간펜은 4월 17일까지 초등 인공지능(AI) 학습 프로그램 아이캔두(AiCANDO) 회원을 대상으로 '아이캔두 아이킹 챌린지' 이벤트를 실시한다고 28일 밝혔다. 아이킹은 메타버스 교실에서 나를 대신해 학습하는 아바타로, 자신만의 개성으로 꾸민 아바타로 친구들과 소통하며 학습할 수 있다...."
33,"KT, 도서산간 통신 장애 관리에 AI 심었다",2022.02.22.,KT가 인공지능(AI)으로 안정적인 도서산간 통신 서비스를 제공한다. KT(대표 구현모)는 전국 도서산간에 무선 통신을 제공하기 위한 필수 설비인 마이크로웨이브의 장애를 AI로 관제하는 '닥터 마이크로웨이브'를 도입했다고 22일 발표했다. 마이크로웨이브는 유선으로 직접 연결이 어려운 구간을 무선 전파를...
34,"""선택 아닌 필수""…재계, 'AI' 주도권 경쟁 치열(종합)",2022.02.22.,국내 주요 그룹이 ‘인공지능(AI)’에 각별한 공을 들이고 나섰다. 미래 경쟁에서 주도권을 잡기 위해 4차 산업혁명의 중심축인 AI를 미래 먹거리로 낙점한 것. 특히 이종산업 간 협력도 마다하지 않는 등 기업의 미래 생존을 위해선 AI가 필수적이라는 판단이 작용한 것으로 분석된다. 22일 재계에 따르면...
35,지능형 CCTV·얼굴인식…대형 시설물 속 보안 고도화,2022.02.22.,"AI(인공지능), 딥러닝 등 첨단 기술을 적용해 보안 수준을 효과적으로 높이고 있는 것. 코로나19로 비접촉, 비대면이 중요해지면서 출입통제 방법도 효율적으로 바뀌고 있다. 지난 23일 방문한 서울 동대문구 래미안 위브. 총 2652세대 대단지 아파트에는 75대의 CCTV가 설치돼 단지 내 건물과 골목을 책임지고..."
36,AI 가수 잇단 데뷔…로지·래아 이어 한유아도 노래 낸다,2022.02.24.,"하루하루가 즐겁고 새로운 AI(인공지능) 소녀의 감성을 표현한 노래다. 곡 작업에는 마마무 '힙'(HIP), 화사 '마리아', 청하 '스내핑'(SNAPPING) 등을 만든 박우상 프로듀서가 참여했다. 한유아는 게임회사 스마일게이트가 걸그룹 에스파의 아바타와 가상인간 '빈센트' 등을 만든 자이언트스텝과 함께 제작한..."
37,"서울-경남교육청, AI 기반 맞춤형 교육 빅데이터 공동 연구개발",2022.02.24.,한국형 교육 데이터세트 연구개발 업무협약 서울시교육청과 경남도교육청이 인공지능(AI) 기반으로 학생들에게 맞춤형 교육을 지원할 수 있도록 미래교육의 핵심 자원인 교육 데이터세트를 공동 연구·개발한다. 서울시·경남도교육청은 24일 서울시교육청에서 '인공지능 기반 한국형 교육데이터SET 연구...
38,"KT, MWC 2022에서 AI 영상 분석 '리얼 댄스' 서비스 선봬",2022.02.28.,KT(대표이사 구현모)가 스페인 바르셀로나에서 진행 중인 MWC 2022에서 인공지능(AI)을 통해 K팝 춤을 즐기고 동작을 배울 수 있는 'KT 리얼 댄스' 서비스를 28일 공개했다. KT 리얼 댄스 서비스는 사용자의 춤 동작이 강사의 시범과 얼마나 비슷한지 AI로 자동 분석해주는 것이 핵심 기능이다. 이 서비스는...
39,"KT, MWC 2022서 AI·로봇 첫 선",2022.02.28.,"디지털 플랫폼 기업(DIGICO)으로 탈바꿈하고 있는 KT가 디지털 혁신(DX)의 핵심으로 꼽히는 인공지능(AI), 로봇 기술과 서비스를 세계 무대에 첫 선을 보인다. KT(대표 구현모)는 2월 28일부터 3월 3일(현지시간)까지 스페인 바르셀로나에서 진행되는 MWC 2022에서 참여한다고 밝혔다. MWC 2022에서 KT는 '디지털..."
40,AI 아나운서가 사업화 가능한 출연연구기관 기술 소개한다,2022.02.28.,인공지능(AI) 아나운서가 정부출연연구기관이 개발한 수소산업과 관련된 사업화 유망기술을 소개하는 3D 온라인 기술홍보관이 문을 열었다. 수소산업에 관심있는 기업들은 시간과 장소에 제약 없이 비대면으로 출연연구기관의 사업화 유망기술을 접할 수 있다. 국가과학기술연구회(NST)는 신개념의 온라인...
41,"신한은행, AI로 꼼꼼한 자산관리 '마이 AI 솔루션' 구축",2022.02.28.,"신한은행(행장 진옥동)은 고객 중심 자산관리를 강화하고자 인공지능(AI) 데이터 분석으로 고객 맞춤형 자산관리 서비스를 제공하는 '마이 AI 솔루션(마이쏠)'을 구축했다고 28일 밝혔다. 마이쏠은 AI 데이터 분석 기술을 활용해 고객 선호도와 거래 성향을 예측한다. 예금, 펀드, 대체투자상품 등이 포함된 최적의..."
42,"현대약품, 파미노젠과 AI 신약개발 협약 연장 체결",2022.02.27.,현대약품이 인공지능(AI)·양자화학 기반 신약개발 전문기업 '파미노젠'과 지난해 체결한 AI 신약개발 협약을 올해도 이어간다고 28일 밝혔다. 현대약품은 지난해 1월 진행한 파미노젠과의 협약으로 인해 파미노젠이 보유한 딥러닝 플랫폼 기술을 활용해 신규 타깃에 대한 새로운 구조 발굴을 이뤄낸 바...
43,"딥노이드, 의료AI 넘어 산업AI로 도약",2022.02.27.,의료 인공지능 플랫폼 기업인 딥노이드(315640)(대표 최우식)가 2022년 의료AI사업을 넘어 산업AI로 사업 영역을 대폭 확대한다. 이를 위해 인력충원 및 대규모 조직개편을 단행하고 주력사업과 함께 산업AI로 사업을 확대한다. 하반기 딥노이드 솔루션데이 개최 등 글로벌 진출도 본격화한다. 지난해 8월...
44,"웅진씽크빅, `AI 게임 개발챌린지` 성료…""재미 더한 학습게임 제공""",2022.02.27.,이재진 웅진씽크빅 대표(왼쪽)가 대상 수상팀 `루트제이드`와 기념촬영을 하고 있다.(사진=웅진씽크빅 제공)[이데일리 이후섭 기자] 웅진씽크빅(095720)은 연산게임 공모전인 `인공지능(AI) 게임 개발챌린지`를 성료하고 우승팀으로 `매쓰팜`을 선정했다고 28일 밝혔다. AI 게임 개발챌린지는 연산 학습 데이터를...
45,"AI 기반, 지역별 관광이동·소비유형 손쉽게 확인",2022.02.27.,"그 결과, 올해부터는 △인공지능 기반 심층적인 융합분석 서비스, △더욱 유용한 거대자료 신규·확대 수집, △사용자 수준별 거대자료 분석기능 등을 추가로 제공한다. 관광업계의 수요는 높았지만 개별적으로 수집하기 어려운 민간·공공 분야의 거대자료를 새롭게 확보했다. 예를 들어 길안내기(내비게이션)..."
46,"신한은행, 자산관리 서비스 '마이 AI 솔루션' 구축",2022.02.28.,"사진=신한은행 신한은행은 인공지능(AI) 데이터 분석을 통해 맞춤형 자산관리 서비스를 제공하는 '마이 AI 솔루션(마이쏠)'을 구축했다고 28일 밝혔다. 마이쏠은 AI 데이터 분석 기술을 활용한 고객 선호도·거래 성향 예측모형으로 예금, 펀드, 대체투자상품 등이 포함된 최적의 자산배분 비중을 산출한다. 또한..."
47,"포티투마루, 인공지능 OCR-NLP 솔루션 '텍스탠딩' 선봬",2022.02.28.,"인공지능 앤서링(Answering) AI 스타트업 포티투마루(42Maru, 대표 김동환)는 인공지능 광학문자인식-자연어처리(OCR-NLP) 솔루션 '텍스탠딩'을 출시했다고 28일 전했다. 포티투마루가 출시한 텍스탠딩(Textanding)은 문서(Text)의 이해(Understnading)라는 의미로, 인공지능 딥러닝 기술을 이용해 기존의 기술을 한 단계..."
48,"신한은행, 자산관리 서비스 마이 AI 솔루션 구축",2022.02.28.,"신한은행은 고객 중심의 자산관리를 강화하고자 인공지능(AI) 데이터 분석을 통해 고객 맞춤형 자산관리 서비스를 제공하는 마이 AI 솔루션(이하 마이쏠)을 구축했다고 28일 밝혔다. 마이쏠은 AI 데이터 분석 기술을 활용한 고객 선호도 및 거래 성향 예측모형으로 예금, 펀드, 대체투자상품 등이 포함된 최적의..."
49,"딥노이드, 의료AI 넘어 산업AI로 도약",2022.02.28.,의료 인공지능 플랫폼 기업인 딥노이드(315640)(대표 최우식)가 2022년 의료AI사업을 넘어 산업AI로 사업 영역을 대폭 확대한다. 이를 위해 인력충원 및 대규모 조직개편을 단행하고 주력사업과 함께 산업AI로 사업을 확대한다. 하반기 딥노이드 솔루션데이 개최 등 글로벌 진출도 본격화한다. 지난해 8월...
50,"웅진씽크빅, `AI 게임 개발챌린지` 성료…""재미 더한 학습게임 제공""",2022.02.28.,이재진 웅진씽크빅 대표(왼쪽)가 대상 수상팀 `루트제이드`와 기념촬영을 하고 있다.(사진=웅진씽크빅 제공)[이데일리 이후섭 기자] 웅진씽크빅(095720)은 연산게임 공모전인 `인공지능(AI) 게임 개발챌린지`를 성료하고 우승팀으로 `매쓰팜`을 선정했다고 28일 밝혔다. AI 게임 개발챌린지는 연산 학습 데이터를...
51,"현대약품, 파미노젠과 AI 신약개발 협약 연장",2022.02.28.,새로운 구조 발굴 이어…전임상 후보 도출 계획 현대약품이 인공지능(AI)-양자화학 기반 신약개발 전문기업 ‘파미노젠’과 지난해 체결한 AI 신약개발 협약을 올해도 이어간다고 28일 밝혔다. 현대약품은 지난해 1월 진행한 파미노젠과의 협약으로 인해 파미노젠이 보유한 딥러닝 플랫폼 기술을...
52,"[MWC 2022] KT, AI로 춤 알려주는 '리얼 댄스' 공개",2022.02.28.,/사진=KT KT는 스페인 바르셀로나에서 진행 중인 세계 최대 모바일 전시회인 모바일월드콩그레스(MWC) 2022에서 인공지능(AI)으로 춤을 즐기고 동작을 배울 수 있는 'KT 리얼 댄스' 서비스를 28일 공개했다. 리얼 댄스는 사용자의 춤 동작이 강사의 시범과 얼마나 비슷한지 AI로 자동 분석해주는 서비스다....
53,"AI 기반, 지역별 관광이동·소비유형 손쉽게 확인",2022.02.28.,"그 결과, 올해부터는 △인공지능 기반 심층적인 융합분석 서비스, △더욱 유용한 거대자료 신규·확대 수집, △사용자 수준별 거대자료 분석기능 등을 추가로 제공한다. 관광업계의 수요는 높았지만 개별적으로 수집하기 어려운 민간·공공 분야의 거대자료를 새롭게 확보했다. 예를 들어 길안내기(내비게이션)..."
54,"신한은행, 자산관리 서비스 '마이 AI 솔루션' 구축",2022.02.28.,"사진=신한은행 신한은행은 인공지능(AI) 데이터 분석을 통해 맞춤형 자산관리 서비스를 제공하는 '마이 AI 솔루션(마이쏠)'을 구축했다고 28일 밝혔다. 마이쏠은 AI 데이터 분석 기술을 활용한 고객 선호도·거래 성향 예측모형으로 예금, 펀드, 대체투자상품 등이 포함된 최적의 자산배분 비중을 산출한다. 또한..."
55,"포티투마루, 인공지능 OCR-NLP 솔루션 '텍스탠딩' 선봬",2022.02.28.,"인공지능 앤서링(Answering) AI 스타트업 포티투마루(42Maru, 대표 김동환)는 인공지능 광학문자인식-자연어처리(OCR-NLP) 솔루션 '텍스탠딩'을 출시했다고 28일 전했다. 포티투마루가 출시한 텍스탠딩(Textanding)은 문서(Text)의 이해(Understnading)라는 의미로, 인공지능 딥러닝 기술을 이용해 기존의 기술을 한 단계..."
56,셀카 찍고 업로드…아모레퍼시픽 AI가 피부 고민 해결책 준다,2022.02.28.,아모레퍼시픽은 피부 연구 전문가가 평가한 고품질 임상 데이터와 커스텀미에서 자체 개발한 인공지능(AI) 피부 분석 서비스를 활용할 계획이라고 전했다. 한편 앱에서 제품 구매를 인증하면 이후 8주간 일대일 전담 매니저가 피부에 맞는 라이프 뷰티 콘텐츠 등을 추천하는 ‘커스텀미 플러스’ 서비스도...
57,"인공지능으로 K팝 댄스 배운다, KT '리얼댄스' MWC에서 선보여",2022.02.28.,KT가 국제 이동통신 박람회에서 인공지능(AI)을 기반으로 한 영상분석 서비스를 소개한다. KT는 2월28일부터 3월3일까지 스페인 바르셀로나에서 열리는 국제 이동통신 박람회 MWC2022에서 인공지능을 통해 K팝 춤을 즐기고 동작을 배울 수 있는 '리얼댄스'를 28일 공개했다. KT는 MWC2022 전시장에 리얼댄스...
58,"""AI가 알려주는 K팝 댄스""..KT, MWC서 '리얼댄스' 공개",2022.02.28.,한국정경신문 송정은 기­자 [한국정경신문=] KT가 MWC 2022(이하 MWC22)에서 AI(인공지능)로 K팝 댄스를 배울 수 있는 서비스를 소개한다.KT는 스페인 바르셀로나에서 진행 중인 MWC22에서 인공지능(AI)을 통해 K팝 춤을 즐기고 사용자의 춤 동작을 분석해 피드백과 운동량 정보를 제공하는 'KT 리얼 댄스...
59,"인공지능으로 K팝 댄스 배운다, KT '리얼댄스' MWC에서 선보여",2022.02.28.,KT가 국제 이동통신 박람회에서 인공지능(AI)을 기반으로 한 영상분석 서비스를 소개한다. KT는 2월28일부터 3월3일까지 스페인 바르셀로나에서 열리는 국제 이동통신 박람회 MWC2022에서 인공지능을 통해 K팝 춤을 즐기고 동작을 배울 수 있는 '리얼댄스'를 28일 공개했다. KT는 MWC2022 전시장에 리얼댄스...
60,"KT, 세계무대에 AI·로봇 첫 선·소상공인 DX 서비스 사장님 AI 비서팩 선봬",2022.02.28.,"디지털 플랫폼 기업(DIGICO)으로 탈바꿈하고 있는 KT가 DX의 핵심으로 꼽히는 인공지능(AI), 로봇 기술과 서비스를 세계 무대에 첫 선을 보인다.KT가 28일부터 3월 3일(현지시간)까지 스페인 바르셀로나에서 진행되는 MWC 2022에서 참여한다고 밝혔다. MWC 2022에서 KT는 ‘디지털혁신의 엔진, DIGICO KT’를..."
