,제목,날짜,본문
10,"제약바이오-AI 협업 성과 속속, 신약개발 속도",2022.01.31.,"기사내용 요약SK케미칼, AI 활용해 신약 후보물질 3건 탐색 JW중외제약, GC녹십자, 동화약품 등 AI 활용 제약바이오 기업들이 AI(인공지능)를 활용한 신약개발에 적극적으로 나서고 있다. AI 활용이 실제 성과로 이어지면서 조력자 역할로 자리 잡고 있다는 평가다. 29일 관련 업계에 따르면, SK케미칼은 최근..."
11,"국힘 ""센스 장착 'AI 윤석열' 인기…尹 공약위키 플랫폼 164만뷰""",2022.01.31.,"선대본부는 또 ""윤석열 공약위키 속 'AI(인공지능) 윤석열'은 비판적 댓글과 질문 모두 유머와 센스 넘치는 답변으로 소화하며 대국민 팬덤을 만들었다""면서 ""윤석열 공약위키 등 공식 채널보다 AI윤석열 갤러리를 비롯한 각종 커뮤니티와 나무위키 등에서 국민의 자발적 공유를 통해 확산되는 부분이 더 크다..."
12,"윤석열은 AI, 이재명은 ‘플러스 친구’…역대 최고 ‘디지털 대선’",2022.01.28.,가장 먼저 주목을 받은 것은 윤석열 국민의힘 대선 후보의 ‘인공지능(AI) 윤석열’이다. 지난해 12월 6일 국민의힘 중앙선거대책위원회 출범식에서 “윤석열 후보와 너무 닮아 놀라셨습니까?”라고 말하며 처음 대중 앞에 나선 ‘AI 윤석열’은 등장과 동시에 화제를 모았다. 윤 후보를 단순 모방한 ‘신기한...
13,"NHN-코그넷나인-NHN다이퀘스트, AI 사업 힘 모은다",2022.01.28.,"AI 서비스 개발 외 인공지능 관련 공동 사업에 필요한 전반적인 부분에 협력관계를 이어간다. 왼쪽부터 NHN 클라우드사업실 강승한 전무, NHN다이퀘스트 박진우 NLP그룹장, 코그넷나인 한선호 COO 코그넷나인은 오랜 기간 다양한 산업에서 AI 프로젝트 수행을 통해 서비스 노하우와 기술력을 쌓아왔다. 자체..."
14,"국민은행, 'AI 은행원' 서비스 영업점에 순차 도입",2022.01.28.,"기사내용 요약""고도화로 AI 금융비서 선보일 것"" KB국민은행은 인공지능(AI) 은행원 키오스크를 영업점에 파일럿 형태로 도입한다고 26일 밝혔다. 지난해 3월 선보인 국민은행 여의도 신관 AI체험존 상담사를 여의도영업부, 여의도인사이트(InsighT)점, 돈암동지점에 AI 은행원으로 업그레이드해 순차적으로..."
15,"LS그룹, AI·빅데이터·스마트에너지 접목…디지털 기업 전환 촉진",2022.01.28.,"일환으로 LS그룹은 4차 산업혁명 시대를 맞아 ‘디지털 전환(Digital Transformation)’을 그룹의 미래 준비 전략으로 정하고, 전통적인 제조업 분야에 AI(인공지능), 빅데이터, 스마트에너지 기술을 접목해 디지털 기업으로의 변신을 꾀하고 있다. 각 계열사들은 IoT, 빅데이터 등 디지털 기술을 활용..."
16,"[핫피플] ""착한 AI로 혐오표현 없앨 것""",2022.01.27.,"혐오표현이 인공지능(AI), 메타버스 등 기술 공간에서도 폭력의 행위로 사용되고 있다. AI 챗봇 서비스가 성소수자와 장애인, 인종에 대한 혐오를 학습해 표출하거나 이용자가 AI나 아바타를 성희롱 대상으로 활용하는 등 문제가 확산하고 있다. 스마일게이트 AI센터가 최근 이러한 혐오표현을 연구해 데이터셋..."
17,"윤석열 ""공교육·행정·국방에 AI 도입… 100만 디지털 인재 양성"" [뉴시스Pi...",2022.01.27.,"윤 후보는 이날 기자회견을 열고 ▲인공지능(AI) 산업 ▲소프트웨어 산업 발전 ▲고도화된 디지털 인프라 구축 ▲디지털 융합산업을 지원 ▲튼튼한 사이버 안전망 구축 ▲100만 디지털 인재 양성육성 등 6대 공약을 제시했다. 그는 ""AI 산업 저변 확대를 위해 세계 최대의 AI 클라우드컴퓨팅 인프라를..."
18,폭락장 직전 AI가 경고했다…'매수' 신호 줘,2022.01.27.,"설을 앞두고 장중 한 때 코스피지수 2600선이 무너지는 등 국내 증시가 연초부터 폭락한 가운데 인공지능(AI)이 이를 예견해 경고를 했다는 주장이 나왔다. 30일 IT업계에 따르면 로보어드바이저 핀테크 기업인 콴텍의 위험관리 모듈인 Q-X 1단계가 지난 21일 발동했다. 콴택은 즉시 KB증권, DB금융투자..."
19,"SK케미칼, 닥터노아 AI로 신약 후보물질 3건 발굴",2022.01.27.,"기사내용 요약닥터노아 AI 플랫폼으로 비알콜성지방간염·특발성폐섬유화증 후보물질 발굴 SK케미칼은 닥터노아바이오텍의 인공지능(AI) 플랫폼 기술을 이용한 공동연구를 통해 비알코올성지방간염과 특발성폐섬유증 신약 후보물질을 발굴하고, 이에 대한 특허를 출원했다고 27일 밝혔다. 양사는 2020년 11월..."
20,아슬아슬한 ‘AI 윤석열’…‘티브이 토론 이길 수 있나?’ 답해줘요,2022.01.28.,코로나19 시대에 치러지는 유례없는 비대면 대선에서 ‘에이아이(AI) 윤석열’이 등장했다. 에이아이 윤석열은 윤석열 국민의힘 대선 후보의 모습을 빼닮은 가상 캐릭터다. ‘위키 윤’이라고 한다. 인공지능이 윤 후보의 영상을 반복 학습해 그의 말투와 몸짓까지 그대로 구현해냈다. 에이아이 윤석열은 디지털...
21,"광주시, 국가 AI데이터센터, AI 핵심거점으로 자리매김",2022.01.28.,광주광역시가 인공지능 중심도시 건설을 위해 역점적으로 추진 중인 ‘인공지능 융복합 집적단지 조성사업’의 핵심시설인 국가AI데이터센터가 지난해 다수의 인공지능(AI) 기업의 제품 개발을 지원해 다양한 성과 창출에...
22,새해부터 AI 달리는 네이버…국제 학회서 역대급 성적표,2022.01.26.,"특히 지난해 선보인 초거대 인공지능(AI)을 토대로 한 연구 성과들을 쏟아내며 톱 티어 학회에서 역대 가장 높은 성적표를 거뒀다. 그동안 머신러닝, 자연어처리, 컴퓨터비전, 음성처리 등 다양한 분야에서 탄탄한 기초 체력을 쌓은 네이버는 올해 한 층 더 발전된 성과를 낼 것으로 기대되고..."
23,"부산시, 인공지능(AI)으로 고독사 예방…만족도 높아",2022.01.26.,기사내용 요약인공지능(AI) 감성케어 지원 서비스 사용률 ‘전국 1위’ 2020년부터 인공지능 스피커 활용한 서비스 시범사업 오프라인 돌봄 제공과 함께 고독사 예방 효과 ‘톡톡’ [부산=뉴시스]백재현 기자 = 부산시가 초고령화 사회에 발맞춰 2020년부터 시범사업으로 시행하고 있는 ‘인공지능(AI)...
24,"""AI산업 육성·100만 디지털인재 양성""… 尹, 디지털 경제 비전 발표",2022.01.26.,"윤석열 국민의힘 대선후보는 28일 ""대한민국을 디지털 경제 패권 국가로 만들겠다""며 인공지능(AI)·소프트웨어 산업 육성·100만 디지털 인재 양성 등 디지털 강국 도약을 위한 청사진을 제시했다. 윤 후보는 이날 여의도 중앙당사에서 기자회견을 열고 이같은 내용을 담은 '대한민국 디지털 경제 비전'을..."
25,"尹, 삼부토건 명절선물 의혹…AI윤석열 ""곶감에 충성 안 해""(종합)",2022.01.26.,"인공지능(AI)윤석열도 이번 논란에 대한 해명에 나섰다. AI윤석열은 이날 게시된 동영상에서 ""곶감을 받고 뒤를 봐준다는 게 말이 되나. 어이가 없다""고 했다. 이어 ""위키윤(AI윤석열의 애칭)은 곶감이나 멜론에 충성하지 않는다. 국가와 국민에만 충성한다""고 덧붙였다. 곶감과 멜론은 윤 후보가 검사 당시..."
26,"KB국민은행 ""인공지능(AI) 은행원 근무 시작했다""",2022.01.26.,"이투데이=김유진 기자 | 여의도영업부ㆍ여의도insighT점ㆍ돈암동지점에 순차 공개 KB국민은행은 인공지능(AI) 기술을 활용한 AI은행원 키오스크를 영업점에 파일럿 형태로 도입한다고 26일 밝혔다. 지난해 3월 선보인 KB국민은행 여의도 신관 AI체험존의 상담사를 여의도영업부, 여의도 InsighT점..."
27,"“AI가 밥도 해준다” 中올림픽 선수촌 최첨단 시설, 일본도 인정?",2022.01.26.,"중국 관영매체 신화통신은 일본의 유력 일간지 마이니치신문 보도를 인용해 베이징 동계올림픽 메인 미디어센터와 호텔 등에 배치된 인공지능(AI) 로봇들의 활약상을 30일 보도했다. 보도에 따르면, 메인 미디어센터 식당에는 AI 로봇이 배치돼 선수단이 주문한 음식을 식탁 위로 안전하게 배달해주는..."
28,다시 만나는 故 유재하·임윤택…AI 음악프로젝트 '얼라이브',2022.01.26.,"온라인 동영상 서비스(OTT) 플랫폼 티빙은 27일 인공지능(AI) 음악 프로젝트인 '얼라이브' 온라인 제작발표회를 열고 디지털 기술을 활용한 두 사람의 새로운 무대를 28일 공개한다고 밝혔다. 연출을 맡은 이선우 PD는 ""비운의 천재이자 수많은 뮤지션의 전설이라 부르는 유재하, K-서바이벌의 역사를 쓴 임윤택을..."
29,지방흡입 특화 AI(인공지능)내시경 기술 개발 나선다,2022.01.26.,"KETI-365mc네트웍스,업무협약 체결 한국전자기술연구원(KETI)과 365mc네트웍스는 지난 26일 '인공지능(AI) 기반 내시경 기술 개발을 위한 업무협약'을 체결했다고 27일 밝혔다. 이번 협약은 AI 알고리즘 기반 데이터 처리 기술을 적용해 지방흡입에 특화된 내시경 장비 기술을 개발하고, 영상 데이터로부터..."
30,"ETRI, AI반도체 개발 시간과 비용 줄이는 기술 개발",2022.01.27.,국내 연구진이 중소기업과 스타트업에서 인공지능(AI) 반도체를 개발하기 위해 투입하는 시간과 비용을 단축하는 핵심기술을 공개했다. 그간 걸림돌이었던 하드웨어와 소프트웨어 간 호환성과 확장성 문제를 해소하는 시스템 소프트웨어 개발로 AI 반도체 개발에 속도가 붙을 전망이다....
31,'디지털 기업' 변신하는 LS…AI·빅데이터 접목 '제2의 도약',2022.01.26.,"한 손에는 전기·전력·소재 등의 앞선 기술력을, 다른 한 손에는 인공지능(AI)·빅데이터·사물인터넷(IoT) 등 미래 선행 기술들을 기민하게 준비해, 고객중심 가치의 솔루션을 균형 있게 제공하는 기업으로 거듭나겠다는 의지를 천명한 것이다. 구 회장은 지난 3년 동안 지주사 내 미래혁신단을 맡아..."
32,광주 AI교육연구원 2025년 7월 개관…중앙투자심사 통과,2022.01.26.,"광주 AI(인공지능) 교육연구원이 2025년 7월 개관하게 됐다. 광주시교육청은 27일 보도자료를 내고 ""광주 자연과학고 유휴부지에 추진하고 있는 가칭 광주 AI 교육연구원 설립 안건이 지난 25일 교육부 중앙투자심사를 통과했다""고 밝혔다. 중앙 투자심사를 통과함에 따라 사업비를 확보할 수 있는 근거를..."
33,"SK케미칼, 인공지능으로 신약 후보물질 3종 도출",2022.01.26.,닥터노아 AI 플랫폼 기술 활용…1년 2개월만의 성과 비알콜성지방간염·특발성폐섬유화증 후보물질 발굴 SK케미칼은 닥터노아바이오텍의 인공지능(AI) 플랫폼 기술을 활용해 비알코올성지방간염 치료제 2종과 특발성폐섬유증 치료제 1종 등 총 3종의 신약 후보물질을 도출했다고 27일 밝혔다. 닥터노아는...
34,"퓨어스토리지, 메타 AI슈퍼컴퓨터에 스토리지 지원",2022.01.26.,"퓨어스토리지는 메타의 인공지능(AI) 슈퍼컴퓨터인 리서치 슈퍼클러스터(RSC)를 협력 지원한다고 27일 밝혔다. 지난 24일 메타는 AI 연구원이 수 조 개의 사례를 통한 학습과 수 백 개의 언어 연구, 그리고 텍스트, 사진 및 영상의 유기적인 통합 분석을 통해 새로운 AR 도구 등 고성능의 AI 모델을 개발할 수..."
35,윤석열 “100만 디지털 인재 양성… AI 플랫폼 수출국가 될것”,2022.01.28.,○ “집권 3년 내 디지털 플랫폼 정부 구축” 윤 후보는 이날 서울 여의도 당사에서 기자회견을 열고 “(취임 후) 3년 안에 디지털 플랫폼 정부를 완성해 이를 전자정부처럼 수출하겠다”며 “세계의 모든 국가들이 사용하는 행정용 인공지능(AI) 시스템이 되도록 하겠다”고 했다. 임기 초 디지털 플랫폼 정부의...
36,데이터·네트워크·AI 등 '디지털뉴딜'에 올해 국비 9조원,2022.01.26.,"정부는 데이터댐을 강화하기 위해 인공지능(AI) 학습용 데이터 310종을 구축할 계획이다. 전자 관보와 지역사랑상품권 등 국가 중점데이터 21개도 추가 개방한다. 의료기관에 흩어져있는 개인 건강정보를 통합해 활용할 수 있도록 하는 '마이헬스웨이'의 단계적 구축 작업이 올해 마무리된다. 29개 기관, 75개..."
37,“AI가 나이롱환자 걸러낸다”… 보험금 누수에 칼 빼든 흥국생명,2022.01.26.,흥국생명은 보험금 접수 자동화를 위한 인공지능 문서인식(AI OCR) 시스템을 상용화했다. 흥국생명은 AI를 활용해 보험금 지급을 위한 데이터를 마련해 차후 보험금 누수 등을 막을 수 있을 것으로 기대하고 있다. AI OCR은 AI를 활용해 보험금 접수 프로세스 전반을 자동화하는 시스템으로 AI가 고객들로부터...
38,"뷰노, 미 매사추세츠종합병원과 흉부CT 판독 AI 성능평가 연구",2022.01.26.,의료 인공지능(AI) 기업 뷰노는 미국 매사추세츠 종합병원(MGH)과 흉부 컴퓨터단층촬영(CT) 영상을 판독하는 AI 의료기기의 성능평가를 위한 임상 연구 계약을 체결했다고 27일 밝혔다. 해당 제품은 뷰노의 흉부CT 영상 판독 보조 솔루션 '뷰노메드 흉부CT AI'다. 흉부 CT 영상에서 폐결절 등을 자동으로...
39,"윤석열 ""AI기술 세계최고 수준 향상···세계적 클라우드 인프라도 조성""",2022.01.26.,"이날 윤 후보는 ""스스로 학습하고 사고하는 차세대 인공지능(AI) 기술을 세계 최고 수준으로 끌어올리겠다""면서 ""대학, 연구소, 기업이 공동으로 활용할 수 있는 세계 최대 AI를 위한 클라우드컴퓨팅 인프라를 조성해 누구나 최고 AI 기술 개발에 도전할 수 있게 하겠다""고 강조했다. AI 산업 육성을 위해 정부가..."
40,"메타, 인공지능 슈퍼 컴퓨터 개발 연내 마무리",2022.01.27.,"소셜네트워크서비스(SNS) 페이스북, 인스타그램 등을 운영하는 메타가 머신러닝 시스템 학습을 위해 설계한 인공지능(AI) 슈퍼컴퓨터 개발을 연내 마무리한다고 24일(현지시간) 밝혔다. 더버지, 엔가젯 등 외신에 따르면 현재 메타 AI 슈퍼컴퓨터는 개발 초기 단계를 끝마쳤으며, 연말 AI 연구..."
41,"'예비 유니콘' 뮤직카우, AI로 故임윤택 목소리 복원해 음원 경매",2022.01.25.,인공지능(AI) 기술로 고(故) 유재하와 그룹 울라라세션의 멤버였던 고 임윤택의 신곡이 나온다. 30일 업계에 따르면 음원 저작권 거래 플랫폼 뮤직카우는 티빙 오리지널 프로그램 얼라이브를 통해 향후 발매될 고 유재하와 임윤택 음원의 저작인접권료 참여 청구권에 대한 옥션을 진행키로 했다. 2016년 설립된...
42,[기고] 세계는 어떤 AI 국가전략과 로드맵으로 나아가고 있을까,2022.01.25.,"이에 인공지능(AI, Artificial Intelligence) 관련 기술시장도 빠르게 확대되고 있다. AI는 신기술 차원을 넘어 산업계와 사회에 혁신적인 변화를 이끌어 국민 삶의 질을 향상시키고, 국가경쟁력을 강화할 수 있는 4차 산업혁명의 핵심동력이다. 정부는 지난해 상반기에 데이터 3법을 개정한 뒤 후속사업으로 AI..."
43,"""교육 기회균등 실현·사생활 보호""…AI교육 윤리원칙 마련",2022.01.25.,교육·산업계 전문가와 '인공지능교육 활성화 100인 포럼' 디지털 기술과 인공지능(AI)을 활용한 교육이 활성화하고 국내외 AI 윤리성 이슈가 계속된 가운데 국내 교육분야 AI 윤리원칙 시안이 마련됐다. 교육부는 27일 이화여자대학교에서 '인공지능교육 활성화 100인 포럼'을 열고 AI교육 정책 방향과 교육분야...
44,"동국제강, 상반기 공개 채용 진행…AI 면접 등 도입",2022.01.25.,동국제강이 상반기 공개채용을 진행한다.취업준비생들의 기회를 확대하기 위해 온라인 및 인공지능(AI) 면접 등 다양한 기술이 활용된다. 동국제강은 28일 상반기 신입사원 공개채용을 진행한다고 밝혔다. 지원서 접수는 다음 달 13일까지다. 대졸 신입사원은 회계·세무·법무·연구·판매생산계획·영업·구매...
45,"광주광역시, AI-SW 인재 양성 성과 인정 받았다",2022.01.27.,"이번 선정으로 광주시는 10억원의 인센티브를 확보했으며, 올해 호남권 인공지능(AI) 융복합교육 사업비로 활용할 계획이다. 지역ICT이노베이션스퀘어 확산 사업은 정부의 한국판 뉴딜(2020년 7월 발표)에 포함된 추진과제인 AI·SW핵심인재 10만명 양성계획에 따라 2020년부터 2023년까지 추진된다. 특히 전국..."
46,"네이버, 인공지능·검색 분야 세계적 석학 영입",2022.01.24.,기사내용 요약미국 MIT 김윤형 교수·럿거스대 이장선 교수 합류 네이버가 인공지능(AI)·검색 분야에서 뛰어난 연구성과를 내며 세계적으로 주목받고 있는 젊은 석학들을 차례로 영입하며 글로벌 기술 경쟁력 제고에 속도를 낸다. 네이버는 최근 매사추세츠공과대학(MIT)의 김윤형 교수와 럿거스대학의...
47,"이글루시큐리티, 사이버보안 AI 데이터셋 1억2천만건 구축",2022.01.24.,국내 보안 기업 이글루시큐리티(대표 이득춘)는 지난해 한국인터넷진흥원(KISA)의 ‘사이버보안 인공지능(AI) 데이터셋(침해사고 분야)’ 구축 사업에 참여해 주요 침해사고를 재현한 1억2천만 건의 데이터셋 구축을 완료했다고 26일 밝혔다. KISA는 &apos;K-사이버방역&apos; 추진 전략의 일환으로 악성코드와...
48,"NH농협은행, '대출 자동기한연기 AI 시스템' 특허 등록",2022.01.24.,NH농협은행은 '대출 자동기한연기 인공지능(AI) 상담시스템'에 대한 BM특허 등록을 마쳤다고 26일 밝혔다. BM(Business Model Patent)특허는 정보시스템을 이용하여 고안한 새로운 비즈니스 모델에 대한 특허를 말한다. '대출 자동기한연기 AI 상담시스템'을 활용하면 영업점 방문이나 스마트뱅킹 접속 없이...
49,[AI 이슈] 사람이 소리로 위치를 파악하듯... 인공지능도 소리로 객체 위치 추...,2022.01.24.,"여기에, MIT 신경과학자들은 인공지능(AI)을 통해 그 복잡한 작업도 불구하고 소리로 객체의 위치를 추정할 수 있는 AI 모델을 개발했다. 다수의 컨볼루션 네트워크(합성곱 신경망, Convolutional Neural Networks. 이하, CNN)으로 구성된 이 모델은 인간처럼 작업을 수행할 뿐만 아니라 인간이 소리의 위치를..."
50,한국인 청년 또 일냈다…경제학도가 AI올림픽서 금메달 비결은,2022.01.26.,"서울대 경제학부 김윤수씨 ""컴퓨터 수업 듣다 입문"" 국내 인공지능(AI) 스타트업 업스테이지에 소속된 경제학부 학생이 AI 국제 올림픽으로 불리는 '캐글(Kaggle)' 대회에서 지난해에 이어 또 금메달을 획득했다. 업스테이지는 전 세계 200여 개국이 참가한 올해 첫 캐글 대회에서 2위를 차지하며 금메달을..."
51,2025년 AI가 홍수 예보… 스마트 물 관리한다,2022.01.26.,"특히 물을 이용하고 다스려 환경관리에 이르는 전체 과정에 인공지능(AI)·디지털 기술을 접목해 통합관리한다는 계획을 내놨다. 상수도는 물론 하수와 폐수까지 실시간 원격 관리하고 지표수, 지하수의 수량을 통합해 기후변화 시대 수자원 확보를 하는 한편 수질도 나노 수준까지 관리하겠다는 청사진을..."
52,"네이버 AI 클로바, 세계 1위 머신러닝 학회서 논문 12건 채택",2022.01.26.,"기사내용 요약ICLR, 작년부터 '구글 스칼라'서 인공지능·머신러닝 1위 학회로 꼽혀 일본 관계사 라인 포함하면 총 17개 논문 채택 네이버는 인공지능(AI) 기술 클로바가 세계 최고 권위 머신러닝(ML) 학회인 'ICLR(표현학습국제학회)'에서 올해 12개 논문이 채택됐다고 26일 밝혔다. 여기에 네이버의 일본..."
53,"AI 신약개발 물꼬 튼 SK케미칼…제약ㆍ바이오업계, 앞다퉈 AI에 주목",2022.01.26.,이투데이=남주현 기자 | 인공지능(AI) 기술을 활용한 신약 발굴이 제약ㆍ바이오 업계의 새로운 전략으로 급부상하고 있다. 통상 비용과 시간 등을 기존 방식 대비 4분의1 수준으로 줄일 수 있는 것으로 알려지면서 AI를 활용한 신약개발은 글로벌 추세로 자리잡았다. 시장조사업체...
54,제약·바이오 미래 걸린 ‘신약 발굴’ AI 기술…정부·기업 투자 확대,2022.01.25.,국내 제약·바이오 기업들이 인공지능(AI) 기술 확보에 집중하고 있다. 시간과 비용이 많이 드는 신약 후보 물질 발굴 및 검증 과정을 AI 알고리즘을 통해 대폭 감소할 수 있으리라는 기대가 나온다. 이에 따라 기업은 물론 정부까지 나서 해당 분야에 대규모 투자를 집행하는 양상이다. 25일 업계에 따르면 AI...
55,"“아리아, 살려줘” 80대 어르신 구한 스마트 돌봄 AI",2022.01.25.,"부산 중구는 돌봄이 필요한 홀로 어르신을 대상으로 한 ‘인공지능 (AI) 돌봄 서비스 사업’이 주민들에게 좋은 반응을 이끌어내고 있다고 27일 밝혔다. 구는 지난해 9월부터 긴급SOS, 뉴스, 음악 감상, 마음체조 등 16가지 기능이 탑재된 AI 스피커를 돌봄이 필요한 홀로 어르신 35가구를 대상으로 서비스 시행..."
56,"""AI 에어봇이 알아서 고수익""…3억 가로챈 60대 여성 징역 1년",2022.01.25.,AI(인공지능) 로봇으로 고수익을 벌 수 있다고 투자자들을 속여 수억원을 편취한 60대 여성이 항소심에서도 징역 1년을 선고받았다. 전주지법 제3형사부(부장판사 고상교)는 사기 혐의로 기소된 A씨(62)에 대한 항소심에서 피고인과 검사의 항소를 모두 기각하고 징역 1년의 원심을 유지했다고 29일 밝혔다....
57,매장-공장서 사람과 협업하는 로봇… “안전지능 없으면 흉기”[허진석의 ‘톡...,2022.01.25.,세이프틱스는 로봇이 다양한 환경에서 나타낼 수 있는 위험도를 판별할 때 인공지능(AI) 기술을 활용하고 있다. 온라인 평가사업은 협동 로봇 사용자가 로봇 팔의 동작 자료를 온라인 사이트에 올리면 위험도를 평가해 안전하게 작업할 수 있는 값을 제공해주는 방식으로 진행된다. 안전과 관련한 보고서도...
58,"세금 계산해주는 AI, 세무사들에 고발당한 까닭은",2022.01.27.,"이전까지 갈등의 핵심이 ‘왜 스타트업이 중간에 끼어서 업체 소개·광고 수수료를 받으며 시장 질서를 해치느냐’였다면, 최근에는 ‘인공지능(AI)이 전통 사업자의 역할을 대신하는 것은 위법인가 아닌가’라는 논란까지 등장했다. 스타트업 업계에선 “기존 사업자들이 자신들의 기득권을 지키기 위해..."
59,"GC녹십자-목암연구소, 서울대 AI연구원과 신약개발 공동연구",2022.01.26.,신약 후보물질 발굴 및 질병 관련 유전체 플랫폼 구축 GC녹십자와 목암생명과학연구소(이하 목암연구소)는 서울대학교 AI(인공지능) 연구원과 AI 기반의 신약 개발 플랫폼 구축을 위한 공동연구 협약을 맺었다고 25일 밝혔다. 목암연구소는 GC녹십자가 1984년 기금을 출연해 설립한 비영리 연구재단이다....
60,"이재명 ""광주 군공항 이전…AI 특화 도시로 육성""",2022.01.26.,이재명 더불어민주당 대선 후보가 27일 광주 군공항 이전을 적극 지원하고 AI(인공지능) 특화 대표 기업도시로 육성하겠다고 밝혔다. 이 후보는 이날 오전 광주공항에서 “광주 군공항 이전은 역대 정부의 중점공약이었음에도 수년 동안 해결책을 찾지 못했다”며 “군공항 부지에 광주의 미래를 심겠다는 시민...
61,"AI로 숲속 새소리 구별한다…구글, 뉴럴 네트워크 개발",2022.01.26.,"""새는 숲의 건강성 지표…대형 산불 뒤 딱따구리 많아졌다는 것 파악"" 정성호 특파원 = 세계 최대 검색엔진 업체 구글이 인공지능(AI)을 이용해 숲에서 지저귀는 새소리로 그 새가 어떤 종(種)인지 파악하는 기술을 개발하고 있다. 구글은 27일(현지시간) 온라인 프레스 행사를 열고 현재 개발 중인 '머신러닝(ML)을..."
