,제목,날짜,본문
19,"""반쯤 꽂은 플러그에 동전 대봐""…AI 알렉사 말듣다 美소녀 감전될 뻔",2021.12.30.,"기사내용 요약함께 있던 엄마가 말려 감전 사고 막아 아마존, 즉각 오류 수정해…AI윤리 우려 이진경 인턴 기자 = 최근 미국 아마존 인공지능(AI) 알렉사가 한 말을 듣고 10살 소녀가 감전될 뻔 했다고 28일(현지시간) 영국 BBC가 보도했다. 소녀가 ""뭐 도전해 볼 게 없을까?""라며 질문하자, 알렉사는 ""휴대전화..."
20,"기상산업협회, 기상 인공지능 학습용 데이터 구축",2021.12.30.,한국기상산업협회(회장 류성현)는 과학기술정보통신부와 한국인공지능정보사회진흥원(NIA)이 지원한 2021년 인공지능(AI) 학습용 데이터 구축 사업에 참여해 기상예측 및 재난방지를 위한 기상 인공지능 학습용 데이터를 구축했다고 30일 밝혔다. 기상청이 기상위성·기상레이더·자동기상관측장비를 통해...
21,소공인 제조공정에 사물인터넷과 AI 구축 지원,2021.12.30.,"10인이하 소규모 제조기업으로 제조공정이 수작업 위주인 소공인들에게는 사물인터넷(IoT)과 인공지능(AI) 등 첨단기술을 활용해 기초 수준의 디지털화를 구현하는 '스마트공방' 구축을 지원한다. 제조공정의 디지털화를 위한 솔루션(SW)을 구축하고 구축에 필요한 자동화기기, 센서 등을 지원할 예산은..."
22,AI를 발명자로 우대?…“특허법 개정 논의 필요”,2021.12.30.,"[앵커] 인공지능 AI가 기술 개발을 돕는 사례가 급속도로 늘고 있는 가운데, 인공지능을 발명자로 인정하자는 의견이 조심스럽게 제기되고 있습니다. 인공지능을 발명자로 우대할 수 있다는 의견은 우리나라 특허청이 다른 나라 특허청에 비해 적극적으로 펴고 있습니다. 이용순 기자가 보도합니다. [리포트]..."
23,"인공지능(AI) 음악, 어디까지 가능할까?",2021.12.30.,인공지능(AI)이 샘플링과 홈 레코딩 부문에서 활약할 날이 머지 않은 것 같다. 빌리 아일리시도 친오빠와 함께 집에서 녹음한 음악으로 그래미 어워드를 휩쓸었다. 스튜디오에서 녹음하는 것 보다 비용 면에서도 훨씬 저렴해 배고픈 뮤지션들에게는 집에서 녹음하는 게 더 유리하다. 덕분에 초기에...
24,"삼성SDI, 배터리 브랜드화 선언···AI로 품질검사",2021.12.30.,"개발 단계에서는 배터리 품질을 높일 수 있는 소재와 디자인을 선정하고, 제조 및 출하 단계에서는 딥러닝 기반의 인공지능(AI) 검사를 도입해 불량 검출 알고리즘을 고도화했다. 전 제조 공정에 걸쳐 500여 가지 품질 항목을 체크하는 등 엄격한 품질 검사도 진행하고 있다. 하이니켈 양극, 실리콘 음극 등..."
25,"순천시, AI돌봄 로봇시스템 구축…업무협약 체결",2021.12.30.,"기사내용 요약인공지능 노인 돌봄 로봇 보급으로 돌봄시스템 개선 전남 순천시와 미스터마인드 주식회사(대표 김동원)는 30일 AI 로봇을 통한 지역돌봄시스템 구축사업을 위한 업무협약을 체결했다. 순천시에 따르면 협약은 노인 인공지능 돌봄 로봇을 우선 보급하고, 돌봄 로봇 산업생태계 조성을 위한 기술개발..."
26,"올해 전통 제조업·IT·AI 인력 많이 뽑고, 경력자 채용 증가",2021.12.30.,전통적인 제조업과 정보기술(IT)·인공지능(AI) 등 과학기술의 융합으로 관련 산업에 대한 인력수요 증가했다. 또 채용인력 중 경력자의 비중은 2016년 조사 이후 지속 상승세인데 2020년 52.4%를 기록했다. 한국산업기술진흥원(KIAT)은 근로자 10인 이상의 전국 1만4678개 표본사업체를 대상으로...
27,‘재명이네 마을’ ‘AI 윤석열’… 메타 사피엔스가 온다,2021.12.30.,"더불어민주당 이재명 대선후보는 온라인 플랫폼 ‘재명이네 마을’을 차렸고, 국민의힘 윤석열 대선후보는 인공지능 대선후보 ‘AI 윤석열’을 선보였다. 재명이네 마을은 이 후보를 소개하는 재명이네 ‘집’, 사진과 동영상 등 콘텐츠를 공유할 수 있는 ‘사진관’, 이 후보 공약을 상세히 소개하는..."
28,"알체라, 인공지능 산불 감지 정확도 99%…정부 우수성 인정",2021.12.29.,"기사내용 요약실시간 연기 감지 '파이어 스카우트' 세계 최초 상용화 10월 미국 산불, 911 신고보다 7분 빠르게 감지 99%의 정확도로 산불을 조기에 감지하는 인공지능(AI) 기술이 정부로부터 우수성을 인정 받았다. AI 안면인식 전문기업 알체라는 과학기술정보통신부가 주최한 ‘2021 올해의 디지털 뉴딜..."
29,"[디지털뉴딜2021]④""안면인식 AI, 중요한 건 '신뢰'…韓이 中 앞서""",2021.12.29.,2016년 '알파고'가 이세돌 9단을 꺾자 온국민은 인공지능(AI) 기술력에 놀라움을 넘어 두려움을 느꼈다. 이후 '4차산업혁명'이라는 지능화 혁명이 유행어처럼 번졌다. 2017년에는 '암호화폐' 투기광풍이 불기 시작했다. 2년전부터는 '메타버스'가 급부상하더니 올해는 '대체불가토큰'(NFT) 열풍이다. 하루가...
30,인공위성·AI로 미세먼지 농도 추정…'사각지대' 없어져,2021.12.31.,인공위성으로 관측장비가 없는 지역까지 미세먼지 농도를 파악하고 인공지능(AI)로 지상의 미세먼지 농도를 추정하는 기술이 개발됐다. 환경부 국립환경과학원은 정지궤도 환경위성인 천리안위성 2B호가 관측한 에어로졸 자료에 인공지능(AI) 기술을 적용해 만든 '지상 초미세먼지(PM2.5)와 미세먼지(PM10)...
31,AI 비서가 10세 아이에게 시킨 위험천만한 일,2021.12.31.,아마존의 인공지능(AI) 비서 &apos;알렉사&apos;가 10살 아이에게 위험천만한 일을 시키는 일이 발생했다고 미국 경제매체 CNBC가 29일(이하 현지시간) 보도했다. 미국에 사는 크리스틴 리브달은 지난 26일 트위터에 자신이 겪은 일을 올렸다. 그의 딸이 아마존 에코 스피커에 “어떤 것을 도전해볼까”라고 묻자...
32,AI를 발명자로 우대?…“특허법 개정 논의 필요”,2021.12.30.,"[앵커] 인공지능 AI가 기술 개발을 돕는 사례가 급속도로 늘고 있는 가운데, 인공지능을 발명자로 인정하자는 의견이 조심스럽게 제기되고 있습니다. 인공지능을 발명자로 우대할 수 있다는 의견은 우리나라 특허청이 다른 나라 특허청에 비해 적극적으로 펴고 있습니다. 이용순 기자가 보도합니다. [리포트]..."
33,"윈티드랩, AI 기반 채용 매칭 경쟁력 부각 - 유안타증권",2021.12.30.,이투데이=조성진 기자 | 유안타증권은 원티드랩에 대해 인공지능(AI) 기반의 채용 매칭 경쟁력이 부각된다며 오는 2022년 실적 고성장을 이어갈 것으로 내다봤다. 원티드랩은 올해 코스닥 시장에 상장한 인사관리 기술(HR테크) 기업으로 지인추천 및 AI를 기반한 채용플랫폼 ‘원티드(WANTED)’를 운영하고...
34,"중국 AI기업 센스타임 창업자 교수, IPO로 4조원 돈방석",2021.12.29.,중국 최대 인공지능(AI) 기업 센스타임(상탕커지·商湯科技)의 기업공개(IPO)로 또 한 명의 억만장자가 탄생한다고 블룸버그통신이 29일 보도했다. 미국이 인권 침해를 이유로 이 회사를 블랙리스트에 올린 지 몇 주만의 일이다. 센스타임은 IPO를 통해 55억5천만 홍콩달러(약 8천400억원)의 자금을 확보한다....
35,"아이엠알, “도시소리 7만여건, AI HUB 공개한다”",2021.12.29.,"김경수 ㈜아이엠알 대표는 “도시소리 데이터셋은 도시의 안전과 환경을 관리하는 데 필요한 서비스의 기초가 될 것”이라며 “아이엠알은 국제 표준 기반 사물인터넷(IoT), 빅데이터, 인공지능(AI)의 전문 기술로 스마트시티, 스마트교통, 스마트에너지, 스마트공장 분야에서 성장하고 있다. 독자적인 기술력을..."
36,선택적 모병제 도입 vs AI 무인로봇 구축 [어떻게 생각하십니까],2021.12.29.,"이런 기류를 반영하듯 각 후보 진영의 주요 안보 공약은 출산율 저하에 따른 선택적 모병제 도입과 인공지능(AI)기반 무인로봇체계, 접경지역 민간인 통제구역 축소, 장병 복지 쪽에 방점이 찍혔다. ◆징집제 대신 선택적 모병제 택한 이재명 후보 인구 절벽은 국가 안보에 심각한 문제다. 현재 한국군 병력은..."
37,과기정통부의 2022년 키워드 '우주·AI·청년',2021.12.28.,정부의 2022년 과학·정보통신기술(ICT) 업무계획은 우주·인공지능(AI)·청년으로 요약된다. 과학 및 ICT 주무부처 과학기술정보통신부는 미래기술의 핵심으로 떠오른 우주개발 기술에 대한 투자를 이어가며 전산업군에서 활용되고 있는 AI 기술 기반을 탄탄히 다지고 청년들에게 각종 디지털 혜택을 제공할...
38,"흑호랑이의 해, AI 세상 이렇게 펼쳐진다",2021.12.28.,인공지능(AI)이 세계 경제 트렌드로 자리 잡은 가운데 올해도 AI 주도권 경쟁이 치열할 전망이다. 팬데믹 이후 AI 기술이 사회‧경제‧정치‧문화 영역 등 우리의 일상생활에 빠르게 적용되고 있다. 기업들도 빠르게 AI 중심 체제로 전환해 미래 먹거리 사업에 엄청난 투자를 하고 있다. 거대 AI 기술 개발...
39,"인공지능 스타트업 셀렉트스타, CES 2022 참가",2021.12.28.,인공지능(AI) 스타트업 셀렉트스타(대표 김세엽)는 내년 1월 5일부터 8일까지 미국 라스베이거스에서 개최되는 CES 2022에 참가한다고 밝혔다. 셀렉트스타는 CES 2022에서 AI 데이터 학습데이터 플랫폼을 선보일 예정이다. 셀렉트스타의 AI는 비슷한 데이터를 자동으로 필터링함으로써 데이터 수집과 가공을...
40,메모리에 AI기능 이식…차세대 반도체로 또 앞서간다,2021.12.28.,"메타버스, 인공지능(AI), 자율주행과 같은 데이터 중심의 시대를 앞당겼다. 전 세계에서 1년간 생산되는 데이터 양은 지난해 기준 44ZB(제타바이트)에서 2025년까지 4배가 넘는 180ZB로 폭증할 것으로 전망된다. 1ZB는 mp3 음원으로 281조5000억곡을 저장할 수 있는 용량이며 데이터센터 1000개를 합친 크기다...."
41,"네이버 클로바, 글로벌 학회에서 AI 정규 논문 66건 발표",2021.12.27.,"네이버 인공지능(AI) 사내독립기업(CIC) 클로바가 올해 글로벌 AI 학회에서 66건 정규 논문을 발표한 것으로 집계됐다. ​ 네이버는 서치CIC, 파파고, 네이버랩스유럽(NLE), 라인에서 발표한 논문까지 합치면 네이버 및 관계사에서 올해 글로벌 학회에 발표한 논문이 총 112건에 달한다며 27일 이같이..."
42,광주 서구 '인공지능 통합돌봄 사업' 좋은정책 대상,2021.12.27.,광주 서구의 인공지능(AI) 통합돌봄모델 사업이 전국에서 손꼽히는 우수 정책으로 선정됐다. 서구는 최근 전국 시장·군수·구청장협의회 등이 주관한 '대한민국 좋은 정책대회'에서 대상을 수상했다고 28일 밝혔다. 전국 268건의 정책을 심사해 5건의 대상을 선정했다. 서구의 AI 통합돌봄모델 사업은 신종...
43,한강 다리 '극단적 선택' AI가 막는다,2021.12.27.,"이곳에 최근 인공지능 AI가 도입됐습니다. 빅데이터를 분석해 투신 시도자의 행동 패턴을 24시간 파악하는 시스템입니다. 기자가 영동대교 위에 가 봤습니다. AI가 '남자, 성인'이라고 자동 인식합니다. 다리 위 난간에 손을 올리자, 투신 시도 가능성이 있다고 판단한 AI가 구조대 출동이 필요한 위급한..."
44,인공지능 앰뷸런스 살펴보는 임혜숙 장관,2021.12.27.,임혜숙 과학기술정보통신부 장관이 28일 오후 서울 서대문구 연세의료원 에비슨의생명연구센터에서 인공지능(AI) 앰뷸런스를 살펴보고 있다. 과학기술정보통신부는 응급환자 발생부터 응급의료센터 이송까지 의료데이터와 AI를 연계하는 AI 앰뷸런스 이용을 전국적으로 확대할 예정이다. 2021.12.28/뉴스1
45,인공지능 로봇 시연 보는 아이들,2021.12.28.,29일 광주 북구 꿈나무사회복지관에서 '아이 낳아 키우기 좋은 행복 북구' 꿈나무실내놀이터 개소식에서 문인 북구청장과 아이들이 소형 인공지능(AI) 로봇 시연을 바라보고 있다. 북구는 아동의 건강한 놀 권리 보장과 출산 양육 친화 환경 조성에 힘쓰고 있다. (사진=광주 북구 제공) 2021.12.29. photo...
46,"전북디지털융합센터-전주대 AI혁신공유대학사업단, 디지털 융합 업무협약",2021.12.28.,"전북테크노파크(원장 양균의) 전북디지털융합센터(센터장 최상호)는 전주대학교 인공지능(AI) 혁신공유대학사업단(단장 고선우)과 디지털 융합을 주도할 지역인재 양성을 위해 상호 업무협약(MOU)을 체결했다고 30일 밝혔다. 지난 1월 출범한 전북디지털융합센터는 전북테크노파크 부설기관으로, 지역의 디지털..."
47,카카오 올해 글로벌 25개 학회서 AI 논문 40건 등재,2021.12.28.,인공지능과 기계학습 분야 국제학회 ‘뉴립스(NeurIPS)’에서는 컴퓨터 비전 분야의 데이터 편향성 문제를 개선한 방법론 연구를 인정 받아 연구 상위 1%에게 제공되는 구두 발표의 영예를 얻었다. 지난 10월 글로벌 AI 자연어이해 경진대회 ‘MS MARCO’에서는 ‘Passage Ranking’ 분야 1위를 차지했다. CCV...
48,"경북교육청, AI·메타버스 활용한 디지털 대전환으로 미래교육 박차",2021.12.28.,"경북교육청이 인공지능(AI)과 메타버스 등을 활용한 디지털 대전환으로 미래교육에 박차를 가한다. 경북교육청은 오는 2022년 인공지능 교육 선도학교를 53교에서 91교로 대폭 확대하고, 메타버스 선도학교 5교와 인공지능 교육 연구학교..."
49,"울산서 수준급 인공지능(AI) 개발자 강의, 무료로 듣는다",2021.12.28.,인공지능(AI)을 도입하는 기업이 점차 늘어나고 있는 가운데 울산에서 수준급 AI 개발자 양성 교육이 마련된다. 울산시는 29일 고용노동부 K-디지털 트레이닝 사업인 인공지능(AI) 개발자 양성 과정이 남구 무거동 울산대학교 앞 교육장에서 시작했다고 밝혔다. 인공지능 개발자 양성교육은 ‘모두의 연구소’...
50,청년 실무경력 인정 범위 넓어진다…AI 법령정보 검색 도입,2021.12.28.,인공지능(AI)을 활용한 법령 정보 검색 시스템 구축으로 국민이 더 쉽게 법령을 이용할 수 있게 된다. 법제처는 이같은 내용을 포함한 2022년 업무계획을 29일 발표했다. 내년 핵심과제는 ▲ 청년·소상공인 등 국민의 삶을 보듬는 따뜻한 법령 정비 ▲ 국민 중심의 행정법제 혁신 지속 추진 ▲ 지능형 법령 정보...
51,"유노믹, 삼성서울병원과 MOU..""AI 의료서비스 구축""",2021.12.29.,"이번 MOU에 따라 양 기관은 삼성서울병원의 기존 의료 데이터 플랫폼(DeepCA)에 데이터 분석, 사례 서치 기능, AI(인공지능) 기반 예측 및 의사 결정 기능 등을 추가해 희귀암 환자의 AI 의료 서비스를 제공할 방침이다. 유노믹 측은 ""이번 MOU을 통해 구축되는 플랫폼은 국내외 기관과의 협력을 통해 희귀암에 대한..."
52,"울산 청년들, 'K-디지털-트레이닝' AI 교육에 열기",2021.12.29.,"이번 공모에서 모두의 연구소는, 더 많은 비수도권 지역의 청년들에게 우수한 인공지능(AI) 개발자로 성장할 수 있는 양질의 교육 기회를 제공하기 위해 '인공지능(AI) 개발자 양성 과정'을 개설했는데, 울산도 선정돼 울산시가 지역인재 양성을 위해 이 교육의 지원에 나섰다. 특히 전국 단위의 수준 높은 디지털..."
53,"원주국토청, 인공지능으로 실시간 노면 위험 정보 제공",2021.12.29.,"차량의 주행 소리를 인공지능(AI)으로 실시간 분석하는 노면 위험 정보 알림 솔루션(SK플래닛)은 AI와 빅 데이터 등 4차 산업혁명 기술을 기반으로 구축됐다. 원주국토청은 다양한 주행 마찰음을 AI로 분석해 살얼음 등 노면 상태를 판단하고, 위험 요소 발생 상황을 사전 대응해 겨울철 안전한 도로 환경을..."
54,가해자 주변 배회땐 인공지능 CCTV로 적발,2021.12.29.,"경찰, 범죄피해자 보호 강화 범죄 피해자 거주지 주변을 가해자가 배회하거나 침입하려는 시도만 해도 자동으로 적발하는 인공지능(AI) 폐쇄회로(CC)TV가 도입된다. 또 긴급신고에 사용되는 스마트워치를 내년에 1만대까지 확충하는 등 신고 대응과 피해자 보호 체계에 힘을 싣는 방안이 제도화될 전망이다...."
55,“실리가 우선”…‘AI 특허’ 챙기는 일본 기업들,2021.12.28.,"인공지능(AI)도 다르지 않습니다. 특허는 그중에서도 ‘실력’을 증명할 수 있는 뚜렷한 수단입니다. 기술 완성도부터, 잠재된 사업성까지 파악할 수 있기 때문입니다. 최근 일본에서 자국 AI 특허 생태계를 추적한 보고서가 공개됐습니다. 최신 AI 기술을 접목해 출원 수를 늘려가는 점이 눈에 띕니다...."
56,"""내년은 AI의 해…美 ETF로 투자""",2021.12.28.,내년에는 인공지능(AI) 테마가 세계 주식시장을 주도할 것이라는 전망이 나왔다. 증권업계에서는 AI 산업에 투자하는 상장지수펀드(ETF)를 눈여겨볼 만하다는 조언이 나온다. 신한금융투자는 28일 분석 보고서에서 “향후 2~3년 동안 4차 산업혁명이 정점을 이루면서 AI가 주도주로 떠오를 가능성이 높다”...
57,"[Pangyo Tech] 밍글콘, 게이미피케이션 기반 인공지능 기초 융합 사업 성공적...",2021.12.28.,"㈜밍글콘은 게이미피케이션(Gamification) 기반의 에듀 테크 벤처기업으로 밍글콘(대표 진현정)은 올해 코트라(KOTRA) 주관 에듀테크쇼에서 인공지능(AI) 교육 콘텐츠상을 수상하였다. 진현정 ㈜밍글콘 대표는 ""밍글봇 주니어, 밍글봇 오리진, 나도 인공지능 개발자로 구성된 밍글봇 언플러그드 프로그램을 통해..."
58,"카이스트-아이앤나, 영유아 빅데이터 기반 인공지능 시스템 개발",2021.12.28.,"아이앤나는 카이스트 전기 및 전자공학부 김준모 교수팀과 빅데이터 기반 신생아 맞춤형 인공지능(AI) 시스템 개발 및 연구에 나선다. 카이스트와 아이앤나는 20일 '영유아 음성(울음소리)과 안면(표정) 데이터를 기반으로 영유아 감정·의사표현·건강상태를 분석할 수 있는 인공지능 시스템'을 연구, 개발하기..."
59,"신한카드 ""AI기술로 761억원어치 보이스피싱 막았다""",2021.12.30.,신한카드는 이상금융거래탐지시스템(FDS)에 인공지능(AI) 기술을 접목해 올해 761억원 어치에 달하는 보이스피싱 사고를 막았다고 28일 밝혔다. 신한카드의 올해 보이스피싱 예방 실적은 1만1천109건으로 작년보다 249%로 늘었고 금액 기준으로 761억원으로 173% 증가했다. 신한카드는 AI 기술을 활용한 악성 앱...
60,AI 관광서비스 '플레이스링크' 컴퍼니에이로부터 투자 유치,2021.12.29.,"대전의 인공지능(AI) 관광 서비스 기업인 '플레이스링크'가 컴퍼니에이로부터 지난 30일 투자를 유치했다. [사진=플레이스링크 제공]대전의 인공지능(AI) 관광 서비스 기업인 '플레이스링크'가 컴퍼니에이로부터 지난 30일 투자를 유치했다고 31일 밝혔다. 플레이스링크는 지역상점·지역축제, 여행 등에..."
61,"""거리두기 유지 결정, AI 분석 과학적 근거 판단 결과""",2021.12.28.,"이번 분석은 KIST 계산과학센터의 슈퍼컴퓨터를 이용, 복잡계 모형과 인공지능(AI)을 활용해 산출했다. 질병관리청 등 각 부처 협조로 ‘코로나 방역 DB(역학조사결과, 카드매출, 이동통신 정보 등)를 구축하고, 주어진 상황에서 개인의 행동패턴을 AI로 계산, 도출했다. 개개인의 이동과 모임 등의 행태가..."
62,"딥노이드, AI융합 불법복제품 판독시스템 구축 완료",2021.12.28.,의료 인공지능(AI) 플랫폼 기업 딥노이드가 AI융합 불법복제품 판독시스템을 구축하는 사업을 마무리했다고 29일 밝혔다. 사측에 따르면 해당 사업은 정보통신산업진흥원(NIPA)이 주관하는 프로젝트다. 국내 주요 복제품 분야의 AI학습을 토대로 불법복제품 판독시스템을 개발·구축해 불법 복제를 방지하는...
