,제목,날짜,본문
15,"“카톡 대화 무단 수집” AI 이루다, 과징금 등 1억330만원",2021.04.28.,개인정보유출 등 각종 논란을 빚은 인공지능(AI) 챗봇 ‘이루다’의 개발사가 1억330만원의 과징금과 과태료를 물게됐다. 개인정보호호위는 28일 전체회의를 열고 챗봇 이루다 개발 회사 스캐터랩의 개인정보보호법 위반 행위 8가지가 확인돼 과징금과 과태료를 부과하기로 결정했다고 밝혔다. AI 기술 기업의...
16,"가톨릭중앙의료원, SKT와 손잡고 의료 영상 판독 AI 개발",2021.04.28.,"김윤 SK텔레콤 CTO는 ""의료분야에서도 인공지능 기술 도입 경쟁이 본격화하고 있다""며 ""AI 반도체, AI 자동화 플랫폼, 5G MEC, Cloud, 양자암호통신 등 SKT가 축적해온 AI와 ICT 기술을 바탕으로 가톨릭중앙의료원의 전문 의료진과 함께 AI 헬스케어의 새 지평을 열어나가겠다""고 밝혔다."
17,맛의 비법 알려주는 AI 나왔다,2021.04.29.,식재료 속 성분을 학습하고 조합을 구성해 새로운 음식 레시피를 창조하는 인공지능(AI)이 개발됐다. 강재우 고려대 컴퓨터학과 교수 연구팀은 일본 전자회사 소니의 자회사 ‘소니 AI’와 공동으로 식재료 속 화학적 성분의 특징과 시중 레시피 빅데이터를 이용해 최적의 식재료 조합을 구성해 추천해주는...
18,"구강 영상 AI로 분석, 병의원 등에 개방…영남대 컨소시엄 선정",2021.04.28.,"기업은 3D스캐너를 활용해 치과 병·의원으로부터 구강 영상데이터를 수집·축적하고, 인공지능(AI) 분석으로 구강상태 예측 모델 및 진단·치료 보조 소프트웨어를 개발한다. 영남대 치과병원은 개발된 서비스를 연구와 치료 과정에 시범 적용한다. 구축된 데이터는 개인정보 비식별 조치 후..."
19,"'인공지능 범죄예측' 정확도 83%…경찰, 내달 본격도입",2021.04.29.,경찰이 빅데이터와 인공지능(AI)을 활용한 범죄위험도 예측분석 체계를 시범운영한 결과를 발표하며 이를 전국에서 시행할 예정이라고 밝혔다. 29일 경찰청에 따르면 경찰은 오는 5월1일부터 '범죄위험도 예측·분석시스템(프리카스·Pre-CAS)'을 전국에 도입해 본격적으로 운영한다. 범죄예측 시스템이란...
20,AI 정책 B+학점···방향 잘 잡았지만 디테일은 더 보완해야,2021.04.29.,"지난 3년간 국내서 내로라하는 의사 등 연인원 1962명이 참여했고, 우리 국민이 많이 앓는 8대 질환(유방암, 대장암, 전립선암, 심뇌혈관질환, 심장질환, 치매, 뇌전증, 소아희귀유전질환)과 관련한 21개 인공지능 SW(의료AI)를 개발했다. 이들 SW 중 일부는 지난해 7월부터 올 3월까지 사우디아라비아에서..."
21,"한컴로보틱스, AI 태권로봇 만든다",2021.04.29.,"한컴로보틱스가 벤처기업 에이아이태권도와 손잡고 인공지능(AI) 태권로봇을 만든다. 한컴로보틱스의 홈서비스 로봇 '토키2'에 에이아이태권도의 태권도 AI 학습데이터를 탑재키로 했다. 이를 통해 아이들은 로봇에 설치된 화면을 통해 태권도를 배우고, 관련 대화도 챗봇으로 할 수 있게 된다. 양사는 29일..."
22,"광주시, 29~30일 인공지능분야 기관합동 투자유치 설명회",2021.04.29.,"실전IR에 참여한 기업은 주로 AI 관련 기업으로 인공지능산업융합단이 선정한 10개사, 광주테크노파크가 선정한 9개사, 엑센트리벤처스가 선정한 10개사다. IR자료 작성과 발표 등 전문가 컨설팅을 거쳐 설명회에 참여했다. 투자사는 AI투자펀드를 운영하고 있는 ㈜엘에스케이인베스트먼트와..."
23,'대전메이커·AI교육지원체험센터' 개소…4차 산업 인재양성,2021.04.30.,"대전교육정보원은 30일 설동호 교육감 등이 참석한 가운데 '대전메이커교육지원센터'와 '대전AI(인공지능)교육지원체험센터' 개소식을 개최했다. 메이커교육지원센터는 정보원 1층 460.8㎡의 전용 면적에 아날로그 메이킹실, 디지털 메이킹실, 레이저 가공실, 목재 가공실, 자재실, 집진실 등 총 6개의..."
24,"KT-충청북도, 'AI 기술' 행정업무에 적용한다",2021.04.30.,"이번 협약을 바탕으로 충청북도는 코로나19 대응에 KT의 AICC(AI Contact Center, 인공지능 컨택센터)를 활용한다. AICC는 AI 솔루션이 실시간 고객 상담체계와 업무 자동화가 구축된 고객센터를 의미한다. KT는 일 평균 2000명에 달하는 충청북도 내 코로나19 자가격리자에 대한 전화 모니터링을 AI 보이스봇이..."
25,"""이루다처럼 과징금 맞을라""…움츠린 AI업계",2021.04.29.,개인정보보호위원회가 인공지능(AI) 챗봇 서비스 ‘이루다’(사진) 개발사 스캐터랩에 과징금 철퇴를 내린 것을 두고 “AI 사업이 위축될 것”이라는 업계 우려가 커지고 있다. 29일 AI 스타트업계 한 관계자는 “스캐터랩이 가입자에게 받은 카카오톡 대화 데이터를 원문 그대로 챗봇 서비스에 가져다 쓴 점 등은...
26,"충북도, 인공지능 활용 자가격리 모니터링…KT와 업무협약",2021.04.29.,충북도가 재난안전분야에 인공지능(AI)을 활용해 재난안전분야 행정 서비스를 제공한다. 충북도는 29일 ㈜KT와 재난안전분야 행정업무에 인공지능과 디지털기술을 접목하기 위한 업무협약을 했다. 도는 협약에 따라 재난안전분야에 KT의 인공지능 보이스봇을 활용한 아웃바운드 시스템을 도입한다....
27,"디어젠·삼성서울병원, ""알츠하이머 치료제 개발에 AI 도입""",2021.04.29.,AI(인공지능) 신약 개발 전문기업 디어젠이 서상원 삼성서울병원 신경과 교수(치매융합연구센터장)와 협약을 체결하고 AI 기술을 활용한 알츠하이머 치료제 발굴에 나선다고 30일 밝혔다. 이번 협약으로 양 관계자들은 △알츠하이머병 환자의 통합 데이터베이스 구축 △빅데이터와 AI를 활용한 타깃 후보군...
28,"KT 'AI 콜센터', 클라우드 보안인증 획득",2021.04.30.,KT(대표 구현모)가 는 자사 클라우드 기반 콜센터인 &apos;인공지능(AI) 컨택센터&apos;가 서비스형 소프트웨어(SaaS) 표준등급 클라우드 보안인증(CSAP)를 획득했다고 29일 밝혔다. CSAP는 과학기술정보통신부와 한국인터넷진흥원이 공공기관에 제공되는 민간 클라우드의 안전성과 신뢰성을 객관적으로...
29,인공지능 활용 스마트 휠체어 시연,2021.04.28.,"이 스마트 휠체어는 전ㆍ후방 레이더 센서와 인공지능(AI) 센서를 이용해 보행자 및 장애물을 자동으로 감지해 능동주행이 가능하다. 보훈처는 한국로봇융합연구원, 민간업체 로비텍(ROVITEK)과 공동 연구 개발을 통해 올해 말까지 자동정지시스템을 갖춘 스마트 휠체어 5대를 국가유공자에게 시범 공급할..."
30,"""효돌이 덕분에 웃어요""…아산시 AI돌봄로봇 사용자 만족도 높아",2021.04.28.,"임 할머니의 말동무는 아산시가 선물한 '인공지능(AI) 돌봄로봇 효돌'이다. 효돌이는 독거노인의 식사나 약 복용시간 등을 알람을 통해 상기시키고 공기 상태 등 집안 환경 정보를 알려주는 로봇이다. 로봇의 각 부위에는 센서가 장착돼 있어 해당 부위를 만지면 손잡기나 노래, 말벗 등 다양한 프로그램이..."
31,신한금투 MTS의 진화…AI가 고객 맞춤형 PB 추천,2021.04.28.,"주식을 살 수 있도록 한 ‘알파카트’, MTS 사용법은 물론 주식 및 금융상품의 기본 개념부터 가입 절차까지 안내하는 ‘알파가이드’도 제공한다. 각종 맞춤형 서비스도 제공한다. 프라이빗뱅커(PB) 상담을 원하는 고객에게 인공지능(AI)으로 적합한 PB를 추천해 주고, 비대면 상담을 받을 수 있도록 했다."
32,"WHO, 결핵 검진에 '인공지능 단독 활용'…국내 유일 루닛 AI 포함",2021.04.28.,의료 인공지능(AI) 기업 루닛(대표 서범석)이 세계보건기구(WHO)가 발표한 '결핵 검진 통합 가이드라인'에서 전문의를 대신할 수 있는 결핵 진단 소프트웨어로 소개됐다고 29일 밝혔다. 본 가이드라인을 위해 WHO는 내부 심사를 통해 엄선된 글로벌 의료 AI 기업들과 2년 이상 공동 연구를 진행했다. 국내...
33,개인재단 만들어 AI 인재 육성한다,2021.04.29.,"김범수 카카오의장 ‘5조 기부’ 첫 사업 김범수<사진> 카카오 의장이 ‘5조원 기부 프로젝트’의 첫 사업을 AI(인공지능) 인재 육성으로 정했다. 김 의장은 카카오의 사회 공헌 재단 ‘카카오임팩트’가 아닌 개인 자격으로 재단을 차려 사업을 진행할 계획이다. 29일 IT 업계에 따르면, 최근 김범수 의장은 AI..."
34,"KT, 클라우드 기반 인공지능 컨택센터…클라우드 보안인증 획득",2021.04.29.,"KT는 음성인식, 음성합성, 자연어처리, 텍스트분석 등 인공지능(AI) 기술을 적용한 보이스봇과 챗봇 서비스를 클라우드 기반으로 공공기관에 제공할 수 있는 유일한 사업자가 됐다. 앞으로 KT는 코로나 백신접종 안내 보이스봇이나 지방세 공공민원 안내 챗봇 등 다양한 공공기관의 수요에 맞춰..."
35,"코엑스-평택대, AI 기반 MICE 방역로봇 개발에 맞손",2021.04.29.,코엑스와 평택대는 29일 경기 평택시 평택대 본관에서 인공지능(AI) 기반 MICE(전시·컨벤션) 방역로봇 산학 협력을 위한 업무협약(MOU)을 체결했다. 이들 기관은 MICE 산업 현장에 투입할 AI 기반 자율주행 방역로봇 연구개발에 상호 협력한다. 방역로봇은 4차 산업혁명의 대표 기술인 AI와 로보틱스 분야의...
36,"SKT, '2021 드론쇼'서 5G·AI 기반 드론 관제 솔루션 선보인다",2021.04.28.,SK텔레콤은 144㎡(약 44평) 규모 전시관을 꾸리고 드론을 활용한 영상 관제에 접목할 수 있는 5G와 인공지능(AI) 등 다양한 첨단 기술을 전시할 계획이다. 먼저 드론이 촬영한 고화질 영상을 실시간 송수신하며 드론을 원격제어할 수 있는 솔루션 'T라이브캐스터'를 선보인다. 'T라이브캐스터'는 다양한 국내...
37,[안현실 칼럼] EU 따라 AI 규제할까 겁난다,2021.04.28.,"그럴수록 모델 설명력은 떨어질 테고, 데이터 확보와 인공지능(AI) 모델 투자 유인도 약해지고 말 것이다. 그래서 다시 옛날 체계로 돌아가면 그게 투명성을 통해 기대한 ‘공정’이라고 말할 수 있을까. AI를 활용한 채용의 차별·편향 우려도 그렇다. 밝히기 쉽지 않고 잘못돼도 쉬쉬해온 ‘사람에 의한..."
38,신한금투 MTS의 진화…AI가 고객 맞춤형 PB 추천,2021.04.29.,"주식을 살 수 있도록 한 ‘알파카트’, MTS 사용법은 물론 주식 및 금융상품의 기본 개념부터 가입 절차까지 안내하는 ‘알파가이드’도 제공한다. 각종 맞춤형 서비스도 제공한다. 프라이빗뱅커(PB) 상담을 원하는 고객에게 인공지능(AI)으로 적합한 PB를 추천해 주고, 비대면 상담을 받을 수 있도록 했다."
39,"분당서울대병원, AI 정밀의료 솔루션 닥터앤서 2.0 착수보고회 개최",2021.04.30.,의료시장에 바로 투입할 수 있는 AI 기반 의료 SW 개발을 통해 국민건강을 위한 최적의 맞춤형 의료서비스가 제공될 것으로 기대를 모으고 있다. 백롱민 병원장은 “분당서울대병원은 디지털 헬스케어를 선도하고 있는 병원의 경쟁력에 더해 한국형 인공지능 기반의 정밀의료 연구에도 박차를 가하게 됐다”...
40,과학기술인재 육성·지원 위해 올해 5조 투입…학교에 지능형 과학실 구축,2021.04.30.,"4대 전략별 올해 핵심 추진내용을 보면 2024년까지 모든 학교에 첨단기술 기반의 지능형 과학실 구축을 목표로 올해 지능형 과학실 모델학교 25개교를 신규 구축하고, 인공지능(AI) 선도학교 수를 2020년 247개에서 2021년 566개로 2배 이상 확대하기로 했다. 또 올 하반기 중 교육부와 과기부 등 관계부처..."
41,"SKT, 의료 AI 솔루션 개발 속도낸다",2021.04.30.,"김윤 SK텔레콤 CTO는 ""의료 분야에서도 인공지능 기술 도입 경쟁이 본격화하고 있다""며 ""AI 반도체, AI 자동화 플랫폼, 5G MEC, Cloud, 양자암호통신 등 SK텔레콤이 축적해온 AI와 ICT 기술을 바탕으로 가톨릭중앙의료원의 전문 의료진과 함께 AI 헬스케어의 새 지평을 열어나가겠다""고 말했다. 김대진 CMC..."
42,"고려대 연구팀, '맛의 비법' 알려주는 AI 모델 개발",2021.04.30.,인공지능(AI) 모델 학습에는 총 1561개의 화학 분자 정보와 100만 개의 레시피에서 분석한 식재료 간의 관계를 하나의 통합된 그래프로 구성한 '플레이버 그래프(FlavorGraph)가 활용됐다. 지난 2019년에도 연구팀은 식재료 조합을 추천하는 인공지능 모델을 개발했지만 당시에는 레시피 정보만 활용했다. 이번에...
43,"WHO, 결핵 검진에 '인공지능 단독 활용'…국내 유일 루닛 AI 포함",2021.04.30.,의료 인공지능(AI) 기업 루닛(대표 서범석)이 세계보건기구(WHO)가 발표한 '결핵 검진 통합 가이드라인'에서 전문의를 대신할 수 있는 결핵 진단 소프트웨어로 소개됐다고 29일 밝혔다. 본 가이드라인을 위해 WHO는 내부 심사를 통해 엄선된 글로벌 의료 AI 기업들과 2년 이상 공동 연구를 진행했다. 국내...
44,"디어젠-삼성서울병원, ‘AI 활용’ 알츠하이머 치료제 개발 협약 체결",2021.04.30.,인공지능(AI) 신약 개발 전문기업 디어젠이 삼성서울병원 치매 융합연구센터 센터장 서상원 신경과 교수와 알츠하이머 치료제 발굴에 AI 기술을 활용하기 위한 연구 협력 협약을 체결했다고 30일 밝혔다. 이번 협약을 통해 디어젠과 삼성서울병원은 △알츠하이머병 환자의 통합 데이터베이스(DB) 구축...
45,인공지능 활용 자율주행 스마트 휠체어 등장,2021.04.29.,"이 스마트 휠체어는 전ㆍ후방 레이더 센서와 인공지능(AI) 센서를 이용해 보행자 및 장애물을 자동으로 감지해 능동주행이 가능하다. 보훈처는 한국로봇융합연구원, 민간업체 로비텍(ROVITEK)과 공동 연구 개발을 통해 올해 말까지 자동정지시스템을 갖춘 스마트 휠체어 5대를 국가유공자에게 시범 공급할..."
46,"평창군-엘텍코리아-제이앤와이, 평창 평화AI시티 조성 MOU 체결",2021.04.29.,"평창 평화AI시티는 도시문제 해결에 중점을 둔 기존 스마트 도시와 달리 인공지능(AI) 기술을 기반으로 사전에 문제점을 예측·해결하는 등 인공지능(AI)이 도시를 총괄 운영하는 세계최초 AI도시를 목표로 우선 진부면 일원을 의료, 생활안전, 스마트홈, 엔터테인먼트, 자율주행, 금융 등 주민의 일상을..."
47,"대전교육청, 4차산업 선도할 메이커·AI교육 '박차'",2021.04.29.,"대전시교육청이 4차 산업을 선도할 메이커교육과 인공지능(AI) 교육 지원에 박차를 가한다. 시교육청은 30일 대전메이커교육지원센터와 대전AI교육지원체험센터 개소식을 개최했다고 밝혔다. 대전메이커교육지원센터는 대전교육정보원 1층 460.8㎡의 전용 면적에 아날로그 메이킹실, 디지털 메이킹실..."
48,"대전교육청, 4차산업 선도할 메이커·AI교육 '박차'",2021.04.30.,"대전시교육청이 4차 산업을 선도할 메이커교육과 인공지능(AI) 교육 지원에 박차를 가한다. 시교육청은 30일 대전메이커교육지원센터와 대전AI교육지원체험센터 개소식을 개최했다고 밝혔다. 대전메이커교육지원센터는 대전교육정보원 1층 460.8㎡의 전용 면적에 아날로그 메이킹실, 디지털 메이킹실..."
49,"SKT, 가톨릭중앙의료원과 손잡고 의료 AI 솔루션 개발한다",2021.04.30.,/ 사진=SKT SK텔레콤(SKT)와 가톨릭대학교 가톨릭중앙의료원(CMC)가 인공지능(AI) 기술을 이용한 의료 환경 혁신에 나선다. SKT는 30일 CMC와 공동으로 AI를 활용한 의용 영상 진단 보조 솔루션 개발을 내용으로 하는 업무협약을 체결했다. CMC는 양질의 의료 빅데이터를 제공하고 이를 분석할 수 있는 전문...
50,개인재단 만들어 AI 인재 육성한다,2021.04.30.,"김범수 카카오의장 ‘5조 기부’ 첫 사업 김범수<사진> 카카오 의장이 ‘5조원 기부 프로젝트’의 첫 사업을 AI(인공지능) 인재 육성으로 정했다. 김 의장은 카카오의 사회 공헌 재단 ‘카카오임팩트’가 아닌 개인 자격으로 재단을 차려 사업을 진행할 계획이다. 29일 IT 업계에 따르면, 최근 김범수 의장은 AI..."
51,경찰 'AI로 범죄 예측' 내달 시행,2021.04.30.,다음 달부터 빅데이터와 인공지능(AI)을 통해 범죄 위험도를 예측하는 시스템이 전국적으로 시행된다. 경찰청은 5월 1일부터 이 같은 내용의 ‘범죄 위험도 예측·분석 시스템(프리카스·Pre-CAS)’을 운영한다고 29일 밝혔다. 프리카스는 치안·공공 데이터를 통합한 빅데이터를 최신 알고리즘을 적용한 AI로...
52,"KT, 클라우드 기반 인공지능 컨택센터…클라우드 보안인증 획득",2021.04.30.,"KT는 음성인식, 음성합성, 자연어처리, 텍스트분석 등 인공지능(AI) 기술을 적용한 보이스봇과 챗봇 서비스를 클라우드 기반으로 공공기관에 제공할 수 있는 유일한 사업자가 됐다. 앞으로 KT는 코로나 백신접종 안내 보이스봇이나 지방세 공공민원 안내 챗봇 등 다양한 공공기관의 수요에 맞춰..."
53,"광주시, 인공지능 창업 경진대회 참가자 모집",2021.04.30.,"팀에는 창업을 위한 AI 시제품 서비스 제작 지원비를 2500만원에서 1억원까지 지원한다. 또한, 인공지능산업융합사업단이 추진 중인 AI제품·서비스 품질 확보, 규제해소 컨설팅, 마케팅 지원 프로그램에 이용시 우대한다. 모든 참가팀에는 창업 역량 강화를 위해 인공지능 창업교육과 멘토링, 컨설팅도 지원한다."
54,"보폭 넓히는 윤송이 엔씨 사장 ""AI를 바라보는 새로운 관점이 필요하다""",2021.04.30.,회사에 ESG위원회를 설립하고 위원장을 맡더니 이번엔 본인 전문 분야인 인공지능(AI) 분야에서 목소리를 내기 시작했다. 최근 핫이슈로 부상한 AI 윤리 등 AI를 바라보는 새로운 관점을 제시하고 나선 것이다. '자타공인' AI 전문가 윤송이가 바라보는 AI와 인류의 미래는? 엔씨소프트는 지난 29일 자체...
55,"""AI가 고객에게 PB 추천"" 신한금투, MTS '신한알파' 업그레이드",2021.04.30.,"신한금투는 신한알파 MTS를 이용하는 고객이 프라이빗뱅커(PB) 상담을 원하는 경우 인공지능(AI)의 추천을 받은 PB에게 비대면 투자 상담을 받을 수 있는 기능을 추가했다. 고객의 성별, 나이, 주소 등 기본정보와 자산, 거래 정보 등을 AI가 분석해 전국 영업점의 PB들 중 가장 적합한 PB를 추천해주는 서비스다...."
56,"위세아이텍, AI 기반 자기소개서 작성 지원 시스템 만든다",2021.04.29.,"인공지능(AI) 전문 기업 위세아이텍은 에듀테크 기업 다인리더스와 업무협약(MOU)을 체결하고, 국내 대학교 AI 자기소개서 시스템 및 관련 솔루션 연구개발을 진행한다고 30일 밝혔다. 이번 MOU로 위세아이텍은 국내 대학교 AI 자기소개서 시스템 및 솔루션에 대한 연구개발을 진행하고 구축과 기술지원, 솔루션..."
57,"SK텔레콤, 가돌릭중앙의료원과 의료 AI 솔루션 만든다",2021.04.29.,SK텔레콤은 지난 29일 가톨릭대학교 가톨릭중앙의료원(CMC)과 인공지능(AI)을 활용한 의료 영상 진단 보조 솔루션을 개발하기로 협약을 체결했다고 30일 밝혔다. CMC는 양질의 의료 데이터를 제공하고 이를 분석할 수 있는 전문 의료인력을 지원하며 SK텔레콤은 메타러너(Meta Learner) 등 AI 역량을 기반으로...
58,"""AI가 고객에게 PB 추천"" 신한금투, MTS '신한알파' 업그레이드",2021.04.29.,"신한금투는 신한알파 MTS를 이용하는 고객이 프라이빗뱅커(PB) 상담을 원하는 경우 인공지능(AI)의 추천을 받은 PB에게 비대면 투자 상담을 받을 수 있는 기능을 추가했다. 고객의 성별, 나이, 주소 등 기본정보와 자산, 거래 정보 등을 AI가 분석해 전국 영업점의 PB들 중 가장 적합한 PB를 추천해주는 서비스다...."
59,KT. AI콘택트센터 최초 클라우드 보안인증 획득,2021.04.30.,KT는 자사의 클라우드 기반 인공지능 콘택트센터(AICC·AI Contact Center) 서비스가 서비스형 소프트웨어(SaaS) 표준 등급 클라우드 보안인증(CSAP·Cloud Security Assurance Program)을 획득했다고 29일 밝혔다. 클라우드 보안인증제는 과학기술정보통신부와 한국인터넷진흥원이 공공기관에 제공되는 민간...
60,"[NF포토] 대전교육정보원, 대전AI교육지원체험센터 개소..'인공지능(AI) 시연...",2021.04.30.,30일 오전 대전 미래교육 거점센터인 '대전메이커교육지원센터'와 '대전AI교육지원체험센터' 개소식이 열린 대전교육정보원 대전AI교육지원체험센터에서 이준기 파견교사가 인공지능(AI) 행사를 톡톡튀는 입담으로 주목을 끌고 있다./ⓒ이현식 기자 = 30일 오전 대전 미래교육 거점센터인...
61,"SKT-가톨릭중앙의료원, 의료 AI 솔루션 개발 협약",2021.04.30.,"김윤 SKT CTO는 ""의료 분야에서도 인공지능 기술 도입 경쟁이 본격화하고 있다""며, ""AI 반도체, AI 자동화 플랫폼, 5G MEC, Cloud, 양자암호통신 등 SKT가 축적해온 AI와 ICT 기술을 바탕으로 가톨릭중앙의료원의 전문 의료진과 함께 AI 헬스케어의 새 지평을 열어나가겠다""고 밝혔다. 김대진 CMC..."
