,제목,날짜,본문
39,목소리 듣고 ‘삼킴장애’ 진단…KT ‘사운드 AI’ 개발에 팔 걷어붙였다,2021.05.25.,"“지니야, 지금 내 상태가 어떤지 알려줘.” 검사자가 이렇게 말하면 ‘사운드 AI’(음향 인공지능)가 기도에 음식물이 걸렸는지를 판별해준다. 음식을 먹는 과정에서 음식물이 기도에 걸리게 되면 목소리에 일부 변화가 나타나는데, AI를 통해 이를 잡아낼 수 있다는 것이다. 스마트폰 애플리케이션을 통해..."
40,"네이버, PTIT와 공동 AI센터 오픈… 베트남 두 번째 연구 거점",2021.05.26.,"네이버가 27일 베트남 IT 분야의 대표적인 대학이자 최고 고등연구기관인 우정통신대학 PTIT(Posts and Telecommunications Institute of Technology, 이하 PTIT)과 함께 AI(인공지능) 등 다양한 산학협력을 진행할 전용 연구 공간 ‘PTIT-네이버 AI 센터(PTIT-NAVER AI Center)’를 오픈했다고 27일 밝혔다. 네이버는..."
41,5G로 구급차 내 환자정보 전달…AI 응급의료시스템 현장도입,2021.05.26.,"서울 서대문·마포·은평구, 경기 고양시 등 시범운영 5G 통신기술을 토대로 환자 데이터를 주고받고 구급차 안에서 응급처치하는 등의 인공지능(AI) 응급의료시스템이 실제 현장에 도입된다. 과학기술정보통신부는 26일 연세대 백양누리 그랜드볼룸에서 '5G 기반 AI 응급의료시스템' 실증 착수 선포식을..."
42,"한동훈 실장 ""AI가 매일 데이터 80억건 분석해 메뉴 추천""",2021.05.31.,“일반 데이터와 인공지능(AI) 학습용 데이터는 엄연히 성격이 다릅니다. ‘아름다운 AI’를 위해선 명확한 목적성 아래 데이터를 발굴해야 합니다.” AI 고도화에서 가장 중요한 과제는 ‘데이터’다. 사람과 같은 사고를 위해선 보고 배울 교과서가 정교해야 하기 때문이다. 우아한형제들은 자사 배달앱...
43,"창원대, USG공유대학 AI·데이터 경진대회 대상·최우수 수상",2021.05.31.,국립 창원대학교는 정보통신공학과 김윤수 등 학생 4명 팀(지도교수 석종원)이 최근 경상남도지역혁신플랫품과 경남테크노파크 주관 'USG 공유대학 AI... 분야에 인공지능 모델 적용 방안을 도출하는 것이 핵심 과제였다. 창원대 정보통신공학과 학부생 및 대학원생들은 경남SW융합전문인력양성사업단...
44,"개인정보위, AI 자율점검표 공개…'이루다' 사태 후속조치",2021.05.31.,"개인정보보호위원회는 31일 개발자·운영자용 인공지능(AI) 개인정보보호 자율점검표를 공개했다. 차별·혐오, 개인정보유출 논란 등을 일으킨 AI 챗봇 '이루다' 사태 이후 내놓은 후속조치다. 인공지능 설계, 개발·운영 과정에서 개인정보를 안전하게 처리하기 위해 지켜야 할 개인정보보호법상 주요 의무..."
45,"전북은행, 카카오엔터프라이즈와 AI 기술 및 플랫폼 활용을 위한 MOU체결",2021.05.31.,전북은행은 지난 28일 카카오엔터프라이즈와 데이터·인공지능(AI)을 활용한 디지털 혁신을 적극 추진하기 위한 전략적 업무협약(MOU)를 체결했다고 31일 밝혔다. 이날 JB금융그룹 여의도 사옥에서 진행된 협약식에는 서한국 은행장과 백상엽 대표이사 등 양사 관계자들이 참석했다. 양사는 협약을 통해 △비대면...
46,"효성, 독거 국가유공자에게 AI돌봄로봇 지원",2021.05.31.,효성이 고령의 보훈가족을 위해 비대면 인공지능(AI)돌봄로봇을 지원한다. 이를 위해 효성은 31일 서울남부보훈지청에 후원금 4000만원을 전달했다. 이 후원금은 국가유공자와 보훈 가족을 위한 비대면 맞춤 돌봄 지원 서비스에 사용된다. 신종 코로나바이러스 감염증(코로나19)로 인한 대면활동 제약으로...
47,[르포] 銀 'AI 상담 시스템' 체험해보니,2021.05.31.,"인공지능(AI)을 기반으로 하는 금융상담 시스템이 그것이다. 이 시스템이 도입된 계기는 최근의 '금융소비자보호법' 시행이다. 금소법 시행으로 금융상품 판매 시 전 과정 녹취 등이 의무화 됐고, 고객에게 제시하는 계약서류 등이 많아지면서 전체적인 상품판매 시간이 늘어났다. 이에 따라 직원은 물론..."
48,“백신 맞은 후 이상 증상 없나요?” 네이버 AI가 전화 모니터링,2021.05.31.,예방접종을 한 전주시민에게 인공지능(AI) 기반의 클로바 케어콜이 접종일로부터 사흘 동안 매일 한차례 전화를 걸어 이상반응 여부를 확인한다. 이상반응이 있다고 답하면 방역 담당자가 2차 확인 및 집중 관리에 나선다. 전주시내 일부 지역 75세 이상 노인을 대상으로 6월 한 달 동안 시범 서비스를 운영한...
49,"전주시, AI로 코로나19 백신 이상반응 확인",2021.05.31.,"네이버의 AI(인공지능) 기술인 클로바(CLOVA)는 코로나19 백신을 맞은 대상자에게 접종일로부터 1~3일간 전화를 걸어 통증, 부종 등 이상반응 여부를 응답식으로 확인하게 된다. 이상반응이 있는 응답자가 나오면 전주시 담당자가 추가 확인 작업을 거쳐 집중관리에 들어가게 된다. 별도 모바일 앱을 설치할 필요..."
50,"효성, 혼자 사는 보훈가족에 AI 돌봄 로봇 후원",2021.05.31.,"코로나19로 대면 활동에 제약이 생기자 지청은 혼자 사는 보훈가족을 위해 인형 형태의 인공지능(AI) 돌봄 로봇 ‘든든이’ ‘보훈이’를 기획했다. 이들 로봇은 보훈가족에게 전달돼 24시간 생활 관리와 식사, 약 복용, 병원 예약 알림 등 일상생활을 돕는다. 움직임 감지 센서로 응급상황에도 대응..."
51,"키움증권, AI 투자서비스 ‘키우Go’ 출시",2021.05.31.,"키우Go는 인공지능(AI)가 고객의 자산을 키워 간다는 뜻으로 키움증권이 자체개발한 로보어드바이저가 투자 목표와 투자 기간, 투자예정금액, 투자자 성향 등을 종합적으로 분석해 현재 금융시장 상황에 적합한 포트폴리오를 제공하는 투자일임 서비스다. 행동재무학 기반의 강화학습 모델을 이용해 각기..."
52,"네이버, 코로나 백신 접종 이상반응 확인 'AI클로바 케어콜' 전주시 도입",2021.05.31.,네이버는 오는 6월 1일부터 전주시에서 인공지능(AI) 기반 클로바 케어콜 솔루션을 활용해 코로나19 백신 예방 접종자에 대한 이상반응 모니터링 시범 서비스를 진행한다고 31일 밝혔다. AI를 기반으로 백신 접종자에 대한 이상반응을 모니터링하는 서비스를 제공하는 것은 전주시가 전국 지자체 중 최초다....
53,AI 개발·운영 시 자율점검 가능한 개인정보보호 기준 나왔다,2021.05.31.,인공지능(AI) 서비스 개발 및 운영 시 발생할 수 있는 개인정보 침해를 예방하기 위한 개인정보보호 기준이 발표됐다. 개인정보보호위원회는 31일 산업계의 의견을 충분히 수렴하고 전문가·전체회의 논의 등을 거쳐 AI 개인정보보호 자율점검표(개발자·운영자용)를 확정해 공개했다고 밝혔다. 이번에 공개한...
54,"코로나에 보훈도 비대면이지만…효성, 고령 국가 유공자에 '든든한 AI 도우미...",2021.05.31.,"출처=효성 그룹 효성 그룹이 6월 '호국 보훈의 달'을 맞아 고령의 국가 유공자와 보훈 가족을 대상으로 시행하는 비대면 인공 지능(AI) 돌봄 로봇 지원 사업을 후원한다. 효성은 31일에 이 같은 목적으로 서울 남부 보훈 지청에 후원금 4,000만 원을 전달했다고 밝혔다. 비대면 AI 돌봄 로봇 지원 사업은 코로나19..."
55,"키움증권, AI 투자서비스 ‘키우Go’ 출시",2021.05.31.,"키우Go는 인공지능(AI)가 고객의 자산을 키워 간다는 뜻으로 키움증권이 자체개발한 로보어드바이저가 투자 목표와 투자 기간, 투자예정금액, 투자자 성향 등을 종합적으로 분석해 현재 금융시장 상황에 적합한 포트폴리오를 제공하는 투자일임 서비스다. 행동재무학 기반의 강화학습 모델을 이용해 각기..."
56,"KT·대구시, AI 서비스로봇 양산 협력",2021.05.31.,이번 협약으로 KT와 대동은 새로운 인공지능(AI) 서비스 로봇을 개발하고 대동의 생산 설비와 인프라를 활용해 높은 품질의 AI 서비스 로봇을 양산한다는 계획이다. 또 KT는 협약에 참여한 각 기관들과 함께 AI 로봇 핵심 기술 개발과 연구 과제 협력도 병행하기로 했다. 대동그룹은...
57,"인천 동구, 'AI 로봇을 통한 지역돌봄 시스템 구축사업' 협약",2021.05.31.,(제공 = 인천 동구청) 인천시 동구가 인공지능(AI) 로봇을 활용해 지역돌봄 시스템을 구축한다고 31일 밝혔다. 동구는 이날 인천시의 스마트도시 서비스 시범사업으로 선정된 신규사업 'AI 로봇을 통한 지역돌봄 시스템 구축사업'의 새로운 도전을 위해 미스터마인드(주)와 업무협약을 체결했다. 미스터마인드(주)...
58,"전남도, 암 정밀치료 AI플랫폼 개발 박차",2021.05.31.,혁신형 의사 과학자 공동연구사업 1단계 합격점…2단계 가속도 전라남도는 난치암 극복을 위해 화순전남대병원과 손잡고 첨단 인공지능(AI)과 나노 기술을 활용한 암 정밀진단 및 암 치료 원천기술 개발에 나선다. 전남도는 지난 2019년 과기정통부·보건복지부 주관 ‘혁신형 의사 과학자 공동연구’ 사업에...
59,"[기고] AI 시대, 데이터 혁신을 완성하는 '데이터옵스'",2021.05.31.,"다양한 혁신 기술이 통합돼 차세대 데이터 관리 모델의 토대가 형성되는 가운데 자동화와 인공지능(AI)이 데이터 혁신의 견인차로 주목받고 있다. AI 기술과 자동화가 결합해 데이터에 연결된 물리·가상 기기의 구성, 관리, 테스트, 배치, 운영 등 자동화된 프로세스가 각광받고, 지속적인 서비스 향상을 위해..."
60,KT '사운드 AI' 활용 연하장애 조기진단 연구 나선다,2021.05.31.,"연하장애가 의심되는 환자들을 빨리 발견할 수 있다면 폐렴 등 중증질환으로 진행되는 것을 방지할 수 있다""면서 ""학회와 KT의 연구 협력은 고령화 사회에서 국민들이 양질의 삶을 유지하는 데 많은 도움이 될 것""이라고 말했다. 천지일보,KT,대한연하장애학회,사운드AI,음향인공지능,연하장애,스크리닝,공동연구"
61,"충남교육청, 인공지능(AI) 교육 역량 강화 연수",2021.05.31.,충남교육청은 지난 29일 과학교육원에서 인공지능(AI)융합교육 대학원 수강 교원을 대상으로 ‘인공지능(AI) 교육 역량 강화 연수’를 실시했다고 31일 밝혔다. 이날 연수는 인공지능(AI) 융합교육 대학원에 수강 중인 80명 교원 중 1기 희망자 40명이 참여해 진행됐다. 연수 과정은 △전국 최초로 개발해...
